case,dx,k,pqc,pqi,pt,pqv,pu,pv
18,9000.0,45,00000000,00000000,438835FC,3B60F823,40B0D61E,00000000
18,9000.0,46,00000000,00000000,4388779B,3B66F58D,40AB5E07,00000000
18,9000.0,47,00000000,00000000,4388B169,3B6C4E0C,40A68CBE,00000000
18,9000.0,48,00000000,00000000,4388E146,3B70BCFC,40A28F96,00000000
18,9000.0,49,00000000,00000000,43890000,3B7367FF,40A00000,00000000
1,13500.0,1,00000000,00000000,43458000,36D29A0B,4225AFFB,00000000
1,13500.0,2,00000000,00000000,43448DBE,381B0257,421587F3,00000000
1,13500.0,3,00000000,378848DD,434B3CE4,36EF0AF1,420CD7E3,00000000
1,13500.0,4,00000000,370DC1DE,435290D3,37866FEA,420462DA,00000000
1,13500.0,5,00000000,36410D94,4358DEDD,38005921,41F98D68,00000000
1,13500.0,6,00000000,2F87926A,435E4226,384869F9,41EBE239,00000000
1,13500.0,7,00000000,308F8976,43636564,38A82142,41DF89D1,00000000
1,13500.0,8,00000000,3179178E,4367E5E6,38F85CF7,41D4590F,00000000
1,13500.0,9,00000000,32386997,436C05D2,392E4DD7,41CA1B91,00000000
1,13500.0,10,00000000,32D5A45C,436FD469,39848FCB,41C0AA36,00000000
1,13500.0,11,00000000,335BFBB7,43735D75,39C4E126,41B7E6F8,00000000
1,13500.0,12,00000000,33CFC112,4376AA52,3A0B566A,41AFBA43,00000000
1,13500.0,13,00000000,3437B313,4379C2A7,3A3D90F6,41A8113A,00000000
1,13500.0,14,314D30DF,3499A540,437CACA3,3A79B8AC,41A0DC80,00000000
1,13500.0,15,32C73EA0,34F15290,437F6CBF,3AA0471A,419A0F6B,00000000
1,13500.0,16,33B4BE48,3532B4E8,438103BB,3AC935DC,41939F66,00000000
1,13500.0,17,3471D1D4,3577FCB6,4382402C,3AF7D673,418D838C,00000000
1,13500.0,18,35073BBB,359FE783,43836D35,3B1625D6,4187B448,00000000
1,13500.0,19,35854085,35BD4A61,43848C35,3B3356F1,41822B1E,00000000
1,13500.0,20,35EDA76B,35C92CD7,43859E3B,3B53852C,4179C4F1,00000000
1,13500.0,21,363879D1,35AD2E05,4386A350,3B76B1CD,416FAB0E,00000000
1,13500.0,22,368271F0,35581823,43879D41,3B8E6C85,4166002E,00000000
1,13500.0,23,36ACDE71,33B648BC,43888CF9,3BA2FA5D,415CBCF0,00000000
1,13500.0,24,36BF0CEF,00000000,43897127,3BB8F4AE,4153DAB5,00000000
1,13500.0,25,36D1B2C3,00000000,438A4B99,3BCEA7D5,414B5360,00000000
1,13500.0,26,36E70173,00000000,438B1C40,3BE3FBB2,414321E6,00000000
1,13500.0,27,36FAEC14,00000000,438BE3AE,3BFA0BD0,413B41FC,00000000
1,13500.0,28,37067757,00000000,438CA265,3C08790C,4133AFA2,00000000
1,13500.0,29,370E46AD,00000000,438D58DF,3C145063,412C674F,00000000
1,13500.0,30,3714ABFB,00000000,438E22D2,3C208454,412565E6,00000000
1,13500.0,31,371975D7,00000000,438ED4C7,3C2D0CA4,411EA8A7,00000000
1,13500.0,32,371C7976,00000000,438F7CAD,3C39E0A4,41182D31,00000000
1,13500.0,33,371D91DA,00000000,43901E1A,3C46F6D2,4111F176,00000000
1,13500.0,34,371CA1D3,00000000,4390B938,3C5444F7,410BF3B9,00000000
1,13500.0,35,37199266,00000000,43914E2C,3C61C00F,4106328E,00000000
1,13500.0,36,371450C0,00000000,4391DD15,3C6F5C45,4100ACD4,00000000
1,13500.0,37,370CD20A,00000000,43926605,3C7D0C86,40F6C382,00000000
1,13500.0,38,37031111,00000000,4392E90A,3C856162,40ECA1C0,00000000
1,13500.0,39,36EE1889,00000000,43936626,3C8C37C4,40E2F43F,00000000
1,13500.0,40,36D5CD32,00000000,4393DD52,3C927F0C,40D9BB1E,00000000
1,13500.0,41,36BB0909,00000000,43944E79,3C986378,40D0F884,00000000
1,13500.0,42,369D3A4D,00000000,4394BA81,3C9E0ADC,40C8ED02,00000000
1,13500.0,43,367BB988,00000000,43951C29,3CA3913D,40C0A0DF,00000000
1,13500.0,44,363BD891,00000000,439579D9,3CA91DBB,40B96C16,00000000
1,13500.0,45,35A67416,00000000,4395D083,3CAE0C83,40B2D3B5,00000000
1,13500.0,46,00000000,00000000,43961FB7,3CB2830C,40ACF59B,00000000
1,13500.0,47,00000000,00000000,4396613F,3CB6BD53,40A81DAF,00000000
1,13500.0,48,00000000,00000000,43969A2D,3CBA231B,40A3AD1C,00000000
1,13500.0,49,00000000,00000000,4396BFC2,3CBC205F,40A0D346,00000000
2,13500.0,1,00000000,00000000,43468000,36F52143,41CA7C65,00000000
2,13500.0,2,00000000,00000000,4345D953,389D2713,41C38436,00000000
2,13500.0,3,00000000,37589AD0,434C3F2C,3704BD65,41C0AFF9,00000000
2,13500.0,4,00000000,37999AA5,435323A9,37813768,41BD15DB,00000000
2,13500.0,5,00000000,37C9A72C,4359C5D7,380BF823,41B9F8DC,00000000
2,13500.0,6,00000000,37F7F289,435F5C83,387488E1,41B7397F,00000000
2,13500.0,7,00000000,3810C7B2,43645EAE,38C2986D,41B4C321,00000000
2,13500.0,8,00000000,3822ECF4,4368E91F,39103914,41B28776,00000000
2,13500.0,9,00000000,3833034B,436D10D5,394A4746,41B07C27,00000000
2,13500.0,10,00000000,38354232,4370E3B1,3995CA6A,41AE9AA0,00000000
2,13500.0,11,00000000,38300771,43746F8E,39DB9B64,41ACDBBD,00000000
2,13500.0,12,00000000,38276DB0,4377BED1,3A1A3D5C,41AB3A7D,00000000
2,13500.0,13,3172A3F0,381E3FF8,437AD969,3A508BE0,41A9B337,00000000
2,13500.0,14,35354495,3813CE3D,437DC55F,3A88C379,41A842E6,00000000
2,13500.0,15,361914E7,3806D169,43804396,3AAF071A,41A6E713,00000000
2,13500.0,16,36995668,37EFBB87,438191C1,3ADB3A7E,41A59DB7,00000000
2,13500.0,17,36F6B77E,37CEBD72,4382CF1E,3B06CC16,41A46517,00000000
2,13500.0,18,372FBA5F,37AB691C,4383FD35,3B2320D8,41A33BB7,00000000
2,13500.0,19,376771CF,37867D6D,43851D40,3B42A87F,41A22050,00000000
2,13500.0,20,3790298C,37418471,43862F38,3B656B7D,41A111C6,00000000
2,13500.0,21,37AC214D,36EC25E8,438734B4,3B85B6DC,41A00F20,00000000
2,13500.0,22,37C69999,36316F46,43882EE8,3B9A58AB,419F1784,00000000
2,13500.0,23,37D1B49F,00000000,43891758,3BB091C0,419E2A35,00000000
2,13500.0,24,37C6CD53,00000000,4389FBBE,3BC85D6B,419D4685,00000000
2,13500.0,25,37B26729,00000000,438AD570,3BE04190,419C6BD6,00000000
2,13500.0,26,379FD866,00000000,438BA558,3BF76307,419B99AD,00000000
2,13500.0,27,378EB6C2,00000000,438C6C03,3C077209,419ACFA3,00000000
2,13500.0,28,377DD962,00000000,438D29F4,3C13A3A6,419A0D4E,00000000
2,13500.0,29,3760CC98,00000000,438DDFA2,3C203F97,41995255,00000000
2,13500.0,30,3746222B,00000000,438E8D78,3C2D3E8E,41989E68,00000000
2,13500.0,31,372DB757,00000000,438F3989,3C3A9899,4197F140,00000000
2,13500.0,32,37176B4B,00000000,43900717,3C484503,41974AA1,00000000
2,13500.0,33,37031ED9,00000000,4390A83D,3C563A6A,4196AA55,00000000
2,13500.0,34,36E1685F,00000000,43914310,3C646E8C,41961031,00000000
2,13500.0,35,36C01D43,00000000,4391D7BA,3C72D614,41957C12,00000000
2,13500.0,36,36A2233D,00000000,43926658,3C80B270,4194EDDC,00000000
2,13500.0,37,36874387,00000000,4392EF01,3C8806B4,4194657B,00000000
2,13500.0,38,365E90A1,00000000,439371C2,3C8F6052,4193E2E7,00000000
2,13500.0,39,3633F460,00000000,4393EE9F,3C96B700,41936620,00000000
2,13500.0,40,360F1534,00000000,43946594,3C9DA286,4192EF31,00000000
2,13500.0,41,35DD7CC2,00000000,4394D687,3CA41A9C,41927E32,00000000
2,13500.0,42,35A40E66,00000000,43954155,3CAA5784,4192134C,00000000
2,13500.0,43,3560579B,00000000,4395A5C6,3CB06272,4191AEBA,00000000
2,13500.0,44,34FB087C,00000000,43960505,3CB62219,419154CE,00000000
2,13500.0,45,333D2946,00000000,439657D3,3CBBA644,4190F588,00000000
2,13500.0,46,00000000,00000000,43969BFE,3CC1B28A,4190B32C,00000000
2,13500.0,47,00000000,00000000,4396E3F0,3CC61AA3,41906E41,00000000
2,13500.0,48,00000000,00000000,4397190A,3CCA04AF,4190352C,00000000
2,13500.0,49,00000000,00000000,439733A0,3CCB315B,41901084,00000000
3,13500.0,1,00000000,00000000,43468000,36F52143,42263741,00000000
3,13500.0,2,00000000,00000000,4345DE25,389E353D,4214C7F3,00000000
3,13500.0,3,00000000,375A14B1,434C3FB3,3704C879,420DB81C,00000000
3,13500.0,4,00000000,379A95AC,435323E0,378141C5,4204B6D8,00000000
3,13500.0,5,00000000,37CAD446,4359C631,380C1195,41F9DCC2,00000000
3,13500.0,6,00000000,37F93F03,435F5CD1,3874BBDC,41EC1FF8,00000000
3,13500.0,7,00000000,3811759C,43645EF7,38C2C12B,41DFD028,00000000
3,13500.0,8,00000000,38239F53,4368E962,391054C2,41D4A5D8,00000000
3,13500.0,9,00000000,3833B83F,436D1111,394A69BA,41CA6D56,00000000
3,13500.0,10,00000000,3835B2E2,4370E3E2,39961A26,41C105DA,00000000
3,13500.0,11,00000000,38302515,43746FB0,39DC704A,41B84B8B,00000000
3,13500.0,12,00000000,38273F9C,4377BEEC,3A1B0955,41B02562,00000000
3,13500.0,13,316FCE76,381DE480,437AD979,3A51D9F0,41A88114,00000000
3,13500.0,14,35348960,38134F40,437DC56A,3A89BDDF,41A14F88,00000000
3,13500.0,15,36185BD4,38063B51,43804397,3AB068BE,419A8471,00000000
3,13500.0,16,36987D16,37EE78F3,438191C0,3ADD18AA,419415A2,00000000
3,13500.0,17,36F527B9,37CD7AED,4382CF1F,3B0804CA,418DFA7C,00000000
3,13500.0,18,372E7A2B,37AA3AB3,4383FD34,3B24AEA3,41882B94,00000000
3,13500.0,19,37659E2C,37857561,43851D3E,3B449780,4182A288,00000000
3,13500.0,20,378EE8D6,373FE286,43862F31,3B67C7E9,417AB38F,00000000
3,13500.0,21,37AA7DBC,36E9FA7E,438734AA,3B87221B,417098F5,00000000
3,13500.0,22,37C487A5,362FB65A,43882EE0,3B9C073A,4166ECC6,00000000
3,13500.0,23,37CF5370,00000000,4389174D,3BB28A08,415DA78F,00000000
3,13500.0,24,37C45874,00000000,4389FBB4,3BCAA5C1,4154C28C,00000000
3,13500.0,25,37B0B560,00000000,438AD56A,3BE2BF71,414C378F,00000000
3,13500.0,26,379E7C3A,00000000,438BA556,3BF9EA0D,414401CF,00000000
3,13500.0,27,378DA405,00000000,438C6C06,3C08B0C1,413C1D3C,00000000
3,13500.0,28,377C3031,00000000,438D29FB,3C14DA4D,413485D1,00000000
3,13500.0,29,375F8B5A,00000000,438DDFAF,3C216AFB,412D37FE,00000000
3,13500.0,30,37453645,00000000,438E8D88,3C2E5B6F,412630A4,00000000
3,13500.0,31,372D1148,00000000,438F390E,3C3BA39B,411F6D02,00000000
3,13500.0,32,3716FCAF,00000000,4390072B,3C493B17,4118EAB7,00000000
3,13500.0,33,3702DB98,00000000,4390A853,3C57187C,4112A7B6,00000000
3,13500.0,34,36E123CA,00000000,43914329,3C6531A7,410CA249,00000000
3,13500.0,35,36C0088E,00000000,4391D7D5,3C737B75,4106D90E,00000000
3,13500.0,36,36A23099,00000000,43926673,3C80F4F2,41014AED,00000000
3,13500.0,37,368767D5,00000000,4392EF1C,3C8837CB,40F7EE56,00000000
3,13500.0,38,365EF4BC,00000000,439371DD,3C8F7EF3,40EDBAC8,00000000
3,13500.0,39,36346729,00000000,4393EEBA,3C96C236,40E3FB30,00000000
3,13500.0,40,360F7913,00000000,439465AE,3C9DA323,40DAB083,00000000
3,13500.0,41,35DE175D,00000000,4394D6A0,3CA41940,40D1DC95,00000000
3,13500.0,42,35A480EA,00000000,4395416B,3CAA5633,40C98283,00000000
3,13500.0,43,3560F434,00000000,4395A5DC,3CB0612D,40C1A725,00000000
3,13500.0,44,34FBB7B5,00000000,4396051E,3CB620D7,40BAA0E1,00000000
3,13500.0,45,333DAD51,00000000,439657E0,3CBBA517,40B32EE5,00000000
3,13500.0,46,00000000,00000000,43969C0F,3CC1B218,40AE0057,00000000
3,13500.0,47,00000000,00000000,4396E402,3CC61A28,40A89E02,00000000
3,13500.0,48,00000000,00000000,43971918,3CCA045A,40A42857,00000000
3,13500.0,49,00000000,00000000,439733A7,3CCB304B,40A14B39,00000000
4,13500.0,1,00000000,00000000,4346CCCC,37003B33,42266007,00000000
4,13500.0,2,00000000,00000000,43464A7A,38BBAB58,42149D6A,00000000
4,13500.0,3,00000000,3781BF3F,434C33DE,36DE9519,420DD7DE,00000000
4,13500.0,4,00000000,37B65234,4353B746,37929951,4204D4CB,00000000
4,13500.0,5,00000000,37EC78BF,435A0C82,38121E44,41FA1586,00000000
4,13500.0,6,00000000,380F86C2,435FA3F6,387FC85D,41EC55FB,00000000
4,13500.0,7,00000000,3825AE5B,4364A6C2,38CB70B8,41E003B3,00000000
4,13500.0,8,00000000,3838DF46,436931C3,391673E2,41D4D72A,00000000
4,13500.0,9,00000000,3849B6E7,436D59DD,3952831B,41CA9CA1,00000000
4,13500.0,10,00000000,3849B3EC,43712CD8,399B041F,41C133B8,00000000
4,13500.0,11,00000000,38414265,4374B8E9,39E2FF07,41B87846,00000000
4,13500.0,12,00000000,38356A45,4378087F,3A1F74CB,41B050E6,00000000
4,13500.0,13,328DAAC5,382B0F8D,437B2387,3A57A659,41A8AB58,00000000
4,13500.0,14,3562F864,381F11B2,437E0FDD,3A8D81C3,41A1787B,00000000
4,13500.0,15,3632F45F,38106DD3,4380690B,3AB53421,419AAC10,00000000
4,13500.0,16,36AEB928,37FF86E8,4381B778,3AE31B1F,41943BF1,00000000
4,13500.0,17,370A9DCD,37DB0CD3,4382F536,3B0BB9E7,418E1F81,00000000
4,13500.0,18,3743A91A,37B43DE9,438423A1,3B292E70,41884F57,00000000
4,13500.0,19,377FF492,378BE97B,438543A2,3B49FA71,4182C50E,00000000
4,13500.0,20,379E8F90,3745D287,4386555C,3B6E268B,417AF634,00000000
4,13500.0,21,37BC6E8D,36E8848C,43875AED,3B8ADBF1,4170D940,00000000
4,13500.0,22,37D87812,3613F892,43885546,3BA059E1,41672AC5,00000000
4,13500.0,23,37DEB755,00000000,43893CEF,3BB77C1D,415DE348,00000000
4,13500.0,24,37D2CDD7,00000000,438A212F,3BD04AB7,4154FBFF,00000000
4,13500.0,25,37C67F03,00000000,438AFAD4,3BE92ED5,414C6EB9,00000000
4,13500.0,26,37B25C10,00000000,438BCAB3,3C0087CD,414436AB,00000000
4,13500.0,27,379FBE2D,00000000,438C9157,3C0C9333,413C4FDA,00000000
4,13500.0,28,378E8E0A,00000000,438D4F41,3C190F1B,4134B63E,00000000
4,13500.0,29,377D6AF3,00000000,438E04E9,3C25F496,412D6649,00000000
4,13500.0,30,3760407F,00000000,438EB2BA,3C333C2E,41265CDA,00000000
4,13500.0,31,37457765,00000000,438F5910,3C40DDAE,411F9730,00000000
4,13500.0,32,372CECD3,00000000,4390299C,3C4ED064,411912E7,00000000
4,13500.0,33,37168000,00000000,4390CF7D,3C5D0AB8,4112CDF6,00000000
4,13500.0,34,370211CA,00000000,43916A75,3C6B825A,410CC6A3,00000000
4,13500.0,35,36DF0774,00000000,4391FF42,3C7A2BFC,4106FB8B,00000000
4,13500.0,36,36BD7300,00000000,43928E01,3C847D98,41016B99,00000000
4,13500.0,37,369F2C6E,00000000,439316C7,3C8BF12E,40F82C20,00000000
4,13500.0,38,3683FCC6,00000000,439399A5,3C936953,40EDF517,00000000
4,13500.0,39,36575963,00000000,4394169D,3C9ADDA0,40E43219,00000000
4,13500.0,40,362CE897,00000000,43948DAA,3CA1F41A,40DAE41D,00000000
4,13500.0,41,36076B85,00000000,4394FEB4,3CA89AEE,40D20CF9,00000000
4,13500.0,42,35CC0420,00000000,43956997,3CAF047D,40C9AFCD,00000000
4,13500.0,43,35900ECF,00000000,4395CE19,3CB53AF5,40C1D177,00000000
4,13500.0,44,35311BE3,00000000,43962BE8,3CBB3045,40BA793C,00000000
4,13500.0,45,34855014,00000000,439684F3,3CC0C753,40B3FCA5,00000000
4,13500.0,46,2D9A4A14,00000000,4396CD8A,3CC619FF,40ACFD17,00000000
4,13500.0,47,00000000,00000000,4397069A,3CCC18D5,40A8694A,00000000
4,13500.0,48,00000000,00000000,439738C1,3CD0423B,40A3F200,00000000
4,13500.0,49,00000000,00000000,4397534D,3CD10C33,40A113D7,00000000
5,13500.0,1,00000000,00000000,43470000,37042470,42267973,00000000
5,13500.0,2,00000000,00000000,43466BAD,38A37294,42151029,00000000
5,13500.0,3,00000000,3760EA42,434C963B,370C0608,420DECF4,00000000
5,13500.0,4,00000000,379EEA2A,43537CE5,378873E2,4204E7E5,00000000
5,13500.0,5,00000000,37CF8672,435A20B6,38134D02,41FA384E,00000000
5,13500.0,6,00000000,37FDAB27,435FB98F,38806777,41EC75BC,00000000
5,13500.0,7,00000000,38134F02,4364BDA5,38CBE62A,41E020B9,00000000
5,13500.0,8,00000000,38251622,436949D3,3916C457,41D4F1B2,00000000
5,13500.0,9,00000000,3834C71C,436D7316,39530A16,41CAB4DE,00000000
5,13500.0,10,00000000,38365924,4371477D,399B73C6,41C148FC,00000000
5,13500.0,11,00000000,383025E7,4374D4D6,39E39395,41B88ACF,00000000
5,13500.0,12,00000000,3826A3ED,43782587,3A1FBB7B,41B06115,00000000
5,13500.0,13,32F25415,381D7A87,437B418F,3A57D4DF,41A8B976,00000000
5,13500.0,14,3567067F,3812870C,437E2EB5,3A8D8369,41A184C9,00000000
5,13500.0,15,362EEF56,38050EBB,438078DB,3AB50B32,419AB6C9,00000000
5,13500.0,16,36A86F50,37EB4715,4381C79B,3AE2B1A3,41944541,00000000
5,13500.0,17,3704BE9A,37C9654F,43830598,3B0B5AC8,418E2787,00000000
5,13500.0,18,373AB06E,37A53DCE,4384343A,3B289985,4188562F,00000000
5,13500.0,19,3773B0E6,377F2DE1,438554CC,3B4923F6,4182CACE,00000000
5,13500.0,20,3796C32A,37327FCE,438666E1,3B6D01FA,417AFFA5,00000000
5,13500.0,21,37B304E1,36CC4725,43876CCB,3B8A1C0A,4170E0C4,00000000
5,13500.0,22,37CD9099,35DEE0C8,4388677A,3B9F65FF,41673079,00000000
5,13500.0,23,37D05537,00000000,4389501B,3BB64AB7,415DE744,00000000
5,13500.0,24,37C57C51,00000000,438A3469,3BCED909,4154FE5D,00000000
5,13500.0,25,37B02377,00000000,438B0E29,3BE77810,414C6FA9,00000000
5,13500.0,26,379DC5DD,00000000,438BDE20,3BFF1E40,4144364F,00000000
5,13500.0,27,378CCDDC,00000000,438CA4D7,3C0B8694,413C4E3C,00000000
5,13500.0,28,377A4E9C,00000000,438D62D2,3C17EE0F,4134B36D,00000000
5,13500.0,29,375D7E55,00000000,438E188D,3C24BEC0,412D624F,00000000
5,13500.0,30,374307A6,00000000,438EC66B,3C31F11F,412657C4,00000000
5,13500.0,31,372ACA15,00000000,438F816B,3C3F7D1E,411F9107,00000000
5,13500.0,32,3714A6BC,00000000,4390434B,3C4D59FC,41190BB8,00000000
5,13500.0,33,37007FE1,00000000,4390E4BB,3C5B7E43,4112C5C9,00000000
5,13500.0,34,36DC73C6,00000000,43917FD9,3C69DFA6,410CBD85,00000000
5,13500.0,35,36BB7205,00000000,439214C8,3C7872C1,4106F187,00000000
5,13500.0,36,369DC5F1,00000000,4392A3A8,3C8395AC,410160BB,00000000
5,13500.0,37,36833BCE,00000000,43932C91,3C8AFDE3,40F814C9,00000000
5,13500.0,38,365745D9,00000000,4393AF8E,3C926A8F,40EDDC40,00000000
5,13500.0,39,362D918C,00000000,43942CA7,3C99D35F,40E417DE,00000000
5,13500.0,40,3609ABB0,00000000,4394A3D1,3CA0D7A3,40DAC89A,00000000
5,13500.0,41,35D50594,00000000,439514F9,3CA76D60,40D1F04B,00000000
5,13500.0,42,359E17D9,00000000,43957FFA,3CADC838,40C99210,00000000
5,13500.0,43,35572C2A,00000000,4395E761,3CB3D716,40C254E0,00000000
5,13500.0,44,34E1EA08,00000000,43963E77,3CB9C267,40B9B4B7,00000000
5,13500.0,45,2D8E80DD,00000000,43969557,3CBFCF66,40B32778,00000000
5,13500.0,46,00000000,00000000,4396DB14,3CC57F84,40AE1D44,00000000
5,13500.0,47,00000000,00000000,4397222C,3CC9E017,40A8B843,00000000
5,13500.0,48,00000000,00000000,43975A53,3CCD9727,40A4405F,00000000
5,13500.0,49,00000000,00000000,439780DC,3CCFB056,40A161D4,00000000
6,13500.0,1,00000000,00000000,435D4000,391DFB6F,42294F08,00000000
6,13500.0,2,00000000,00000000,435CA18F,38FA5D2D,421951C6,00000000
6,13500.0,3,00000000,384B8211,435D0D88,38A98643,420CDB56,00000000
6,13500.0,4,00000000,381090B6,435DF521,38908094,4204689D,00000000
6,13500.0,5,00000000,37946CA1,435DB1E1,385BA9CA,41F9DE52,00000000
6,13500.0,6,00000000,37AFA176,435F9200,3884624F,41EC206A,00000000
6,13500.0,7,00000000,37CCFEC9,4364365B,38C24CA3,41DFCEAE,00000000
6,13500.0,8,00000000,37E6979C,4368C122,390F589B,41D4A297,00000000
6,13500.0,9,00000000,37FD4735,436CE946,394889D9,41CA686C,00000000
6,13500.0,10,00000000,3800089A,4370BD36,3995D837,41C0FD9E,00000000
6,13500.0,11,00000000,37F83D7A,43744A45,39DD0994,41B84022,00000000
6,13500.0,12,00000000,37EBB3D6,43779A9F,3A1BC9FF,41B01769,00000000
6,13500.0,13,3128FAA5,37DE846B,437AB614,3A533AE5,41A87106,00000000
6,13500.0,14,34FE6DED,37CF9A49,437DA2BF,3A8AD15F,41A13DD0,00000000
6,13500.0,15,35D6B7E9,37BD2C0E,438032A2,3AB1E806,419A7168,00000000
6,13500.0,16,3656E6C8,37A809FF,4381811E,3ADF12F7,41940183,00000000
6,13500.0,17,36ACBF7D,3790CA88,4382BEB7,3B0945C6,418DE572,00000000
6,13500.0,18,36F5E3D4,376FE743,4383ECF2,3B263A6E,418815BE,00000000
6,13500.0,19,3721CCB9,373C151C,43850D12,3B4674F3,41828BFD,00000000
6,13500.0,20,374966D6,37073612,43861F63,3B69FD6E,417A853A,00000000
6,13500.0,21,377045BA,36A4DF56,43872556,3B886BC5,41706987,00000000
6,13500.0,22,378A7BFC,35F7A16C,43882005,3B9D81C9,4166BC63,00000000
6,13500.0,23,3792177C,00000000,43890AF4,3BB4390C,415D765E,00000000
6,13500.0,24,378A5ABB,00000000,4389EFAA,3BCC8C35,415490C1,00000000
6,13500.0,25,377908D2,00000000,438AC9BF,3BE4A38D,414C0584,00000000
6,13500.0,26,375F5A40,00000000,438B9A06,3BFBC28B,4143CFCA,00000000
6,13500.0,27,37479D14,00000000,438C6110,3C09ADAC,413BEB60,00000000
6,13500.0,28,3731B430,00000000,438D1F61,3C15E72D,41345444,00000000
6,13500.0,29,371D851F,00000000,438DD571,3C2286DE,412D06E4,00000000
6,13500.0,30,370AF708,00000000,438E8EE1,3C2F8522,41260025,00000000
6,13500.0,31,36F3E739,00000000,438F5603,3C3CD9C1,411F3D41,00000000
6,13500.0,32,36D4C90B,00000000,438FFE0A,3C4A7C19,4118BBDB,00000000
6,13500.0,33,36B86AD2,00000000,43909F94,3C586299,411279E3,00000000
6,13500.0,34,369EA4EC,00000000,43913ACD,3C6682F6,410C75A2,00000000
6,13500.0,35,368750DF,00000000,4391CFDD,3C74D1F8,4106ADB3,00000000
6,13500.0,36,366492C9,00000000,43925EE0,3C81A1C8,410120FA,00000000
6,13500.0,37,363ED392,00000000,4392E7EE,3C88E526,40F79D71,00000000
6,13500.0,38,361D1AFD,00000000,43936B13,3C902BD6,40ED6D0B,00000000
6,13500.0,39,35FE3DB6,00000000,4393E852,3C976DA0,40E3B0B7,00000000
6,13500.0,40,35CA321E,00000000,43945FA6,3C9E4026,40DA695C,00000000
6,13500.0,41,359C7F00,00000000,4394D0F6,3CA4AD09,40D198C7,00000000
6,13500.0,42,3567D588,00000000,43953C1D,3CAAE59A,40C9420A,00000000
6,13500.0,43,351E8364,00000000,4395A0E4,3CB0EBA2,40C169E9,00000000
6,13500.0,44,34B15F4B,00000000,43960004,3CB6A963,40BA4F50,00000000
6,13500.0,45,3305A7CC,00000000,4396542F,3CBC2511,40B31338,00000000
6,13500.0,46,00000000,00000000,43969BAF,3CC1E252,40AD9E83,00000000
6,13500.0,47,00000000,00000000,4396E30E,3CC64E80,40A83C2E,00000000
6,13500.0,48,00000000,00000000,43971996,3CCA285D,40A3C683,00000000
6,13500.0,49,00000000,00000000,4397374C,3CCBA382,40A0E965,00000000
7,13500.0,1,00000000,00000000,4346999A,36F8DB00,422644E4,00000000
7,13500.0,2,00000000,00000000,4345FC3A,38A44C76,4214C015,00000000
7,13500.0,3,00000000,3762B6F0,434C5561,37062FE0,420DC2B3,00000000
7,13500.0,4,00000000,37A0725A,43533767,37824F2C,4204C0CD,00000000
7,13500.0,5,00000000,37D20F16,4359DBB2,380D9CCA,41F9EF91,00000000
7,13500.0,6,00000000,3800C198,435F72B0,38778A49,41EC31D0,00000000
7,13500.0,7,00000000,390E5864,43647523,38C4FB09,41DFE120,00000000
7,13500.0,8,00000000,3912F48F,4368FFD3,3911ED97,41D4B607,00000000
7,13500.0,9,00000000,391708CC,436D27BA,394C8FCF,41CA7CCF,00000000
7,13500.0,10,00000000,391768E2,4370FAAD,3997A1C8,41C114D9,00000000
7,13500.0,11,00000000,3915D586,4374869D,39DEE3E0,41B85A28,00000000
7,13500.0,12,00000000,39136B60,4377D5FC,3A1CE998,41B03394,00000000
7,13500.0,13,31E22E09,3910FDBA,437AF0B7,3A548D04,41A88ED5,00000000
7,13500.0,14,3540F635,390E3B62,437DDCCB,3A8B9C96,41A15CD2,00000000
7,13500.0,15,361EF489,390AD9A1,43804F5D,3AB2E84C,419A9141,00000000
7,13500.0,16,369DA798,3906FDF7,43819D9B,3AE056D2,419421F8,00000000
7,13500.0,17,36FC2E82,3902C36C,4382DB15,3B0A1353,418E0659,00000000
7,13500.0,18,39D74E06,37AB34EA,43840944,3B273C4D,418836F9,00000000
7,13500.0,19,39D90D52,3785B549,43852969,3B47B4CE,4182AD77,00000000
7,13500.0,20,39DAD3E8,373F1460,43863B48,3B6B85BB,417AC883,00000000
7,13500.0,21,39DC90A3,36E61FFA,438740CD,3B8959BD,4170AD03,00000000
7,13500.0,22,39DE32CD,36246161,43883B14,3B9EA0CE,4166FFF1,00000000
7,13500.0,23,39DEC35F,00000000,4389235A,3BB58C52,415DB9DA,00000000
