case,dx,k,pmfu,pmfd,puen,pven,puu,pvu,pud,pvd,pmfude_rate
1,9000.0,30,3E27E176,00000000,412531A0,00000000,412C3000,00000000,412C3000,00000000,3BA9F600
1,9000.0,31,3E25E9A9,00000000,411E7743,00000000,412531A0,00000000,412531A0,00000000,3BBCB889
1,9000.0,32,3E23A43B,00000000,4117FE88,00000000,411E7743,00000000,411E7743,00000000,3BCF4696
1,9000.0,33,3E210DD5,00000000,4111C562,00000000,4117FE88,00000000,4117FE88,00000000,3BE13890
1,9000.0,34,3E1E24AB,00000000,410BCA14,00000000,4111C562,00000000,4111C562,00000000,3BF221B4
1,9000.0,35,3E1AE8B6,00000000,41060B31,00000000,410BCA14,00000000,410BCA14,00000000,3C00C9FA
1,9000.0,36,3E175BF3,00000000,41008798,00000000,41060B31,00000000,41060B31,00000000,3C0791B3
1,9000.0,37,3E138281,00000000,40F67D01,00000000,41008798,00000000,41008798,00000000,3C0D3472
1,9000.0,38,3E0F62BB,00000000,40EC5EE6,00000000,40F67D01,00000000,40F67D01,00000000,3C11845D
1,9000.0,39,3E0B0539,00000000,40E2B4BA,00000000,40EC5EE6,00000000,40EC5EE6,00000000,3C145829
1,9000.0,40,3E0674C6,00000000,40D97F3F,00000000,40E2B4BA,00000000,40E2B4BA,00000000,3C17E4E8
1,9000.0,41,3E01BF69,00000000,40D0C030,00000000,40D97F3F,00000000,40D97F3F,00000000,3C1A9A5D
1,9000.0,42,3DF9E7B0,00000000,40C87A81,00000000,40D0C030,00000000,40D0C030,00000000,3C1B4FD7
1,9000.0,43,3DF043DC,BCFEFDD3,40C0B2BE,00000000,40C87A81,00000000,40C87A81,00000000,3C19D078
1,9000.0,44,3DE6B668,BCFEFDD3,40B96FC3,00000000,40C0B2BE,00000000,40C0B2BE,00000000,3C15E2D1
1,9000.0,45,3DDD6610,BCC75B58,40B2BBCA,00000000,40B96FC3,00000000,40B96FC3,00000000,3C0F3D78
1,9000.0,46,3DD47E2F,BC9380E4,40ACA69F,00000000,40B2BBCA,00000000,40B2BBCA,00000000,00000000
1,9000.0,47,3DD47E2F,BC480FD6,40A74A69,00000000,40ACA69F,00000000,40ACA69F,00000000,00000000
1,9000.0,48,3D75D6F9,BBE77534,40A2D9D6,00000000,40A74A69,00000000,40A74A69,00000000,00000000
1,9000.0,49,3CC0E1E7,BB359935,40A00000,00000000,40A2D9D6,00000000,40A2D9D6,00000000,00000000
2,9000.0,1,00000000,00000000,41CA7C65,00000000,41CA7C65,00000000,41CA7C65,00000000,00000000
2,9000.0,2,00000000,00000000,41C502AB,00000000,41CA7C65,00000000,41CA7C65,00000000,3E302C80
2,9000.0,3,3E302C80,00000000,41C0B51F,00000000,41C502AB,00000000,41C502AB,00000000,3C9D27B4
2,9000.0,4,3E43D176,00000000,41BD1924,00000000,41C0B51F,00000000,41C0B51F,00000000,3C964DB2
2,9000.0,5,3E569B2C,00000000,41B9FA8E,00000000,41BD1924,00000000,41BD1924,00000000,3C918C73
2,9000.0,6,3E68CCB9,00000000,41B739C6,00000000,41B9FA8E,00000000,41B9FA8E,00000000,3C8DFF91
2,9000.0,7,3E7A8CA1,00000000,41B4C21C,00000000,41B739C6,00000000,41B739C6,00000000,3C8B3435
2,9000.0,8,3E85F982,00000000,41B2853D,00000000,41B4C21C,00000000,41B4C21C,00000000,3C88E923
2,9000.0,9,3E8E87DF,00000000,41B078CF,00000000,41B2853D,00000000,41B2853D,00000000,3C86F709
2,9000.0,10,3E96F6C3,00000000,41AE9510,00000000,41B078CF,00000000,41B078CF,00000000,3C7D0DF7
2,9000.0,11,3E9EDDF5,00000000,41ACD40D,00000000,41AE9510,00000000,41AE9510,00000000,3C6AAAB4
2,9000.0,12,3EA630C5,00000000,41AB3115,00000000,41ACD40D,00000000,41ACD40D,00000000,3C5ABD5E
2,9000.0,13,3EAD01E4,00000000,41A9A869,00000000,41AB3115,00000000,41AB3115,00000000,3C4CD20E
2,9000.0,14,3EB35FB9,00000000,41A836FA,00000000,41A9A869,00000000,41A9A869,00000000,3C41106C
2,9000.0,15,3EB958E0,00000000,41A6DA44,00000000,41A836FA,00000000,41A836FA,00000000,3C37358D
2,9000.0,16,3EBEF872,00000000,41A5902C,00000000,41A6DA44,00000000,41A6DA44,00000000,3C2E9C99
2,9000.0,17,3EC442B3,00000000,41A456EC,00000000,41A5902C,00000000,41A5902C,00000000,3C26C640
2,9000.0,18,3EC93611,00000000,41A32D01,00000000,41A456EC,00000000,41A456EC,00000000,3C1F5713
2,9000.0,19,3ECDCC72,00000000,41A2111F,00000000,41A32D01,00000000,41A32D01,00000000,3C180B43
2,9000.0,20,3ED1FC8D,00000000,41A10228,00000000,41A2111F,00000000,41A2111F,00000000,3C10B31D
2,9000.0,21,3ED5BBA9,00000000,419FFF21,00000000,41A10228,00000000,41A10228,00000000,3C092CFE
2,9000.0,22,3ED8FFB9,00000000,419F0732,00000000,419FFF21,00000000,419FFF21,00000000,3C016253
2,9000.0,23,3EDBC13D,00000000,419E199C,00000000,419F0732,00000000,419F0732,00000000,3BF29F43
2,9000.0,24,3EDDF899,00000000,419D35B7,00000000,419E199C,00000000,419E199C,00000000,3BE2EE64
2,9000.0,25,3EDFA0FC,00000000,419C5AF1,00000000,419D35B7,00000000,419D35B7,00000000,3BD63F8D
2,9000.0,26,3EE0B5E3,00000000,419B88C8,00000000,419C5AF1,00000000,419C5AF1,00000000,3BCBE7BE
2,9000.0,27,3EE12CAE,00000000,419ABECA,00000000,419B88C8,00000000,419B88C8,00000000,3BC1A7DA
2,9000.0,28,3EE0FA7D,00000000,4199FC8F,00000000,419ABECA,00000000,419ABECA,00000000,3BB77AD0
2,9000.0,29,3EE015CD,00000000,419941BD,00000000,4199FC8F,00000000,4199FC8F,00000000,3BAD5EDA
2,9000.0,30,3EDE7720,00000000,41988E03,00000000,419941BD,00000000,419941BD,00000000,3BA35358
2,9000.0,31,3EDC198B,00000000,4197E11C,00000000,41988E03,00000000,41988E03,00000000,3B995C27
2,9000.0,32,3ED8FB48,00000000,41973ACA,00000000,4197E11C,00000000,4197E11C,00000000,3B8F7DB8
2,9000.0,33,3ED51E23,00000000,41969AD8,00000000,41973ACA,00000000,41973ACA,00000000,3B85BF5E
2,9000.0,34,3ED087D1,00000000,4196011A,00000000,41969AD8,00000000,41969AD8,00000000,3B78532C
2,9000.0,35,3ECB4221,00000000,41956D6C,00000000,4196011A,00000000,4196011A,00000000,3B658C9C
2,9000.0,36,3EC55AF2,00000000,4194DFB0,00000000,41956D6C,00000000,41956D6C,00000000,3B53405F
2,9000.0,37,3EBEE410,00000000,419457D2,00000000,4194DFB0,00000000,4194DFB0,00000000,3B4182C3
2,9000.0,38,3EB7F2D9,00000000,4193D5C7,00000000,419457D2,00000000,419457D2,00000000,3B306886
2,9000.0,39,3EB09FBF,00000000,4193598D,00000000,4193D5C7,00000000,4193D5C7,00000000,3B20032A
2,9000.0,40,3EA905A9,00000000,4192E32E,00000000,4193598D,00000000,4193598D,00000000,3B110751
2,9000.0,41,3EA12E9B,00000000,419272C0,00000000,4192E32E,00000000,4192E32E,00000000,3B02E53A
2,9000.0,42,3E993163,00000000,41920869,00000000,419272C0,00000000,419272C0,00000000,3AEA9F42
2,9000.0,43,3E912FCE,00000000,4191A464,00000000,41920869,00000000,41920869,00000000,3AD0A684
2,9000.0,44,3E894CDE,00000000,41914709,00000000,4191A464,00000000,4191A464,00000000,3AB7E53C
2,9000.0,45,3E81AC9D,BD1D4261,4190F0DC,00000000,41914709,00000000,41914709,00000000,3AAA9842
2,9000.0,46,3E825735,BD1D4261,4190A2A8,00000000,4190F0DC,00000000,4190F0DC,00000000,00000000
2,9000.0,47,3E30C89A,BD1D4261,41905DBD,00000000,4190A2A8,00000000,4190A2A8,00000000,00000000
2,9000.0,48,3DCC86CA,BD1D4261,419024A8,00000000,41905DBD,00000000,41905DBD,00000000,00000000
2,9000.0,49,3D2077FA,BD1D4261,41900000,00000000,419024A8,00000000,419024A8,00000000,00000000
3,9000.0,1,00000000,00000000,42263741,00000000,42263741,00000000,42263741,00000000,00000000
3,9000.0,2,00000000,00000000,421886F0,00000000,42263741,00000000,42263741,00000000,3E3096FB
3,9000.0,3,3E3096FB,00000000,420DC514,00000000,421886F0,00000000,421886F0,00000000,3C9D864F
3,9000.0,4,3E4447C4,00000000,4204BF23,00000000,420DC514,00000000,420DC514,00000000,3C96A810
3,9000.0,5,3E571CC6,00000000,41F9E55F,00000000,4204BF23,00000000,4204BF23,00000000,3C91E40B
3,9000.0,6,3E695945,00000000,41EC2179,00000000,41F9E55F,00000000,41F9E55F,00000000,3C8E54F0
3,9000.0,7,3E7B23D9,00000000,41DFCB2A,00000000,41EC2179,00000000,41EC2179,00000000,3C8B87DD
3,9000.0,8,3E864A59,00000000,41D49AD5,00000000,41DFCB2A,00000000,41DFCB2A,00000000,3C893B6B
3,9000.0,9,3E8EDDDB,00000000,41CA5CB1,00000000,41D49AD5,00000000,41D49AD5,00000000,3C87482C
3,9000.0,10,3E9751D0,00000000,41C0E9FA,00000000,41CA5CB1,00000000,41CA5CB1,00000000,3C7D688D
3,9000.0,11,3E9F3BD8,00000000,41B824EA,00000000,41C0E9FA,00000000,41C0E9FA,00000000,3C6AB386
3,9000.0,12,3EA68EEF,00000000,41AFF614,00000000,41B824EA,00000000,41B824EA,00000000,3C5A8129
3,9000.0,13,3EAD5E2F,00000000,41A84AB7,00000000,41AFF614,00000000,41AFF614,00000000,3C4C5B9C
3,9000.0,14,3EB3B85A,00000000,41A1138C,00000000,41A84AB7,00000000,41A84AB7,00000000,3C4069EA
3,9000.0,15,3EB9AC64,00000000,419A43FF,00000000,41A1138C,00000000,41A1138C,00000000,3C36686A
3,9000.0,16,3EBF45BF,00000000,4193D184,00000000,419A43FF,00000000,419A43FF,00000000,3C2DAFE9
3,9000.0,17,3EC488FB,00000000,418DB342,00000000,4193D184,00000000,4193D184,00000000,3C25BFC2
3,9000.0,18,3EC974D2,00000000,4187E1A5,00000000,418DB342,00000000,418DB342,00000000,3C1E3AD5
3,9000.0,19,3ECE0374,00000000,41825636,00000000,4187E1A5,00000000,4187E1A5,00000000,3C16DCB9
3,9000.0,20,3ED22BEB,00000000,417A16B0,00000000,41825636,00000000,41825636,00000000,3C0F74FC
3,9000.0,21,3ED5E3D6,00000000,416FF85D,00000000,417A16B0,00000000,417A16B0,00000000,3C07E1A0
3,9000.0,22,3ED92188,00000000,416648F3,00000000,416FF85D,00000000,416FF85D,00000000,3C000B73
3,9000.0,23,3EDBDDE7,00000000,415D0101,00000000,416648F3,00000000,416648F3,00000000,3BEFDE74
3,9000.0,24,3EDE11D4,00000000,415419F5,00000000,415D0101,00000000,415D0101,00000000,3BE02089
3,9000.0,25,3EDFB913,00000000,414B8E1E,00000000,415419F5,00000000,415419F5,00000000,3BD39EF9
3,9000.0,26,3EE0CFA4,00000000,41435873,00000000,414B8E1E,00000000,414B8E1E,00000000,3BC9A0B6
3,9000.0,27,3EE14ACF,00000000,413B746D,00000000,41435873,00000000,41435873,00000000,3BBFB585
3,9000.0,28,3EE11F64,00000000,4133DE0C,00000000,413B746D,00000000,413B746D,00000000,3BB5D810
3,9000.0,29,3EE04383,00000000,412C91C0,00000000,4133DE0C,00000000,4133DE0C,00000000,3BAC063B
3,9000.0,30,3EDEAF32,00000000,41258C6F,00000000,412C91C0,00000000,412C91C0,00000000,3BA23EDE
3,9000.0,31,3EDC5CFD,00000000,411ECB54,00000000,41258C6F,00000000,41258C6F,00000000,3B9885D1
3,9000.0,32,3ED94A80,00000000,41184C10,00000000,411ECB54,00000000,411ECB54,00000000,3B8EDF10
3,9000.0,33,3ED578E1,00000000,41120C90,00000000,41184C10,00000000,41184C10,00000000,3B8551C6
3,9000.0,34,3ED0ED31,00000000,410C0B1A,00000000,41120C90,00000000,41120C90,00000000,3B77CD10
3,9000.0,35,3ECBB09C,00000000,41064642,00000000,410C0B1A,00000000,410C0B1A,00000000,3B654E14
3,9000.0,36,3EC5D078,00000000,4100BCE4,00000000,41064642,00000000,41064642,00000000,3B533C95
3,9000.0,37,3EBF5E1C,00000000,40F6DC71,00000000,4100BCE4,00000000,4100BCE4,00000000,3B41AD71
3,9000.0,38,3EB86E92,00000000,40ECB394,00000000,40F6DC71,00000000,40F6DC71,00000000,3B30B620
3,9000.0,39,3EB11A1E,00000000,40E2FF0C,00000000,40ECB394,00000000,40ECB394,00000000,3B206939
3,9000.0,40,3EA97BA4,00000000,40D9BF9C,00000000,40E2FF0C,00000000,40E2FF0C,00000000,3B116C8D
3,9000.0,41,3EA19F1E,00000000,40D0F702,00000000,40D9BF9C,00000000,40D9BF9C,00000000,3B034099
3,9000.0,42,3E999C52,00000000,40C8A838,00000000,40D0F702,00000000,40D0F702,00000000,3AEB4307
3,9000.0,43,3E919526,00000000,40C0D7D2,00000000,40C8A838,00000000,40C8A838,00000000,3AD13829
3,9000.0,44,3E89ACB5,00000000,40B98CB7,00000000,40C0D7D2,00000000,40C0D7D2,00000000,3AB86599
3,9000.0,45,3E820721,BD1DB024,40B2D12F,00000000,40B98CB7,00000000,40B98CB7,00000000,3AAB0F56
3,9000.0,46,3E82B230,BD1DB024,40ACB51E,00000000,40B2D12F,00000000,40B2D12F,00000000,00000000
3,9000.0,47,3E314400,BD1DB024,40A752C9,00000000,40ACB51E,00000000,40ACB51E,00000000,00000000
3,9000.0,48,3DCD158D,BD1DB024,40A2DD1E,00000000,40A752C9,00000000,40A752C9,00000000,00000000
3,9000.0,49,3D20E7FC,BD1DB024,40A00000,00000000,40A2DD1E,00000000,40A2DD1E,00000000,00000000
4,9000.0,1,00000000,00000000,42266007,00000000,42266007,00000000,42266007,00000000,00000000
4,9000.0,2,00000000,00000000,4218AA6A,00000000,42266007,00000000,42266007,00000000,3E3F3D12
4,9000.0,3,3E3F3D12,00000000,420DE5E8,00000000,4218AA6A,00000000,4218AA6A,00000000,3CAAFABC
4,9000.0,4,3E549C69,00000000,4204DDBE,00000000,420DE5E8,00000000,420DE5E8,00000000,3CA38DD8
4,9000.0,5,3E690E24,00000000,41FA1EBC,00000000,4204DDBE,00000000,4204DDBE,00000000,3C9E66E0
4,9000.0,6,3E7CDAFE,00000000,41EC5772,00000000,41FA1EBC,00000000,41FA1EBC,00000000,3C9A8DFC
4,9000.0,7,3E88165A,00000000,41DFFE17,00000000,41EC5772,00000000,41EC5772,00000000,3C978701
4,9000.0,8,3E918EB8,00000000,41D4CB00,00000000,41DFFE17,00000000,41DFFE17,00000000,3C950B00
4,9000.0,9,3E9ADF30,00000000,41CA8A54,00000000,41D4CB00,00000000,41D4CB00,00000000,3C92EF9E
4,9000.0,10,3EA40D98,00000000,41C11548,00000000,41CA8A54,00000000,41CA8A54,00000000,3C89B33E
4,9000.0,11,3EACA782,00000000,41B84E0C,00000000,41C11548,00000000,41C11548,00000000,3C7ED2D2
4,9000.0,12,3EB49B7C,00000000,41B01D2C,00000000,41B84E0C,00000000,41B84E0C,00000000,3C6D0348
4,9000.0,13,3EBBFEA2,00000000,41A86FE6,00000000,41B01D2C,00000000,41B01D2C,00000000,3C5D7864
4,9000.0,14,3EC2E16A,00000000,41A136EC,00000000,41A86FE6,00000000,41A86FE6,00000000,3C506A4A
4,9000.0,15,3EC954F8,00000000,419A65A6,00000000,41A136EC,00000000,41A136EC,00000000,3C4574D2
4,9000.0,16,3ECF65E9,00000000,4193F188,00000000,419A65A6,00000000,419A65A6,00000000,3C3BE318
4,9000.0,17,3ED51988,00000000,418DD1B4,00000000,4193F188,00000000,4193F188,00000000,3C3329B8
4,9000.0,18,3EDA6EFA,00000000,4187FE96,00000000,418DD1B4,00000000,418DD1B4,00000000,3C2AE472
4,9000.0,19,3EDF60AE,00000000,418271B3,00000000,4187FE96,00000000,4187FE96,00000000,3C22C930
4,9000.0,20,3EE3E5DC,00000000,417A4ADF,00000000,418271B3,00000000,418271B3,00000000,3C1AA3F0
4,9000.0,21,3EE7F468,00000000,417029D8,00000000,417A4ADF,00000000,417A4ADF,00000000,3C124F8C
4,9000.0,22,3EEB8307,00000000,416677D0,00000000,417029D8,00000000,417029D8,00000000,3C09B296
4,9000.0,23,3EEE8AD7,00000000,415D2D53,00000000,416677D0,00000000,416677D0,00000000,3C00D665
4,9000.0,24,3EF104E6,00000000,415443CE,00000000,415D2D53,00000000,415D2D53,00000000,3BF0A1A6
4,9000.0,25,3EF2EDD8,00000000,414BB58E,00000000,415443CE,00000000,415443CE,00000000,3BE31DBB
4,9000.0,26,3EF44308,00000000,41437D8A,00000000,414BB58E,00000000,414BB58E,00000000,3BD888A0
4,9000.0,27,3EF4FA8C,00000000,413B973E,00000000,41437D8A,00000000,41437D8A,00000000,3BCE0EB6
4,9000.0,28,3EF5092D,00000000,4133FEA4,00000000,413B973E,00000000,413B973E,00000000,3BC3A9BE
4,9000.0,29,3EF464DD,00000000,412CB030,00000000,4133FEA4,00000000,4133FEA4,00000000,3BB956DB
4,9000.0,30,3EF30552,00000000,4125A8C4,00000000,412CB030,00000000,412CB030,00000000,3BAF13A7
4,9000.0,31,3EF0E49C,00000000,411EE59D,00000000,4125A8C4,00000000,4125A8C4,00000000,3BA4E309
4,9000.0,32,3EEDFFAC,00000000,41186459,00000000,411EE59D,00000000,411EE59D,00000000,3B9AC7D8
4,9000.0,33,3EEA56D9,00000000,411222E8,00000000,41186459,00000000,41186459,00000000,3B90C849
4,9000.0,34,3EE5EE37,00000000,410C1F8D,00000000,411222E8,00000000,411222E8,00000000,3B86EBBC
4,9000.0,35,3EE0CDDD,00000000,410658DC,00000000,410C1F8D,00000000,410C1F8D,00000000,3B7A75F5
4,9000.0,36,3EDB01F8,00000000,4100CDB4,00000000,410658DC,00000000,410658DC,00000000,3B678053
4,9000.0,37,3ED49AB9,00000000,40F6FA98,00000000,4100CDB4,00000000,4100CDB4,00000000,3B55098C
4,9000.0,38,3ECDAC18,00000000,40ECCE5E,00000000,40F6FA98,00000000,40F6FA98,00000000,3B4325F8
4,9000.0,39,3EC64D73,00000000,40E31695,00000000,40ECCE5E,00000000,40ECCE5E,00000000,3B31E6FB
4,9000.0,40,3EBE990E,00000000,40D9D402,00000000,40E31695,00000000,40E31695,00000000,3B22044C
4,9000.0,41,3EB699DE,00000000,40D10866,00000000,40D9D402,00000000,40D9D402,00000000,3B12F2B6
4,9000.0,42,3EAE66DD,00000000,40C8B6BA,00000000,40D10866,00000000,40D10866,00000000,3B046001
4,9000.0,43,3EA62270,00000000,40C0E399,00000000,40C8B6BA,00000000,40C8B6BA,00000000,3AECB117
4,9000.0,44,3E9DF0E4,00000000,40B995EB,00000000,40C0E399,00000000,40C0E399,00000000,3AD1BBCD
4,9000.0,45,3E95F859,00000000,40B2D7FE,00000000,40B995EB,00000000,40B995EB,00000000,3AB7C650
4,9000.0,46,3E8E612F,BD7E795B,40ACB9BB,00000000,40B2D7FE,00000000,40B2D7FE,00000000,3AA78300
4,9000.0,47,3E8F08B2,BD7E795B,40A75573,00000000,40ACB9BB,00000000,40ACB9BB,00000000,00000000
4,9000.0,48,3E257B02,BD7E795B,40A2DE29,00000000,40A75573,00000000,40A75573,00000000,00000000
4,9000.0,49,3D81D56D,BD7E795B,40A00000,00000000,40A2DE29,00000000,40A2DE29,00000000,00000000
5,9000.0,1,00000000,00000000,42267973,00000000,42267973,00000000,42267973,00000000,00000000
5,9000.0,2,00000000,00000000,4218C04E,00000000,42267973,00000000,42267973,00000000,3E2DE77E
5,9000.0,3,3E2DE77E,00000000,420DF9F4,00000000,4218C04E,00000000,4218C04E,00000000,3C9BBA3C
5,9000.0,4,3E415EC5,00000000,4204F03E,00000000,420DF9F4,00000000,420DF9F4,00000000,3C94FBA0
5,9000.0,5,3E53FE38,00000000,41FA410F,00000000,4204F03E,00000000,4204F03E,00000000,3C904DA0
5,9000.0,6,3E6607EB,00000000,41EC7768,00000000,41FA410F,00000000,41FA410F,00000000,3C8CCF30
5,9000.0,7,3E77A1C7,00000000,41E01BEE,00000000,41EC7768,00000000,41EC7768,00000000,3C8A0F61
5,9000.0,8,3E8471C8,00000000,41D4E6EA,00000000,41E01BEE,00000000,41E01BEE,00000000,3C87CDE9
5,9000.0,9,3E8CEE71,00000000,41CAA47B,00000000,41D4E6EA,00000000,41D4E6EA,00000000,3C85E42C
5,9000.0,10,3E954C22,00000000,41C12DCF,00000000,41CAA47B,00000000,41CAA47B,00000000,3C7BA3F6
5,9000.0,11,3E9D27FA,00000000,41B86510,00000000,41C12DCF,00000000,41C12DCF,00000000,3C697688
5,9000.0,12,3EA47115,00000000,41B032C9,00000000,41B86510,00000000,41B86510,00000000,3C59B5C4
5,9000.0,13,3EAB39D1,00000000,41A88431,00000000,41B032C9,00000000,41B032C9,00000000,3C4BF4D2
5,9000.0,14,3EB19075,00000000,41A149FA,00000000,41A88431,00000000,41A88431,00000000,3C406C29
5,9000.0,15,3EB783F6,00000000,419A778A,00000000,41A149FA,00000000,41A149FA,00000000,3C36B558
5,9000.0,16,3EBD1EAB,00000000,41940254,00000000,419A778A,00000000,419A778A,00000000,3C2E2F30
5,9000.0,17,3EC2642C,00000000,418DE175,00000000,41940254,00000000,41940254,00000000,3C265EA9
5,9000.0,18,3EC75267,00000000,41880D5C,00000000,418DE175,00000000,418DE175,00000000,3C1EEABC
5,9000.0,19,3ECBE2E9,00000000,41827F8B,00000000,41880D5C,00000000,41880D5C,00000000,3C17925D
5,9000.0,20,3ED00C4D,00000000,417A64CA,00000000,41827F8B,00000000,41827F8B,00000000,3C102759
5,9000.0,21,3ED3C40B,00000000,41704216,00000000,417A64CA,00000000,417A64CA,00000000,3C088924
5,9000.0,22,3ED70098,00000000,41668E77,00000000,41704216,00000000,41704216,00000000,3C00A199
5,9000.0,23,3ED9BA9B,00000000,415D4278,00000000,41668E77,00000000,41668E77,00000000,3BF108B1
5,9000.0,24,3EDBEA8E,00000000,41545783,00000000,415D4278,00000000,415D4278,00000000,3BE16DB1
5,9000.0,25,3EDD8C0A,00000000,414BC7E6,00000000,41545783,00000000,41545783,00000000,3BD4D06E
5,9000.0,26,3EDE9A8A,00000000,41438E96,00000000,414BC7E6,00000000,414BC7E6,00000000,3BCAC0D9
5,9000.0,27,3EDF0B14,00000000,413BA70A,00000000,41438E96,00000000,41438E96,00000000,3BC0C0D2
5,9000.0,28,3EDED24D,00000000,41340D41,00000000,413BA70A,00000000,413BA70A,00000000,3BB6CB31
5,9000.0,29,3EDDE63F,00000000,412CBDA9,00000000,41340D41,00000000,41340D41,00000000,3BACDE8F
5,9000.0,30,3EDC3EEF,00000000,4125B528,00000000,412CBDA9,00000000,412CBDA9,00000000,3BA2FA19
5,9000.0,31,3ED9D705,00000000,411EF0F8,00000000,4125B528,00000000,4125B528,00000000,3B99220F
5,9000.0,32,3ED6AC55,00000000,41186EB8,00000000,411EF0F8,00000000,411EF0F8,00000000,3B8F5B1F
5,9000.0,33,3ED2C05E,00000000,41122C55,00000000,41186EB8,00000000,41186EB8,00000000,3B85AD10
5,9000.0,34,3ECE18A7,00000000,410C2814,00000000,41122C55,00000000,41122C55,00000000,3B784255
5,9000.0,35,3EC8BEEF,00000000,41066088,00000000,410C2814,00000000,410C2814,00000000,3B658393
5,9000.0,36,3EC2C137,00000000,4100D490,00000000,41066088,00000000,41066088,00000000,3B533564
5,9000.0,37,3EBC3188,00000000,40F706C2,00000000,4100D490,00000000,4100D490,00000000,3B416D81
5,9000.0,38,3EB525B1,00000000,40ECD90D,00000000,40F706C2,00000000,40F706C2,00000000,3B3042EB
5,9000.0,39,3EADB6AA,00000000,40E31FDF,00000000,40ECD90D,00000000,40ECD90D,00000000,3B1FC8E7
5,9000.0,40,3EA6000B,00000000,40D9DBFA,00000000,40E31FDF,00000000,40E31FDF,00000000,3B10A049
5,9000.0,41,3E9E0F08,00000000,40D10F1E,00000000,40D9DBFA,00000000,40D9DBFA,00000000,3B02526E
5,9000.0,42,3E95FBBC,00000000,40C8BC48,00000000,40D10F1E,00000000,40D10F1E,00000000,3AE93417
5,9000.0,43,3E8DE863,00000000,40C0E811,00000000,40C8BC48,00000000,40C8BC48,00000000,3ACF0864
5,9000.0,44,3E85F838,BD985D13,40B99961,00000000,40C0E811,00000000,40C0E811,00000000,3AB62722
5,9000.0,45,3E7C9E78,BD6E3DB3,40B2DA88,00000000,40B99961,00000000,40B99961,00000000,3AA8FE80
5,9000.0,46,3E7DF075,BD304617,40ACBB70,00000000,40B2DA88,00000000,40B2DA88,00000000,00000000
5,9000.0,47,3E2C3621,BCEF1568,40A7566F,00000000,40ACBB70,00000000,40ACBB70,00000000,00000000
5,9000.0,48,3DC73CA2,BC8A4D3A,40A2DE8B,00000000,40A7566F,00000000,40A7566F,00000000,00000000
5,9000.0,49,3D1C5186,BBD904E1,40A00000,00000000,40A2DE8B,00000000,40A2DE8B,00000000,00000000
