case,dx,k,t3d,qv3d,qc3d,qi3d,u3d,v3d,pcps,p8w,dz8w,rho3d,pi3d,w,qvften,thften,rthcuten,rqvcuten,rqccuten,rqicuten,rucuten,rvcuten
16,9000.0,49,4386C000,3CF3FB6E,00000000,00000000,423FEEE3,00000000,45C56DA0,45EE9B40,45546646,3DA44E75,3EE89483,00000000,00000000,00000000,00000000,AE088889,00000000,00000000,00000000,00000000
17,9000.0,1,43810000,3A7565D0,00000000,00000000,40A00000,00000000,47C4C68E,47C54400,42167464,3FAE0FB8,3F8045F2,00000000,32ABCC77,37A7C5AC,35083E16,2C4CCCCE,00000000,00000000,00000000,00000000
17,9000.0,2,4380E585,3A72C6D3,00000000,00000000,40A26843,00000000,47C386CA,47C4491D,426A5FC5,3FAD18AB,3F800A41,3A4E816A,32AB14A8,37A7122C,35CCBC67,2D3BBBBC,00000000,00000000,00000000,00000000
17,9000.0,3,4380BC45,3A6E69C2,00000000,00000000,40A62842,00000000,47C1DB71,47C2C476,428D8D36,3FABD5C6,3F7F741B,3B04070C,32A9F654,37A5FA8E,364D3CF5,2DCCCCCE,00000000,00000000,00000000,00000000
17,9000.0,4,43808A72,3A6925DA,00000000,00000000,40AAAFD9,00000000,47BFEC14,47C0F26C,42A0B9AA,3FAA612A,3F7EB8F0,3B651177,32A89C77,37A4A8CC,369A5ED3,2E155556,00000000,00000000,00000000,00000000
17,9000.0,5,438051DE,3A633E58,00000000,00000000,40AFD483,00000000,47BDC730,47BEE5BD,42B13BF9,3FA8C4C1,3F7DE7F5,3BA98A55,32A713C1,37A3294B,36CE7D2C,2E59999A,00000000,00000000,00000000,00000000
17,9000.0,6,4380137B,3A5CD9C3,00000000,00000000,40B5806A,00000000,47BB7530,47BCA8A3,42C024E5,3FA70659,3F7D03E5,3BE60A4B,32A562B6,37A18265,370A24DD,2E8EEEEF,00000000,00000000,00000000,00000000
17,9000.0,7,437F9FB2,3A561203,00000000,00000000,40BBA675,00000000,47B8FBC1,47BA41BE,42CE0736,3FA529D8,3F7C0E76,3C13B087,32A38D3C,379FB7EC,3731AB95,2EB11112,00000000,00000000,00000000,00000000
17,9000.0,8,437F0EA7,3A4EFA6A,00000000,00000000,40C23E3E,00000000,47B65F04,47B7B5C4,42DB3BFB,3FA3320B,3F7B08CB,3C3688C2,32A195D5,379DCC52,375533C2,2ED77778,00000000,00000000,00000000,00000000
17,9000.0,9,437E744F,3A47A282,00000000,00000000,40C94236,00000000,47B3A227,47B50844,42E7FFE7,3FA12114,3F79F3A9,3C5B5A22,329F7E2A,379BC135,377D746A,2F000000,00000000,00000000,00000000,00000000
17,9000.0,10,437DD0FC,3A40176F,00000000,00000000,40D0AEC0,00000000,47B0C7B3,47B23C0A,42F47D82,3F9EF89E,3F78CF9A,3C80FB40,329D474E,379997A2,B85B7F51,B0844445,2D764256,30146883,00000000,00000000
17,9000.0,11,437D24DD,3A386437,00000000,00000000,40D8819D,00000000,47ADD1BE,47AF535C,43006B26,3F9CBA01,3F779CF6,3C9518CA,329AF1EE,37975042,00000000,AB888889,00000000,00000000,00000000,00000000
17,9000.0,12,437C700C,3A306816,00000000,00000000,40E0B9A0,00000000,47AAC205,47AC501F,430692F0,3F9A665F,3F765BF3,3CA9EF5E,32987E62,3794EB6B,00000000,AB888889,00000000,00000000,00000000,00000000
17,9000.0,13,437BB291,3A269F0A,00000000,00000000,40E9567C,00000000,47A79A06,47A933EB,430CC0B6,3F97FEBE,3F750CA9,3CBF67AD,3295ECC2,37926935,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,14,437AEC63,3A1CE158,00000000,00000000,40F25894,00000000,47A45B0A,47A60021,4312FF18,3F9583BA,3F73AF19,3CD5687B,32933CF0,378FC982,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,15,437A1D6B,3A1339AA,00000000,00000000,40FBC0F8,00000000,47A10632,47A2B5F3,431956CF,3F92F5F4,3F72432C,3CEBD630,32906E9C,378D0C04,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,16,43794584,3A09B1BA,00000000,00000000,4102C8A3,00000000,479D9C7B,479F5670,431FD134,3F9055F3,3F70C8B8,3D014907,328D8149,378A3041,00000000,2B888889,00000000,00000000,00000000,00000000
17,9000.0,17,4378647E,3A005287,00000000,00000000,4107E5DC,00000000,479A1ECA,479BE286,43267643,3F8DA42E,3F6F3F82,3D0CBCE2,328A744D,37873593,00000000,2B888889,00000000,00000000,00000000,00000000
17,9000.0,18,43777A1D,39EE48C7,00000000,00000000,410D3984,00000000,47968DEA,47985B0D,432D4E8D,3F8AE104,3F6DA73B,3D183352,328746D9,37841B30,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,19,43768619,39DC5E01,00000000,00000000,4112C53F,00000000,4792EA95,4794C0C7,433462F9,3F880CC6,3F6BFF85,3D23968A,3283F7F2,3780E023,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,20,4375881D,39CAF2DE,00000000,00000000,41188AFA,00000000,478F3572,47911463,433BBC7A,3F8527B6,3F6A47ED,3D2ECDF9,32808673,377B0698,00000000,2B088889,00000000,00000000,00000000,00000000
17,9000.0,21,43747FC8,39BA1477,00000000,00000000,411E8CE9,00000000,478B6F1C,478D5682,434365BE,3F823208,3F687FEE,3D39BDE3,3279E211,377406C4,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,22,43736CA9,39A9CEA9,00000000,00000000,4124CD9C,00000000,4787981E,478987B5,434B6819,3F7E57C1,3F66A6F0,3D44471B,32726C5C,376CBDD1,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,23,43724E44,399A2C90,00000000,00000000,412B4FEA,00000000,4783B0FB,4785A886,4353D08A,3F782ABB,3F64BC45,3D4E467A,326AA861,3765286E,00000000,AB088889,00000000,00000000,00000000,00000000
17,9000.0,24,43712408,398B37EB,00000000,00000000,4132171A,00000000,477F7458,4781B970,435CAB62,3F71DD21,3F62BF27,3D5794A3,32629239,375D42CB,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,25,436FED54,3979F325,00000000,00000000,413926D4,00000000,47776842,477B75D0,43660754,3F6B6EFB,3F60AEB7,3D600579,325A2586,375508A4,00000000,AA888889,00000000,00000000,00000000,00000000
17,9000.0,26,436EA972,395EF2A6,00000000,00000000,41408338,00000000,476F3E84,47735AB4,436FF567,3F64E042,3F5E89FA,3D6767BD,32515D5B,374C752A,00000000,AA888889,00000000,00000000,00000000,00000000
17,9000.0,27,436D5796,39457BD4,00000000,00000000,414830F6,00000000,4766F7E1,476B2254,437A8808,3F5E30CF,3F5C4FD2,3D6D84A3,32483421,374382E8,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,28,436BF6D6,392D99AD,00000000,00000000,41503550,00000000,475E9510,4762CD6E,4382EAC2,3F576072,3F59FEFF,3D721F67,323EA394,373A2BBE,00000000,AA888889,00000000,00000000,00000000,00000000
17,9000.0,29,436A862D,39175522,00000000,00000000,41589642,00000000,475616BC,475A5CB1,4388FB67,3F506ED6,3F579615,3D74F4F9,3234A490,373068B4,00000000,AA888889,00000000,00000000,00000000,00000000
17,9000.0,30,4369046F,3902B488,00000000,00000000,41615A92,00000000,474D7D88,4751D0C6,438F84E7,3F495B96,3F551379,3D75BBB3,322A2EFF,372631E5,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,31,43677049,38DF77AB,00000000,00000000,416A89FC,00000000,4744CA0D,47492A4A,439698E8,3F42262F,3F527553,3D742344,321F39A5,371B7E4B,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,32,4365C834,38BCD874,00000000,00000000,41742D5F,00000000,473BFCDA,474069D0,439E4C98,3F3ACDFC,3F4FB98D,3D6FD4CB,3213B9F1,37104395,00000000,2A088889,00000000,00000000,00000000,00000000
17,9000.0,33,43640A6E,389D884C,00000000,00000000,417E4EF2,00000000,47331678,47378FE4,43A6B907,3F33523C,3F4CDDBC,3D687353,3207A3AF,370475D9,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,34,436234F1,38817E5E,00000000,00000000,41847D44,00000000,472A1768,472E9D0C,43AFFD8B,3F2BB201,3F49DF18,3D5D9CDE,31F5D18E,36F00EA4,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,35,4360455A,38515694,00000000,00000000,418A1EFA,00000000,47210026,472591C4,43BA3F6F,3F23EC3C,3F46BA63,3D4EEC2C,31DAF16D,36D5CFC5,00000000,A9888889,00000000,00000000,00000000,00000000
17,9000.0,36,435E38E1,3825F34B,00000000,00000000,419014B8,00000000,4717D12A,471C6E89,43C5AF19,3F1BFFA4,3F436BD0,3D3BFBDD,31BE804E,36BA094C,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,37,435C0C33,380099DE,00000000,00000000,41966826,00000000,470E8AE0,471333CA,43D28812,3F13EAB4,3F3FEEDC,3D246B17,31A05017,369C8E36,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,38,4359BB58,37C20771,00000000,00000000,419D24D3,00000000,47052DB5,4709E1F6,43E11840,3F0BAB9E,3F3C3E26,3D07E520,318029A1,367A514E,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,39,4357417A,378DB744,00000000,00000000,41A458CC,00000000,46F7741C,47007974,43F1C4D8,3F03403F,3F385329,3CCC592A,313B93AA,36372E34,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,40,435498A8,3746F7EF,00000000,00000000,41AC155F,00000000,46E46098,46EDF550,44028ADA,3EF54C06,3F3425E1,3C7CB323,30E378C0,35DE23EC,00000000,28888889,00000000,00000000,00000000,00000000
17,9000.0,41,4351B970,3704E29F,00000000,00000000,41B4702D,00000000,46D1219A,46DACBE0,440DE232,3EE3B399,3F2FAC53,3B989F9B,3007FB21,3504CB3E,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,42,43508000,36D7530B,00000000,00000000,41BD84CC,00000000,46BDB7DA,46C77754,441CD900,3ECFC71F,3F2AD9C8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,43,43508000,36C6E390,00000000,00000000,41C78E97,00000000,46AA2402,46B3F860,44306696,3EBA5635,3F259DB1,00000000,00000000,00000000,00000000,A8088889,00000000,00000000,00000000,00000000
17,9000.0,44,43508000,36DEEF9A,00000000,00000000,41D2D8BD,00000000,469666B6,46A04FA4,44494032,3EA4B7DB,3F1FE1DD,00000000,00000000,00000000,00000000,A8088889,00000000,00000000,00000000,00000000
17,9000.0,45,43508000,37007733,00000000,00000000,41DFBA08,00000000,46828094,468C7DC8,4469E8EF,3E8EECC8,3F198776,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,46,43508000,3717CBB2,00000000,00000000,41EEB269,00000000,465CE468,467106C0,448B6301,3E71EB44,3F1261A1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,47,43508000,3739CC53,00000000,00000000,420044EB,00000000,46347860,4648C210,44AC28E5,3E45A625,3F0A2AFD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,48,43508000,376FF454,00000000,00000000,420B4996,00000000,460BBE28,46202EB0,44E0A9B3,3E190B62,3F006E70,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
17,9000.0,49,43508000,37A9DA03,00000000,00000000,4219AA76,00000000,45C56DA0,45EE9B40,4521673C,3DD83852,3EE89483,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,1,43890000,3B736803,00000000,00000000,40A00000,00000000,47C4C68E,47C54400,42200E0E,3FA39EFC,3F8045F2,00000000,32ABCC77,37A7C5AC,00000000,AD888889,00000000,00000000,00000000,00000000
18,9000.0,2,4388E145,3B70BD0E,00000000,00000000,40A28F96,00000000,47C386CA,47C4491D,42794E51,3FA2BAA0,3F800A41,3A45B6EC,32AB1C7B,37A719D0,35087D9A,AE99999A,00000000,00000000,00000000,00000000
18,9000.0,3,4388B167,3B6C4E2A,00000000,00000000,40A68CBE,00000000,47C1DB71,47C2C476,42968C31,3FA19128,3F7F741B,3AFCCD9C,32AA0A5E,37A60E20,3588D34E,AF000000,00000000,00000000,00000000,00000000
18,9000.0,4,43887798,3B66F5BE,00000000,00000000,40AB5E07,00000000,47BFEC14,47C0F26C,42AAE8D2,3FA03A17,3F7EB8F0,3B5B4C0F,32A8BF4F,37A4CAD3,35CDD3C4,AF511112,00000000,00000000,00000000,00000000
18,9000.0,5,438835F7,3B60F867,00000000,00000000,40B0D61E,00000000,47BDC730,47BEE5BD,42BC6D37,3F9EBE71,3F7DE7F5,3BA24D7E,32A7477A,37A35BCD,362C12FA,AF911112,00000000,00000000,00000000,00000000
18,9000.0,6,4387ED9B,3B5A7D09,00000000,00000000,40B6DDB6,00000000,47BB7530,47BCA8A3,42CC3B96,3F9D2376,3F7D03E5,3BDC3770,32A5A91F,37A1C728,364F374C,AFC00001,00000000,00000000,00000000,00000000
18,9000.0,7,43879F2F,3B539E86,00000000,00000000,40BD66C9,00000000,47B8FBC1,47BA41BE,42DAF01F,3F9B6CAC,3F7C0E76,3C0D626F,32A3E802,37A01092,368AAB62,AFEEEEF0,00000000,00000000,00000000,00000000
18,9000.0,8,43874B1C,3B4C705B,3951B717,00000000,40C46853,00000000,47B65F04,47B7B5C4,42E8E97D,3F999CA1,3F7B08CB,3C2EC011,32A2068F,379E3A68,36AE0AE7,B0122223,00000000,00000000,00000000,00000000
18,9000.0,9,4386F1AC,3B4502BE,3951B717,00000000,40CBDC57,00000000,47B3A227,47B50844,42F66834,3F97B53E,3F79F3A9,3C520494,32A00661,379C463B,36D1C173,B02AAAAB,00000000,00000000,00000000,00000000
18,9000.0,10,4386930D,3B3D62D2,3951B717,00000000,40D3BEE8,00000000,47B0C7B3,47B23C0A,4301CCB5,3F95B806,3F78CF9A,3C770599,329DE887,379A3513,36E446F7,B0477778,00000000,00000000,00000000,00000000
18,9000.0,11,43862F5D,3B359C20,3951B717,00000000,40DC0D8B,00000000,47ADD1BE,47AF535C,43085050,3F93A62D,3F779CF6,3C8ECD89,329BADA9,37980797,370455E2,B0644445,00000000,00000000,00000000,00000000
18,9000.0,12,4385C6AD,3B2D2894,3951B717,00000000,40E4C6E8,00000000,47AAC205,47AC501F,430ECD5A,3F9180E2,3F765BF3,3CA2CE8B,32995626,3795BE21,3716BE5C,B0808889,00000000,00000000,00000000,00000000
18,9000.0,13,43855901,3B2430F7,3951B717,00000000,40EDEA94,00000000,47A79A06,47A933EB,43154F2A,3F8F48E3,3F750CA9,3CB7712D,3296E218,379358CC,372960EC,B0908889,00000000,00000000,00000000,00000000
18,9000.0,14,4384E656,3B1B3C58,3951B717,00000000,40F778DC,00000000,47A45B0A,47A60021,431BE0F6,3F8CFEB3,3F73AF19,3CCC9F4D,3294516D,3790D785,373C41C8,B0A08889,00000000,00000000,00000000,00000000
18,9000.0,15,43846E9F,3B1253FA,3951B717,00000000,4100B964,00000000,47A10632,47A2B5F3,43228BE6,3F8AA2DF,3F72432C,3CE240DD,3291A3DE,378E3A06,375869CE,B0B08889,00000000,00000000,00000000,00000000
18,9000.0,16,4383F1C9,3B098098,3951B717,00000000,4105ECF8,00000000,479D9C7B,479F5670,432959C7,3F8835DF,3F70C8B8,3CF83B2D,328ED8FA,378B7FE4,B8936DF3,31D91112,2FD13334,303D0301,00000000,00000000
18,9000.0,17,43836FB9,3B00CA24,3951B717,00000000,410B584B,00000000,479A1ECA,479BE286,433052F2,3F85B818,3F6F3F82,3D07384B,328BF02B,3788A889,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,18,4382E84E,3AF0703C,3951B717,00000000,4110FCBD,00000000,47968DEA,47985B0D,43378059,3F8329D9,3F6DA73B,3D125FD5,3288E8AF,3785B33B,00000000,2C088889,00000000,00000000,00000000,00000000
18,9000.0,19,43825B60,3ADFA2EB,3951B717,00000000,4116DBFB,00000000,4792EA95,4794C0C7,433EEB3B,3F808B68,3F6BFF85,3D1D816E,3285C1A3,37829F19,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,20,4381C8C0,3ACF3954,3951B717,00000000,411CF7FD,00000000,478F3572,47911463,43469CE3,3F7BB9F2,3F6A47ED,3D2887E1,328279F7,377ED637,00000000,2C088889,00000000,00000000,00000000,00000000
18,9000.0,21,43813037,3ABF3F7B,3951B717,00000000,41235306,00000000,478B6F1C,478D5682,434EA069,3F763D68,3F687FEE,3D335B45,327E20EA,37782C25,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,22,43809187,3AAFC0B0,3951B717,00000000,4129EFB6,00000000,4787981E,478987B5,4356FF66,3F70A16D,3F66A6F0,3D3DE0AB,32770769,37713D3C,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,23,437FD8D1,3AA0C753,3951B717,00000000,4130D0F8,00000000,4783B0FB,4785A886,435FC753,3F6AE626,3F64BC45,3D47F9AB,326FA445,376A066B,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,24,437E8118,3A925D1C,3951B717,00000000,4137FA2A,00000000,477F7458,4781B970,436904DE,3F650BA5,3F62BF27,3D51841F,3267F3E5,3762842D,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,25,437D1B2D,3A848AE0,3951B717,00000000,413F6F0E,00000000,47776842,477B75D0,4372C72B,3F5F11E1,3F60AEB7,3D5A59A7,325FF23D,375AB28F,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,26,437BA645,3A6EB17E,3951B717,00000000,414733E5,00000000,476F3E84,47735AB4,437D1FC7,3F58F8C0,3F5E89FA,3D624F3E,32579ABD,37528D1C,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,27,437A2179,3A559BEB,3951B717,00000000,414F4D7D,00000000,4766F7E1,476B2254,438410CC,3F52C012,3F5C4FD2,3D6934CE,324EE83D,374A0ECC,00000000,2B888889,00000000,00000000,00000000,00000000
18,9000.0,28,43788BC4,3A3B5BE0,3951B717,00000000,4157C140,00000000,475E9510,4762CD6E,4389F192,3F4C67E3,3F59FEFF,3D6ED4B4,3245D4EA,374131ED,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,29,4376E401,3A22BA39,3951B717,00000000,41609551,00000000,475616BC,475A5CB1,43903F36,3F45EF76,3F579615,3D72F351,323C5A2F,3737F012,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,30,437528E0,3A0BFD03,3951B717,00000000,4169D0A8,00000000,474D7D88,4751D0C6,43970910,3F3F5654,3F551379,3D754E9D,32327091,372E41EE,00000000,AB888889,00000000,00000000,00000000,00000000
18,9000.0,31,437358E5,39EE4DE7,3951B717,00000000,41737B39,00000000,4744CA0D,47492A4A,439E6137,3F389BEB,3F527553,3D759DD1,32280F86,37241F29,00000000,AB088889,00000000,00000000,00000000,00000000
18,9000.0,32,4371725A,39C86EED,3951B717,00000000,417D9E1D,00000000,473BFCDA,474069D0,43A65D58,3F31BF8C,3F4FB98D,3D739127,321D2D47,37197E38,00000000,AB088889,00000000,00000000,00000000,00000000
18,9000.0,33,436F7348,39A65578,3951B717,00000000,418421EB,00000000,47331678,47378FE4,43AF1717,3F2AC068,3F4CDDBC,3D6ED1CF,3211BE90,370E5418,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,34,436D5968,3987F2F1,00000000,3951B717,4189BC42,00000000,472A1768,472E9D0C,43B8AE76,3F239D8A,3F49DF18,3D67023F,3205B658,37029412,00000000,2B088889,00000000,00000000,00000000,00000000
18,9000.0,35,436B2210,395A62EA,00000000,3951B717,418FA52A,00000000,47210026,472591C4,43C34982,3F1C55D0,3F46BA63,3D5BBEEA,31F20ACA,36EC5E89,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,36,4368CA24,392BE7DC,00000000,3951B717,4195E4F5,00000000,4717D12A,471C6E89,43CF19A4,3F14E7E5,3F436BD0,3D4C9FF0,31D733BB,36D22885,00000000,2A888889,00000000,00000000,00000000,00000000
18,9000.0,37,43664DEE,39042A81,00000000,3951B717,419C8586,00000000,470E8AE0,471333CA,43DC5B86,3F0D5230,3F3FEEDC,3D393BAB,31BABD0D,36B65C9F,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,38,4363A8FE,38C5A1DE,00000000,3951B717,41A392B0,00000000,47052DB5,4709E1F6,43EB5E76,3F0592D3,3F3C3E26,3D212B66,319C73E9,3698C932,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,39,4360D5F0,388EE221,00000000,3951B717,41AB1AD5,00000000,46F7741C,47007974,43FC8963,3EFB4F2C,3F385329,3D041286,31783530,367263F1,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,40,435DCE25,384643F5,00000000,3951B717,41B32F9D,00000000,46E46098,46EDF550,44083332,3EEB1B8D,3F3425E1,3CC35485,3132CA83,362E99C3,00000000,A9888889,00000000,00000000,00000000,00000000
18,9000.0,41,435A8955,38029D76,00000000,3951B717,41BBE71D,00000000,46D1219A,46DACBE0,4413D8E5,3EDA844E,3F2FAC53,3C674F6E,30CFD41E,35CAF525,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,42,4356FCF6,37A0E5DF,00000000,3951B717,41C55D71,00000000,46BDB7DA,46C77754,4421BACF,3EC98177,3F2AD9C8,3B4B59E1,2FB51373,34B0D4FE,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,43,43560000,37977D5A,00000000,3951B717,41CFB739,00000000,46AA2402,46B3F860,44350E2A,3EB58BDF,3F259DB1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,44,43560000,37AB5FC7,00000000,3951B717,41DB4DA2,00000000,469666B6,46A04FA4,444E8FAF,3EA07BC3,3F1FE1DD,00000000,00000000,00000000,00000000,29088889,00000000,00000000,00000000,00000000
18,9000.0,45,43560000,37C5822D,00000000,00000000,41E885EF,00000000,46828094,468C7DC8,4470151E,3E8B4012,3F198776,00000000,00000000,00000000,00000000,A9088889,00000000,00000000,00000000,00000000
18,9000.0,46,43560000,37E9613F,00000000,00000000,41F7E372,00000000,465CE468,467106C0,448F10B3,3E6BB2E3,3F1261A1,00000000,00000000,00000000,00000000,29088889,00000000,00000000,00000000,00000000
18,9000.0,47,43560000,380ED4C3,00000000,00000000,420519B4,00000000,46347860,4648C210,44B0B420,3E409108,3F0A2AFD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,48,43560000,383877E9,00000000,00000000,421068D1,00000000,460BBE28,46202EB0,44E697E8,3E151BC0,3F006E70,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,9000.0,49,43560000,3882951A,00000000,00000000,421F2ADC,00000000,45C56DA0,45EE9B40,4525AA46,3DD2A855,3EE89483,00000000,00000000,00000000,00000000,2A088889,00000000,00000000,00000000,00000000
1,13500.0,1,4396C000,3CBCA8B6,00000000,00000000,40A00000,00000000,47C4C68E,47C54400,42322EB5,3F92F993,3F8045F2,00000000,32ABCC77,37A7C5AC,B803FC25,B5916DDE,00000000,00000000,39E15BBD,00000000
1,13500.0,2,43969AF0,3CBA9BFC,00000000,00000000,40A2D9D6,00000000,47C386CA,47C4491D,428ABDEB,3F92344B,3F800A41,3A0991A7,32AB5205,37A74E19,B8CFEF58,B580F000,00000000,00000000,39E15BBD,00000000
1,13500.0,3,43966139,3CB731B1,00000000,00000000,40A74A69,00000000,47C1DB71,47C2C476,42A7819D,3F9135AB,3F7F741B,3AAFE3E5,32AA9355,37A693E1,364D3CF5,B5784001,00000000,00000000,39E15BBD,00000000
1,13500.0,4,43961B8A,3CB31358,00000000,00000000,40ACA69F,00000000,47BFEC14,47C0F26C,42BE1572,3F90107A,3F7EB8F0,3B1893FD,32A9AD1D,37A5B30E,3A0F3F8C,B599EAAB,00000000,00000000,39288001,00000000
1,13500.0,5,4395CC77,3CAE7676,00000000,00000000,40B2BBCA,00000000,47BDC730,47BEE5BD,42D17829,3F8ECC01,3F7DE7F5,3B61DF2B,32A8A7DE,37A4B3EE,3A0B45C3,B5620667,32B18CE5,00000000,384C199A,00000000
1,13500.0,6,43957553,3CA9794D,00000000,00000000,40B96FC3,00000000,47BB7530,47BCA8A3,42E2ED2D,3F8D6C86,3F7D03E5,3B994628,32A787F9,37A39AC9,3A1C38B1,B543599A,33485E79,00000000,B6FAEEF0,00000000
1,13500.0,7,439516EC,3CA43087,00000000,00000000,40C0B2BE,00000000,47B8FBC1,47BA41BE,42F32284,3F8BF4E3,3F7C0E76,3BC4E67B,32A65017,37A26A36,3A3598F0,B5A9E889,338640D2,00000000,B8188001,00000000
1,13500.0,8,4394B1C7,3C9EAB8C,00000000,00000000,40C87A81,00000000,47B65F04,47B7B5C4,430140DA,3F8A671F,3F7B08CB,3BF3889B,32A501ED,37A123E1,3A97E11D,B5AB6667,33A7B5A8,00000000,39744667,00000000
1,13500.0,9,4394463E,3C98F6C6,00000000,00000000,40D0C030,00000000,47B3A227,47B50844,4308A943,3F88C4C3,3F79F3A9,3C127B2F,32A39EA3,379FC8EB,3A8FDD99,B59D2001,33C7811B,00000000,38F05556,00000000
