case,dx,k,paph,pten,plglac,plude,pmfus,pmfds,pmfuq,pmfdq,pmful,pdmfup,pdmfdp,pdpmel,ptent_in,ptenq_in,pcte_in,pmfu,pmfd
18,4500.0,40,47AF535C,4386930D,00000000,00000000,C0862479,00000000,34EE3494,00000000,00000000,00000000,00000000,00000000,379A3513,329DE887,00000000,3C2BF74F,00000000
18,4500.0,41,47B23C0A,4386F1AC,00000000,00000000,C049DC36,00000000,34B33A60,00000000,00000000,00000000,00000000,00000000,379C463B,32A00661,00000000,3C016390,00000000
18,4500.0,42,47B50844,43874B1C,00000000,00000000,C012DF33,00000000,348267A7,00000000,00000000,00000000,00000000,00000000,379E3A68,32A2068F,00000000,3BBC48E2,00000000
18,4500.0,43,47B7B5C4,43879F2F,00000000,00000000,BFCCD422,00000000,3435DD19,00000000,00000000,00000000,00000000,00000000,37A01092,32A3E802,00000000,3B834AA9,00000000
18,4500.0,44,47BA41BE,4387ED9B,00000000,00000000,BF8717F1,00000000,33EFE4EC,00000000,00000000,00000000,00000000,00000000,37A1C728,32A5A91F,00000000,3B2D2F6E,00000000
18,4500.0,45,47BCA8A3,438835F7,00000000,00000000,BF252614,00000000,3392A1F2,00000000,00000000,00000000,00000000,00000000,37A35BCD,32A7477A,00000000,3AD3B70C,00000000
18,4500.0,46,47BEE5BD,43887798,00000000,00000000,BEB4D20D,00000000,33208C1B,00000000,00000000,00000000,00000000,00000000,37A4CAD3,32A8BF4F,00000000,3A67CE42,00000000
18,4500.0,47,47C0F26C,4388B167,00000000,00000000,BE2651AB,00000000,3293ABF2,00000000,00000000,00000000,00000000,00000000,37A60E20,32AA0A5E,00000000,39D5371C,00000000
18,4500.0,48,47C2C476,4388E145,00000000,00000000,BD5E9DCD,00000000,31C5A838,00000000,00000000,00000000,00000000,00000000,37A719D0,32AB1C7B,00000000,390EB17C,00000000
18,4500.0,49,47C4491D,43890000,00000000,00000000,BC090984,00000000,3073587E,00000000,00000000,00000000,00000000,00000000,37A7C5AC,32ABCC77,00000000,37AFAD4C,00000000
1,9000.0,1,459C4000,43458000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1,9000.0,2,45EE9B40,43458000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1,9000.0,3,46202EB0,434AE83E,00000000,37F5BA20,C4C3DCA0,00000000,B5215BDE,00000000,387A4F38,3829F0FB,00000000,00000000,358B90C0,308EEA3E,00000000,3DF7C8AF,00000000
1,9000.0,4,4648C210,43523707,00000000,377DA886,C47311C0,00000000,B545FBCE,00000000,3906F1EA,3891C278,00000000,00000000,362417EB,3128081C,00000000,3E206704,00000000
1,9000.0,5,467106C0,435887ED,00000000,36AB627F,C3B06800,00000000,35A59000,00000000,395BAE0F,38C4A254,00000000,00000000,36759AE3,317B7FE3,00000000,3E2CE0E7,00000000
1,9000.0,6,468C7DC8,435E1AE6,00000000,2FEECD65,435D8D00,00000000,3715E7D8,00000000,399C0EAE,38EE0CDA,00000000,00000000,369EC560,31A294DD,00000000,3E2FE595,00000000
1,9000.0,7,46A04FA4,436319D4,00000000,30FAC871,43D65100,00000000,37A09A69,00000000,39CBEB4C,3907611A,00000000,00000000,36BF0209,31C39797,00000000,3E2FE597,00000000
1,9000.0,8,46B3F860,4367A1B7,00000000,31D7CBCE,4451BAC0,00000000,384A5F1E,00000000,39FBEEE4,39142A44,00000000,00000000,36DC3E81,31E187AF,00000000,3E2FE59B,00000000
1,9000.0,9,46C77754,436BC786,00000000,329E679E,448F3D80,00000000,38C28B93,00000000,3A14AC89,391D3A00,00000000,00000000,36F7021C,31FCEFBA,00000000,3E2FE5AB,00000000
1,9000.0,10,46DACBE0,436F9AF3,351EEA4F,3335E9D5,44AA5440,00000000,391F570E,00000000,3A295A32,39232548,00000000,00000000,3707D911,320B1BB8,00000000,3E2FE5D8,00000000
1,9000.0,11,46EDF550,4373280D,37E9B09A,33B9A384,44BC5900,00000000,39634C56,00000000,3A3C2A23,39245C90,00000000,00000000,37134E30,3216D73B,00000000,3E2FE621,00000000
1,9000.0,12,47007974,43767850,38804615,342DB618,44C5C3A0,00000000,3995DE69,00000000,3A4C9F78,3917B9A0,00000000,00000000,371DFF01,3221C9BC,00000000,3E2FE677,00000000
1,9000.0,13,4709E1F6,43799354,38B0EFEE,349826E4,44C81300,00000000,39BAE10C,00000000,3A582101,390865C0,00000000,00000000,37280406,322C0C50,00000000,3E2FE6BC,00000000
1,9000.0,14,471333CA,437C7F46,38D3F1C2,34FEAF98,44C589C0,00000000,39DEA776,00000000,3A5EE6A2,38EEB010,00000000,00000000,37317132,3235B367,00000000,3E2FE6B1,00000000
1,9000.0,15,471C6E89,437F4142,38F27EB2,354E1684,44BFF3A0,00000000,39FF8507,00000000,3A61263A,38DAF010,00000000,00000000,373A56F8,323ECFD7,00000000,3E2FE5DE,00000000
1,9000.0,16,472591C4,4380EEC4,390889A2,35A1CCA5,44B83AE0,00000000,3A0E6CC0,00000000,3A612348,38D66B10,00000000,00000000,3742C317,32476FB6,00000000,3E2FE391,00000000
1,9000.0,17,472E9D0C,43822BD9,3918055C,35F54D0F,44AF2AA0,00000000,3A1AFE24,00000000,3A611D0F,38CFC1C0,00000000,00000000,374AC125,324F9EDF,00000000,3E2FDEB4,00000000
1,9000.0,18,47378FE4,43835967,3927475D,3632FA0F,44A55A60,00000000,3A253D70,00000000,3A611173,38C84400,00000000,00000000,37525B03,32576770,00000000,3E2FD5A2,00000000
1,9000.0,19,474069D0,438478BE,3932176B,367AE00D,449B19C0,00000000,3A2D2324,00000000,3A60FD72,38CBA8F0,00000000,00000000,37599923,325ED210,00000000,3E2FC601,00000000
1,9000.0,20,47492A4A,43858B00,38D61BDC,36A8AE8E,448F1020,00000000,3A3426AC,00000000,3A60DCEE,38CA71B0,00000000,00000000,376082DC,3265E642,00000000,3E2FAC9A,00000000
1,9000.0,21,4751D0C6,43869129,380B0A0C,36CDE3ED,44858960,00000000,3A39D367,00000000,3A60AA84,384C4D40,00000000,00000000,37671E86,326CAA86,00000000,3E2F8537,00000000
1,9000.0,22,475A5CB1,43878C16,37EC7B49,36EC3958,447C1780,00000000,3A3DACAC,00000000,3A547FF7,380EB9C0,00000000,00000000,376D71AF,3273248A,00000000,3E2F4AAB,00000000
1,9000.0,23,4762CD6E,43887C86,380772BF,37021C75,446C8B80,00000000,3A3F7E6E,00000000,3A453C96,3809AE00,00000000,00000000,37738132,3279594A,00000000,3E2EF709,00000000
1,9000.0,24,476B2254,43896326,00000000,370B92B4,445CC580,00000000,3A3F3E91,00000000,3A367BAD,3804CA80,00000000,38D14EE1,3779515E,327F4D2D,00000000,3E2E8364,00000000
1,9000.0,25,47735AB4,438A4088,00000000,371710D9,444D7D00,00000000,3A3C9DBC,00000000,3A283DEC,37FFE980,00000000,399E0299,377EE5E6,328281FF,00000000,3E2DE7DB,00000000
1,9000.0,26,477B75D0,438B1530,00000000,37240184,443E44C0,00000000,3A3A8DEA,00000000,3A1A999D,37F64A00,00000000,3A18C5EC,37822110,32854094,00000000,3E2D20A9,00000000
1,9000.0,27,4781B970,438BE194,00000000,372F747F,442F5840,00000000,3A38E55A,00000000,3A0DA119,37ECBD80,00000000,3A73B3C9,3784B480,3287E3D7,00000000,3E2C296F,00000000
1,9000.0,28,4785A886,438CA61A,00000000,37391441,4420D3C0,00000000,3A35FEEC,00000000,3A01571F,37E33620,00000000,3976CB3C,37872E91,328A6D20,00000000,3E2AFB7C,00000000
1,9000.0,29,478987B5,438D6320,00000000,37409788,4412CD80,00000000,3A31F290,00000000,39EB7720,37D9A980,00000000,00000000,3789906D,328CDD9E,00000000,3E299039,00000000
1,9000.0,30,478D5682,438E18F6,00000000,3745C184,44055640,00000000,3A2CD6FC,00000000,39D598C4,37D01080,00000000,00000000,378BDB18,328F365E,00000000,3E27E176,00000000
1,9000.0,31,47911463,438EC7E3,00000000,37486609,43F0F380,00000000,3A26C3B2,00000000,39C10BB2,37C66A00,00000000,00000000,378E0F7B,3291784D,00000000,3E25E9A9,00000000
1,9000.0,32,4794C0C7,438F7026,00000000,374865E4,43D87B00,00000000,3A1FCEE0,00000000,39ADC474,37BCB500,00000000,00000000,37902E5B,3293A434,00000000,3E23A43B,00000000
1,9000.0,33,47985B0D,439011F4,00000000,3745AFDE,43C14680,00000000,3A180E42,00000000,399BB5C4,37B2F780,00000000,00000000,37923866,3295BAC7,00000000,3E210DD5,00000000
1,9000.0,34,479BE286,4390AD7A,00000000,374041AD,43AB5280,00000000,3A0F9676,00000000,398ACF4A,37A93A80,00000000,00000000,37942E2D,3297BC99,00000000,3E1E24AB,00000000
1,9000.0,35,479F5670,439142DD,00000000,3738263C,43969580,00000000,3A067ADC,00000000,3976002D,379F8C00,00000000,00000000,37961028,3299AA25,00000000,3E1AE8B6,00000000
1,9000.0,36,47A2B5F3,4391D23B,00000000,372D73EC,4382FB00,00000000,39F99B30,00000000,39586BE4,3795FF00,00000000,00000000,3797DEB5,329B83CC,00000000,3E175BF3,00000000
1,9000.0,37,47A60021,43925BA7,00000000,37204F22,4360E600,00000000,39E53F68,00000000,393CBAED,378CA880,00000000,00000000,37999A17,329D49D2,00000000,3E138281,00000000
1,9000.0,38,47A933EB,4392DF2E,00000000,3710E9A5,433DC800,00000000,39D001F8,00000000,3922C8F3,37839C00,00000000,00000000,379B4274,329EFC5F,00000000,3E0F62BB,00000000
1,9000.0,39,47AC501F,43935CD3,00000000,36FEFE93,431C6600,00000000,39B9FFE0,00000000,390A716A,3775A200,00000000,00000000,379CD7D3,32A09B78,00000000,3E0B0539,00000000
1,9000.0,40,47AF535C,4393D48A,00000000,36DD173D,42F91000,00000000,39A35468,00000000,38E71F19,37648100,00000000,00000000,379E5A12,32A226FC,00000000,3E0674C6,00000000
1,9000.0,41,47B23C0A,4394463E,00000000,36BA05A1,42BDA800,00000000,399145A8,00000000,38BCDAF5,37556A00,00000000,00000000,379FC8EB,32A39EA3,00000000,3E01BF69,00000000
1,9000.0,42,47B50844,4394B1C7,00000000,3695AAD3,4286E200,00000000,39812D80,00000000,38965888,3749FE00,00000000,00000000,37A123E1,32A501ED,00000000,3DF9E7B0,00000000
1,9000.0,43,47B7B5C4,439516EC,00000000,3663E6E9,4228C800,40FB0000,39626970,B6E24CDA,38678872,36224800,00000000,00000000,37A26A36,32A65017,00000000,3DF043DC,BCFEFDD3
1,9000.0,44,47BA41BE,43957553,00000000,3620654F,41971000,418DA600,3942DB70,B7BC9560,382AEB7C,3698EA00,00000000,00000000,37A39AC9,32A787F9,00000000,3DE6B668,BCFEFDD3
1,9000.0,45,47BCA8A3,4395CC77,00000000,35847819,C0274000,41A70100,3923EEB0,B71C6600,37ECEC39,35439000,00000000,00000000,37A4B3EE,32A8A7DE,00000000,3DDD6610,BCC75B58
1,9000.0,46,47BEE5BD,43961B8A,00000000,00000000,C1B29000,41A1E500,39060000,B590B600,374483B2,B63B1400,00000000,00000000,37A5B30E,32A9AD1D,00000000,3DD47E2F,BC9380E4
1,9000.0,47,47C0F26C,43966139,00000000,00000000,C189EC00,41853080,38B19D20,3644C100,308E9A00,B5BF0800,00000000,00000000,37A693E1,32AA9355,00000000,3DD47E2F,BC480FD6
1,9000.0,48,47C2C476,43969AF0,00000000,00000000,C11F9716,414E7600,384D7D4F,363F7A00,00000000,B4F8A000,00000000,00000000,37A74E19,32AB5205,00000000,3D75D6F9,BBE77534
1,9000.0,49,47C4491D,4396C000,00000000,00000000,C07A6CAA,4094D800,37A13964,3622A460,00000000,00000000,00000000,00000000,37A7C5AC,32ABCC77,00000000,3CC0E1E7,BB359935
2,9000.0,1,459C4000,43468000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2,9000.0,2,45EE9B40,43468000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2,9000.0,3,46202EB0,434B9019,00000000,37C34619,C44EB180,00000000,B4A90BBC,00000000,390539DE,38B40B18,00000000,00000000,3582ADB6,3085D09A,00000000,3E302C80,00000000
2,9000.0,4,4648C210,4352E4EE,00000000,38096DA9,43C80600,00000000,3646D7A6,00000000,3973509C,3901E95D,00000000,00000000,361FF473,3123CB36,00000000,3E43D176,00000000
2,9000.0,5,467106C0,43593B0F,00000000,383304F9,4447D600,00000000,37427DA6,00000000,39C43908,392CA29B,00000000,00000000,3671BADC,3177880C,00000000,3E569B2C,00000000
2,9000.0,6,468C7DC8,435ED2A6,00000000,385A5F67,44D02580,00000000,3837B172,00000000,3A0F2AE2,3955FED0,00000000,00000000,369CF328,31A0B775,00000000,3E68CCB9,00000000
2,9000.0,7,46A04FA4,4363D5B8,00000000,387CF46F,4517A0A0,00000000,38E5517C,00000000,3A40A777,397AB8B0,00000000,00000000,36BD4A87,31C1D588,00000000,3E7A8CA1,00000000
2,9000.0,8,46B3F860,4368615C,00000000,388D25C0,453F7EE0,00000000,39629D95,00000000,3A7373D1,398CC2FE,00000000,00000000,36DA9F3B,31DFDE72,00000000,3E85F982,00000000
2,9000.0,9,46C77754,436C8A9C,3783136F,3899C443,455FA360,00000000,39BF46F6,00000000,3A92F102,39998488,00000000,00000000,36F5790C,31FB5D3B,00000000,3E8E87DF,00000000
2,9000.0,10,46DACBE0,43706136,38BA6F35,389A56DD,4578AC20,00000000,3A102BAD,00000000,3AABFE8E,399AE870,00000000,00000000,37071EC9,320A5CF7,00000000,3E96F6C3,00000000
2,9000.0,11,46EDF550,4373F146,391DA083,38948BFC,45848CB0,00000000,3A46105F,00000000,3AC1C9A4,3991F2F4,00000000,00000000,37129D72,3216223F,00000000,3E9EDDF5,00000000
2,9000.0,12,47007974,4377444D,394C6E07,388BFE51,458939D0,00000000,3A7EBBAE,00000000,3AD266AB,39849144,00000000,00000000,371D5733,32211DE6,00000000,3EA630C5,00000000
2,9000.0,13,4709E1F6,437A61EB,396FC31A,388315CB,458B41D0,00000000,3A9C25D1,00000000,3ADD730F,397E7B40,00000000,00000000,3727649E,322B6915,00000000,3EAD01E4,00000000
2,9000.0,14,471333CA,437D5054,39890A98,38771F43,458B6200,00000000,3AB83FA0,00000000,3AE59940,398123D8,00000000,00000000,3730D9BA,3235184C,00000000,3EB35FB9,00000000
2,9000.0,15,471C6E89,43800A52,399C355F,386A81FB,458A20C0,00000000,3AD2CC16,00000000,3AED3E8F,39817938,00000000,00000000,3739C709,323E3C74,00000000,3EB958E0,00000000
2,9000.0,16,472591C4,43815993,39B0CEFA,385F80C4,4587C660,00000000,3AEB48FC,00000000,3AF47134,398130A0,00000000,00000000,37423A56,3246E3AC,00000000,3EBEF872,00000000
2,9000.0,17,472E9D0C,438297B8,39BF9BA4,385578A3,45848440,00000000,3B00A89B,00000000,3AFB36A7,39884A98,00000000,00000000,374A3F40,324F19DC,00000000,3EC442B3,00000000
2,9000.0,18,47378FE4,4383C64B,3943C87D,384BF493,457ED120,00000000,3B0B49A8,00000000,3B00C671,398B1400,00000000,00000000,3751DFB1,3256E928,00000000,3EC93611,00000000
2,9000.0,19,474069D0,4384E69C,39015435,38429DC5,45772B20,00000000,3B14E7D8,00000000,3B03B60B,398BD0E8,00000000,00000000,37592425,325E5A43,00000000,3ECDCC72,00000000
2,9000.0,20,47492A4A,4385F9D0,3925E2BB,3839372F,45706E40,00000000,3B1D2EE6,00000000,3B066431,398A9CC0,00000000,00000000,376013F5,326574B1,00000000,3ED1FC8D,00000000
2,9000.0,21,4751D0C6,438700E3,394ADE77,382F95C0,45685D40,00000000,3B23D18E,00000000,3B08CA06,39883970,00000000,00000000,3766B583,326C3EFD,00000000,3ED5BBA9,00000000
2,9000.0,22,475A5CB1,4387FCB1,396FB690,38259C93,455F1280,00000000,3B289F14,00000000,3B0AE11A,39853DF0,00000000,00000000,376D0E5D,3272BED7,00000000,3ED8FFB9,00000000
2,9000.0,23,4762CD6E,4388EDFE,00000000,381B4735,4554C300,00000000,3B2B81E1,00000000,3B0CA4A2,3981B6A0,00000000,38093C06,37732369,3278F940,00000000,3EDBC13D,00000000
2,9000.0,24,476B2254,4389D572,00000000,38113C69,454A0700,00000000,3B2C5780,00000000,3B0E0FBE,397B5780,00000000,394AAF34,3778F8F1,327EF2A2,00000000,3EDDF899,00000000
2,9000.0,25,47735AB4,438AB3A4,00000000,38008551,453EDCC0,00000000,3B2B0776,00000000,3B0F1F59,38C73100,00000000,39EA3DB7,377E92B2,32825766,00000000,3EDFA0FC,00000000
2,9000.0,26,477B75D0,438B8914,00000000,37E2F816,453342C0,00000000,3B299749,00000000,3B06CBF7,389CE100,00000000,3A4BB8EF,3781F9FE,32851892,00000000,3EE0B5E3,00000000
2,9000.0,27,4781B970,438C563B,00000000,37C79530,452762C0,00000000,3B284CAC,00000000,3AFAA4E9,3897FBC0,00000000,3A995C9F,37848FE3,3287BE59,00000000,3EE12CAE,00000000
2,9000.0,28,4785A886,438D1B7E,00000000,37AEB2E8,451B5AC0,00000000,3B259B2A,00000000,3AE7DD3F,3892D5C0,00000000,3AD35D58,37870C57,328A4A13,00000000,3EE0FA7D,00000000
2,9000.0,29,478987B5,438DD93C,00000000,3798264D,450F4800,00000000,3B2192BC,00000000,3AD55C6B,388D6E00,00000000,3A09C888,37897084,328CBCF2,00000000,3EE015CD,00000000
2,9000.0,30,478D5682,438E8FC4,00000000,3783C610,450342C0,00000000,3B1C468A,00000000,3AC33C31,3887C500,00000000,00000000,378BBD70,328F1800,00000000,3EDE7720,00000000
2,9000.0,31,47911463,438F3F60,00000000,3762D999,44EEC980,00000000,3B15CF80,00000000,3AB1947D,3881DF40,00000000,00000000,378DF402,32915C2B,00000000,3EDC198B,00000000
2,9000.0,32,4794C0C7,438FE84B,00000000,3741EC6F,44D78700,00000000,3B0E495A,00000000,3AA07AC3,38778480,00000000,00000000,37901502,32938A40,00000000,3ED8FB48,00000000
2,9000.0,33,47985B0D,43908ABD,00000000,372480F6,44C0E580,00000000,3B05D498,00000000,3A9002C7,386AEF00,00000000,00000000,3792211D,3295A2EF,00000000,3ED51E23,00000000
2,9000.0,34,479BE286,439126E2,00000000,370A5654,44AB0840,00000000,3AF9274C,00000000,3A803DE9,385E1580,00000000,00000000,379418E6,3297A6CF,00000000,3ED087D1,00000000
2,9000.0,35,479F5670,4391BCDF,00000000,36E65DAB,44960D00,00000000,3AE55794,00000000,3A627681,38511300,00000000,00000000,3795FCD2,32999658,00000000,3ECB4221,00000000
2,9000.0,36,47A2B5F3,43924CD2,00000000,36BD9E22,44820DC0,00000000,3AD0875C,00000000,3A460EAF,38440600,00000000,00000000,3797CD41,329B71ED,00000000,3EC55AF2,00000000
2,9000.0,37,47A60021,4392D6CF,00000000,3699FBBF,445E3A00,00000000,3ABB05B4,00000000,3A2B579B,38370880,00000000,00000000,37998A75,329D39D0,00000000,3EBEE410,00000000
2,9000.0,38,47A933EB,43935AE2,00000000,367613B3,443A9800,00000000,3AA52208,00000000,3A125FDB,382A2C00,00000000,00000000,379B3494,329EEE29,00000000,3EB7F2D9,00000000
2,9000.0,39,47AC501F,4393D90C,00000000,3640BA06,44194680,00000000,3A8F28AC,00000000,39F660BB,381D6180,00000000,00000000,379CCBA5,32A08EFF,00000000,3EB09FBF,00000000
2,9000.0,40,47AF535C,43945145,00000000,3613F603,43F4AD00,00000000,3A72C8E0,00000000,39CB9413,38106500,00000000,00000000,379E4F86,32A21C30,00000000,3EA905A9,00000000
2,9000.0,41,47B23C0A,4394C375,00000000,35DC498F,43BBFA00,00000000,3A4DBD00,00000000,39A470EA,3802DD00,00000000,00000000,379FBFEF,32A39570,00000000,3EA12E9B,00000000
2,9000.0,42,47B50844,43952F75,00000000,359C2ADC,4388A000,00000000,3A2C7E38,00000000,3980E7FC,37E6FF00,00000000,00000000,37A11C64,32A4FA41,00000000,3E993163,00000000
2,9000.0,43,47B7B5C4,4395950A,00000000,354B1C63,43352200,00000000,3A0CDCB8,00000000,394146B7,37BDC000,00000000,00000000,37A26423,32A649DE,00000000,3E912FCE,00000000
2,9000.0,44,47BA41BE,4395F3DB,00000000,34D65966,42C6E400,00000000,39DE63C0,00000000,3905A7AE,3778B000,00000000,00000000,37A3960A,32A7831D,00000000,3E894CDE,00000000
2,9000.0,45,47BCA8A3,43964B61,00000000,33168A6C,41DEE000,4120DAB4,39A79B90,B697E4A6,38972618,B724A000,00000000,00000000,37A4B06D,32A8A446,00000000,3E81AC9D,BD1D4261
