case,dx,k,puen,pven,pten,pqen,pqte,pverv,puu,pvu,pmfus,pmfuq,pmful,plude
15,9000.0,36,41007304,00000000,439419B6,3B808A6F,00000000,80000000,41060362,00000000,00000000,00000000,00000000,00000000
15,9000.0,37,40F64117,00000000,43946438,3B869214,00000000,80000000,41007304,00000000,00000000,00000000,00000000,00000000
15,9000.0,38,40EC1651,00000000,4394AB64,3B8C76C6,00000000,80000000,40F64117,00000000,00000000,00000000,00000000,00000000
15,9000.0,39,40E264E4,00000000,4394EF3E,3B923447,00000000,80000000,40EC1651,00000000,00000000,00000000,00000000,00000000
15,9000.0,40,40D92CEF,00000000,43952FC5,3B9522A6,00000000,80000000,40E264E4,00000000,00000000,00000000,00000000,00000000
15,9000.0,41,40D06F8A,00000000,43956CF3,3B970F26,00000000,80000000,40D92CEF,00000000,00000000,00000000,00000000,00000000
15,9000.0,42,40C82F08,00000000,4395A6B7,3B98E21E,00000000,80000000,40D06F8A,00000000,00000000,00000000,00000000,00000000
15,9000.0,43,40C06F57,00000000,4395DCF5,3B9A99CD,00000000,80000000,40C82F08,00000000,00000000,00000000,00000000,00000000
15,9000.0,44,40B936AF,00000000,43960F81,3B9C33C9,00000000,80000000,40C06F57,00000000,00000000,00000000,00000000,00000000
15,9000.0,45,40B28EA1,00000000,43963E1A,3B9DACEE,00000000,80000000,40B936AF,00000000,00000000,00000000,00000000,00000000
15,9000.0,46,40AC8641,00000000,43966854,3B9F001E,00000000,80000000,40B28EA1,00000000,00000000,00000000,00000000,00000000
15,9000.0,47,40A736D8,00000000,43968D80,3BA02579,00000000,80000000,40AC8641,00000000,00000000,00000000,00000000,00000000
15,9000.0,48,40A2D1ED,00000000,4396AC43,3BA10D1B,00000000,80000000,40A736D8,00000000,00000000,00000000,00000000,00000000
15,9000.0,49,40A00000,00000000,4396C000,3BA17CD0,00000000,80000000,40A2D1ED,00000000,00000000,00000000,00000000,00000000
16,9000.0,1,423FEEE3,00000000,4386C000,3CECED00,00000000,80000000,423FEEE3,00000000,00000000,00000000,00000000,00000000
16,9000.0,2,422D1DB0,00000000,4386C000,3CA5025E,00000000,80000000,423FEEE3,00000000,00000000,00000000,00000000,00000000
16,9000.0,3,421EBCF6,00000000,4386C000,3C7D9AC2,00000000,80000000,422D1DB0,00000000,00000000,00000000,00000000,00000000
16,9000.0,4,42131B64,00000000,4386DC94,3C51C22C,00000000,80000000,421EBCF6,00000000,00000000,00000000,00000000,00000000
16,9000.0,5,420941E2,00000000,438817C4,3C5504D7,00000000,80000000,42131B64,00000000,00000000,00000000,00000000,00000000
16,9000.0,6,4200B72E,00000000,4389291A,3C57D985,00000000,80000000,420941E2,00000000,00000000,00000000,00000000,00000000
16,9000.0,7,41F25A45,00000000,438A1A5C,3C5A50F6,00000000,80000000,4200B72E,00000000,00000000,00000000,00000000,00000000
16,9000.0,8,41E4DCD1,00000000,438AF233,3C5C79C6,00000000,80000000,41F25A45,00000000,00000000,00000000,00000000,00000000
16,9000.0,9,41D8A9D1,00000000,438BB563,3C5E6096,00000000,80000000,41E4DCD1,00000000,00000000,00000000,00000000,00000000
16,9000.0,10,41CD88FA,00000000,438C6770,3C600F74,00000000,80000000,41D8A9D1,00000000,00000000,00000000,00000000,00000000
16,9000.0,11,41C34EDE,00000000,438D0B12,3C67E707,00000000,80000000,41CD88FA,00000000,00000000,00000000,00000000,00000000
16,9000.0,12,41B9D9A5,00000000,438DA266,3C762190,00000000,80000000,41C34EDE,00000000,00000000,00000000,00000000,00000000
16,9000.0,13,41B10F17,00000000,438E2F0F,3C81B75F,00000000,80000000,41B9D9A5,00000000,00000000,00000000,00000000,00000000
16,9000.0,14,41A8DA04,00000000,438EB260,3C87F44D,00000000,80000000,41B10F17,00000000,00000000,00000000,00000000,00000000
16,9000.0,15,41A1291A,00000000,438F2D6E,3C8DD265,00000000,80000000,41A8DA04,00000000,00000000,00000000,00000000,00000000
16,9000.0,16,4199EDF6,00000000,438FA121,3C935AFC,00000000,80000000,41A1291A,00000000,00000000,00000000,00000000,00000000
16,9000.0,17,41931C8E,00000000,43900E37,3C9895BA,00000000,80000000,4199EDF6,00000000,00000000,00000000,00000000,00000000
16,9000.0,18,418CAAB2,00000000,43907555,3C9D8982,00000000,80000000,41931C8E,00000000,00000000,00000000,00000000,00000000
16,9000.0,19,41868FAD,00000000,4390D705,3CA23C1B,00000000,80000000,418CAAB2,00000000,00000000,00000000,00000000,00000000
16,9000.0,20,4180C406,00000000,439133C0,3CA6B2B7,00000000,80000000,41868FAD,00000000,00000000,00000000,00000000,00000000
16,9000.0,21,4176828A,00000000,43918BEC,3CAAF1B2,00000000,80000000,4180C406,00000000,00000000,00000000,00000000,00000000
16,9000.0,22,416C0394,00000000,4391DFE3,3CAEFCFB,00000000,80000000,4176828A,00000000,00000000,00000000,00000000,00000000
16,9000.0,23,41620154,00000000,43922FF5,3CB2D82B,00000000,80000000,416C0394,00000000,00000000,00000000,00000000,00000000
16,9000.0,24,41587325,00000000,43927C67,3CB68657,00000000,80000000,41620154,00000000,00000000,00000000,00000000,00000000
16,9000.0,25,414F5176,00000000,4392C574,3CB9CD40,00000000,80000000,41587325,00000000,00000000,00000000,00000000,00000000
16,9000.0,26,41469604,00000000,43930B50,3CBA1CAB,00000000,80000000,414F5176,00000000,00000000,00000000,00000000,00000000
16,9000.0,27,413E3AC8,00000000,43934E2A,3CBA65BC,00000000,80000000,41469604,00000000,00000000,00000000,00000000,00000000
16,9000.0,28,41363A6F,00000000,43938E2D,3CBAA8F6,00000000,80000000,413E3AC8,00000000,00000000,00000000,00000000,00000000
16,9000.0,29,412E9036,00000000,4393CB7E,3CBAE6AD,00000000,80000000,41363A6F,00000000,00000000,00000000,00000000,00000000
16,9000.0,30,412737F0,00000000,43940640,3CBB1F6F,00000000,80000000,412E9036,00000000,00000000,00000000,00000000,00000000
16,9000.0,31,41202DE2,00000000,43943E91,3CBB5391,00000000,80000000,412737F0,00000000,00000000,00000000,00000000,00000000
16,9000.0,32,41196EC7,00000000,4394748A,3CBB8349,00000000,80000000,41202DE2,00000000,00000000,00000000,00000000,00000000
16,9000.0,33,4112F7C4,00000000,4394A842,3CBBAEDC,00000000,80000000,41196EC7,00000000,00000000,00000000,00000000,00000000
16,9000.0,34,410CC661,00000000,4394D9CD,3CBBD68F,00000000,80000000,4112F7C4,00000000,00000000,00000000,00000000,00000000
16,9000.0,35,4106D882,00000000,4395093C,3CBBFA96,00000000,80000000,410CC661,00000000,00000000,00000000,00000000,00000000
16,9000.0,36,41012C68,00000000,4395369D,3CBC1B1D,00000000,80000000,4106D882,00000000,00000000,00000000,00000000,00000000
16,9000.0,37,40F7816A,00000000,439561FA,3CBC3835,00000000,80000000,41012C68,00000000,00000000,00000000,00000000,00000000
16,9000.0,38,40ED28CD,00000000,43958B5D,3CBC5222,00000000,80000000,40F7816A,00000000,00000000,00000000,00000000,00000000
16,9000.0,39,40E34DD2,00000000,4395B2C9,3CBC68D1,00000000,80000000,40ED28CD,00000000,00000000,00000000,00000000,00000000
16,9000.0,40,40D9F02E,00000000,4395D83F,3CBC7C44,00000000,80000000,40E34DD2,00000000,00000000,00000000,00000000,00000000
16,9000.0,41,40D110AA,00000000,4395FBBD,3CBC8C8F,00000000,80000000,40D9F02E,00000000,00000000,00000000,00000000,00000000
16,9000.0,42,40C8B15E,00000000,43961D3B,3CBC99A0,00000000,80000000,40D110AA,00000000,00000000,00000000,00000000,00000000
16,9000.0,43,40C0D606,00000000,43963CA8,3CBCA31E,00000000,80000000,40C8B15E,00000000,00000000,00000000,00000000,00000000
16,9000.0,44,40B984B2,00000000,439659ED,3CBCA8C7,00000000,80000000,40C0D606,00000000,00000000,00000000,00000000,00000000
16,9000.0,45,40B2C6D5,00000000,439674E5,3CBCAA22,00000000,80000000,40B984B2,00000000,00000000,00000000,00000000,00000000
16,9000.0,46,40ACAB74,00000000,43968D52,3CBCA5FF,00000000,80000000,40B2C6D5,00000000,00000000,00000000,00000000,00000000
16,9000.0,47,40A74BE9,00000000,4396A2D0,3CBC9A8A,00000000,80000000,40ACAB74,00000000,00000000,00000000,00000000,00000000
16,9000.0,48,40A2DA0D,00000000,4396B498,3CBC8325,00000000,80000000,40A74BE9,00000000,00000000,00000000,00000000,00000000
16,9000.0,49,40A00000,00000000,4396C000,3CBC496A,00000000,80000000,40A2DA0D,00000000,00000000,00000000,00000000,00000000
17,9000.0,1,4219AA76,00000000,43508000,37A9D921,00000000,80000000,4219AA76,00000000,00000000,00000000,00000000,00000000
17,9000.0,2,420B4996,00000000,43508000,376FF373,00000000,80000000,4219AA76,00000000,00000000,00000000,00000000,00000000
17,9000.0,3,420044EB,00000000,43508000,3739CBCC,00000000,80000000,420B4996,00000000,00000000,00000000,00000000,00000000
17,9000.0,4,41EEB269,00000000,43508000,3717CB58,00000000,80000000,420044EB,00000000,00000000,00000000,00000000,00000000
17,9000.0,5,41DFBA08,00000000,43508000,370076F3,00000000,80000000,41EEB269,00000000,00000000,00000000,00000000,00000000
17,9000.0,6,41D2D8BD,00000000,43508000,36DEEF38,00000000,80000000,41DFBA08,00000000,00000000,00000000,00000000,00000000
17,9000.0,7,41C78E97,00000000,43508000,36C6E342,00000000,80000000,41D2D8BD,00000000,00000000,00000000,00000000,00000000
17,9000.0,8,41BD84CC,00000000,43508000,36D752B0,00000000,80000000,41C78E97,00000000,00000000,00000000,00000000,00000000
17,9000.0,9,41B4702D,00000000,4351B970,3704E25A,3007FB21,BC267761,41BD84CC,00000000,00000000,00000000,00000000,00000000
17,9000.0,10,41AC155F,00000000,435498A8,3746F755,30E378C0,BD414A92,41B4702D,00000000,00000000,00000000,00000000,00000000
17,9000.0,11,41A458CC,00000000,4357417A,378DB6A7,313B93AA,BDCFE8B7,41AC155F,00000000,00000000,00000000,00000000,00000000
17,9000.0,12,419D24D3,00000000,4359BB58,37C2064B,318029A1,BE1F464D,41A458CC,00000000,00000000,00000000,00000000,00000000
17,9000.0,13,41966826,00000000,435C0C33,380098DC,31A05017,BE54C7BC,419D24D3,00000000,00000000,00000000,00000000,00000000
17,9000.0,14,419014B8,00000000,435E38E1,3825F19D,31BE804E,BE83AA16,41966826,00000000,00000000,00000000,00000000,00000000
17,9000.0,15,418A1EFA,00000000,4360455A,385153E7,31DAF16D,BE9B0A21,419014B8,00000000,00000000,00000000,00000000,00000000
17,9000.0,16,41847D44,00000000,436234F1,38817C52,31F5D18E,BEB03836,418A1EFA,00000000,00000000,00000000,00000000,00000000
17,9000.0,17,417E4EF2,00000000,43640A6E,389D8545,3207A3AF,BEC30297,41847D44,00000000,00000000,00000000,00000000,00000000
17,9000.0,18,41742D5F,00000000,4365C834,38BCD41A,3213B9F1,BED34C98,417E4EF2,00000000,00000000,00000000,00000000,00000000
17,9000.0,19,416A89FC,00000000,43677049,38DF7192,321F39A5,BEE10A8F,41742D5F,00000000,00000000,00000000,00000000,00000000
17,9000.0,20,41615A92,00000000,4369046F,3902B05C,322A2EFF,BEEC3E3D,416A89FC,00000000,00000000,00000000,00000000,00000000
17,9000.0,21,41589642,00000000,436A862D,39174F8A,3234A490,BEF4F3F8,41615A92,00000000,00000000,00000000,00000000,00000000
17,9000.0,22,41503550,00000000,436BF6D6,392D9251,323EA394,BEFB4042,41589642,00000000,00000000,00000000,00000000,00000000
17,9000.0,23,414830F6,00000000,436D5796,3945724F,32483421,BEFF3DC7,41503550,00000000,00000000,00000000,00000000,00000000
17,9000.0,24,41408338,00000000,436EA972,395EE683,32515D5B,BF0085EA,414830F6,00000000,00000000,00000000,00000000,00000000
17,9000.0,25,413926D4,00000000,436FED54,3979E3E4,325A2586,BF006674,41408338,00000000,00000000,00000000,00000000,00000000
17,9000.0,26,4132171A,00000000,43712408,398B2E75,32629239,BEFEA5C9,413926D4,00000000,00000000,00000000,00000000,00000000
17,9000.0,27,412B4FEA,00000000,43724E44,399A20F5,326AA861,BEFABC7A,4132171A,00000000,00000000,00000000,00000000,00000000
17,9000.0,28,4124CD9C,00000000,43736CA9,39A9C096,32726C5C,BEF537B3,412B4FEA,00000000,00000000,00000000,00000000,00000000
17,9000.0,29,411E8CE9,00000000,43747FC8,39BA0391,3279E211,BEEE3E3D,4124CD9C,00000000,00000000,00000000,00000000,00000000
17,9000.0,30,41188AFA,00000000,4375881D,39CADEC4,32808673,BEE5F68A,411E8CE9,00000000,00000000,00000000,00000000,00000000
17,9000.0,31,4112C53F,00000000,43768619,39DC464D,3283F7F2,BEDC8673,41188AFA,00000000,00000000,00000000,00000000,00000000
17,9000.0,32,410D3984,00000000,43777A1D,39EE2D10,328746D9,BED212E4,4112C53F,00000000,00000000,00000000,00000000,00000000
17,9000.0,33,4107E5DC,00000000,4378647E,3A004275,328A744D,BEC6BFC6,410D3984,00000000,00000000,00000000,00000000,00000000
17,9000.0,34,4102C8A3,00000000,43794584,3A099F39,328D8149,BEBAAFD9,4107E5DC,00000000,00000000,00000000,00000000,00000000
17,9000.0,35,40FBC0F8,00000000,437A1D6B,3A132482,32906E9C,BEAE04B7,4102C8A3,00000000,00000000,00000000,00000000,00000000
17,9000.0,36,40F25894,00000000,437AEC63,3A1CC953,32933CF0,BEA0DEC6,40FBC0F8,00000000,00000000,00000000,00000000,00000000
17,9000.0,37,40E9567C,00000000,437BB291,3A2683F2,3295ECC2,BE935D57,40F25894,00000000,00000000,00000000,00000000,00000000
17,9000.0,38,40E0B9A0,00000000,437C700C,3A3049B7,32987E62,BE859EC6,40E9567C,00000000,00000000,00000000,00000000,00000000
17,9000.0,39,40D8819D,00000000,437D24DD,3A384308,329AF1EE,BE6F8173,40E0B9A0,00000000,00000000,00000000,00000000,00000000
17,9000.0,40,40D0AEC0,00000000,437DD0FC,3A3FF36D,329D474E,BE53C022,40D8819D,00000000,00000000,00000000,00000000,00000000
17,9000.0,41,40C94236,00000000,437E744F,3A477B9F,329F7E2A,BE383311,40D0AEC0,00000000,00000000,00000000,33B4972E,00000000
17,9000.0,42,40C23E3E,00000000,437F0EA7,3A4ED09D,32A195D5,BE1D146F,40C94236,00000000,00000000,00000000,00000000,00000000
17,9000.0,43,40BBA675,00000000,437F9FB2,3A55E54C,32A38D3C,BE02A063,40C23E3E,00000000,00000000,00000000,00000000,00000000
17,9000.0,44,40B5806A,00000000,4380137B,3A5CAA2C,32A562B6,BDD22EA9,40BBA675,00000000,00000000,00000000,00000000,00000000
17,9000.0,45,40AFD483,00000000,438051DE,3A630BF5,32A713C1,BDA18318,40B5806A,00000000,00000000,00000000,00000000,00000000
17,9000.0,46,40AAAFD9,00000000,43808A72,3A68F0D0,32A89C77,BD67D717,40AFD483,00000000,00000000,00000000,00000000,00000000
17,9000.0,47,40A62842,00000000,4380BC45,3A6E324D,32A9F654,BD149BBD,40AAAFD9,00000000,00000000,00000000,00000000,00000000
17,9000.0,48,40A26843,00000000,4380E585,3A728D51,32AB14A8,BC984645,40A62842,00000000,00000000,00000000,00000000,00000000
17,9000.0,49,40A00000,00000000,43810000,3A752B0F,32ABCC77,BBAC2D1F,40A26843,00000000,00000000,00000000,00000000,00000000
18,9000.0,1,421F2ADC,00000000,43560000,38829306,00000000,80000000,421F2ADC,00000000,00000000,00000000,00000000,00000000
18,9000.0,2,421068D1,00000000,43560000,383875D5,00000000,80000000,421F2ADC,00000000,00000000,00000000,00000000,00000000
18,9000.0,3,420519B4,00000000,43560000,380ED384,00000000,80000000,421068D1,00000000,00000000,00000000,00000000,00000000
18,9000.0,4,41F7E372,00000000,43560000,37E95F96,00000000,80000000,420519B4,00000000,00000000,00000000,00000000,00000000
18,9000.0,5,41E885EF,00000000,43560000,37C580FB,00000000,80000000,41F7E372,00000000,00000000,00000000,00000000,00000000
18,9000.0,6,41DB4DA2,00000000,43560000,37AB5EE2,00000000,80000000,41E885EF,00000000,00000000,00000000,00000000,00000000
18,9000.0,7,41CFB739,00000000,43560000,37977CA7,00000000,80000000,41DB4DA2,00000000,00000000,00000000,00000000,00000000
18,9000.0,8,41C55D71,00000000,4356FCF6,37A0E515,2FB51373,BBC44753,41CFB739,00000000,00000000,00000000,00000000,00000000
18,9000.0,9,41BBE71D,00000000,435A8955,38029C6C,30CFD41E,BD13A9AB,41C55D71,00000000,00000000,00000000,00000000,00000000
18,9000.0,10,41B32F9D,00000000,435DCE25,3846418E,3132CA83,BDAF1CA4,41BBE71D,00000000,00000000,00000000,00000000,00000000
18,9000.0,11,41AB1AD5,00000000,4360D5F0,388EDFA3,31783530,BE0A46DD,41B32F9D,00000000,00000000,00000000,00000000,00000000
18,9000.0,12,41A392B0,00000000,4363A8FE,38C59D19,319C73E9,BE3B9F6C,41AB1AD5,00000000,00000000,00000000,00000000,00000000
18,9000.0,13,419C8586,00000000,43664DEE,3904263E,31BABD0D,BE6A7DD1,41A392B0,00000000,00000000,00000000,00000000,00000000
18,9000.0,14,4195E4F5,00000000,4368CA24,392BE0A6,31D733BB,BE8B0934,419C8586,00000000,00000000,00000000,00000000,00000000
18,9000.0,15,418FA52A,00000000,436B2210,395A5746,31F20ACA,BE9EE533,4195E4F5,00000000,00000000,00000000,00000000,00000000
18,9000.0,16,4189BC42,00000000,436D5968,3987E9EC,3205B658,BEB0A233,418FA52A,00000000,00000000,00000000,00000000,00000000
18,9000.0,17,418421EB,00000000,436F7348,39A647F7,3211BE90,BEC0234D,4189BC42,00000000,00000000,00000000,00000000,00000000
18,9000.0,18,417D9E1D,00000000,4371725A,39C85B51,321D2D47,BECD5B66,418421EB,00000000,00000000,00000000,00000000,00000000
18,9000.0,19,41737B39,00000000,437358E5,39EE322F,32280F86,BED849E9,417D9E1D,00000000,00000000,00000000,00000000,00000000
18,9000.0,20,4169D0A8,00000000,437528E0,3A0BE9E2,32327091,BEE0F807,41737B39,00000000,00000000,00000000,00000000,00000000
18,9000.0,21,41609551,00000000,4376E401,3A22A061,323C5A2F,BEE77685,4169D0A8,00000000,00000000,00000000,00000000,00000000
18,9000.0,22,4157C140,00000000,43788BC4,3A3B399F,3245D4EA,BEEBDBE1,41609551,00000000,00000000,00000000,00000000,00000000
18,9000.0,23,414F4D7D,00000000,437A2179,3A556F66,324EE83D,BEEE42E0,4157C140,00000000,00000000,00000000,00000000,00000000
18,9000.0,24,414733E5,00000000,437BA645,3A6E79E8,32579ABD,BEEEC9BD,414F4D7D,00000000,00000000,00000000,00000000,00000000
18,9000.0,25,413F6F0E,00000000,437D1B2D,3A846899,325FF23D,BEED8FFA,414733E5,00000000,00000000,00000000,00000000,00000000
18,9000.0,26,4137FA2A,00000000,437E8118,3A923351,3267F3E5,BEEAB6C5,413F6F0E,00000000,00000000,00000000,00000000,00000000
18,9000.0,27,4130D0F8,00000000,437FD8D1,3AA094E6,326FA445,BEE65FF4,4137FA2A,00000000,00000000,00000000,00000000,00000000
18,9000.0,28,4129EFB6,00000000,43809187,3AAF8470,32770769,BEE0AD93,4130D0F8,00000000,00000000,00000000,00000000,00000000
18,9000.0,29,41235306,00000000,43813037,3ABEF826,327E20EA,BED9C16E,4129EFB6,00000000,00000000,00000000,00000000,00000000
18,9000.0,30,411CF7FD,00000000,4381C8C0,3ACEE598,328279F7,BED1BCD4,41235306,00000000,00000000,00000000,00000000,00000000
18,9000.0,31,4116DBFB,00000000,43825B60,3ADF4167,3285C1A3,BEC8C062,411CF7FD,00000000,00000000,00000000,00000000,00000000
18,9000.0,32,4110FCBD,00000000,4382E84E,3AEFFF88,3288E8AF,BEBEEBCF,4116DBFB,00000000,00000000,00000000,00000000,00000000
18,9000.0,33,410B584B,00000000,43836FB9,3B00897A,328BF02B,BEB45DDF,4110FCBD,00000000,00000000,00000000,00000000,00000000
18,9000.0,34,4105ECF8,00000000,4383F1C9,3B0936E5,328ED8FA,BEA9344C,410B584B,00000000,00000000,00000000,00000000,00000000
18,9000.0,35,4100B964,00000000,43846E9F,3B120086,3291A3DE,BE9D8BD1,4105ECF8,00000000,00000000,00000000,344EB2DE,00000000
18,9000.0,36,40F778DC,00000000,4384E656,3B1ADE6F,3294516D,BE918020,4100B964,00000000,00000000,00000000,00000000,00000000
18,9000.0,37,40EDEA94,00000000,43855901,3B23C7EC,3296E218,BE852C03,40F778DC,00000000,00000000,00000000,00000000,00000000
18,9000.0,38,40E4C6E8,00000000,4385C6AD,3B2CB3C4,32995626,BE7152FB,40EDEA94,00000000,00000000,00000000,00000000,00000000
18,9000.0,39,40DC0D8B,00000000,43862F5D,3B351BA5,329BADA9,BE582415,40E4C6E8,00000000,00000000,00000000,00000000,00000000
18,9000.0,40,40D3BEE8,00000000,4386930D,3B3CD71F,329DE887,BE3EFD49,40DC0D8B,00000000,00000000,00000000,00000000,00000000
18,9000.0,41,40CBDC57,00000000,4386F1AC,3B446B96,32A00661,BE260FFD,40D3BEE8,00000000,00000000,00000000,00000000,00000000
18,9000.0,42,40C46853,00000000,43874B1C,3B4BCD9A,32A2068F,BE0D8EB7,40CBDC57,00000000,00000000,00000000,00000000,00000000
18,9000.0,43,40BD66C9,00000000,43879F2F,3B52F028,32A3E802,BDEB5BE7,40C46853,00000000,00000000,00000000,00000000,00000000
18,9000.0,44,40B6DDB6,00000000,4387ED9B,3B59C32E,32A5A91F,BDBD4C6D,40BD66C9,00000000,00000000,00000000,00000000,00000000
18,9000.0,45,40B0D61E,00000000,438835F7,3B603361,32A7477A,BD916E8C,40B6DDB6,00000000,00000000,00000000,00000000,00000000
18,9000.0,46,40AB5E07,00000000,43887798,3B66261B,32A8BF4F,BD50B883,40B0D61E,00000000,00000000,00000000,00000000,00000000
18,9000.0,47,40A68CBE,00000000,4388B167,3B6B74D3,32AA0A5E,BD05C52E,40AB5E07,00000000,00000000,00000000,00000000,00000000
18,9000.0,48,40A28F96,00000000,4388E145,3B6FDB7E,32AB1C7B,BC890E4B,40A68CBE,00000000,00000000,00000000,00000000,00000000
18,9000.0,49,40A00000,00000000,43890000,3B728170,32ABCC77,BB9AF581,40A28F96,00000000,00000000,00000000,00000000,00000000
1,13500.0,1,4225AFFB,00000000,43458000,36D299B5,00000000,80000000,4225AFFB,00000000,00000000,00000000,00000000,00000000
1,13500.0,2,42181152,00000000,43458000,3694C443,00000000,80000000,4225AFFB,00000000,00000000,00000000,00000000,00000000
1,13500.0,3,420D5852,00000000,434AE83E,37002FF6,308EEA3E,BC1B8399,42181152,00000000,00000000,00000000,387A4F38,00000000
1,13500.0,4,420459D0,00000000,43523707,378F1240,3128081C,BD17C652,420D5852,00000000,00000000,00000000,3906F1EA,00000000
1,13500.0,5,41F92792,00000000,435887ED,380777FD,317B7FE3,BD94CBE3,420459D0,00000000,00000000,00000000,395BAE0F,00000000
1,13500.0,6,41EB6F06,00000000,435E1AE6,386501E8,31A294DD,BDDE255B,41F92792,00000000,00000000,00000000,399C0EAE,00000000
1,13500.0,7,41DF22E2,00000000,436319D4,38B23B0F,31C39797,BE12A492,41EB6F06,00000000,00000000,00000000,39CBEB4C,00000000
1,13500.0,8,41D3FBC8,00000000,4367A1B7,39025218,31E187AF,BE3440EF,41DF22E2,00000000,00000000,00000000,39FBEEE4,00000000
1,13500.0,9,41C9C61A,00000000,436BC786,393587E9,31FCEFBA,BE535D9D,41D3FBC8,00000000,00000000,00000000,3A14AC89,00000000
1,13500.0,10,41C05B35,00000000,436F9AF3,398A652E,320B1BB8,BE6FA665,41C9C61A,00000000,00000000,00000000,3A295A32,00000000
1,13500.0,11,41B79D6A,00000000,4373280D,39CC8FAF,3216D73B,BE847732,41C05B35,00000000,00000000,00000000,3A3C2A23,00000000
1,13500.0,12,41AF7563,00000000,43767850,3A100668,3221C9BC,BE8F91CB,41B79D6A,00000000,00000000,00000000,3A4C9F78,00000000
1,13500.0,13,41A7D06E,00000000,43799354,3A432C36,322C0C50,BE99235F,41AF7563,00000000,00000000,00000000,3A582101,00000000
