case,dx,k,pmfu,pmfd,pmfus,pmfds,pmfuq,pmfdq,pmful,plglac,pdmfup,pdmfdp,pdpmel,pmflxr,pmflxs,pqsen,plude,pmfdde_rate,pmfude_rate
3,13500.0,2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3708CB70,00000000,00000000,00000000
3,13500.0,3,3ED80CE6,00000000,C4F7DE00,00000000,B5458804,00000000,39A426AA,00000000,395DCD50,00000000,00000000,00000000,00000000,37688C24,387089A3,00000000,3D40B999
3,13500.0,4,3EF02419,00000000,4480D880,00000000,36FABAA6,00000000,3A15DBC5,00000000,399FFCAF,00000000,00000000,00000000,395DCD50,380A66C9,38A9361B,00000000,3D385273
3,13500.0,5,3F039734,00000000,44FBAF80,00000000,37F477F5,00000000,3A719B0D,00000000,39D47FA2,00000000,00000000,00000000,3A0771AC,388AF666,38DC4CEB,00000000,3D327DD0
3,13500.0,6,3F0EBF0F,00000000,45815680,00000000,38E4F5CA,00000000,3AB02EBC,00000000,3A03A158,00000000,00000000,00000000,3A71B17D,38F7CAAE,390648E4,00000000,3D2E231D
3,13500.0,7,3F19A13B,00000000,45BBA600,00000000,398E65FC,00000000,3AECF0F4,00000000,3A1A2271,00000000,00000000,00000000,3ABAA96A,394A7A02,391B774F,00000000,3D2AB5CC
3,13500.0,8,3F244C82,00000000,45EC7E20,00000000,3A0C65AB,00000000,3B15A095,00000000,3A2CFD1A,00000000,00000000,00000000,3B03DD51,399ACEC6,392D6D3A,00000000,3D27E5DD
3,13500.0,9,3F2ECA9F,00000000,4609ECC0,00000000,3A6C98A7,00000000,3B348C19,38293A50,3A3C987F,00000000,00000000,00000000,3B2F1C98,39E0AFC1,393CDEBD,00000000,3D25830E
3,13500.0,10,3F392223,00000000,46193AE0,00000000,3AB21C95,00000000,3B5342B7,3967AD07,3A3DF3D5,00000000,00000000,00000000,3B5E42B8,3A1C5B3E,393D4952,00000000,3D1B0477
3,13500.0,11,3F42D0E7,00000000,46233EF0,00000000,3AF46967,00000000,3B6DE212,39C27B22,3A32D562,00000000,00000000,00000000,3B86DFD7,3A524249,3935DC4A,00000000,3D0F92E0
3,13500.0,12,3F4BC700,00000000,4628ED00,00000000,3B1CFFCC,00000000,3B810F2F,39FB8A90,3A224BEB,00000000,00000000,00000000,3B9D3A83,3A896169,392B1794,00000000,3D05AA6B
3,13500.0,13,3F541BCB,00000000,462B5EC0,00000000,3B40485A,00000000,3B87BFDE,3A13592B,3A1C3992,00000000,00000000,00000000,3BB18400,3AAF3D0D,392003DB,00000000,3CFA0605
3,13500.0,14,3F5BE159,00000000,462B7A80,00000000,3B62AB52,00000000,3B8CB92E,3A285579,3A1E7DE5,00000000,00000000,00000000,3BC50B32,3ADBCFB0,3916A9A2,00000000,3CEB690E
3,13500.0,15,3F6329F2,00000000,4629E6A0,00000000,3B818B3B,00000000,3B916286,3A3FC833,3A1ED7A9,00000000,00000000,00000000,3BD8DAEF,3B07F34E,390ED3F1,00000000,3CDF2B29
3,13500.0,16,3F6A0399,00000000,4626FAA0,00000000,3B90749A,00000000,3B95C4DD,3A58F789,3A1E7937,00000000,00000000,00000000,3BECB5E4,3B25B379,3907FFDD,00000000,3CD47FC9
3,13500.0,17,3F7073E3,00000000,4622F300,00000000,3B9DD4CC,00000000,3B99E3C4,3A6AC07F,3A277966,00000000,00000000,00000000,3C004285,3B46F50C,3901C8A8,00000000,3CCAC988
3,13500.0,18,3F76793F,00000000,461C9CE0,00000000,3BAABDA6,00000000,3B9DBE3C,39E72D70,3A2A9520,00000000,00000000,00000000,3C0ABA1B,3B6B6062,38F7CAD3,00000000,3CC19676
3,13500.0,19,3F7C0C93,00000000,4617FD00,00000000,3BB65786,00000000,3BA14FBB,399E9FDA,3A2B8206,00000000,00000000,00000000,3C15636D,3B893E2D,38EC4121,00000000,3CB892E2
3,13500.0,20,3F809174,00000000,4613D300,00000000,3BC04528,00000000,3BA49138,39CB66BD,3A29FA3D,00000000,00000000,00000000,3C201B8D,3B9DD84D,38E0A859,00000000,3CAF8386
3,13500.0,21,3F82D7C5,00000000,460ED8A0,00000000,3BC8253A,00000000,3BA77A95,39F8C04C,3A270C56,00000000,00000000,00000000,3C2ABB31,3BB32506,38D4CB41,00000000,3CA63ECB
3,13500.0,22,3F84D352,00000000,46091E80,00000000,3BCDBD7E,00000000,3BAA043F,3A12FCEE,3A236A50,00000000,00000000,00000000,3C352BF6,3BC8BEFD,38C88589,00000000,3C9CA853
3,13500.0,23,3F867FC1,00000000,4602C4A0,00000000,3BD0F400,00000000,3BAC28A6,00000000,3A1F22D5,00000000,38090DB4,00000000,3C3F629B,3BD27465,38BBD21C,00000000,3C92BC26
3,13500.0,24,3F87D8BA,00000000,45F85180,00000000,3BD19F68,00000000,3BADE236,00000000,3A1A3A57,00000000,394A9A91,3A27B3B0,3C3ED98D,3BCB2CB4,38AF7EA1,00000000,3C891AEE
3,13500.0,25,3F88DBA3,00000000,45EA9380,00000000,3BCFA151,00000000,3BAF2D9E,00000000,39821721,00000000,39EA2FF4,3ABA4A56,3C3BAF23,3BC47894,389BBF17,00000000,3C817470
3,13500.0,26,3F89860C,00000000,45DC4C00,00000000,3BCDA80A,00000000,3BA57437,00000000,39401E8E,00000000,3A4BB169,3B0AAE0E,3C345DA3,3BBE4828,3889A991,00000000,3C76AEF2
3,13500.0,27,3F89D164,00000000,45CDB0C0,00000000,3BCC0FD8,00000000,3B99D1C3,00000000,393A2788,00000000,3A9958A0,3B499C51,3C27A28C,3BB88DDA,3872585C,00000000,3C6A8C58
3,13500.0,28,3F89B6D5,00000000,45BEE640,00000000,3BC8C910,00000000,3B8E4AC9,00000000,3933E2BD,00000000,3AD359B1,3B90F58D,3C147778,3BB33DF3,385456A5,00000000,3C5E7A8E
3,13500.0,29,3F893053,00000000,45B00CC0,00000000,3BC3E65A,00000000,3B82EF96,00000000,392D4E4C,00000000,3B0929B1,3BCB6B0F,3BF41884,3BAE4E51,38391C18,00000000,3C5276FB
3,13500.0,30,3F8838FE,00000000,45A14600,00000000,3BBD7F90,00000000,3B6F9F93,00000000,392669A1,00000000,3B2A6E20,3C0AB52D,3BAF83AC,3BA9B625,3820784D,00000000,3C468038
3,13500.0,31,3F86CD80,00000000,4592AE80,00000000,3BB5B26E,00000000,3B59F399,00000000,391F39F7,00000000,3B349938,3C37EA5C,3B349938,3BB96A34,380A40AF,00000000,3C3A9AF8
3,13500.0,32,3F84EC61,00000000,458461C0,00000000,3BACA044,00000000,3B44F614,00000000,3917C5BB,00000000,00000000,3C678D92,00000000,3C5E3492,37EC94A1,00000000,3C2ECC1A
3,13500.0,33,3F829657,00000000,456CEE80,00000000,3BA26F9C,00000000,3B30BE87,00000000,39101796,00000000,00000000,3C69ECA9,00000000,3C6B9DC8,37C8DC42,00000000,3C231C64
3,13500.0,34,3F7F9CF4,00000000,45520B80,00000000,3B9749F0,00000000,3B1D62A9,00000000,39083D66,00000000,00000000,3C6C2D07,00000000,3C791C15,37A90C7D,00000000,3C179655
3,13500.0,35,3F7934CF,00000000,45383E80,00000000,3B8B5C1E,00000000,3B0AF4D4,00000000,39004741,00000000,00000000,3C6E4DFD,00000000,3C835283,378CDCC0,00000000,3C0C45CD
3,13500.0,36,3F72048D,00000000,451FA800,00000000,3B7DA924,00000000,3AF308FC,00000000,38F08E89,00000000,00000000,3C704F1A,00000000,3C8A16E5,3768106F,00000000,3C01383F
3,13500.0,37,3F6A2168,00000000,45086000,00000000,3B63C480,00000000,3AD23C73,00000000,38E09C4D,00000000,00000000,3C723037,00000000,3C90D540,373C9704,00000000,3BECF4E0
3,13500.0,38,3F61A51A,00000000,44E4F700,00000000,3B496AC4,00000000,3AB39651,00000000,38D0CE45,00000000,00000000,3C73F170,00000000,3C978784,3716CC0A,00000000,3BD83302
3,13500.0,39,3F58AD57,00000000,44BC0C80,00000000,3B2EF70C,00000000,3A97215D,00000000,38C11534,00000000,00000000,3C75930D,00000000,3C9E26B4,36EC6175,00000000,3BC441A1
3,13500.0,40,3F4F5B03,00000000,44961500,00000000,3B14C430,00000000,3A79BFC0,00000000,38B12497,00000000,00000000,3C771537,00000000,3CA4AB94,36B58490,00000000,3BB1EB9D
3,13500.0,41,3F45BCC5,00000000,44669B00,00000000,3AFC6608,00000000,3A49BC4B,00000000,38A08AA0,00000000,00000000,3C787780,00000000,3CAB0DBC,36871FAD,00000000,3BA094F6
3,13500.0,42,3F3BEFB4,00000000,44279B00,00000000,3AD39D18,00000000,3A1E2439,00000000,388DB12F,00000000,00000000,3C79B895,00000000,3CB143C6,363F95DF,00000000,3B8FEAA9
3,13500.0,43,3F321D49,00000000,43DE3400,00000000,3AACCF18,00000000,39ED1C40,00000000,3868C83A,00000000,00000000,3C7AD3F7,00000000,3CB742E8,35F92CEB,00000000,3B7FF8AD
3,13500.0,44,3F287076,00000000,4373FC00,00000000,3A8869D0,00000000,39A3F7A2,00000000,38188B56,00000000,00000000,3C7BBCBF,00000000,3CBCFE27,35837B36,00000000,3B619A21
3,13500.0,45,3F1F1573,BE3FE1AE,4288B800,42444400,3A4D9EC0,B914E8A0,39396DBB,00000000,00000000,B848DCE3,00000000,3C7C554A,00000000,3CC26502,33B8AEC1,00000000,3B5148EB
3,13500.0,46,3F1FE6BB,BE3FE1AE,C2D60800,42C9A000,3A134730,B89A7200,378D1AB4,00000000,00000000,B8376406,00000000,3C7B8C6D,00000000,3CC76193,00000000,80000000,00000000
3,13500.0,47,3ED8E096,BE3FE1AE,C2CA2F12,4313DC00,39CDBCA4,B72ECC00,00000000,00000000,00000000,B821D82D,00000000,3C7AD509,00000000,3CCBD3D3,00000000,80000000,00000000
3,13500.0,48,3E7AE984,BE3FE1AE,C269E9B3,436D5300,396E0603,37DC4900,00000000,00000000,00000000,B8063B4A,00000000,3C7A3331,00000000,3CCF8265,00000000,80000000,00000000
3,13500.0,49,3DC4DCB9,BE3FE1AE,C1B78659,4352CB00,38BABFFA,39012F00,00000000,00000000,00000000,00000000,00000000,3C79ACF6,00000000,3CD1B73F,00000000,80000000,00000000
4,13500.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,374B2013,00000000,00000000,00000000
4,13500.0,2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,370F7CB3,00000000,00000000,00000000
4,13500.0,3,3EE9F8FA,00000000,C49E0B80,00000000,337C01C0,00000000,39C3E948,00000000,39841423,00000000,00000000,00000000,00000000,376F88B6,388F1B94,00000000,3D512FB5
4,13500.0,4,3F020F78,00000000,4425D600,00000000,36D21346,00000000,3A31F3EE,00000000,39BD3461,00000000,00000000,00000000,39841423,380E66E8,38C7927C,00000000,3D481A03
4,13500.0,5,3F0E9119,00000000,454ADBC0,00000000,384D8084,00000000,3A8E3089,00000000,39F8C736,00000000,00000000,00000000,3A20A442,388EDA1B,39006BA0,00000000,3D41CC57
4,13500.0,6,3F1AADDD,00000000,45AE23C0,00000000,392922A5,00000000,3ACCFF10,00000000,3A184FA8,00000000,00000000,00000000,3A8E83EE,38FE89F5,391AA750,00000000,3D3D175E
4,13500.0,7,3F267F4C,00000000,45ECC660,00000000,39C57F5E,00000000,3B082CA6,00000000,3A30526B,00000000,00000000,00000000,3ADAABC2,394FDBB2,3931142E,00000000,3D396335
4,13500.0,8,3F32156A,00000000,46101E50,00000000,3A3A9620,00000000,3B2A1A30,00000000,3A440970,00000000,00000000,00000000,3B196A7C,399ED602,3943F324,00000000,3D365915
4,13500.0,9,3F3D7AB7,00000000,46249FB0,00000000,3A980697,00000000,3B4B9CF4,38D7A7BA,3A542CD5,00000000,00000000,00000000,3B4A6CD8,39E66C52,3953FC14,00000000,3D33C52C
4,13500.0,10,3F48B657,00000000,4633F220,00000000,3ADFAEF6,00000000,3B6CADF5,399F7049,3A4D8154,00000000,00000000,00000000,3B7F780D,3A2047C4,39522036,00000000,3D287875
4,13500.0,11,3F533C4A,00000000,463D9A80,00000000,3B16E0F8,00000000,3B83BB7B,39ED4EE8,3A3EA3F1,00000000,00000000,00000000,3B996C31,3A57740D,394787C4,00000000,3D1BE212
4,13500.0,12,3F5CF73A,00000000,4642D180,00000000,3B3F368A,00000000,3B8D6B06,3A123C21,3A2A7D7A,00000000,00000000,00000000,3BB140AF,3A8CB9F4,39399596,00000000,3D10FCDE
4,13500.0,13,3F6600F9,00000000,4644C560,00000000,3B67A890,00000000,3B9333D2,3A286F7D,3A2E9CF4,00000000,00000000,00000000,3BC6905E,3AB376D0,392D6A0F,00000000,3D077ADC
4,13500.0,14,3F6E6DAA,00000000,464462E0,00000000,3B875C02,00000000,3B98981A,3A3F1EDE,3A30327A,00000000,00000000,00000000,3BDC63FC,3AE12900,39233126,00000000,3CFEFCCC
4,13500.0,15,3F765246,00000000,46424CA0,00000000,3B99A8BC,00000000,3B9DA54B,3A58BADD,3A30167F,00000000,00000000,00000000,3BF26A4B,3B0B4119,391A9C6D,00000000,3CF1946A
4,13500.0,16,3F7DBE3C,00000000,463ED620,00000000,3BAA6B3A,00000000,3BA26545,3A7190AD,3A3263E8,00000000,00000000,00000000,3C04368D,3B29B047,39131E42,00000000,3CE5DF47
4,13500.0,17,3F825C03,00000000,4639CCE0,00000000,3BB9C87A,00000000,3BA6DC2B,3A5AFED4,3A3DD8EC,00000000,00000000,00000000,3C0F5CCC,3B4BAA60,390C497E,00000000,3CDB32D5
4,13500.0,18,3F859F4B,00000000,4632EFA0,00000000,3BC8C89E,00000000,3BAB0955,3985CFE5,3A3E2C5C,00000000,00000000,00000000,3C1B3A5B,3B70D25C,3905CFA4,00000000,3CD11470
4,13500.0,19,3F88A58F,00000000,462EF6E0,00000000,3BD5E591,00000000,3BAEE865,39B63821,3A3EB72E,00000000,00000000,00000000,3C271D21,3B8C545B,38FEED5D,00000000,3CC72972
4,13500.0,20,3F8B6971,00000000,462A20A0,00000000,3BE10AC9,00000000,3BB2727C,39E7E0DC,3A3C4343,00000000,00000000,00000000,3C330894,3BA14731,38F22BCE,00000000,3CBD3239
4,13500.0,21,3F8DE4C0,00000000,46245F00,00000000,3BE9C16B,00000000,3BB59FAE,3A0D5C4F,3A38F80F,00000000,00000000,00000000,3C3ECCC8,3BB6E49C,38E5206E,00000000,3CB30156
4,13500.0,22,3F9011CE,00000000,461DD1A0,00000000,3BEFDDE2,00000000,3BB868B5,3A26BA0D,3A34F90E,00000000,00000000,00000000,3C4A5C49,3BCCC38F,38D7A365,00000000,3CA877A7
4,13500.0,23,3F91EC64,00000000,46169EC0,00000000,3BF3492C,00000000,3BBAC82E,00000000,3A305391,00000000,384F8F47,00000000,3C55ABDA,3BD27465,38C9C357,00000000,3C9DA09D
4,13500.0,24,3F937044,00000000,460F31E0,00000000,3BF3C29D,00000000,3BBCB8A9,00000000,3A2B100E,00000000,396D6F2E,3A3D4C85,3C54DC4B,3BCB2CB4,38BC6AF2,00000000,3C93338D
4,13500.0,25,3F949B5E,00000000,460773E0,00000000,3BF143C0,00000000,3BBE3783,00000000,3A0C6AD6,00000000,3A01DE5B,3AD1DC30,3C51268E,3BC47894,38AEF315,00000000,3C8AEF04
4,13500.0,26,3F956C15,00000000,45FEDC40,00000000,3BEEB490,00000000,3BBC2834,00000000,394FFCC9,00000000,3A5C4DC4,3B2C8065,3C4908A8,3BBE4828,389AECED,00000000,3C8475C7
4,13500.0,27,3F95DC58,00000000,45EE78C0,00000000,3BECB2AE,00000000,3BAF46FD,00000000,3949A07B,00000000,3AA3746F,3B7093A3,3C3B43CC,3BB88DDA,3888A8AA,00000000,3C7C1A58
4,13500.0,28,3F95E54B,00000000,45DDE3C0,00000000,3BE8CE3A,00000000,3BA28275,00000000,3942F87A,00000000,3ADF25E5,3BA773F1,3C26D53E,3BB33DF3,38700ECB,00000000,3C6F62C2
4,13500.0,29,3F9580C7,00000000,45CD4080,00000000,3BE31BF8,00000000,3B95EC38,00000000,393C01E7,00000000,3B0FD996,3BE5552E,3C0AF081,3BAE4E51,3851D8D1,00000000,3C62C14B
4,13500.0,30,3F94A9BB,00000000,45BCAE40,00000000,3BDBB656,00000000,3B8993EF,00000000,3934BADC,00000000,3B31D963,3C199104,3BCDF437,3BA9B625,383678DE,00000000,3C563304
4,13500.0,31,3F935C83,00000000,45AC4DC0,00000000,3BD2BD92,00000000,3B7B1189,00000000,392D27EE,00000000,3B54ED5C,3C48DA48,3B6A0F0B,3BA56DBE,381DBE50,00000000,3C49BB7A
4,13500.0,32,3F919742,00000000,459C3A00,00000000,3BC856B8,00000000,3B63B014,00000000,39254D1B,00000000,39A90D78,3C806520,39A90D78,3C4EB2BC,38077A43,00000000,3C3D5E27
4,13500.0,33,3F8F5A2D,00000000,458C8C40,00000000,3BBCAB1C,00000000,3B4D1D41,00000000,391D3441,00000000,00000000,3C8453F0,00000000,3C6FF046,37E702A0,00000000,3C3122A4
4,13500.0,34,3F8CA7C2,00000000,457AB880,00000000,3BAFE864,00000000,3B376F5D,00000000,3914E8F4,00000000,00000000,3C858E59,00000000,3C7DA98B,37C3540C,00000000,3C2511F5
4,13500.0,35,3F8984F4,00000000,455D7A80,00000000,3BA23E48,00000000,3B22BA32,00000000,390C793E,00000000,00000000,3C86B82B,00000000,3C85B6B6,37A3993C,00000000,3C1936DA
4,13500.0,36,3F85F936,00000000,45418280,00000000,3B93E064,00000000,3B0F0DC0,00000000,3903F567,00000000,00000000,3C87D11D,00000000,3C8C9874,378788A1,00000000,3C0D9DBD
4,13500.0,37,3F820E70,00000000,4526EC80,00000000,3B850200,00000000,3AF8F0DB,00000000,38F6D6E5,00000000,00000000,3C88D908,00000000,3C93740B,375DB183,00000000,3C02523B
4,13500.0,38,3F7BA1B0,00000000,450DCD80,00000000,3B6BAF58,00000000,3AD60772,00000000,38E5CA70,00000000,00000000,3C89CFDF,00000000,3C9A433F,37328A4C,00000000,3BEEC188
4,13500.0,39,3F729D74,00000000,44EC6F00,00000000,3B4D2940,00000000,3AB56D10,00000000,38D4BAF7,00000000,00000000,3C8AB5A9,00000000,3CA0FF1A,370D15D1,00000000,3BD9A7FA
4,13500.0,40,3F693050,00000000,44C06B00,00000000,3B2ED4F8,00000000,3A97274A,00000000,38C36E7A,00000000,00000000,3C8B8A64,00000000,3CA7A021,36DAC246,00000000,3BC6388E
4,13500.0,41,3F5F67A9,00000000,4497D500,00000000,3B148628,00000000,3A768D60,00000000,38B1AAC2,00000000,00000000,3C8C4DD2,00000000,3CAE1DCE,36A4C880,00000000,3BB3C8F5
4,13500.0,42,3F555F9E,00000000,44659B00,00000000,3AF96160,00000000,3A4391A9,00000000,389E7E69,00000000,00000000,3C8CFF7D,00000000,3CB46EA9,366D9A54,00000000,3BA1F497
4,13500.0,43,3F4B4241,00000000,4422AD00,00000000,3ACBDB60,00000000,3A151969,00000000,3887263D,00000000,00000000,3C8D9DFB,00000000,3CBA878F,361F91AC,00000000,3B90CA96
4,13500.0,44,3F413BFE,00000000,43CD9800,00000000,3AA0FDA0,00000000,39D4F4C9,00000000,38496275,00000000,00000000,3C8E2521,00000000,3CC05B65,35B9055B,00000000,3B804CDD
4,13500.0,45,3F377B78,00000000,43478000,00000000,3A727CC0,00000000,39844C9E,00000000,37AF5A00,00000000,00000000,3C8E89D2,00000000,3CC5D973,3501CD73,00000000,3B60D73E
4,13500.0,46,3F2E3216,BE51FED7,41760000,42479400,3A2A30C0,B8F8F740,38C9211B,00000000,00000000,B849BA7B,00000000,3C8EB5A8,00000000,3CCAEB93,2E0988F4,00000000,3B4CF16F
4,13500.0,47,3F2EFF08,BE51FED7,3FF20000,42CBE000,39B63BC0,B8432080,31EAE03D,00000000,00000000,B83277F6,00000000,3C8E50CB,00000000,3CCF70CB,00000000,80000000,00000000
4,13500.0,48,3ECA7569,BE51FED7,3F8AB92D,4348D000,3952D5F1,B6841800,00000000,00000000,00000000,B813FFC7,00000000,3C8DF78F,00000000,3CD32F36,00000000,80000000,00000000
4,13500.0,49,3E1ED8A2,BE51FED7,3ED9AE49,432C4400,38A56B34,38DDB1C0,00000000,00000000,00000000,00000000,00000000,3C8DAD8F,00000000,3CD56D65,00000000,80000000,00000000
5,13500.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3751AE3B,00000000,00000000,00000000
5,13500.0,2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37141E24,00000000,00000000,00000000
5,13500.0,3,3ED4C3CA,00000000,C4D70680,00000000,B50F9594,00000000,39A8ED6E,00000000,3964660B,00000000,00000000,00000000,00000000,37748409,3878135C,00000000,3D3E86B8
5,13500.0,4,3EEC94A0,00000000,44A47200,00000000,3718DDB6,00000000,3A1A053B,00000000,39A45EA3,00000000,00000000,00000000,3964660B,3811407A,38ADF37C,00000000,3D364648
5,13500.0,5,3F01AEB4,00000000,450FED80,00000000,38119608,00000000,3A77856A,00000000,39D977B1,00000000,00000000,00000000,3A0B48D4,38919ED9,38E166A4,00000000,3D308C93
5,13500.0,6,3F0CB77C,00000000,45898BA0,00000000,390176E6,00000000,3AB3A753,00000000,3A060D9B,00000000,00000000,00000000,3A7804AC,3901AB54,3908AAD9,00000000,3D2C4645
5,13500.0,7,3F177BDB,00000000,45C299E0,00000000,399CF59A,00000000,3AF05908,00000000,3A1C3148,00000000,00000000,00000000,3ABF0924,3953AF76,391D7146,00000000,3D28E930
5,13500.0,8,3F220A58,00000000,45F1EA80,00000000,3A17FF84,00000000,3B1709DA,00000000,3A2E8FCE,00000000,00000000,00000000,3B0690E4,39A1B2EE,392EFA7F,00000000,3D2626AE
5,13500.0,9,3F2C6C81,00000000,460BE160,00000000,3A7C6DEB,00000000,3B3595A3,38843582,3A3DAFBB,00000000,00000000,00000000,3B3234D8,39EA7F8C,393DFB64,00000000,3D23CF81
5,13500.0,10,3F36A8C8,00000000,461A4F30,00000000,3ABC1550,00000000,3B53D797,39819FF7,3A3B86E8,00000000,00000000,00000000,3B61A0C7,3A231115,393DF685,00000000,3D19EF9A
5,13500.0,11,3F404630,00000000,46238A70,00000000,3B0020CE,00000000,3B6D461B,39CC1F71,3A2F543D,00000000,00000000,00000000,3B884140,3A5B241E,3935DD23,00000000,3D0ED0F6
5,13500.0,12,3F493012,00000000,46289F00,00000000,3B239DF4,00000000,3B8018EE,3A00C89D,3A1DDE1C,00000000,00000000,00000000,3B9E2BC8,3A8F19BC,392A7851,00000000,3D052DFF
5,13500.0,13,3F517CE5,00000000,462AA020,00000000,3B476E82,00000000,3B86127D,3A15B0A0,3A1CE02B,00000000,00000000,00000000,3BB1E78C,3AB67794,391FB35E,00000000,3CF98843
5,13500.0,14,3F593E20,00000000,462A6FC0,00000000,3B6A2D68,00000000,3B8B090B,3A2AFCB0,3A1EC4CD,00000000,00000000,00000000,3BC58391,3AE4F556,3916AB65,00000000,3CEB6BCE
5,13500.0,15,3F608612,00000000,4628A060,00000000,3B8571A6,00000000,3B8FB1F7,3A42EF30,3A1ED6BF,00000000,00000000,00000000,3BD95C2B,3B0D991D,390F102F,00000000,3CDF8949
5,13500.0,16,3F676161,00000000,46258980,00000000,3B947557,00000000,3B94155D,3A5C708D,3A1E8C23,00000000,00000000,00000000,3BED3703,3B2C838A,39086386,00000000,3CD51B81
5,13500.0,17,3F6DD471,00000000,462159C0,00000000,3BA1EFC3,00000000,3B98360B,3A6BA418,3A2AF687,00000000,00000000,00000000,3C008444,3B4EFEF5,39024515,00000000,3CCB8BF1
5,13500.0,18,3F73DCBB,00000000,461A6880,00000000,3BAF5FEB,00000000,3B9C1263,398E4FF6,3A2B228B,00000000,00000000,00000000,3C0B33AC,3B74AAA2,38F8DE4D,00000000,3CC26DAC
5,13500.0,19,3F797259,00000000,4616A400,00000000,3BBB1FB6,00000000,3B9FA558,39A83863,3A2C2F78,00000000,00000000,00000000,3C15E5D5,3B8E8155,38ED5D95,00000000,3CB9711D
5,13500.0,20,3F7E89D0,00000000,46125200,00000000,3BC533BA,00000000,3BA2E78F,39D58894,3A29F8B2,00000000,00000000,00000000,3C20A8CC,3BA3B18D,38E1BFAC,00000000,3CB05DBF
5,13500.0,21,3F818B1E,00000000,460D25E0,00000000,3BCD1F93,00000000,3BA5D0CA,3A01E135,3A26EE57,00000000,00000000,00000000,3C2B4857,3BB98617,38D5D199,00000000,3CA70BBF
5,13500.0,22,3F8385F7,00000000,46073EE0,00000000,3BD2BB4C,00000000,3BA8598D,3A18D399,3A232EC4,00000000,00000000,00000000,3C35B73C,3BCF9362,38C970AB,00000000,3C9D6006
5,13500.0,23,3F8530F6,00000000,4600C2C0,00000000,3BD5F399,00000000,3BAA7C1B,00000000,3A1EC85E,00000000,3883278A,00000000,3C3FEA28,3BD27465,38BCBBA2,00000000,3C937297
5,13500.0,24,3F86877F,00000000,45F43000,00000000,3BD6809B,00000000,3BAC328E,00000000,3A19BAAD,00000000,39837FE1,3A2F2D4F,3C3EE3D9,3BCB2CB4,38B0837F,00000000,3C89E6BB
5,13500.0,25,3F8786E3,00000000,45E63A40,00000000,3BD46B65,00000000,3BAD7974,00000000,39578317,00000000,3A0B0ECF,3AC553F6,3C3AC7DA,3BC47894,389B3E7D,00000000,3C822F4B
5,13500.0,26,3F882C5C,00000000,45D7C280,00000000,3BD23086,00000000,3BA262A6,00000000,393F0BE1,00000000,3A681FD3,3B12E5E0,3C3216ED,3BBE4828,38890B29,00000000,3C780F79
5,13500.0,27,3F887133,00000000,45C8FF40,00000000,3BD06D62,00000000,3B96C201,00000000,393913F3,00000000,3AAA98F3,3B58DE93,3C2394F0,3BB88DDA,3870E9EF,00000000,3C6BD362
5,13500.0,28,3F884E78,00000000,45BA1440,00000000,3BCCF57C,00000000,3B8B3F57,00000000,3932CCE6,00000000,3AE77102,3B9CDE26,3C0E41D2,3BB33DF3,3852C129,00000000,3C5FA404
5,13500.0,29,3F87BE11,00000000,45AB2340,00000000,3BC7DBFA,00000000,3B7FD78B,00000000,392C359C,00000000,3B14881A,3BDC50CE,3BE2A764,3BAE4E51,38376958,00000000,3C537FA8
5,13500.0,30,3F86BB1D,00000000,459C4D00,00000000,3BC139AE,00000000,3B69AD58,00000000,39254E34,00000000,3B37064E,3C15FB44,3B986357,3BA9B625,381EB1C2,00000000,3C47654B
5,13500.0,31,3F854257,00000000,458DAEC0,00000000,3BB92D1C,00000000,3B541D9D,00000000,391E1D55,00000000,3AF380C0,3C465210,3AF380C0,3BFF4726,38086ECE,00000000,3C3B5A20
