case,dx,k,ptenh,pqenh,pqsenh,ptu,pqu,plu,pmfu,pmfub_s,pqsen,pap,paph,pgeoh,pgeo,klab
17,1500.0,23,436D2D53,3945D8EB,395E4261,436D2D53,3945D8EB,00000000,00000000,00000000,395E4184,4766F7E1,4762CD6E,471987D8,4714BAFD,0
17,1500.0,24,436E7F1C,395EF0DB,3977C010,436E7F1C,395EF0DB,00000000,00000000,00000000,3977EB85,476F3E84,476B2254,470FEE21,470B5522,0
17,1500.0,25,436FC2F1,39798C7C,398948BF,436FC2F1,39798C7C,00000000,00000000,00000000,39897724,47776842,47735AB4,4706BC23,470253D8,0
17,1500.0,26,4370F9A9,398ACFC0,399754F2,4370F9A9,398ACFC0,00000000,00000000,00000000,39979E16,477F7458,477B75D0,46FBD71D,46F36258,0
17,1500.0,27,437223F9,39998DAA,39A5FD4B,437223F9,39998DAA,00000000,00000000,00000000,39A662FD,4783B0FB,4781B970,46EAED94,46E2CFAD,0
17,1500.0,28,4373427D,39A8F720,39B53928,4373427D,39A8F720,00000000,00000000,00000000,39B5BD51,4787981E,4785A886,46DAB1C6,46D2E65A,0
17,1500.0,29,437455C8,39B90305,39C4FFC0,437455C8,39B90305,00000000,00000000,00000000,39C5A3E2,478B6F1C,478987B5,46CB1AEF,46C39E15,0
17,1500.0,30,43755E60,39C9A730,39D54781,43755E60,39C9A730,00000000,00000000,00000000,39D60C4B,478F3572,478D5682,46BC213C,46B4EF8A,0
17,1500.0,31,43765CAB,39DAD78D,39E60514,43765CAB,39DAD78D,00000000,00000000,00000000,39E6EB89,4792EA95,47911463,46ADBDD9,46A6D441,0
17,1500.0,32,43775112,39EC8830,39F72D6C,43775112,39EC8830,00000000,00000000,00000000,39F83584,47968DEA,4794C0C7,469FEAA9,46994685,0
17,1500.0,33,43783BE8,39FEAB10,3A0459C2,43783BE8,39FEAB10,00000000,00000000,00000000,3A04EEA4,479A1ECA,47985B0D,4692A261,468C4163,0
17,1500.0,34,43791D79,3A0898E8,3A0D4517,43791D79,3A0898E8,00000000,00000000,00000000,3A0DEA61,479D9C7B,479BE286,4685E065,467F812D,0
17,1500.0,35,4379F604,3A120656,3A16517E,4379F604,3A120656,00000000,00000000,00000000,3A17065E,47A10632,479F5670,46734190,4667810C,0
17,1500.0,36,437AC5A6,3A1B9AF8,3A1F7CD4,437AC5A6,3A1B9AF8,00000000,00000000,00000000,3A20452E,47A45B0A,47A2B5F3,465BC089,46507C77,0
17,1500.0,37,437B8C83,3A2551B6,3A28CD91,437B8C83,3A2551B6,00000000,00000000,00000000,3A29AA20,47A79A06,47A60021,46453865,463A6ED2,0
17,1500.0,38,437C4AD1,3A2F14BF,3A323AED,437C4AD1,3A2F14BF,00000000,00000000,00000000,3A332973,47AAC205,47A933EB,462FA541,462554E9,0
17,1500.0,39,437D009A,3A38D8CB,3A3BB887,437D009A,3A38D8CB,00000000,00000000,00000000,3A3CB621,47ADD1BE,47AC501F,461B0492,46112D00,0
17,1500.0,40,437DADE1,3A40C591,3A4538AA,437DADE1,3A40C591,00000000,00000000,00000000,3A4641B6,47B0C7B3,47AF535C,4607556D,45FBEDF5,0
17,1500.0,41,437E5292,3A485E31,3A4EAC7A,437E5292,3A485E31,00000000,00000000,00000000,3A4FBC26,47B3A227,47B23C0A,45E9310F,45D76939,0
17,1500.0,42,437EEE84,3A4FC1FA,3A580281,437EEE84,3A4FC1FA,00000000,00000000,00000000,3A5913A3,47B65F04,47B50844,45C5A164,45B4D403,0
17,1500.0,43,437F8173,3A56E4D7,3A6127DD,437F8173,3A56E4D7,00000000,00000000,00000000,3A623368,47B8FBC1,47B7B5C4,45A406A3,45943C5D,0
17,1500.0,44,4380057C,3A5DB804,3A6A0620,4380057C,3A5DB804,00000000,00000000,00000000,3A6B034C,47BB7530,47BA41BE,45847217,456B7073,0
17,1500.0,45,4380453E,3A642977,3A728297,4380453E,3A642977,00000000,00000000,00000000,3A736607,47BDC730,47BCA8A3,454DFCB7,4532D20B,0
17,1500.0,46,43807F8C,3A6A2229,3A7A7C3B,43807F8C,3A6A2229,00000000,00000000,00000000,3A7B3560,47BFEC14,47BEE5BD,4517A75E,44FE0906,0
17,1500.0,47,4380B3B0,3A6F818E,3A80E30F,4380B3B0,3A6F818E,00000000,00000000,00000000,3A811D3D,47C1DB71,47C0F26C,44CCC34D,44A15E55,0
17,1500.0,48,4380E881,3A6E324D,3A811D3D,4380E881,3A6E324D,00000000,00000000,00000000,3A840C25,47C386CA,47C2C476,446BF2B9,4424190B,0
17,1500.0,49,4380E87E,3A752B0F,3A840C25,4380E87E,3A752B0F,00000000,00000000,00000000,3A85D815,47C4C68E,47C4491D,43B87EBA,43387EBA,0
18,1500.0,1,43560000,38829306,00000000,43560000,38829306,00000000,00000000,00000000,38EE1DCE,45C56DA0,459C4000,48400C36,483359DC,0
18,1500.0,2,436202E3,39CCD708,39E7B9B9,436202E3,39CCD708,00000000,00000000,00000000,38A833A2,460BBE28,45EE9B40,4826A783,481DD164,0
18,1500.0,3,435E9F20,393CE8F0,3962E54C,435E9F20,393CE8F0,00000000,00000000,00000000,38823DD4,46347860,46202EB0,4814FB44,480E35CE,0
18,1500.0,4,435CB200,38E0C140,390DCAA9,435CB200,38E0C140,00000000,00000000,00000000,3854D08F,465CE468,4648C210,48077058,4801F4DF,0
18,1500.0,5,435B75CB,38996A3D,38C97A9F,435B75CB,38996A3D,00000000,00000000,00000000,38341B87,46828094,467106C0,47F8F2CE,47EFBF99,0
18,1500.0,6,435A9A1B,3863CF9A,389A9552,435A9A1B,3863CF9A,00000000,00000000,00000000,381C4719,469666B6,468C7DC8,47E68C63,47DEA206,0
18,1500.0,7,4359F8B8,3832E274,38797A1C,4359F8B8,3832E274,00000000,00000000,00000000,380A2572,46AA2402,46A04FA4,47D6B7A8,47CFC780,0
18,1500.0,8,43597D20,38122402,38508B21,43597D20,38122402,00000000,00000000,00000000,380DAD3F,46BDB7DA,46B3F860,47C8D759,47C2A4C7,0
18,1500.0,9,435A1AD8,380ECFE4,384C0A99,435A1AD8,380ECFE4,00000000,00000000,00000000,384DEBBC,46D1219A,46C77754,47BC7236,47B6C7D4,0
18,1500.0,10,435D5F24,385053EE,388DD19F,435D5F24,385053EE,00000000,00000000,00000000,388F8E2E,46E46098,46DACBE0,47B11D73,47ABE553,0
18,1500.0,11,436066DD,38923E08,38BEAB6F,436066DD,38923E08,00000000,00000000,00000000,38C16FED,46F7741C,46EDF550,47A6AD35,47A1D684,0
18,1500.0,12,436339FA,38C6B2BB,38F94305,436339FA,38C6B2BB,00000000,00000000,00000000,38FD53DC,47052DB5,47007974,479CFFD2,47987D56,0
18,1500.0,13,4365DEF9,39033CC2,391F1823,4365DEF9,39033CC2,00000000,00000000,00000000,3921ED2E,470E8AE0,4709E1F6,4793FAD9,478FC1FF,0
18,1500.0,14,43685B30,39293369,3946FA59,43685B30,39293369,00000000,00000000,00000000,394AC5F4,4717D12A,471333CA,478B8925,47879151,0
18,1500.0,15,436AB306,3955972A,39747C78,436AB306,3955972A,00000000,00000000,00000000,39796C75,47210026,471C6E89,4783997E,477FB737,0
18,1500.0,16,436CEA2F,398459AC,3993E444,436CEA2F,398459AC,00000000,00000000,00000000,399706CB,472A1768,472591C4,47783B73,477127B9,0
18,1500.0,17,436F03D7,39A16261,39B07F40,436F03D7,39A16261,00000000,00000000,00000000,39B4653D,47331678,472E9D0C,476A1400,47635E5D,0
18,1500.0,18,437102A4,39C1FC2B,39D01971,437102A4,39C1FC2B,00000000,00000000,00000000,39D4DD17,473BFCDA,47378FE4,475CA8BB,475648B2,0
18,1500.0,19,4372E8EB,39E6379A,39F2B960,4372E8EB,39E6379A,00000000,00000000,00000000,39F87483,4744CA0D,474069D0,474FE8A8,4749D6F3,0
18,1500.0,20,4374B8A2,3A070EEC,3A0C3016,4374B8A2,3A070EEC,00000000,00000000,00000000,3A0F9663,474D7D88,47492A4A,4743C53F,473DFB96,0
18,1500.0,21,4376738D,3A1CD945,3A2085C6,4376738D,3A1CD945,00000000,00000000,00000000,3A24813A,475616BC,4751D0C6,473831EF,4732AADE,0
18,1500.0,22,43781B2C,3A347983,3A365A5C,43781B2C,3A347983,00000000,00000000,00000000,3A3AF6A3,475E9510,475A5CB1,472D23CF,4727DA94,0
18,1500.0,23,4379B0D7,3A4DA898,3A4DA898,4379B0D7,3A4DA898,00000000,00000000,00000000,3A52F06E,4766F7E1,4762CD6E,4722915B,471D81CB,0
18,1500.0,24,437B3576,3A668066,3A668066,437B3576,3A668066,00000000,00000000,00000000,3A6CA07F,476F3E84,476B2254,4718723B,471398A8,0
18,1500.0,25,437CA9ED,3A809329,3A809329,437CA9ED,3A809329,00000000,00000000,00000000,3A841C7C,47776842,47735AB4,470EBF15,470A1842,0
18,1500.0,26,437E0FA8,3A8ECD45,3A8ECD45,437E0FA8,3A8ECD45,00000000,00000000,00000000,3A92D30A,477F7458,477B75D0,4705716E,4700FA79,0
18,1500.0,27,437F677D,3A9D43FD,3A9DE3B6,437F677D,3A9D43FD,00000000,00000000,00000000,3AA266BE,4783B0FB,4781B970,46F90707,46F073C3,0
18,1500.0,28,43805912,3AABF6D3,3AADC8AB,43805912,3AABF6D3,00000000,00000000,00000000,3AB2C794,4787981E,4785A886,46E7E07D,46DFA35D,0
18,1500.0,29,4380F820,3ABB28E0,3ABE6C04,4380F820,3ABB28E0,00000000,00000000,00000000,3AC3E2C5,478B6F1C,478987B5,46D7663D,46CF7B3B,0
18,1500.0,30,43819131,3ACAD096,3ACFBB35,43819131,3ACAD096,00000000,00000000,00000000,3AD5A361,478F3572,478D5682,46C79039,46BFF3D4,0
18,1500.0,31,43822480,3ADAE35B,3AE1A124,43822480,3ADAE35B,00000000,00000000,00000000,3AE7F24B,4792EA95,47911463,46B85770,46B10686,0
18,1500.0,32,4382B242,3AEB561F,3AF40703,4382B242,3AEB561F,00000000,00000000,00000000,3AFAB6EA,47968DEA,4794C0C7,46A9B59C,46A2AD75,0
18,1500.0,33,43833AA7,3AFC1D80,3B036A71,43833AA7,3AFC1D80,00000000,00000000,00000000,3B06EB88,479A1ECA,47985B0D,469BA550,4694E393,0
18,1500.0,34,4383BDD6,3B069663,3B0CF871,4383BDD6,3B069663,00000000,00000000,00000000,3B109BC2,479D9C7B,479BE286,468E21D6,4687A481,0
18,1500.0,35,43843BEE,3B0F3B4E,3B16A02B,43843BEE,3B0F3B4E,00000000,00000000,00000000,3B1A5E13,47A10632,479F5670,4681272D,4675D930,0
18,1500.0,36,4384B508,3B17F659,3B2053E6,4384B508,3B17F659,00000000,00000000,00000000,3B24242E,47A45B0A,47A2B5F3,46696406,465D71AF,0
18,1500.0,37,43852938,3B20BF74,3B2A0533,43852938,3B20BF74,00000000,00000000,00000000,3B2DDF78,47A79A06,47A60021,46517F57,46460DE5,0
18,1500.0,38,43859889,3B298E6E,3B33A5FA,43859889,3B298E6E,00000000,00000000,00000000,3B37815C,47AAC205,47A933EB,463A9C72,462FAAAC,0
18,1500.0,39,43860300,3B3259FC,3B3D2794,43860300,3B3259FC,00000000,00000000,00000000,3B40FAE7,47ADD1BE,47AC501F,4624B8E4,461A466A,0
18,1500.0,40,4386689A,3B3A9C00,3B467B42,4386689A,3B3A9C00,00000000,00000000,00000000,3B4A3D54,47B0C7B3,47AF535C,460FD3F0,4605E144,0
18,1500.0,41,4386C947,3B422BBC,3B4F91F1,4386C947,3B422BBC,00000000,00000000,00000000,3B533957,47B3A227,47B23C0A,45F7DD33,45E4FAB2,0
18,1500.0,42,438724F0,3B498EC2,3B585C83,438724F0,3B498EC2,00000000,00000000,00000000,3B5BDF52,47B65F04,47B50844,45D21831,45C03E74,0
18,1500.0,43,43877B6C,3B50B931,3B60CAE9,43877B6C,3B50B931,00000000,00000000,00000000,3B641F17,47B8FBC1,47B7B5C4,45AE64B8,459D9D28,0
18,1500.0,44,4387CC81,3B579D70,3B68CC5F,4387CC81,3B579D70,00000000,00000000,00000000,3B6BE67C,47BB7530,47BA41BE,458CD597,457A5D16,0
18,1500.0,45,438817D3,3B5E2A40,3B704D8E,438817D3,3B5E2A40,00000000,00000000,00000000,3B73215F,47BDC730,47BCA8A3,455B0EFE,453E2D21,0
18,1500.0,46,43885CE4,3B644AD5,3B7738D3,43885CE4,3B644AD5,00000000,00000000,00000000,3B79B565,47BFEC14,47BEE5BD,45214B45,450718C8,0
18,1500.0,47,43889AE0,3B69E0E8,3B7D7032,43889AE0,3B69E0E8,00000000,00000000,00000000,3B7F8036,47C1DB71,47C0F26C,44D9CC98,44ABA59E,0
18,1500.0,48,4388E073,3B6B74D3,3B7F8036,4388E073,3B6B74D3,00000000,00000000,00000000,3B8225C8,47C386CA,47C2C476,447AFD48,442E8FC0,0
18,1500.0,49,4388E6FE,3B728170,3B8225C8,4388FA19,3B809F75,00000000,00000000,00000000,3B839727,47C4C68E,47C4491D,43C44470,43444470,1
1,4500.0,1,43458000,36D299B5,00000000,43458000,36D299B5,00000000,00000000,3C0987C2,3724F7BD,45C56DA0,459C4000,4845E594,483A2DF1,0
1,4500.0,2,4351556F,383E86F7,384D71AF,4351556F,383E86F7,00000000,00000000,3C0987C2,36E910C8,460BBE28,45EE9B40,482E764D,48264EA5,0
1,4500.0,3,434DC570,37A140AC,37B653CD,434DC570,37A140AC,00000000,00000000,3C0987C2,375289AB,46347860,46202EB0,481E26FE,4817BB69,0
1,4500.0,4,4351677C,37CD7805,37F6A4E0,4351677C,37CD7805,00000000,00000000,3C0987C2,37FB8978,465CE468,4648C210,48114FD4,480BED31,0
1,4500.0,5,4357A020,383CCCBE,3873085A,4357A020,383CCCBE,00000000,00000000,3C0987C2,387D5057,46828094,467106C0,48068A8D,4801E303,0
1,4500.0,6,435D2805,389BF9A4,38D6E5D1,435D2805,389BF9A4,00000000,00000000,3C0987C2,38E26968,469666B6,468C7DC8,47FA76F3,47F23FCC,0
1,4500.0,7,43622031,38EDC5E4,392ED72C,43622031,38EDC5E4,00000000,00000000,3C0987C2,393965ED,46AA2402,46A04FA4,47EA08A3,47E2ABAD,0
1,4500.0,8,4366A25C,392A5350,39854DDB,4366A25C,392A5350,00000000,00000000,3C0987C2,398E02AB,46BDB7DA,46B3F860,47DB4EB6,47D4A134,0
1,4500.0,9,436AC257,39686766,39C10D52,436AC257,39686766,00000000,00000000,3C0987C2,39CE71E2,46D1219A,46C77754,47CDF3B3,47C7D6BF,0
1,4500.0,10,436E8FA8,39987F8A,3A0616BC,436E8FA8,39987F8A,00000000,00000000,3C0987C2,3A0FDE11,46E46098,46DACBE0,47C1B9CB,47BC1641,0
1,4500.0,11,4372168E,39D2B3F2,3A340573,4372168E,39D2B3F2,00000000,00000000,3C0987C2,3A41B620,46F7741C,46EDF550,47B672B8,47B136D5,0
1,4500.0,12,437560CC,3A0F8044,3A6AEE8C,437560CC,3A0F8044,00000000,00000000,3C0987C2,3A7D6DB0,47052DB5,47007974,47ABFAF1,47A718BA,0
1,4500.0,13,43787648,3A3DF624,3A95AEB6,43787648,3A3DF624,00000000,00000000,3C0987C2,3AA1CC3B,470E8AE0,4709E1F6,47A23682,479DA2C5,0
1,4500.0,14,437B5D0B,3A75904C,3ABAFE46,437B5D0B,3A75904C,00000000,00000000,3C0987C2,3ACACEB1,4717D12A,471333CA,47990F09,4794C0AA,0
1,4500.0,15,437E18BC,3A9BD159,3AE67212,437E18BC,3A9BD159,00000000,00000000,3C0987C2,3AFADB82,47210026,471C6E89,4790724B,478C61C7,0
1,4500.0,16,4380586F,3AC1C7FE,3B0C4A58,4380586F,3AC1C7FE,00000000,00000000,3C0987C2,3B18F973,472A1768,472591C4,47885143,47847850,0
1,4500.0,17,438194AA,3AECD722,3B28AD50,438194AA,3AECD722,00000000,00000000,3C0987C2,3B37E4FD,47331678,472E9D0C,47809F5D,4779F167,0
1,4500.0,18,4382C28B,3B0E94D6,3B483CC0,4382C28B,3B0E94D6,00000000,00000000,3C0987C2,3B59E96B,473BFCDA,47378FE4,4772A412,476BB247,0
1,4500.0,19,4383E34E,3B2971DE,3B6AB49D,4383E34E,3B2971DE,00000000,00000000,3C0987C2,3B7EA05E,4744CA0D,474069D0,4764C07B,475E227E,0
1,4500.0,20,4384F7F8,3B470FF4,3B87D92A,4384F7F8,3B470FF4,00000000,00000000,3C0987C2,3B92C35A,474D7D88,47492A4A,47578483,475133A6,0
1,4500.0,21,43860164,3B677702,3B9B5B4A,43860164,3B677702,00000000,00000000,3C0987C2,3BA6FFE5,475616BC,4751D0C6,474AE2C7,4744D93A,0
1,4500.0,22,43870053,3B855477,3BAF93D0,43870053,3B855477,00000000,00000000,3C0987C2,3BBBAC9D,475E9510,475A5CB1,473ECFAD,4739085E,0
1,4500.0,23,4387F570,3B985105,3BC42A82,4387F570,3B985105,00000000,00000000,3C0987C2,3BD0670A,4766F7E1,4762CD6E,4733410F,472DB78E,0
1,4500.0,24,4388E07C,3BACA22B,3BD8B347,4388E07C,3BACA22B,00000000,00000000,3C0987C2,3BE54C34,476F3E84,476B2254,47282E0C,4722DE6B,0
1,4500.0,25,4389C065,3BC27CAB,3BED86F4,4389C065,3BC27CAB,00000000,00000000,3C0987C2,3BFAEC7D,47776842,47735AB4,471D8ECB,471875A4,0
1,4500.0,26,438A97AB,3BD7C3EA,3C0188A7,438A97AB,3BD7C3EA,00000000,00000000,3C0987C2,3C089D80,477F7458,477B75D0,47135C7E,470E76CA,0
1,4500.0,27,438B66C5,3BECA3BE,3C0CA2B5,438B66C5,3BECA3BE,00000000,00000000,3C0987C2,3C141482,4783B0FB,4781B970,47099116,4704DC21,0
1,4500.0,28,438C2E17,3C012B6C,3C180A9E,438C2E17,3C012B6C,00000000,00000000,3C0987C2,3C1FD375,4787981E,4785A886,4700272C,46F74124,0
1,4500.0,29,438CEDFC,3C0C67EE,3C23B8CD,438CEDFC,3C0C67EE,00000000,00000000,3C0987C2,3C2BD2A6,478B6F1C,478987B5,46EE33F1,46E57F32,0
1,4500.0,30,438DA6C1,3C18008F,3C2FA5DC,438DA6C1,3C18008F,00000000,00000000,3C0987C2,3C3809DC,478F3572,478D5682,46DCCA74,46D46A76,0
1,4500.0,31,438E58AB,3C23ED6A,3C3BC992,438E58AB,3C23ED6A,00000000,00000000,3C0987C2,3C4470A7,4792EA95,47911463,46CC0A79,46C3FBED,0
1,4500.0,32,438F03F8,3C30267C,3C481BD7,438F03F8,3C30267C,00000000,00000000,3C0987C2,3C50FE74,47968DEA,4794C0C7,46BBED62,46B42D6F,0
1,4500.0,33,438FA8DD,3C3CA2D9,3C549403,438FA8DD,3C3CA2D9,00000000,00000000,3C0987C2,3C5DAA30,479A1ECA,47985B0D,46AC6D7C,46A4F9AC,0
1,4500.0,34,43904787,3C495930,3C612934,43904787,3C495930,00000000,00000000,3C0987C2,3C6A6A6F,479D9C7B,479BE286,469D85DC,46965C1B,0
1,4500.0,35,4390E01B,3C563F5F,3C6DD204,4390E01B,3C563F5F,00000000,00000000,3C0987C2,3C77354C,47A10632,479F5670,468F325A,468850F4,0
1,4500.0,36,439172BC,3C634A93,3C7A8494,439172BC,3C634A93,00000000,00000000,3C0987C2,3C820045,47A45B0A,47A2B5F3,46816F8D,4675AA4E,0
1,4500.0,37,4391FF7C,3C706F3E,3C839B53,4391FF7C,3C706F3E,00000000,00000000,3C0987C2,3C88606D,47A79A06,47A60021,46687581,465BCCD2,0
1,4500.0,38,4392866D,3C7DA0AF,3C89EE74,4392866D,3C7DA0AF,00000000,00000000,3C0987C2,3C8EB548,47AAC205,47A933EB,464F2422,46430674,0
1,4500.0,39,43930794,3C8568A8,3C9035CD,43930794,3C8568A8,00000000,00000000,3C0987C2,3C94F87E,47ADD1BE,47AC501F,4636E8C8,462B55EF,0
1,4500.0,40,439382F0,3C8BF911,3C966AE9,439382F0,3C8BF911,00000000,00000000,3C0987C2,3C9B22D0,47B0C7B3,47AF535C,461FC317,4614BBFC,0
1,4500.0,41,4393F870,3C91E7A0,3C9C8691,4393F870,3C91E7A0,00000000,00000000,3C0987C2,3CA12C7D,47B3A227,47B23C0A,4609B4E1,45FE772C,0
1,4500.0,42,439467F8,3C977D49,3CA280C9,439467F8,3C977D49,00000000,00000000,3C0987C2,3CA70C84,47B65F04,47B50844,45E98497,45D5B4B1,0
1,4500.0,43,4394D15B,3C9CEBA9,3CA8506F,4394D15B,3C9CEBA9,00000000,00000000,3C0987C2,3CACB8C2,47B8FBC1,47B7B5C4,45C1E4CB,45AF427D,0
1,4500.0,44,43953459,3CA2291B,3CADEB3A,43953459,3CA2291B,00000000,00000000,3C0987C2,3CB224D5,47BB7530,47BA41BE,459CA02E,458B3BE2,0
1,4500.0,45,4395908F,3CA72989,3CB3446B,4395908F,3CA72989,00000000,00000000,3C0987C2,3CB74134,47BDC730,47BCA8A3,4573AF2C,45539398,0
1,4500.0,46,4395E569,3CABDDD9,3CB84BEC,4395B61A,3CB44622,3758C800,00000000,3C0987C2,3CBBF91E,47BFEC14,47BEE5BD,45337804,45165521,2
1,4500.0,47,43963206,3CB031B6,3CBCEC2C,43961CDA,3CB6E18D,322BCC77,00000000,3C0987C2,3CC02E29,47C1DB71,47C0F26C,44F2647A,44BF0A94,2
1,4500.0,48,43969592,3CB32FE1,3CC02E29,43967AD7,3CB9DE12,00000000,00000000,3C0987C2,3CC3AA28,47C386CA,47C2C476,448BB0AF,44425071,1
1,4500.0,49,4396A428,3CB8697E,3CC3AA28,4396DBED,3CBE633B,00000000,00000000,3C0987C2,3CC5C0E4,47C4C68E,47C4491D,43DA7F09,435A7F09,1
2,4500.0,1,43468000,36F520CD,00000000,43468000,36F520CD,00000000,00000000,3F158E39,3741A6B7,45C56DA0,459C4000,4846A5A1,483ADECD,0
2,4500.0,2,43526078,385C7CEA,386E427E,432C228A,339C118B,37E1C668,00000000,3F158E39,3708CB70,460BBE28,45EE9B40,482F17FA,4826E5C0,0
2,4500.0,3,434ECE7D,37BB3D2C,37D458DF,433CD77E,35BC8168,385C3066,00000000,3F158E39,376893F8,46347860,46202EB0,481EB386,481842A1,2
2,4500.0,4,43521392,37E17BA4,3807B190,4349F33D,3723773A,38CAB384,00000000,3F158E39,380A6B32,465CE468,4648C210,4811D1BD,480C6AA5,2
2,4500.0,5,435850B1,384E563A,388544AB,4354E13E,3827429F,392B1A50,00000000,3F158E39,388AFAC3,46828094,467106C0,4807038C,48025828,2
2,4500.0,6,435DDC66,38A9D85F,38EB03D4,435E2EA1,38F4C0DF,3982D26C,00000000,3F158E39,38F7D255,469666B6,468C7DC8,47FB5988,47F31B92,2
2,4500.0,7,4362D7D2,3901093A,393EBC11,4366266A,398D6817,39B56CFA,00000000,3F158E39,394A800F,46AA2402,46A04FA4,47EADD9D,47E37A8C,2
2,4500.0,8,43675CD9,3938523A,39911B51,436CF6F8,3A08D485,39E69909,00000000,3F158E39,399AD35E,46BDB7DA,46B3F860,47DC177C,47D56472,2
2,4500.0,9,436B7F71,397AD47A,39D1BE9D,4372C696,3A66ED10,3A088096,00000000,3F158E39,39E0B65D,46D1219A,46C77754,47CEB167,47C88F61,2
2,4500.0,10,436F4F31,39A43180,3A1170B8,4377BB21,3AAF511D,3A194C69,00000000,3F158E39,3A1C5FB3,46E46098,46DACBE0,47C26D5A,47BCC521,2
2,4500.0,11,4372D86B,39E217B0,3A42FA15,437BF742,3AF59E9E,3A25FF3E,00000000,3F158E39,3A524831,46F7741C,46EDF550,47B71CE9,47B1DCA9,2
2,4500.0,12,437624F3,3A1A9460,3A7E20D5,437F95C2,3B226F43,3A2D82EC,00000000,3F158E39,3A89652B,47052DB5,47007974,47AC9C6A,47A7B61E,2
2,4500.0,13,43793CBC,3A4D4C3F,3AA1BC94,43815C1F,3B4CFAB4,3A30E30B,00000000,3F158E39,3AAF41BB,470E8AE0,4709E1F6,47A2CFD3,479E383F,2
2,4500.0,14,437C2513,3A853669,3ACA036E,4382BDEB,3B791B18,3A315DDE,00000000,3F158E39,3ADBD588,4717D12A,471333CA,4799A0AD,47954EAE,2
2,4500.0,15,437EE330,3AA9641D,3AF90F87,4383FB3D,3B92EF30,3A2FE4A4,00000000,3F158E39,3B07F6D4,47210026,471C6E89,4790FCAE,478CE8B9,2
2,4500.0,16,4380BEFF,3AD3018C,3B179A96,43851C46,3BA95083,3A2D2A58,00000000,3F158E39,3B25B7AD,472A1768,472591C4,4788D4C4,4784F88A,2
2,4500.0,17,4381FC9B,3B0123DE,3B362ACF,43862740,3BBF7BDB,3A29C339,00000000,3F158E39,3B46F9D2,47331678,472E9D0C,47811C4F,477AE506,2
2,4500.0,18,43832BE4,3B1BB403,3B580671,438720FC,3BD54D88,3A265AAA,00000000,3F158E39,3B6B65DA,473BFCDA,47378FE4,4773916D,476C99A0,2
2,4500.0,19,43844E0C,3B3945C8,3B7CD9DC,43880E23,3BEAC911,3A2322E4,00000000,3F158E39,3B894111,4744CA0D,474069D0,4765A1D2,475EFE0F,2
2,4500.0,20,43856416,3B59E7BA,3B9217D7,4388F1CF,3BFFF863,3A206160,00000000,3F158E39,3B9DDB63,474D7D88,47492A4A,47585A4B,475203DC,2
2,4500.0,21,43866EDC,3B7DA229,3BA6B9D4,4389C98C,3C0A8D82,3A1D04E9,00000000,3F158E39,3BB32826,475616BC,4751D0C6,474BAD6D,47459E7F,2
2,4500.0,22,43876F21,3B923B5C,3BBBFA9F,438A956C,3C151742,3A18FFE2,00000000,3F158E39,3BC8C210,475E9510,475A5CB1,473F8F91,4739C30D,2
2,4500.0,23,4388656D,3BA72BAD,3BD1713B,438B5637,3C1F8CFE,3A14DF94,00000000,3F158E39,3BDE52B8,4766F7E1,4762CD6E,4733F689,472E67FB,2
2,4500.0,24,4389504C,3BBDB098,3BE6DB66,438C0D3E,3C29F1F7,3A10A907,00000000,3F158E39,3BF47D3F,476F3E84,476B2254,4728D96D,472384E4,2
2,4500.0,25,438A311D,3BD5D78A,3BFCF215,438CBBA5,3C344AAE,3A0C58AE,00000000,3F158E39,3C05B6FF,47776842,47735AB4,471E305B,47191271,2
2,4500.0,26,438B094B,3BED5601,3C09E4EA,438D626D,3C3E9CC8,3A07EDCC,00000000,3F158E39,3C118A84,477F7458,477B75D0,4713F485,470F0A31,2
2,4500.0,27,438BD945,3C01F5AA,3C15A9CA,438E0285,3C48F03C,3A036F98,00000000,3F158E39,3C1DB19F,4783B0FB,4781B970,470A1FDD,4705666B,2
2,4500.0,28,438CA172,3C0DAE42,3C21C072,438E9CB2,3C534C65,39FDCEE2,00000000,3F158E39,3C2A23F6,4787981E,4785A886,4700ACF9,46F84406,2
2,4500.0,29,438D6227,3C19CD54,3C2E20A6,438F318D,3C5DB691,39F4B044,00000000,3F158E39,3C36D977,478B6F1C,478987B5,46EF2E1C,46E670E6,2
2,4500.0,30,438E1BB9,3C264BA8,3C3AC2C4,438FC18F,3C6832AF,39EB8A88,00000000,3F158E39,3C43C95F,478F3572,478D5682,46DDB3B0,46D54B78,2
2,4500.0,31,438ECE68,3C332097,3C479DFD,43904D15,3C72C30D,39E264F0,00000000,3F158E39,3C50EB16,4792EA95,47911463,46CCE340,46C4CCB7,2
2,4500.0,32,438F7A76,3C4043C4,3C54AA09,4390D460,3C7D6802,39D947A0,00000000,3F158E39,3C5E3522,47968DEA,4794C0C7,46BCB62C,46B4EE75,2
2,4500.0,33,43902013,3C4DAB61,3C61DD71,43915799,3C840FE2,39D0367F,00000000,3F158E39,3C6B9E44,479A1ECA,47985B0D,46AD26BF,46A5AB64,2
2,4500.0,34,4390BF71,3C5B4DA2,3C6F2F05,4391D6D3,3C8972E4,39C7397E,00000000,3F158E39,3C791C74,479D9C7B,479BE286,469E3009,4696FEF6,2
