case,dx,k,ptu,pqu,plu,pmfu,pmfus,pmfuq,pmful,pdmfup,plrain,klab
10,27000.0,5,435DCA06,38CC0F86,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,6,436371F3,39230D28,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,7,436885A2,397136B2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,8,436D205A,39A82ED0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,9,43715728,39DFFDA5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,10,43753A77,3A0FDBA4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,11,4378D71D,3A38D670,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,12,437C35EB,3A724D17,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,13,437F5E5C,3A9BACB3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,14,43812D7B,3AC39A94,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,15,43829877,3AF13E29,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,16,4383F216,3B127036,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,17,43853BEB,3B2F6040,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,18,43867744,3B4F868F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,19,4387A543,3B72F0E8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,20,4388C621,3B8CBC95,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,21,4389D7A1,3BA1E90F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,22,438ADD8A,3BB8D02B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,23,438BD8D1,3BD166B8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,24,438CCA1A,3BEBA4C7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,25,438DB1FA,3C03BFFF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,26,438E90ED,3C116B5A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,27,438F6766,3C1D4560,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,28,439035CC,3C296D01,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,29,4390FC79,3C35DA8E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,30,4391BBC1,3C428677,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,31,439273EC,3C4F68AB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,32,4390A67E,3C3A7447,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,33,43914DA4,3C498908,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,34,4391EE7F,3C590141,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,35,43928931,3C68CFC5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,36,43936237,3C756296,00000000,3BA4E4A3,44C4CE12,389E0E50,00000000,00000000,00000000,1
10,27000.0,37,4393EECE,3C82E757,00000000,3B97968A,44B492C1,389B06DD,00000000,00000000,00000000,1
10,27000.0,38,43947575,3C8B31D9,00000000,3B8A3097,44A44E22,38964695,00000000,00000000,00000000,1
10,27000.0,39,4394F632,3C9387F2,00000000,3B798C99,4494168C,388FD041,00000000,00000000,00000000,1
10,27000.0,40,439570FE,3C9BDF72,00000000,3B5ED649,4484021F,3887AE3E,00000000,00000000,00000000,1
10,27000.0,41,4395E5C4,3CA2FF04,00000000,3B446A46,446853C5,387A1DD2,00000000,00000000,00000000,1
10,27000.0,42,43965461,3CA9475A,00000000,3B2A6DFC,4449459F,38616438,00000000,00000000,00000000,1
10,27000.0,43,4396BCA5,3CAF64A7,00000000,3B11086D,442B056F,3846BB91,00000000,00000000,00000000,1
10,27000.0,44,43971E41,3CB54C2A,00000000,3AF0CD59,440DC5C3,382A88D4,00000000,00000000,00000000,1
10,27000.0,45,43974ADC,3CBC1F6F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,46,4397A0FE,3CC15B85,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,47,4397EEC8,3CC62C4B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,48,439854FF,3CC98ED0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,49,4398BFA8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,1,43518000,37919F22,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,2,435D9DD7,395EF9EB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,3,435A18B4,38BDBA33,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,4,4359EF62,388620BE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,5,43605CA1,38E01479,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,6,4366107D,392A0010,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,7,436B2E9C,396FCD7A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,8,436FD30A,399FF435,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,9,4374136B,39CC6508,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,10,43780079,39FC9AE8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,11,437BA67A,3A1AFBA8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,12,437F0D00,3A455A5C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,13,438120F0,3A75F013,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,14,4382A5C0,3A969A66,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,15,43841746,3AB5DD79,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,16,43857750,3AD90544,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,17,4386C763,3B002344,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,18,438808CC,3B15E12A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,19,438939FB,3B2DA988,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,20,438A5B59,3B4842C2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,21,438B704B,3B653B04,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,22,438C79A9,3B824844,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,23,438D7830,3B931EAD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,24,438E6C87,3BA51BBC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,25,438F5745,3BB83916,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,26,439038EC,3BCB512F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,27,439111EF,3BDB3964,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,28,4391E2B9,3BEB87D4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,29,4392ABA5,3BFC3287,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,30,43936D0C,3C0697DB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,31,43942733,3C0F3A24,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,32,4394DA60,3C17FAEB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,33,439586C8,3C20D41E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,34,43962C9F,3C29BFFC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,35,4396CC0F,3C32B823,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,36,43976536,3C3BB5BF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,37,4397F830,3C44B1C6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,38,43928676,3C6ED058,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,39,43930795,3C812607,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,40,439382F0,3C8B004C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,41,4393F870,3C91E7A0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,42,439467F8,3C977D49,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,43,4394D15B,3C9CEBA9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,44,43953459,3CA2291B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,45,4395908F,3CA72989,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
11,27000.0,46,4395B61A,3CB44622,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
11,27000.0,47,43961CDA,3CB6E18D,322BCC77,3C0987C2,451F3C3E,39447F60,2EB8970D,00000000,00000000,2
11,27000.0,48,43967AD7,3CB9DE12,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
11,27000.0,49,4396DBED,3CBE633B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
12,27000.0,1,434E8000,37C21422,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,2,435A9B91,392543E0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,3,43570ACA,389121A2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,4,4357B4A6,386F55F4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,5,435E152A,38D36C29,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,6,4363BE80,3928A812,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,7,4368D36A,397922B6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,8,436D6F43,39AD7A56,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,9,4371A725,39E6C631,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,10,43758B8F,3A141112,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,11,43792956,3A4187B7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,12,437C88EF,3A859EF6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,13,437FB2CF,3AB3351D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,14,43815880,3AE98E11,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,15,4382C452,3B14A0D4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,16,43841ECE,3B396B7E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,17,43856988,3B63601C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,18,4386A5CA,3B8954B8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,19,4387D4BD,3BA3B204,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,20,4388F5FB,3BC0BAF7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,21,438A0813,3BE0D286,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,22,438B77A0,3BF8F6EE,00000000,3D109FA5,46362F66,398CA628,00000000,00000000,00000000,1
12,27000.0,23,438C7243,3C0F6C5F,00000000,3D0F5307,4633F3CD,39A0981A,00000000,00000000,00000000,1
12,27000.0,24,438D62BE,3C23C125,00000000,3D0D47C1,4630D2DA,39B4BE8F,00000000,00000000,00000000,1
12,27000.0,25,438E49B2,3C3971BD,00000000,3D0A8D97,462CE1C7,39C8BBC2,00000000,00000000,00000000,1
12,27000.0,26,438F2798,3C4C0DAE,00000000,3D0739D4,46283C57,39D7929E,00000000,00000000,00000000,1
12,27000.0,27,438FFCC0,3C5256E8,00000000,3D036769,462304ED,39D7EEE0,00000000,00000000,00000000,1
12,27000.0,28,4390C9AB,3C57C211,00000000,3CFE2B31,461D3B55,39D636F4,00000000,00000000,00000000,1
12,27000.0,29,4391338D,3C60F9BC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,30,4391F363,3C647AD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,31,4392AC06,3C6711F4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,32,43935DB2,3C68BF2C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,33,439408A0,3C69848E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,34,4394ACFF,3C6965C7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,35,43954AF7,3C686822,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,36,4395E2A8,3C6692EB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,37,4396742D,3C63EF0F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,38,4396FF96,3C60879B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,39,439784EB,3C5C6902,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,40,4398042E,3C57A27A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,41,4393FD85,3C00A830,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,42,43946C59,3C05756E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,43,4394D50E,3C0A1FBF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,44,4395375E,3C0E9E05,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,45,439592ED,3C12E5B3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,46,4395E728,3C16E8E9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,47,43963330,3C1A94F3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,48,439695E9,3C1C23A8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
12,27000.0,49,4396B52B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,1,434F8000,3801CF73,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,2,435B9DE1,39407E88,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,3,43581022,38AC67F0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,4,43585E78,388938FD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,5,435EC2E5,38F3FF12,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,6,43646F73,3943A7F4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,7,43698733,399129C6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,8,436E25A7,39CAFE36,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,9,43726021,3A078C72,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,10,43764721,3A2E9910,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,11,4379E79A,3A619886,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,12,437D4906,3A9917EA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,13,43803B15,3ACA061C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,14,4381BBEC,3B01E52C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,15,43832982,3B237996,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,16,438485C3,3B4A000B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,17,4385D235,3B75AB79,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,18,43871028,3B935097,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,19,438840A5,3BAE7716,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,20,438961B1,3BCC599E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,21,438A74DF,3BED328F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,22,438B7CAC,3C0869AF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,23,438CE357,3C162C6B,00000000,3D0F34EF,463463CF,39A803BA,00000000,00000000,00000000,1
13,27000.0,24,438DD4A6,3C2ACE67,00000000,3D0D3073,463148E1,39BC6804,00000000,00000000,00000000,1
13,27000.0,25,438EBC65,3C40C3E1,00000000,3D0A7C75,462D5C52,39D08E9D,00000000,00000000,00000000,1
13,27000.0,26,438F9B12,3C549BE3,00000000,3D072CF3,4628B85D,39E08713,00000000,00000000,00000000,1
13,27000.0,27,439070FB,3C5B4916,00000000,3D035F4D,46238292,39E11011,00000000,00000000,00000000,1
13,27000.0,28,43913E9E,3C611559,00000000,3CFE2375,461DB96C,39DF725B,00000000,00000000,00000000,1
13,27000.0,29,4391A7B7,3C6ABE90,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,30,43926853,3C6E9963,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,31,439321B1,3C718733,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,32,4393D413,3C73880B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,33,43947FAE,3C749D9E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,34,439524B5,3C74CBB9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,35,4395C34D,3C741772,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,36,43965B98,3C72881A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,37,4396EDB1,3C7026A7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,38,439779A7,3C6CFDCA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,39,4397FF86,3C691A87,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,40,43987F48,3C648B48,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,41,4398F8F4,3C699ABA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,42,43946C59,3C05756E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,43,4394D50E,3C0A1FBF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,44,4395375E,3C0E9E05,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,45,439592ED,3C12E5B3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,46,4395E728,3C16E8E9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,47,43963330,3C1A94F3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,48,439695E9,3C1C23A8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
13,27000.0,49,4396B345,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
14,27000.0,1,434D8000,37A8FFF8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
14,27000.0,2,435997E4,39111644,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
14,27000.0,3,435604D2,387D8A23,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
14,27000.0,4,435707F8,385B3603,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
14,27000.0,5,435D647B,38C27BBC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
14,27000.0,6,43630A7B,391BBE1B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
14,27000.0,7,43681C81,3966DC75,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
14,27000.0,8,436CB5B2,39A1405A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
14,27000.0,9,4370EB06,39D71876,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
