case,dx,k,ztp1,zqp1,zqsat,pgeo,pgeoh,pverv,ptte,pqte
13,9000.0,38,4397DCA1,3C65A687,3D021A1A,4643E417,465066FF,BE14CCFC,379B3A37,329EF3EF
13,9000.0,39,43985E48,3C613B6C,3D077FE8,462B6FB6,4637612F,BE0477FD,379CDC88,32A0A04A
13,9000.0,40,4398D9CA,3C666F72,3D0CCD29,46141DBC,461F7E3C,BDE87E7B,379E6B03,32A23855
13,9000.0,41,43944AC7,3C02D1E8,3CA185CC,45FCA980,4608BD3C,BDD0D1F3,379FD78F,32A3ADA1
13,9000.0,42,4394B59E,3C079CE1,3CA75A64,45D429B6,45E7D886,BDB1B84B,37A13042,32A50E9A
13,9000.0,43,43951A13,3C0C3E0F,3CACFA80,45ADF8E5,45C07AE6,BD938D59,37A27461,32A65A80
13,9000.0,44,439577D1,3C10AB73,3CB25A23,458A31CB,459B76E4,BD6D1CEC,37A3A2D2,32A79033
13,9000.0,45,4395CE53,3C14D82B,3CB769E9,4551F944,4571D966,BD360709,37A4B9EF,32A8AE03
13,9000.0,46,43961CD0,3C18B34D,3CBC1599,45152DB9,45321920,BD028C80,37A5B729,32A9B151
13,9000.0,47,439661F6,3C1C23A8,3CC03EF6,44BD8EF7,44F084A4,BCA74682,37A69645,32AA95C8
13,9000.0,48,43969B3B,3C1EFD0F,3CC3B0EE,4440CB01,448A9949,BC2B57BF,37A74F09,32AB52FB
13,9000.0,49,4396C000,3C20B214,3CC5C0E4,4358C6DC,43D8C6DC,BB41B390,37A7C5AC,32ABCC77
14,9000.0,1,434D8000,37A8FFF8,380E1A9C,483F57DA,484B8906,80000000,00000000,00000000
14,9000.0,2,434D8000,376EC1A3,37C8C349,482AAA75,483326B0,80000000,00000000,00000000
14,9000.0,3,43506910,3789AD0A,37EDECF8,481B960E,48222E39,BBA3810B,35163DC4,3019D8DA
14,9000.0,4,4357EA9C,38145CD7,3889DE55,480F75D7,4814FDE3,BCDA82E3,36066E1A,3109A80A
14,9000.0,5,435E6766,38889F9E,39077AE8,480525EA,4809EDCB,BD7BCCCB,365A2771,315F63C8
14,9000.0,6,43642120,38E1BF44,396D4CA7,47F84BCB,48005E08,BDC6874E,369205B9,319586E3
14,9000.0,7,436942CF,392C5A5D,39BEF9A3,47E84B55,47EFDB85,BE06D00D,36B322A4,31B76F40
14,9000.0,8,436DEA3C,3977EF49,3A101AB7,47D9DF26,47E0BB25,BE28A576,36D12AA9,31D62FC8
14,9000.0,9,43722CF3,39AA3AE3,3A4EC00F,47CCBB99,47D30328,BE4826C1,36ECA8C9,31F256D2
14,9000.0,10,43761B12,39F328F1,3A8E687D,47C0A929,47C6740B,BE64F0F5,37030287,32062774
14,9000.0,11,4379C104,3A3633FD,3ABDC18C,47B57DC8,47BADE48,BE7EC9E2,370EC7CB,32123509
14,9000.0,12,437D2886,3A814F54,3AF6D208,47AB18CD,47B01D48,BE8ACBC4,3719C3A0,321D745A
14,9000.0,13,43802CB5,3AB008BF,3B1DAAC0,47A16056,47A61450,BE94A9E7,37240F38,3227FF34
14,9000.0,14,4381AD04,3AE7CAE6,3B459913,47983F84,479CAC5C,BE9D03D9,372DBF19,3231EA99
14,9000.0,15,438317D2,3B148126,3B72DA3A,478FA53E,4793D2AD,BEA3E367,3736E42B,323B47DA
14,9000.0,16,43846F4D,3B3A0199,3B9264FB,47878354,478B77D0,BEA95637,373F8C93,32442574
14,9000.0,17,4385B54F,3B648619,3BAD3F9D,477F9BBB,47838ED7,BEAD6C7A,3747C43A,324C8F98
14,9000.0,18,4386EB6A,3B8A11B5,3BC968BA,4770F58D,477819C6,BEB03822,374F9548,325490AD
14,9000.0,19,438812F9,3BA47272,3BE63066,476302E5,4769D155,BEB1CC30,37570872,325C319C
14,9000.0,20,43892D25,3BC16631,3C01901D,4755B4EB,475C3474,BEB23C4C,375E2540,32637A1D
14,9000.0,21,438A3AF3,3BE0E9E3,3C10A49F,4748FEC9,474F3562,BEB19C51,3764F23A,326A70DF
14,9000.0,22,438B3D44,3C017B1C,3C206455,473CD54C,4742C82E,BEB00014,376B7513,32711BB9
14,9000.0,23,438C34DE,3C13C00C,3C30C4F4,47312EB1,4736E26B,BEAD7B38,3771B2CD,32777FCC
14,9000.0,24,438D2271,3C273C9E,3C41BC06,4726025E,472B7AF9,BEAA20FA,3777AFCF,327DA199
14,9000.0,25,438E068B,3C370D4E,3C533D78,471B4900,472089C5,BEA60C2B,377D6FB6,3281C26A
14,9000.0,26,438EE19E,3C3C197A,3C653B4E,4710FCB4,4716083A,BEA15A43,37817AAB,32849630
14,9000.0,27,438FB41F,3C4049E6,3C77A8FD,4707182B,470BF12E,BE9C0CCB,378421D6,32874DA8
14,9000.0,28,43907E78,3C43999B,3C853D00,46FB2C76,47023F28,BE96347D,3786AEAF,3289EA2C
14,9000.0,29,43914106,3C460579,3C8ED0AF,46E8E49D,46F1DA9E,BE8FE16A,37892267,328C6CF5
14,9000.0,30,4391FC1C,3C478C61,3C9888FE,46D750B4,46DFEE9D,BE8922F7,378B7E05,328ED70F
14,9000.0,31,4392B003,3C482EF4,3CA25F34,46C66998,46CEB2CA,BE8207E6,378DC273,3291296C
14,9000.0,32,43935CFA,3C47EF98,3CAC4C53,46B62904,46BE2066,BE753CAC,378FF07E,329364DC
14,9000.0,33,43940337,3C46D26C,3CB64926,46A6898B,46AE31A2,BE65E7CA,379208D7,32958A14
14,9000.0,34,4394A2E8,3C44DD55,3CC04E37,46978684,469EE173,BE562B4E,37940C14,329799AF
14,9000.0,35,43953C35,3C421840,3CCA53FA,46891C07,46902B93,BE462075,3795FAB0,32999429
14,9000.0,36,4395CF3C,3C3E8CA9,3CD45251,46768DD2,46820C7C,BE35DFC3,3797D50D,329B79E9
14,9000.0,37,43965C13,3C3A45FB,3CDE40C2,465C0977,466902AD,BE258129,37999B73,329D4B37
14,9000.0,38,4396E2C7,3C3551A2,3CE81633,4642A7BB,464F1040,BE151C43,379B4E0E,329F083F
14,9000.0,39,4397635B,3C2FBF18,3CF1C8EA,462A6713,46363F36,BE04C88C,379CECE7,32A0B10D
14,9000.0,40,4393DA49,3BDC95DF,3C9B9073,46139A64,461E8EF0,BDF09E61,379E6C9D,32A239F9
14,9000.0,41,43944B35,3BE53613,3CA18E42,45FC7DE5,4608A5D9,BDD0CE20,379FD8F2,32A3AF0C
14,9000.0,42,4394B5FA,3BED9BF8,3CA761AF,45D4046A,45E7B01A,BDB1B580,37A1316D,32A50FCC
14,9000.0,43,43951A5F,3BF5B8D7,3CAD00B1,45ADD9C7,45C058BB,BD938B69,37A27557,32A65B7C
14,9000.0,44,4395780D,3BFD7AE3,3CB25F29,458A18AE,459B5AD4,BD6D1A6A,37A3A394,32A790FA
14,9000.0,45,4395CE80,3C0265D4,3CB76DC1,4551D28A,4571AD10,BD360591,37A4BA7F,32A8AE97
14,9000.0,46,43961CEE,3C05C6AE,3CBC1837,451511D9,4531F803,BD028BC5,37A5B78C,32A9B1B6
14,9000.0,47,43966208,3C08CA12,3CC04090,44BD6B26,44F0575D,BCA745F5,37A6967E,32AA9603
14,9000.0,48,43969B42,3C0B4922,3CC3B18E,4440A643,448A7EED,BC2B5789,37A74F20,32AB5313
14,9000.0,49,4396C000,3C0CC7FF,3CC5C0E4,43589D56,43D89D56,BB41B390,37A7C5AC,32ABCC77
15,9000.0,1,43758000,39A594C3,3B9B2AD4,4850230C,485EB46A,80000000,00000000,00000000
15,9000.0,2,43758000,39694225,3B5B08DD,48376E4F,484191AF,80000000,00000000,00000000
15,9000.0,3,43758000,393455FC,3B2986C5,48258622,482D4AED,80000000,00000000,00000000
15,9000.0,4,43788492,3942057F,3B3C1C68,48176358,481DC159,80000000,00000000,00000000
15,9000.0,5,437C7BE3,396942BD,3B6BEAF1,480B97CD,48110558,80000000,00000000,00000000
15,9000.0,6,437FF16E,398819EB,3B8FCFD5,48016E52,48062A42,80000000,00000000,00000000
15,9000.0,7,4381817A,399B55AB,3BAAF104,47F0FEA9,47F964C3,80000000,00000000,00000000
15,9000.0,8,4382E26D,39AE462D,3BC69E26,47E10C64,47E8988E,80000000,00000000,00000000
15,9000.0,9,438422E2,39C0E2AB,3BE233E0,47D2A5F0,47D98037,80000000,00000000,00000000
15,9000.0,10,43854845,39D3CBC2,3BFD25BE,47C58590,47CBCBA7,80000000,00000000,00000000
15,9000.0,11,438656BB,39FCC903,3C0B7ED7,47B976DC,47BF3F77,80000000,00000000,00000000
15,9000.0,12,43875181,3A138FB9,3C17ACBC,47AE5171,47B3AE42,80000000,00000000,00000000
15,9000.0,13,43883B29,3A2948DB,3C22F405,47A3F586,47A8F4A2,80000000,00000000,00000000
15,9000.0,14,438915C8,3A3F7567,3C2D5B15,479A499A,479EF669,80000000,00000000,00000000
15,9000.0,15,4389E314,3A55FE57,3C37736F,479138ED,47959CCA,80000000,00000000,00000000
15,9000.0,16,438AA479,3A6CCF85,3C414EA8,4788B25F,478CD511,80000000,00000000,00000000
15,9000.0,17,438B5B27,3A81EB6F,3C4AED7D,4780A7A1,47848FAD,80000000,00000000,00000000
15,9000.0,18,438C0821,3A8D8247,3C5450E8,4772194D,47797F2B,80000000,00000000,00000000
15,9000.0,19,438CAC44,3A992523,3C5D79E4,4763AE56,476AB370,80000000,00000000,00000000
15,9000.0,20,438D4850,3AA4CDC3,3C666993,4755FCC6,475CA93F,80000000,00000000,00000000
15,9000.0,21,438DDCE8,3AB0762C,3C6F20BA,4748F565,474F504C,80000000,00000000,00000000
15,9000.0,22,438E6A9C,3ABC1917,3C77A049,473C8B04,47429A7E,80000000,00000000,00000000
15,9000.0,23,438EF1EA,3AC7B1A5,3C7FE929,4730B21F,47367B8B,80000000,00000000,00000000
15,9000.0,24,438F7341,3AD33B5B,3C83FE22,4725609B,472AE8B4,80000000,00000000,00000000
15,9000.0,25,438FEF03,3AE47A38,3C87ED31,471A8D87,471FD881,80000000,00000000,00000000
15,9000.0,26,43906588,3AFF0192,3C8BC240,471030F3,4715428D,80000000,00000000,00000000
15,9000.0,27,4390D71B,3B0CCBAC,3C8F7D80,470643DB,470B1F58,80000000,00000000,00000000
15,9000.0,28,43914400,3B1A1620,3C931F3A,46F9803C,4701685F,80000000,00000000,00000000
15,9000.0,29,4391AC73,3B2758E3,3C96A7A7,46E74087,46F02FB9,80000000,00000000,00000000
15,9000.0,30,439210AA,3B348CEB,3C9A16FD,46D5BEF2,46DE5155,80000000,00000000,00000000
15,9000.0,31,439270D2,3B41AB43,3C9D6D35,46C4F2F5,46CD2C90,80000000,00000000,00000000
15,9000.0,32,4392CD16,3B4EAD5E,3CA0AA7C,46B4D505,46BCB95A,80000000,00000000,00000000
15,9000.0,33,43932598,3B5B8C66,3CA3CEA5,46A55E8D,46ACF0AE,80000000,00000000,00000000
15,9000.0,34,43937A79,3B6841F2,3CA6D9C5,469689D9,469DCC6A,80000000,00000000,00000000
15,9000.0,35,4393CBD1,3B74C707,3CA9CB7E,46885211,468F4748,80000000,00000000,00000000
15,9000.0,36,439419B6,3B808A6F,3CACA396,46756650,46815CDB,80000000,00000000,00000000
15,9000.0,37,43946438,3B869214,3CAF61A1,465B53C7,466812EB,80000000,00000000,00000000
15,9000.0,38,4394AB64,3B8C76C6,3CB20536,464267CB,464E94A4,80000000,00000000,00000000
15,9000.0,39,4394EF3E,3B923447,3CB48D78,462A9F6B,46363AF3,80000000,00000000,00000000
15,9000.0,40,43952FC5,3B9522A6,3CB6F968,4613F9D1,461F03E3,80000000,00000000,00000000
15,9000.0,41,43956CF3,3B970F26,3CB947F6,45FCF0E3,4608EFBF,80000000,00000000,00000000
15,9000.0,42,4395A6B7,3B98E21E,3CBB7783,45D43EC9,45E80249,80000000,00000000,00000000
15,9000.0,43,4395DCF5,3B9A99CD,3CBD85FE,45ADEC4D,45C07B48,80000000,00000000,00000000
15,9000.0,44,43960F81,3B9C33C9,3CBF709C,458A11C1,459B5D51,80000000,00000000,00000000
15,9000.0,45,43963E1A,3B9DACEE,3CC1339F,4551A9E4,45718C5F,80000000,00000000,00000000
15,9000.0,46,43966854,3B9F001E,3CC2C905,4514E1C8,4531C769,80000000,00000000,00000000
15,9000.0,47,43968D80,3BA02579,3CC4276A,44BD190E,44EFF84D,80000000,00000000,00000000
15,9000.0,48,4396AC43,3BA10D1B,3CC53BE8,44404201,448A39D0,80000000,00000000,00000000
15,9000.0,49,4396C000,3BA17CD0,3CC5C0E4,435820C3,43D820C3,80000000,00000000,00000000
16,9000.0,1,4386C000,3CECED00,3D3F39FD,485E2B8A,486E72D0,80000000,00000000,00000000
16,9000.0,2,4386C000,3CA5025E,3D05F70C,48429FEF,484DE441,80000000,00000000,00000000
16,9000.0,3,4386C000,3C7D9AC2,3CCE89AF,482EBFC2,48375B9D,80000000,00000000,00000000
16,9000.0,4,4386DC94,3C51C22C,3CAB591E,481F2D13,482623E9,80000000,00000000,00000000
16,9000.0,5,438817C4,3C5504D7,3CAF8FEC,48125079,4818363D,80000000,00000000,00000000
16,9000.0,6,4389291A,3C57D985,3CB2189B,48074D69,480C6AB5,80000000,00000000,00000000
16,9000.0,7,438A1A5C,3C5A50F6,3CB42CB2,47FB58F9,4802301C,80000000,00000000,00000000
16,9000.0,8,438AF233,3C5C79C6,3CB5FCBE,47EA3DF5,47F251B9,80000000,00000000,00000000
16,9000.0,9,438BB563,3C5E6096,3CB793FB,47DADC45,47E22A2F,80000000,00000000,00000000
16,9000.0,10,438C6770,3C600F74,3CB8FB4A,47CCE49A,47D38E5C,80000000,00000000,00000000
16,9000.0,11,438D0B12,3C67E707,3CBA3B06,47C01B3D,47C63AD8,80000000,00000000,00000000
16,9000.0,12,438DA266,3C762190,3CBB59D4,47B451EA,47B9FBA1,80000000,00000000,00000000
16,9000.0,13,438E2F0F,3C81B75F,3CBC5C12,47A964AB,47AEA832,80000000,00000000,00000000
16,9000.0,14,438EB260,3C87F44D,3CBD4575,479F371B,47A42122,80000000,00000000,00000000
16,9000.0,15,438F2D6E,3C8DD265,3CBE1907,4795B22F,479A4D14,80000000,00000000,00000000
16,9000.0,16,438FA121,3C935AFC,3CBED98A,478CC2E7,47911749,80000000,00000000,00000000
16,9000.0,17,43900E37,3C9895BA,3CBF88E9,47845974,47886E85,80000000,00000000,00000000
16,9000.0,18,43907555,3C9D8982,3CC02932,4778D10B,47804463,80000000,00000000,00000000
16,9000.0,19,4390D705,3CA23C1B,3CC0BBE2,4769C996,47711950,80000000,00000000,00000000
16,9000.0,20,439133C0,3CA6B2B7,3CC14279,475B892B,476279DB,80000000,00000000,00000000
16,9000.0,21,43918BEC,3CAAF1B2,3CC1BE04,474DFF16,4754987B,80000000,00000000,00000000
16,9000.0,22,4391DFE3,3CAEFCFB,3CC22F8D,47411CDD,474765B2,80000000,00000000,00000000
16,9000.0,23,43922FF5,3CB2D82B,3CC2981B,4734D5E0,473AD409,80000000,00000000,00000000
16,9000.0,24,43927C67,3CB68657,3CC2F876,47291F0D,472ED7B8,80000000,00000000,00000000
16,9000.0,25,4392C574,3CB9CD40,3CC3511F,471DEEB1,47236663,80000000,00000000,00000000
16,9000.0,26,43930B50,3CBA1CAB,3CC3A28E,47133C81,471876FD,80000000,00000000,00000000
16,9000.0,27,43934E2A,3CBA65BC,3CC3ED3E,47090124,470E0204,80000000,00000000,00000000
16,9000.0,28,43938E2D,3CBAA8F6,3CC431BD,46FE6B9E,47040044,80000000,00000000,00000000
16,9000.0,29,4393CB7E,3CBAE6AD,3CC4706A,46EBA8EA,46F4D6B3,80000000,00000000,00000000
16,9000.0,30,43940640,3CBB1F6F,3CC4A9D5,46D9AF7D,46E27B22,80000000,00000000,00000000
16,9000.0,31,43943E91,3CBB5391,3CC4DE67,46C875DE,46D0E3D8,80000000,00000000,00000000
16,9000.0,32,4394748A,3CBB8349,3CC50E51,46B7F3A9,46C007E3,80000000,00000000,00000000
16,9000.0,33,4394A842,3CBBAEDC,3CC539E4,46A8218D,46AFDF70,80000000,00000000,00000000
16,9000.0,34,4394D9CD,3CBBD68F,3CC56168,4698F923,46A063A8,80000000,00000000,00000000
16,9000.0,35,4395093C,3CBBFA96,3CC58511,468A74F5,46918E9E,80000000,00000000,00000000
16,9000.0,36,4395369D,3CBC1B1D,3CC5A520,467920C7,46835B4B,80000000,00000000,00000000
16,9000.0,37,439561FA,3CBC3835,3CC5C192,465E8F64,466B8AF7,80000000,00000000,00000000
16,9000.0,38,43958B5D,3CBC5222,3CC5DAC2,46453015,465193D2,80000000,00000000,00000000
16,9000.0,39,4395B2C9,3CBC68D1,3CC5F091,462CFF0E,4638CC58,80000000,00000000,00000000
16,9000.0,40,4395D83F,3CBC7C44,3CC6030D,4615FA90,462131C3,80000000,00000000,00000000
16,9000.0,41,4395FBBD,3CBC8C8F,3CC61248,46002333,460AC35D,80000000,00000000,00000000
16,9000.0,42,43961D3B,3CBC99A0,3CC61E35,45D6F8D4,45EB0612,80000000,00000000,00000000
16,9000.0,43,43963CA8,3CBCA31E,3CC62670,45B01A65,45C2EB98,80000000,00000000,00000000
16,9000.0,44,439659ED,3CBCA8C7,3CC62AC9,458BC288,459D4931,80000000,00000000,00000000
16,9000.0,45,439674E5,3CBCAA22,3CC62AAE,45542CCA,457477C0,80000000,00000000,00000000
16,9000.0,46,43968D52,3CBCA5FF,3CC624F2,4516A12D,4533E1D4,80000000,00000000,00000000
16,9000.0,47,4396A2D0,3CBC9A8A,3CC617AE,44BF4740,44F2C10A,80000000,00000000,00000000
16,9000.0,48,4396B498,3CBC8325,3CC5FE1C,4442715F,448BCD74,80000000,00000000,00000000
16,9000.0,49,4396C000,3CBC496A,3CC5C0E4,435A8FA9,43DA8FA9,80000000,00000000,00000000
17,9000.0,1,43508000,37A9D921,385C514D,482C6FAC,4838CE67,80000000,00000000,00000000
17,9000.0,2,43508000,376FF373,381BA16E,481774FF,482010F1,80000000,00000000,00000000
17,9000.0,3,43508000,3739CBCC,37F10433,4808402A,480ED90E,80000000,00000000,00000000
17,9000.0,4,43508000,3717CB58,37C4E942,47F89FCA,4801A747,80000000,00000000,00000000
17,9000.0,5,43508000,370076F3,37A6A60E,47E4FA5D,47EDF106,80000000,00000000,00000000
17,9000.0,6,43508000,36DEEF38,3790998D,47D44D71,47DC03B6,80000000,00000000,00000000
17,9000.0,7,43508000,36C6E342,377FA599,47C5D4AF,47CC972C,80000000,00000000,00000000
17,9000.0,8,43508000,36D752B0,37654409,47B90F84,47BF1231,80000000,00000000,00000000
17,9000.0,9,4351B970,3704E25A,3777D086,47AD9CF7,47B30CD7,BC267761,3504CB3E,3007FB21
17,9000.0,10,435498A8,3746F755,37A9BE75,47A32C76,47A82D15,BD414A92,35DE23EC,30E378C0
17,9000.0,11,4357417A,378DB6A7,37E13AE7,479989F7,479E2BD7,BDCFE8B7,36372E34,313B93AA
17,9000.0,12,4359BB58,37C2064B,38117DBB,47909800,4794E817,BE1F464D,367A514E,318029A1
17,9000.0,13,435C0C33,380098DC,3837C26E,47883F40,478C47E9,BE54C7BC,369C8E36,31A05017
17,9000.0,14,435E38E1,3825F19D,3863A21C,47806CF4,47843698,BE83AA16,36BA094C,31BE804E
17,9000.0,15,4360455A,385153E7,388AA3B1,47722389,477946A1,BE9B0A21,36D5CFC5,31DAF16D
17,9000.0,16,436234F1,38817C52,38A6692F,476441FA,476B0072,BEB03836,36F00EA4,31F5D18E
17,9000.0,17,43640A6E,389D8545,38C52BF4,47571FF6,475D8383,BEC30297,370475D9,3207A3AF
17,9000.0,18,4365C834,38BCD41A,38E6F1F3,474AAB7F,4750BC6A,BED34C98,37104395,3213B9F1
17,9000.0,19,43677049,38DF7192,3905DDE9,473ED539,47449A95,BEE10A8F,371B7E4B,321F39A5
17,9000.0,20,4369046F,3902B05C,3919C2FE,47338FF1,47390FDD,BEEC3E3D,372631E5,322A2EFF
17,9000.0,21,436A862D,39174F8A,392F244F,4728D03A,472E1005,BEF4F3F8,373068B4,3234A490
17,9000.0,22,436BF6D6,392D9251,3945FBC7,471E8C24,4723906F,BEFB4042,373A2BBE,323EA394
17,9000.0,23,436D5796,3945724F,395E4184,4714BAFD,471987D8,BEFF3DC7,374382E8,32483421
17,9000.0,24,436EA972,395EE683,3977EB85,470B5522,470FEE21,BF0085EA,374C752A,32515D5B
17,9000.0,25,436FED54,3979E3E4,39897724,470253D8,4706BC23,BF006674,375508A4,325A2586
17,9000.0,26,43712408,398B2E75,39979E16,46F36258,46FBD71D,BEFEA5C9,375D42CB,32629239
17,9000.0,27,43724E44,399A20F5,39A662FD,46E2CFAD,46EAED94,BEFABC7A,3765286E,326AA861
17,9000.0,28,43736CA9,39A9C096,39B5BD51,46D2E65A,46DAB1C6,BEF537B3,376CBDD1,32726C5C
17,9000.0,29,43747FC8,39BA0391,39C5A3E2,46C39E15,46CB1AEF,BEEE3E3D,377406C4,3279E211
17,9000.0,30,4375881D,39CADEC4,39D60C4B,46B4EF8A,46BC213C,BEE5F68A,377B0698,32808673
17,9000.0,31,43768619,39DC464D,39E6EB89,46A6D441,46ADBDD9,BEDC8673,3780E023,3283F7F2
17,9000.0,32,43777A1D,39EE2D10,39F83584,46994685,469FEAA9,BED212E4,37841B30,328746D9
17,9000.0,33,4378647E,3A004275,3A04EEA4,468C4163,4692A261,BEC6BFC6,37873593,328A744D
17,9000.0,34,43794584,3A099F39,3A0DEA61,467F812D,4685E065,BEBAAFD9,378A3041,328D8149
17,9000.0,35,437A1D6B,3A132482,3A17065E,4667810C,46734190,BEAE04B7,378D0C04,32906E9C
17,9000.0,36,437AEC63,3A1CC953,3A20452E,46507C77,465BC089,BEA0DEC6,378FC982,32933CF0
17,9000.0,37,437BB291,3A2683F2,3A29AA20,463A6ED2,46453865,BE935D57,37926935,3295ECC2
17,9000.0,38,437C700C,3A3049B7,3A332973,462554E9,462FA541,BE859EC6,3794EB6B,32987E62
17,9000.0,39,437D24DD,3A384308,3A3CB621,46112D00,461B0492,BE6F8173,37975042,329AF1EE
17,9000.0,40,437DD0FC,3A3FF36D,3A4641B6,45FBEDF5,4607556D,BE53C022,379997A2,329D474E
17,9000.0,41,437E744F,3A477B9F,3A4FBC26,45D76939,45E9310F,BE383311,379BC135,329F7E2A
17,9000.0,42,437F0EA7,3A4ED09D,3A5913A3,45B4D403,45C5A164,BE1D146F,379DCC52,32A195D5
17,9000.0,43,437F9FB2,3A55E54C,3A623368,45943C5D,45A406A3,BE02A063,379FB7EC,32A38D3C
17,9000.0,44,4380137B,3A5CAA2C,3A6B034C,456B7073,45847217,BDD22EA9,37A18265,32A562B6
17,9000.0,45,438051DE,3A630BF5,3A736607,4532D20B,454DFCB7,BDA18318,37A3294B,32A713C1
17,9000.0,46,43808A72,3A68F0D0,3A7B3560,44FE0906,4517A75E,BD67D717,37A4A8CC,32A89C77
17,9000.0,47,4380BC45,3A6E324D,3A811D3D,44A15E55,44CCC34D,BD149BBD,37A5FA8E,32A9F654
17,9000.0,48,4380E585,3A728D51,3A840C25,4424190B,446BF2B9,BC984645,37A7122C,32AB14A8
17,9000.0,49,43810000,3A752B0F,3A85D815,43387EBA,43B87EBA,BBAC2D1F,37A7C5AC,32ABCC77
18,9000.0,1,43560000,38829306,38EE1DCE,483359DC,48400C36,80000000,00000000,00000000
18,9000.0,2,43560000,383875D5,38A833A2,481DD164,4826A783,80000000,00000000,00000000
18,9000.0,3,43560000,380ED384,38823DD4,480E35CE,4814FB44,80000000,00000000,00000000
18,9000.0,4,43560000,37E95F96,3854D08F,4801F4DF,48077058,80000000,00000000,00000000
18,9000.0,5,43560000,37C580FB,38341B87,47EFBF99,47F8F2CE,80000000,00000000,00000000
18,9000.0,6,43560000,37AB5EE2,381C4719,47DEA206,47E68C63,80000000,00000000,00000000
18,9000.0,7,43560000,37977CA7,380A2572,47CFC780,47D6B7A8,80000000,00000000,00000000
18,9000.0,8,4356FCF6,37A0E515,380DAD3F,47C2A4C7,47C8D759,BBC44753,34B0D4FE,2FB51373
18,9000.0,9,435A8955,38029C6C,384DEBBC,47B6C7D4,47BC7236,BD13A9AB,35CAF525,30CFD41E
18,9000.0,10,435DCE25,3846418E,388F8E2E,47ABE553,47B11D73,BDAF1CA4,362E99C3,3132CA83
18,9000.0,11,4360D5F0,388EDFA3,38C16FED,47A1D684,47A6AD35,BE0A46DD,367263F1,31783530
18,9000.0,12,4363A8FE,38C59D19,38FD53DC,47987D56,479CFFD2,BE3B9F6C,3698C932,319C73E9
18,9000.0,13,43664DEE,3904263E,3921ED2E,478FC1FF,4793FAD9,BE6A7DD1,36B65C9F,31BABD0D
18,9000.0,14,4368CA24,392BE0A6,394AC5F4,47879151,478B8925,BE8B0934,36D22885,31D733BB
18,9000.0,15,436B2210,395A5746,39796C75,477FB737,4783997E,BE9EE533,36EC5E89,31F20ACA
18,9000.0,16,436D5968,3987E9EC,399706CB,477127B9,47783B73,BEB0A233,37029412,3205B658
18,9000.0,17,436F7348,39A647F7,39B4653D,47635E5D,476A1400,BEC0234D,370E5418,3211BE90
18,9000.0,18,4371725A,39C85B51,39D4DD17,475648B2,475CA8BB,BECD5B66,37197E38,321D2D47
18,9000.0,19,437358E5,39EE322F,39F87483,4749D6F3,474FE8A8,BED849E9,37241F29,32280F86
18,9000.0,20,437528E0,3A0BE9E2,3A0F9663,473DFB96,4743C53F,BEE0F807,372E41EE,32327091
18,9000.0,21,4376E401,3A22A061,3A24813A,4732AADE,473831EF,BEE77685,3737F012,323C5A2F
18,9000.0,22,43788BC4,3A3B399F,3A3AF6A3,4727DA94,472D23CF,BEEBDBE1,374131ED,3245D4EA
18,9000.0,23,437A2179,3A556F66,3A52F06E,471D81CB,4722915B,BEEE42E0,374A0ECC,324EE83D
18,9000.0,24,437BA645,3A6E79E8,3A6CA07F,471398A8,4718723B,BEEEC9BD,37528D1C,32579ABD
18,9000.0,25,437D1B2D,3A846899,3A841C7C,470A1842,470EBF15,BEED8FFA,375AB28F,325FF23D
18,9000.0,26,437E8118,3A923351,3A92D30A,4700FA79,4705716E,BEEAB6C5,3762842D,3267F3E5
18,9000.0,27,437FD8D1,3AA094E6,3AA266BE,46F073C3,46F90707,BEE65FF4,376A066B,326FA445
18,9000.0,28,43809187,3AAF8470,3AB2C794,46DFA35D,46E7E07D,BEE0AD93,37713D3C,32770769
18,9000.0,29,43813037,3ABEF826,3AC3E2C5,46CF7B3B,46D7663D,BED9C16E,37782C25,327E20EA
18,9000.0,30,4381C8C0,3ACEE598,3AD5A361,46BFF3D4,46C79039,BED1BCD4,377ED637,328279F7
18,9000.0,31,43825B60,3ADF4167,3AE7F24B,46B10686,46B85770,BEC8C062,37829F19,3285C1A3
18,9000.0,32,4382E84E,3AEFFF88,3AFAB6EA,46A2AD75,46A9B59C,BEBEEBCF,3785B33B,3288E8AF
18,9000.0,33,43836FB9,3B00897A,3B06EB88,4694E393,469BA550,BEB45DDF,3788A889,328BF02B
18,9000.0,34,4383F1C9,3B0936E5,3B109BC2,4687A481,468E21D6,BEA9344C,378B7FE4,328ED8FA
18,9000.0,35,43846E9F,3B120086,3B1A5E13,4675D930,4681272D,BE9D8BD1,378E3A06,3291A3DE
18,9000.0,36,4384E656,3B1ADE6F,3B24242E,465D71AF,46696406,BE918020,3790D785,3294516D
18,9000.0,37,43855901,3B23C7EC,3B2DDF78,46460DE5,46517F57,BE852C03,379358CC,3296E218
18,9000.0,38,4385C6AD,3B2CB3C4,3B37815C,462FAAAC,463A9C72,BE7152FB,3795BE21,32995626
18,9000.0,39,43862F5D,3B351BA5,3B40FAE7,461A466A,4624B8E4,BE582415,37980797,329BADA9
18,9000.0,40,4386930D,3B3CD71F,3B4A3D54,4605E144,460FD3F0,BE3EFD49,379A3513,329DE887
18,9000.0,41,4386F1AC,3B446B96,3B533957,45E4FAB2,45F7DD33,BE260FFD,379C463B,32A00661
