case,dx,k,ptenh,pqenh,puen,pven,pten,pqsen,pgeo,pgeoh,paph,ptu,pqu,plu,puu,pvu,ptd_in,pqd_in,pmfd_in,pmfds_in,pmfdq_in,pdmfdp_in
14,27000.0,24,438C8B6D,3C18DD5A,41560F5D,00000000,438D2271,3C41BC06,4726025E,472B7AF9,476B2254,438CEEDF,3C13C00C,00000000,415F328D,00000000,438C8B6D,3C18DD5A,00000000,00000000,00000000,00000000
14,27000.0,25,438D732D,3C2C436C,414D496A,00000000,438E068B,3C533D78,471B4900,472089C5,47735AB4,438DD4EA,3C273C9E,00000000,41560F5D,00000000,438D732D,3C2C436C,00000000,00000000,00000000,00000000
14,27000.0,26,438E5208,3C3BFB95,4144DC66,00000000,438EE19E,3C653B4E,4710FCB4,4716083A,477B75D0,438EB1E7,3C370D4E,00000000,414D496A,00000000,438E5208,3C3BFB95,00000000,00000000,00000000,00000000
14,27000.0,27,438F2857,3C40ED24,413CC3BF,00000000,438FB41F,3C77A8FD,4707182B,470BF12E,4781B970,438F8630,3C3C197A,00000000,4144DC66,00000000,438F2857,3C40ED24,00000000,00000000,00000000,00000000
14,27000.0,28,438FF684,3C4501C8,4134FB67,00000000,43907E78,3C853D00,46FB2C76,47023F28,4785A886,438FF684,3C4501C8,00000000,413CC3BF,00000000,438FF684,3C4501C8,00000000,00000000,00000000,00000000
14,27000.0,29,4390BCEB,3C4834C1,412D7FC3,00000000,43914106,3C8ED0AF,46E8E49D,46F1DA9E,478987B5,4390BCEB,3C4834C1,00000000,4134FB67,00000000,4390BCEB,3C4834C1,00000000,00000000,00000000,00000000
14,27000.0,30,43917BDD,3C4A831F,41264DAE,00000000,4391FC1C,3C9888FE,46D750B4,46DFEE9D,478D5682,43917BDD,3C4A831F,00000000,412D7FC3,00000000,43917BDD,3C4A831F,00000000,00000000,00000000,00000000
14,27000.0,31,439233A0,3C4BEBDD,411F6257,00000000,4392B003,3CA25F34,46C66998,46CEB2CA,47911463,439233A0,3C4BEBDD,00000000,41264DAE,00000000,439233A0,3C4BEBDD,00000000,00000000,00000000,00000000
14,27000.0,32,4392E475,3C4C6FCC,4118BB52,00000000,43935CFA,3CAC4C53,46B62904,46BE2066,4794C0C7,4392E475,3C4C6FCC,00000000,411F6257,00000000,4392E475,3C4C6FCC,00000000,00000000,00000000,00000000
14,27000.0,33,43938E93,3C4C115C,41125684,00000000,43940337,3CB64926,46A6898B,46AE31A2,47985B0D,43938E93,3C4C115C,00000000,4118BB52,00000000,43938E93,3C4C115C,00000000,00000000,00000000,00000000
14,27000.0,34,43943227,3C4AD49A,410C3223,00000000,4394A2E8,3CC04E37,46978684,469EE173,479BE286,43943227,3C4AD49A,00000000,41125684,00000000,43943227,3C4AD49A,00000000,00000000,00000000,00000000
14,27000.0,35,4394CF5C,3C48BF95,41064CB7,00000000,43953C35,3CCA53FA,46891C07,46902B93,479F5670,4394CF5C,3C48BF95,00000000,410C3223,00000000,4394CF5C,3C48BF95,00000000,00000000,00000000,00000000
14,27000.0,36,43956651,3C45DA0A,4100A511,00000000,4395CF3C,3CD45251,46768DD2,46820C7C,47A2B5F3,43956651,3C45DA0A,00000000,41064CB7,00000000,43956651,3C45DA0A,00000000,00000000,00000000,00000000
14,27000.0,37,4395F720,3C422DC3,40F674B4,00000000,43965C13,3CDE40C2,465C0977,466902AD,47A60021,4395F720,3C422DC3,00000000,4100A511,00000000,4395F720,3C422DC3,00000000,00000000,00000000,00000000
14,27000.0,38,439681DA,3C3DC5AF,40EC1819,00000000,4396E2C7,3CE81633,4642A7BB,464F1040,47A933EB,439681DA,3C3DC5AF,00000000,40F674B4,00000000,439681DA,3C3DC5AF,00000000,00000000,00000000,00000000
14,27000.0,39,43970686,3C38AF4E,40E23410,00000000,4397635B,3CF1C8EA,462A6713,46363F36,47AC501F,43970686,3C38AF4E,00000000,40EC1819,00000000,43970686,3C38AF4E,00000000,00000000,00000000,00000000
14,27000.0,40,43978525,3C32F9FE,40D90E14,00000000,4393DA49,3C9B9073,46139A64,461E8EF0,47AF535C,43978525,3C32F9FE,00000000,40E23410,00000000,43978525,3C32F9FE,00000000,00000000,00000000,00000000
14,27000.0,41,4393FE01,3BE21A03,40D05E62,00000000,43944B35,3CA18E42,45FC7DE5,4608A5D9,47B23C0A,4393FE01,3BE21A03,00000000,40D90E14,00000000,4393FE01,3BE21A03,00000000,00000000,00000000,00000000
14,27000.0,42,43946CC4,3BEA7C3B,40C827D2,00000000,4394B5FA,3CA761AF,45D4046A,45E7B01A,47B50844,43946CC4,3BEA7C3B,00000000,40D05E62,00000000,43946CC4,3BEA7C3B,00000000,00000000,00000000,00000000
14,27000.0,43,4394D566,3BF2A0B4,40C06ED2,00000000,43951A5F,3CAD00B1,45ADD9C7,45C058BB,47B7B5C4,4394D566,3BF2A0B4,00000000,40C827D2,00000000,4394D566,3BF2A0B4,00000000,00000000,00000000,00000000
14,27000.0,44,439537A6,3BFA77D3,40B93A18,00000000,4395780D,3CB25F29,458A18AE,459B5AD4,47BA41BE,439537A6,3BFA77D3,00000000,40C06ED2,00000000,439537A6,3BFA77D3,00000000,00000000,00000000,00000000
14,27000.0,45,43959326,3C00F744,40B293B4,00000000,4395CE80,3CB76DC1,4551D28A,4571AD10,47BCA8A3,43959326,3C00F744,00000000,40B93A18,00000000,43959326,3C00F744,00000000,00000000,00000000,00000000
14,27000.0,46,4395E752,3C047616,40AC8B37,00000000,43961CEE,3CBC1837,451511D9,4531F803,47BEE5BD,4395E752,3C047616,00000000,40B293B4,00000000,4395E752,3C047616,00000000,00000000,00000000,00000000
14,27000.0,47,4396334D,3C07A7EA,40A73A73,00000000,43966208,3CC04090,44BD6B26,44F0575D,47C0F26C,4396334D,3C07A7EA,00000000,40AC8B37,00000000,4396334D,3C07A7EA,00000000,00000000,00000000,00000000
14,27000.0,48,439695F1,3C08CA12,40A2D38D,00000000,43969B42,3CC3B18E,4440A643,448A7EED,47C2C476,439695F1,3C08CA12,00000000,40A73A73,00000000,439695F1,3C08CA12,00000000,00000000,00000000,00000000
14,27000.0,49,4396A466,3C0CC7FF,40A00000,00000000,4396C000,3CC5C0E4,43589D56,43D89D56,47C4491D,4396BB0C,00000000,00000000,40A2D38D,00000000,4396A466,3C0CC7FF,00000000,00000000,00000000,00000000
15,27000.0,1,43758000,39A594C3,4235A49C,00000000,43758000,3B9B2AD4,4850230C,485EB46A,459C4000,43758000,39A594C3,00000000,4235A49C,00000000,43758000,39A594C3,00000000,00000000,00000000,00000000
15,27000.0,2,437C404A,3B539994,4224B5FB,00000000,43758000,3B5B08DD,48376E4F,484191AF,45EE9B40,437C404A,3B539994,00000000,4235A49C,00000000,437C404A,3B539994,00000000,00000000,00000000,00000000
15,27000.0,3,437AFD8B,3AFE7877,4217BC71,00000000,43758000,3B2986C5,48258622,482D4AED,46202EB0,437AFD8B,3AFE7877,00000000,4224B5FB,00000000,437AFD8B,3AFE7877,00000000,00000000,00000000,00000000
15,27000.0,4,437A2F95,3AAC4520,420D1A1F,00000000,43788492,3B3C1C68,48176358,481DC159,4648C210,437A2F95,3AAC4520,00000000,4217BC71,00000000,437A2F95,3AAC4520,00000000,00000000,00000000,00000000
15,27000.0,5,437C4D18,3A95FDE2,42040966,00000000,437C7BE3,3B6BEAF1,480B97CD,48110558,467106C0,437C4D18,3A95FDE2,00000000,420D1A1F,00000000,437C4D18,3A95FDE2,00000000,00000000,00000000,00000000
15,27000.0,6,437F7F77,3A933356,41F8429B,00000000,437FF16E,3B8FCFD5,48016E52,48062A42,468C7DC8,437F7F77,3A933356,00000000,42040966,00000000,437F7F77,3A933356,00000000,00000000,00000000,00000000
15,27000.0,7,43813666,3A913097,41EA3BA6,00000000,4381817A,3BAAF104,47F0FEA9,47F964C3,46A04FA4,43813666,3A913097,00000000,41F8429B,00000000,43813666,3A913097,00000000,00000000,00000000,00000000
15,27000.0,8,43828ED0,3A8F8EAB,41DDA0AC,00000000,4382E26D,3BC69E26,47E10C64,47E8988E,46B3F860,43828ED0,3A8F8EAB,00000000,41EA3BA6,00000000,43828ED0,3A8F8EAB,00000000,00000000,00000000,00000000
15,27000.0,9,4383CC7F,3A8E427B,41D22EC9,00000000,438422E2,3BE233E0,47D2A5F0,47D98037,46C77754,4383CC7F,3A8E427B,00000000,41DDA0AC,00000000,4383CC7F,3A8E427B,00000000,00000000,00000000,00000000
15,27000.0,10,4384F2A9,3A8D4447,41C7B466,00000000,43854845,3BFD25BE,47C58590,47CBCBA7,46DACBE0,4384F2A9,3A8D4447,00000000,41D22EC9,00000000,4384F2A9,3A8D4447,00000000,00000000,00000000,00000000
15,27000.0,11,4386041C,3A8CB100,41BE0B98,00000000,438656BB,3C0B7ED7,47B976DC,47BF3F77,46EDF550,4386041C,3A8CB100,00000000,41C7B466,00000000,4386041C,3A8CB100,00000000,00000000,00000000,00000000
15,27000.0,12,4387034A,3A91EDB9,41B516D0,00000000,43875181,3C17ACBC,47AE5171,47B3AE42,47007974,4387034A,3A91EDB9,00000000,41BE0B98,00000000,4387034A,3A91EDB9,00000000,00000000,00000000,00000000
15,27000.0,13,4387F224,3A979C64,41ACBE88,00000000,43883B29,3C22F405,47A3F586,47A8F4A2,4709E1F6,4387F224,3A979C64,00000000,41B516D0,00000000,4387F224,3A979C64,00000000,00000000,00000000,00000000
15,27000.0,14,4388D150,3A9CFD4E,41A4EFB2,00000000,438915C8,3C2D5B15,479A499A,479EF669,471333CA,4388D150,3A9CFD4E,00000000,41ACBE88,00000000,4388D150,3A9CFD4E,00000000,00000000,00000000,00000000
15,27000.0,15,4389A06E,3AA42DDC,419D9AB3,00000000,4389E314,3C37736F,479138ED,47959CCA,471C6E89,4389A06E,3AA42DDC,00000000,41A4EFB2,00000000,4389A06E,3AA42DDC,00000000,00000000,00000000,00000000
15,27000.0,16,438A635E,3AAC0EBC,4196B28A,00000000,438AA479,3C414EA8,4788B25F,478CD511,472591C4,438A635E,3AAC0EBC,00000000,419D9AB3,00000000,438A635E,3AAC0EBC,00000000,00000000,00000000,00000000
15,27000.0,17,438B1BB3,3AB45D02,41902C54,00000000,438B5B27,3C4AED7D,4780A7A1,47848FAD,472E9D0C,438B1BB3,3AB45D02,00000000,4196B28A,00000000,438B1BB3,3AB45D02,00000000,00000000,00000000,00000000
15,27000.0,18,438BCA61,3ABD051F,4189FED3,00000000,438C0821,3C5450E8,4772194D,47797F2B,47378FE4,438BCA61,3ABD051F,00000000,41902C54,00000000,438BCA61,3ABD051F,00000000,00000000,00000000,00000000
15,27000.0,19,438C703E,3AC5F71F,41842222,00000000,438CAC44,3C5D79E4,4763AE56,476AB370,474069D0,438C703E,3AC5F71F,00000000,4189FED3,00000000,438C703E,3AC5F71F,00000000,00000000,00000000,00000000
15,27000.0,20,438D0E03,3ACF258B,417D1EE3,00000000,438D4850,3C666993,4755FCC6,475CA93F,47492A4A,438D0E03,3ACF258B,00000000,41842222,00000000,438D0E03,3ACF258B,00000000,00000000,00000000,00000000
15,27000.0,21,438DA453,3AD88483,417281BE,00000000,438DDCE8,3C6F20BA,4748F565,474F504C,4751D0C6,438DA453,3AD88483,00000000,417D1EE3,00000000,438DA453,3AD88483,00000000,00000000,00000000,00000000
15,27000.0,22,438E33BA,3AE20904,41686293,00000000,438E6A9C,3C77A049,473C8B04,47429A7E,475A5CB1,438E33BA,3AE20904,00000000,417281BE,00000000,438E33BA,3AE20904,00000000,00000000,00000000,00000000
15,27000.0,23,438EBCB4,3AEBA96F,415EB868,00000000,438EF1EA,3C7FE929,4730B21F,47367B8B,4762CD6E,438EBCB4,3AEBA96F,00000000,41686293,00000000,438EBCB4,3AEBA96F,00000000,00000000,00000000,00000000
15,27000.0,24,438F3FAE,3AF55DFD,41557B55,00000000,438F7341,3C83FE22,4725609B,472AE8B4,476B2254,438F3FAE,3AF55DFD,00000000,415EB868,00000000,438F3FAE,3AF55DFD,00000000,00000000,00000000,00000000
15,27000.0,25,438FBD09,3AFF1DBB,414CA458,00000000,438FEF03,3C87ED31,471A8D87,471FD881,47735AB4,438FBD09,3AFF1DBB,00000000,41557B55,00000000,438FBD09,3AFF1DBB,00000000,00000000,00000000,00000000
15,27000.0,26,43903520,3B0755B4,41442D2C,00000000,43906588,3C8BC240,471030F3,4715428D,477B75D0,43903520,3B0755B4,00000000,414CA458,00000000,43903520,3B0755B4,00000000,00000000,00000000,00000000
15,27000.0,27,4390A83E,3B13CBA1,413C1062,00000000,4390D71B,3C8F7D80,470643DB,470B1F58,4781B970,4390A83E,3B13CBA1,00000000,41442D2C,00000000,4390A83E,3B13CBA1,00000000,00000000,00000000,00000000
15,27000.0,28,439116A5,3B205234,4134492A,00000000,43914400,3C931F3A,46F9803C,4701685F,4785A886,439116A5,3B205234,00000000,413C1062,00000000,439116A5,3B205234,00000000,00000000,00000000,00000000
15,27000.0,29,43918092,3B2CE100,412CD334,00000000,4391AC73,3C96A7A7,46E74087,46F02FB9,478987B5,43918092,3B2CE100,00000000,4134492A,00000000,43918092,3B2CE100,00000000,00000000,00000000,00000000
15,27000.0,30,4391E63D,3B396FF3,4125AABE,00000000,439210AA,3C9A16FD,46D5BEF2,46DE5155,478D5682,4391E63D,3B396FF3,00000000,412CD334,00000000,4391E63D,3B396FF3,00000000,00000000,00000000,00000000
15,27000.0,31,439247D4,3B45F6E3,411ECC6D,00000000,439270D2,3C9D6D35,46C4F2F5,46CD2C90,47911463,439247D4,3B45F6E3,00000000,4125AABE,00000000,439247D4,3B45F6E3,00000000,00000000,00000000,00000000
15,27000.0,32,4392A580,3B526DFB,41183550,00000000,4392CD16,3CA0AA7C,46B4D505,46BCB95A,4794C0C7,4392A580,3B526DFB,00000000,411ECC6D,00000000,4392A580,3B526DFB,00000000,00000000,00000000,00000000
15,27000.0,33,4392FF68,3B5ECE1E,4111E2D7,00000000,43932598,3CA3CEA5,46A55E8D,46ACF0AE,47985B0D,4392FF68,3B5ECE1E,00000000,41183550,00000000,4392FF68,3B5ECE1E,00000000,00000000,00000000,00000000
15,27000.0,34,439355AB,3B6B0FEE,410BD2D1,00000000,43937A79,3CA6D9C5,469689D9,469DCC6A,479BE286,439355AB,3B6B0FEE,00000000,4111E2D7,00000000,439355AB,3B6B0FEE,00000000,00000000,00000000,00000000
15,27000.0,35,4393A865,3B772C0A,41060362,00000000,4393CBD1,3CA9CB7E,46885211,468F4748,479F5670,4393A865,3B772C0A,00000000,410BD2D1,00000000,4393A865,3B772C0A,00000000,00000000,00000000,00000000
15,27000.0,36,4393F7A9,3B818D54,41007304,00000000,439419B6,3CACA396,46756650,46815CDB,47A2B5F3,4393F7A9,3B818D54,00000000,41060362,00000000,4393F7A9,3B818D54,00000000,00000000,00000000,00000000
15,27000.0,37,4394438D,3B876A7B,40F64117,00000000,43946438,3CAF61A1,465B53C7,466812EB,47A60021,4394438D,3B876A7B,00000000,41007304,00000000,4394438D,3B876A7B,00000000,00000000,00000000,00000000
15,27000.0,38,43948C1C,3B8D28E0,40EC1651,00000000,4394AB64,3CB20536,464267CB,464E94A4,47A933EB,43948C1C,3B8D28E0,00000000,40F64117,00000000,43948C1C,3B8D28E0,00000000,00000000,00000000,00000000
15,27000.0,39,4394D160,3B92C4FA,40E264E4,00000000,4394EF3E,3CB48D78,462A9F6B,46363AF3,47AC501F,4394D160,3B92C4FA,00000000,40EC1651,00000000,4394D160,3B92C4FA,00000000,00000000,00000000,00000000
15,27000.0,40,4395135A,3B983A1B,40D92CEF,00000000,43952FC5,3CB6F968,4613F9D1,461F03E3,47AF535C,4395135A,3B983A1B,00000000,40E264E4,00000000,4395135A,3B983A1B,00000000,00000000,00000000,00000000
15,27000.0,41,43955206,3B9ADF6A,40D06F8A,00000000,43956CF3,3CB947F6,45FCF0E3,4608EFBF,47B23C0A,43955206,3B9ADF6A,00000000,40D92CEF,00000000,43955206,3B9ADF6A,00000000,00000000,00000000,00000000
15,27000.0,42,43958D58,3B9C81BA,40C82F08,00000000,4395A6B7,3CBB7783,45D43EC9,45E80249,47B50844,43958D58,3B9C81BA,00000000,40D06F8A,00000000,43958D58,3B9C81BA,00000000,00000000,00000000,00000000
15,27000.0,43,4395C53B,3B9E089E,40C06F57,00000000,4395DCF5,3CBD85FE,45ADEC4D,45C07B48,47B7B5C4,4395C53B,3B9E089E,00000000,40C82F08,00000000,4395C53B,3B9E089E,00000000,00000000,00000000,00000000
15,27000.0,44,4395F98E,3B9F7185,40B936AF,00000000,43960F81,3CBF709C,458A11C1,459B5D51,47BA41BE,4395F98E,3B9F7185,00000000,40C06F57,00000000,4395F98E,3B9F7185,00000000,00000000,00000000,00000000
15,27000.0,45,43962A1B,3BA0B841,40B28EA1,00000000,43963E1A,3CC1339F,4551A9E4,45718C5F,47BCA8A3,43962A1B,3BA0B841,00000000,40B936AF,00000000,43962A1B,3BA0B841,00000000,00000000,00000000,00000000
15,27000.0,46,43965695,3BA1D81E,40AC8641,00000000,43966854,3CC2C905,4514E1C8,4531C769,47BEE5BD,43965695,3BA1D81E,00000000,40B28EA1,00000000,43965695,3BA1D81E,00000000,00000000,00000000,00000000
15,27000.0,47,43967E7C,3BA2C82E,40A736D8,00000000,43968D80,3CC4276A,44BD190E,44EFF84D,47C0F26C,43967E7C,3BA2C82E,00000000,40AC8641,00000000,43967E7C,3BA2C82E,00000000,00000000,00000000,00000000
15,27000.0,48,4396C15C,3BA02579,40A2D1ED,00000000,4396AC43,3CC53BE8,44404201,448A39D0,47C2C476,4396C15C,3BA02579,00000000,40A736D8,00000000,4396C15C,3BA02579,00000000,00000000,00000000,00000000
15,27000.0,49,4396A476,3BA17CD0,40A00000,00000000,4396C000,3CC5C0E4,435820C3,43D820C3,47C4491D,4396A943,00000000,00000000,40A2D1ED,00000000,4396A476,3BA17CD0,00000000,00000000,00000000,00000000
16,27000.0,1,4386C000,3CECED00,423FEEE3,00000000,4386C000,3D3F39FD,485E2B8A,486E72D0,459C4000,4386C000,3CECED00,00000000,423FEEE3,00000000,4386C000,3CECED00,00000000,00000000,00000000,00000000
16,27000.0,2,4388E35C,3D0ABC64,422D1DB0,00000000,4386C000,3D05F70C,48429FEF,484DE441,45EE9B40,4388E35C,3D0ABC64,00000000,423FEEE3,00000000,4388E35C,3D0ABC64,00000000,00000000,00000000,00000000
16,27000.0,3,43884DF6,3CC094BE,421EBCF6,00000000,4386C000,3CCE89AF,482EBFC2,48375B9D,46202EB0,43884DF6,3CC094BE,00000000,422D1DB0,00000000,43884DF6,3CC094BE,00000000,00000000,00000000,00000000
16,27000.0,4,43880A27,3C9331A5,42131B64,00000000,4386DC94,3CAB591E,481F2D13,482623E9,4648C210,43880A27,3C9331A5,00000000,421EBCF6,00000000,43880A27,3C9331A5,00000000,00000000,00000000,00000000
16,27000.0,5,4387FD51,3C719DFC,420941E2,00000000,438817C4,3CAF8FEC,48125079,4818363D,467106C0,4387FD51,3C719DFC,00000000,42131B64,00000000,4387FD51,3C719DFC,00000000,00000000,00000000,00000000
16,27000.0,6,438916EC,3C6F794D,4200B72E,00000000,4389291A,3CB2189B,48074D69,480C6AB5,468C7DC8,438916EC,3C6F794D,00000000,420941E2,00000000,438916EC,3C6F794D,00000000,00000000,00000000,00000000
16,27000.0,7,438A0925,3C6EA64B,41F25A45,00000000,438A1A5C,3CB42CB2,47FB58F9,4802301C,46A04FA4,438A0925,3C6EA64B,00000000,4200B72E,00000000,438A0925,3C6EA64B,00000000,00000000,00000000,00000000
16,27000.0,8,438AE18F,3C6E5D7A,41E4DCD1,00000000,438AF233,3CB5FCBE,47EA3DF5,47F251B9,46B3F860,438AE18F,3C6E5D7A,00000000,41F25A45,00000000,438AE18F,3C6E5D7A,00000000,00000000,00000000,00000000
16,27000.0,9,438BA592,3C6E5A60,41D8A9D1,00000000,438BB563,3CB793FB,47DADC45,47E22A2F,46C77754,438BA592,3C6E5A60,00000000,41E4DCD1,00000000,438BA592,3C6E5A60,00000000,00000000,00000000,00000000
16,27000.0,10,438C588A,3C6E7EDA,41CD88FA,00000000,438C6770,3CB8FB4A,47CCE49A,47D38E5C,46DACBE0,438C588A,3C6E7EDA,00000000,41D8A9D1,00000000,438C588A,3C6E7EDA,00000000,00000000,00000000,00000000
16,27000.0,11,438CFD0E,3C6EB922,41C34EDE,00000000,438D0B12,3CBA3B06,47C01B3D,47C63AD8,46EDF550,438CFD0E,3C6EB922,00000000,41CD88FA,00000000,438CFD0E,3C6EB922,00000000,00000000,00000000,00000000
16,27000.0,12,438D9539,3C755827,41B9D9A5,00000000,438DA266,3CBB59D4,47B451EA,47B9FBA1,47007974,438D9539,3C755827,00000000,41C34EDE,00000000,438D9539,3C755827,00000000,00000000,00000000,00000000
16,27000.0,13,438E22B5,3C814460,41B10F17,00000000,438E2F0F,3CBC5C12,47A964AB,47AEA832,4709E1F6,438E22B5,3C814460,00000000,41B9D9A5,00000000,438E22B5,3C814460,00000000,00000000,00000000,00000000
16,27000.0,14,438EA6CB,3C8777F9,41A8DA04,00000000,438EB260,3CBD4575,479F371B,47A42122,471333CA,438EA6CB,3C8777F9,00000000,41B10F17,00000000,438EA6CB,3C8777F9,00000000,00000000,00000000,00000000
16,27000.0,15,438F2290,3C8D5063,41A1291A,00000000,438F2D6E,3CBE1907,4795B22F,479A4D14,471C6E89,438F2290,3C8D5063,00000000,41A8DA04,00000000,438F2290,3C8D5063,00000000,00000000,00000000,00000000
16,27000.0,16,438F96ED,3C92D5CA,4199EDF6,00000000,438FA121,3CBED98A,478CC2E7,47911749,472591C4,438F96ED,3C92D5CA,00000000,41A1291A,00000000,438F96ED,3C92D5CA,00000000,00000000,00000000,00000000
16,27000.0,17,439004A3,3C980F7C,41931C8E,00000000,43900E37,3CBF88E9,47845974,47886E85,472E9D0C,439004A3,3C980F7C,00000000,4199EDF6,00000000,439004A3,3C980F7C,00000000,00000000,00000000,00000000
16,27000.0,18,43906C54,3C9D0383,418CAAB2,00000000,43907555,3CC02932,4778D10B,47804463,47378FE4,438F7992,3C9D8983,00000000,41931C8E,00000000,43906C54,3C9D0383,00000000,00000000,00000000,00000000
16,27000.0,19,4390CE8D,3CA1B782,41868FAD,00000000,4390D705,3CC0BBE2,4769C996,47711950,474069D0,43917117,3C9D8982,00000000,418CAAB2,00000000,4390CE8D,3CA1B782,00000000,00000000,00000000,00000000
16,27000.0,20,43912BC8,3CA63045,4180C406,00000000,439133C0,3CC14279,475B892B,476279DB,47492A4A,4391C588,3CA23C1B,00000000,41868FAD,00000000,43912BC8,3CA63045,00000000,00000000,00000000,00000000
16,27000.0,21,4391846A,3CAA7215,4176828A,00000000,43918BEC,3CC1BE04,474DFF16,4754987B,4751D0C6,43921626,3CA6B2B7,00000000,4180C406,00000000,4391846A,3CAA7215,00000000,00000000,00000000,00000000
16,27000.0,22,4391D8D2,3CAE80A6,416C0394,00000000,4391DFE3,3CC22F8D,47411CDD,474765B2,475A5CB1,43926333,3CAAF1B2,00000000,4176828A,00000000,4391D8D2,3CAE80A6,00000000,00000000,00000000,00000000
16,27000.0,23,4392294C,3CB25F54,41620154,00000000,43922FF5,3CC2981B,4734D5E0,473AD409,4762CD6E,4392ACE6,3CAEFCFB,00000000,416C0394,00000000,4392294C,3CB25F54,00000000,00000000,00000000,00000000
16,27000.0,24,4392761F,3CB61135,41587325,00000000,43927C67,3CC2F876,47291F0D,472ED7B8,476B2254,4392F373,3CB2D82B,00000000,41620154,00000000,4392761F,3CB61135,00000000,00000000,00000000,00000000
16,27000.0,25,4392BF8A,3CB9990E,414F5176,00000000,4392C574,3CC3511F,471DEEB1,47236663,47735AB4,4393370B,3CB68657,00000000,41587325,00000000,4392BF8A,3CB9990E,00000000,00000000,00000000,00000000
16,27000.0,26,439305BF,3CBCBC1E,41469604,00000000,43930B50,3CC3A28E,47133C81,471876FD,477B75D0,439377CF,3CB9CD40,00000000,414F5176,00000000,439305BF,3CBCBC1E,00000000,00000000,00000000,00000000
16,27000.0,27,439348ED,3CBCE9DB,413E3AC8,00000000,43934E2A,3CC3ED3E,47090124,470E0204,4781B970,4393B5DF,3CBA1CAB,00000000,41469604,00000000,439348ED,3CBCE9DB,00000000,00000000,00000000,00000000
16,27000.0,28,43938941,3CBD1342,41363A6F,00000000,43938E2D,3CC431BD,46FE6B9E,47040044,4785A886,4393F163,3CBA65BC,00000000,413E3AC8,00000000,43938941,3CBD1342,00000000,00000000,00000000,00000000
16,27000.0,29,4393C6DE,3CBD3899,412E9036,00000000,4393CB7E,3CC4706A,46EBA8EA,46F4D6B3,478987B5,43942A76,3CBAA8F6,00000000,41363A6F,00000000,4393C6DE,3CBD3899,00000000,00000000,00000000,00000000
16,27000.0,30,439401E8,3CBD5A0E,412737F0,00000000,43940640,3CC4A9D5,46D9AF7D,46E27B22,478D5682,43946135,3CBAE6AD,00000000,412E9036,00000000,439401E8,3CBD5A0E,00000000,00000000,00000000,00000000
16,27000.0,31,43943A7D,3CBD77F9,41202DE2,00000000,43943E91,3CC4DE67,46C875DE,46D0E3D8,47911463,439495B6,3CBB1F6F,00000000,412737F0,00000000,43943A7D,3CBD77F9,00000000,00000000,00000000,00000000
16,27000.0,32,439470B8,3CBD9286,41196EC7,00000000,4394748A,3CC50E51,46B7F3A9,46C007E3,4794C0C7,4394C80F,3CBB5391,00000000,41202DE2,00000000,439470B8,3CBD9286,00000000,00000000,00000000,00000000
16,27000.0,33,4394A4B1,3CBDA9C3,4112F7C4,00000000,4394A842,3CC539E4,46A8218D,46AFDF70,47985B0D,4394F850,3CBB8349,00000000,41196EC7,00000000,4394A4B1,3CBDA9C3,00000000,00000000,00000000,00000000
16,27000.0,34,4394D67A,3CBDBDDB,410CC661,00000000,4394D9CD,3CC56168,4698F923,46A063A8,479BE286,43952688,3CBBAEDC,00000000,4112F7C4,00000000,4394D67A,3CBDBDDB,00000000,00000000,00000000,00000000
16,27000.0,35,43950626,3CBDCEE2,4106D882,00000000,4395093C,3CC58511,468A74F5,46918E9E,479F5670,439552C2,3CBBD68F,00000000,410CC661,00000000,43950626,3CBDCEE2,00000000,00000000,00000000,00000000
16,27000.0,36,439533C2,3CBDDD04,41012C68,00000000,4395369D,3CC5A520,467920C7,46835B4B,47A2B5F3,43957D0B,3CBBFA96,00000000,4106D882,00000000,439533C2,3CBDDD04,00000000,00000000,00000000,00000000
16,27000.0,37,43955F5C,3CBDE837,40F7816A,00000000,439561FA,3CC5C192,465E8F64,466B8AF7,47A60021,4395A567,3CBC1B1D,00000000,41012C68,00000000,43955F5C,3CBDE837,00000000,00000000,00000000,00000000
16,27000.0,38,439588F9,3CBDF07F,40ED28CD,00000000,43958B5D,3CC5DAC2,46453015,465193D2,47A933EB,4395CBDA,3CBC3835,00000000,40F7816A,00000000,439588F9,3CBDF07F,00000000,00000000,00000000,00000000
16,27000.0,39,4395B0A1,3CBDF5F8,40E34DD2,00000000,4395B2C9,3CC5F091,462CFF0E,4638CC58,47AC501F,4395F068,3CBC5222,00000000,40ED28CD,00000000,4395B0A1,3CBDF5F8,00000000,00000000,00000000,00000000
16,27000.0,40,4395D655,3CBDF865,40D9F02E,00000000,4395D83F,3CC6030D,4615FA90,462131C3,47AF535C,43961308,3CBC68D1,00000000,40E34DD2,00000000,4395D655,3CBDF865,00000000,00000000,00000000,00000000
