case,dx,k,ptenu,ptenv
5,27000.0,49,3A5C8004,00000000
6,27000.0,1,00000000,00000000
6,27000.0,2,BB6927E6,00000000
6,27000.0,3,BBEF7137,00000000
6,27000.0,4,BB19ED96,00000000
6,27000.0,5,B88C9DE3,00000000
6,27000.0,6,B7290F59,00000000
6,27000.0,7,380C4966,00000000
6,27000.0,8,389ABC09,00000000
6,27000.0,9,38E9E2B4,00000000
6,27000.0,10,3943D93A,00000000
6,27000.0,11,3987B412,00000000
6,27000.0,12,39A62DCB,00000000
6,27000.0,13,39BEFA0D,00000000
6,27000.0,14,39D2B83E,00000000
6,27000.0,15,39E2647C,00000000
6,27000.0,16,39EF4A15,00000000
6,27000.0,17,39FA381B,00000000
6,27000.0,18,3A01DE30,00000000
6,27000.0,19,3A060EA9,00000000
6,27000.0,20,3A09C5CA,00000000
6,27000.0,21,3A0D0A50,00000000
6,27000.0,22,3A0FE144,00000000
6,27000.0,23,3A124691,00000000
6,27000.0,24,3A1410CB,00000000
6,27000.0,25,3A14D01E,00000000
6,27000.0,26,3A14BD38,00000000
6,27000.0,27,3A1441A6,00000000
6,27000.0,28,3A1357C3,00000000
6,27000.0,29,3A12005A,00000000
6,27000.0,30,3A103744,00000000
6,27000.0,31,3A0DFEA6,00000000
6,27000.0,32,3A0B55FD,00000000
6,27000.0,33,3A084202,00000000
6,27000.0,34,3A04C712,00000000
6,27000.0,35,3A00EC4D,00000000
6,27000.0,36,39F97BD5,00000000
6,27000.0,37,39F08B9F,00000000
6,27000.0,38,39E7273C,00000000
6,27000.0,39,39DD70FD,00000000
6,27000.0,40,39D39223,00000000
6,27000.0,41,39C99F51,00000000
6,27000.0,42,39BFB72B,00000000
6,27000.0,43,39B614B0,00000000
6,27000.0,44,39F28A49,00000000
6,27000.0,45,39249A9A,00000000
6,27000.0,46,3A117267,00000000
6,27000.0,47,3A117264,00000000
6,27000.0,48,3A117266,00000000
6,27000.0,49,3A117265,00000000
7,27000.0,1,00000000,00000000
7,27000.0,2,BC987B00,00000000
7,27000.0,3,B9854F97,00000000
7,27000.0,4,B92B419B,00000000
7,27000.0,5,B8B3EC35,00000000
7,27000.0,6,B78BEB4D,00000000
7,27000.0,7,3842E885,00000000
7,27000.0,8,38DC2978,00000000
7,27000.0,9,39277616,00000000
7,27000.0,10,398D35DE,00000000
7,27000.0,11,39C48A4F,00000000
7,27000.0,12,39F117FB,00000000
7,27000.0,13,3A0AA676,00000000
7,27000.0,14,3A19029D,00000000
7,27000.0,15,3A24658F,00000000
7,27000.0,16,3A2DBDCF,00000000
7,27000.0,17,3A35A82A,00000000
7,27000.0,18,3A3C86B5,00000000
7,27000.0,19,3A42928B,00000000
7,27000.0,20,3A47EC61,00000000
7,27000.0,21,3A4CA05A,00000000
7,27000.0,22,3A50B413,00000000
7,27000.0,23,3A54248A,00000000
7,27000.0,24,3A56B001,00000000
7,27000.0,25,3A57B258,00000000
7,27000.0,26,3A577CE1,00000000
7,27000.0,27,3A56B63A,00000000
7,27000.0,28,3A555607,00000000
7,27000.0,29,3A535DA8,00000000
7,27000.0,30,3A50C4AC,00000000
7,27000.0,31,3A4D8C79,00000000
7,27000.0,32,3A49B6BE,00000000
7,27000.0,33,3A4545F5,00000000
7,27000.0,34,3A4042AC,00000000
7,27000.0,35,3A3AB4CF,00000000
7,27000.0,36,3A34ACA5,00000000
7,27000.0,37,3A2E39C1,00000000
7,27000.0,38,3A2770ED,00000000
7,27000.0,39,3A20694E,00000000
7,27000.0,40,3A19438A,00000000
7,27000.0,41,3A120D74,00000000
7,27000.0,42,3A0AE004,00000000
7,27000.0,43,3A03E3ED,00000000
7,27000.0,44,3A2FAED8,00000000
7,27000.0,45,396E7188,00000000
7,27000.0,46,3A52B3E1,00000000
7,27000.0,47,3A52B3E1,00000000
7,27000.0,48,3A52B3DF,00000000
7,27000.0,49,3A52B3DF,00000000
8,27000.0,1,00000000,00000000
8,27000.0,2,00000000,00000000
8,27000.0,3,00000000,00000000
8,27000.0,4,00000000,00000000
8,27000.0,5,00000000,00000000
8,27000.0,6,00000000,00000000
8,27000.0,7,00000000,00000000
8,27000.0,8,00000000,00000000
8,27000.0,9,00000000,00000000
8,27000.0,10,00000000,00000000
8,27000.0,11,00000000,00000000
8,27000.0,12,00000000,00000000
8,27000.0,13,00000000,00000000
8,27000.0,14,00000000,00000000
8,27000.0,15,00000000,00000000
8,27000.0,16,00000000,00000000
8,27000.0,17,00000000,00000000
8,27000.0,18,00000000,00000000
8,27000.0,19,00000000,00000000
8,27000.0,20,00000000,00000000
8,27000.0,21,00000000,00000000
8,27000.0,22,00000000,00000000
8,27000.0,23,00000000,00000000
8,27000.0,24,00000000,00000000
8,27000.0,25,00000000,00000000
8,27000.0,26,00000000,00000000
8,27000.0,27,00000000,00000000
8,27000.0,28,00000000,00000000
8,27000.0,29,00000000,00000000
8,27000.0,30,00000000,00000000
8,27000.0,31,00000000,00000000
8,27000.0,32,00000000,00000000
8,27000.0,33,00000000,00000000
8,27000.0,34,00000000,00000000
8,27000.0,35,00000000,00000000
8,27000.0,36,00000000,00000000
8,27000.0,37,00000000,00000000
8,27000.0,38,00000000,00000000
8,27000.0,39,00000000,00000000
8,27000.0,40,00000000,00000000
8,27000.0,41,00000000,00000000
8,27000.0,42,00000000,00000000
8,27000.0,43,00000000,00000000
8,27000.0,44,00000000,00000000
8,27000.0,45,00000000,00000000
8,27000.0,46,00000000,00000000
8,27000.0,47,00000000,00000000
8,27000.0,48,00000000,00000000
8,27000.0,49,00000000,00000000
9,27000.0,1,00000000,00000000
9,27000.0,2,00000000,00000000
9,27000.0,3,00000000,00000000
9,27000.0,4,00000000,00000000
9,27000.0,5,00000000,00000000
9,27000.0,6,00000000,00000000
9,27000.0,7,00000000,00000000
9,27000.0,8,00000000,00000000
9,27000.0,9,00000000,00000000
9,27000.0,10,00000000,00000000
9,27000.0,11,00000000,00000000
9,27000.0,12,00000000,00000000
9,27000.0,13,00000000,00000000
9,27000.0,14,00000000,00000000
9,27000.0,15,00000000,00000000
9,27000.0,16,00000000,00000000
9,27000.0,17,00000000,00000000
9,27000.0,18,00000000,00000000
9,27000.0,19,00000000,00000000
9,27000.0,20,00000000,00000000
9,27000.0,21,00000000,00000000
9,27000.0,22,00000000,00000000
9,27000.0,23,00000000,00000000
9,27000.0,24,00000000,00000000
9,27000.0,25,00000000,00000000
9,27000.0,26,00000000,00000000
9,27000.0,27,00000000,00000000
9,27000.0,28,00000000,00000000
9,27000.0,29,00000000,00000000
9,27000.0,30,00000000,00000000
9,27000.0,31,00000000,00000000
9,27000.0,32,00000000,00000000
9,27000.0,33,00000000,00000000
9,27000.0,34,00000000,00000000
9,27000.0,35,00000000,00000000
9,27000.0,36,00000000,00000000
9,27000.0,37,00000000,00000000
9,27000.0,38,00000000,00000000
9,27000.0,39,00000000,00000000
9,27000.0,40,00000000,00000000
9,27000.0,41,00000000,00000000
9,27000.0,42,00000000,00000000
9,27000.0,43,00000000,00000000
9,27000.0,44,00000000,00000000
9,27000.0,45,00000000,00000000
9,27000.0,46,00000000,00000000
9,27000.0,47,00000000,00000000
9,27000.0,48,00000000,00000000
9,27000.0,49,00000000,00000000
10,27000.0,1,00000000,00000000
10,27000.0,2,00000000,00000000
10,27000.0,3,00000000,00000000
10,27000.0,4,00000000,00000000
10,27000.0,5,00000000,00000000
10,27000.0,6,00000000,00000000
10,27000.0,7,00000000,00000000
10,27000.0,8,00000000,00000000
10,27000.0,9,00000000,00000000
10,27000.0,10,00000000,00000000
10,27000.0,11,00000000,00000000
10,27000.0,12,00000000,00000000
10,27000.0,13,00000000,00000000
10,27000.0,14,00000000,00000000
10,27000.0,15,00000000,00000000
10,27000.0,16,00000000,00000000
10,27000.0,17,00000000,00000000
10,27000.0,18,00000000,00000000
10,27000.0,19,00000000,00000000
10,27000.0,20,00000000,00000000
10,27000.0,21,00000000,00000000
10,27000.0,22,00000000,00000000
10,27000.0,23,00000000,00000000
10,27000.0,24,00000000,00000000
10,27000.0,25,00000000,00000000
10,27000.0,26,00000000,00000000
10,27000.0,27,00000000,00000000
10,27000.0,28,00000000,00000000
10,27000.0,29,00000000,00000000
10,27000.0,30,00000000,00000000
10,27000.0,31,00000000,00000000
10,27000.0,32,00000000,00000000
10,27000.0,33,00000000,00000000
10,27000.0,34,00000000,00000000
10,27000.0,35,00000000,00000000
10,27000.0,36,00000000,00000000
10,27000.0,37,00000000,00000000
10,27000.0,38,00000000,00000000
10,27000.0,39,00000000,00000000
10,27000.0,40,00000000,00000000
10,27000.0,41,00000000,00000000
10,27000.0,42,00000000,00000000
10,27000.0,43,00000000,00000000
10,27000.0,44,00000000,00000000
10,27000.0,45,00000000,00000000
10,27000.0,46,00000000,00000000
10,27000.0,47,00000000,00000000
10,27000.0,48,00000000,00000000
10,27000.0,49,00000000,00000000
11,27000.0,1,00000000,00000000
11,27000.0,2,00000000,00000000
11,27000.0,3,00000000,00000000
11,27000.0,4,00000000,00000000
11,27000.0,5,00000000,00000000
11,27000.0,6,00000000,00000000
11,27000.0,7,00000000,00000000
11,27000.0,8,00000000,00000000
11,27000.0,9,00000000,00000000
11,27000.0,10,00000000,00000000
11,27000.0,11,00000000,00000000
11,27000.0,12,00000000,00000000
11,27000.0,13,00000000,00000000
11,27000.0,14,00000000,00000000
11,27000.0,15,00000000,00000000
11,27000.0,16,00000000,00000000
11,27000.0,17,00000000,00000000
11,27000.0,18,00000000,00000000
11,27000.0,19,00000000,00000000
11,27000.0,20,00000000,00000000
11,27000.0,21,00000000,00000000
11,27000.0,22,00000000,00000000
11,27000.0,23,00000000,00000000
11,27000.0,24,00000000,00000000
11,27000.0,25,00000000,00000000
11,27000.0,26,00000000,00000000
11,27000.0,27,00000000,00000000
11,27000.0,28,00000000,00000000
11,27000.0,29,00000000,00000000
11,27000.0,30,00000000,00000000
11,27000.0,31,00000000,00000000
11,27000.0,32,00000000,00000000
11,27000.0,33,00000000,00000000
11,27000.0,34,00000000,00000000
11,27000.0,35,00000000,00000000
11,27000.0,36,B7B2C01E,00000000
11,27000.0,37,B7B8F070,00000000
11,27000.0,38,368B28A6,00000000
11,27000.0,39,368CDF23,00000000
11,27000.0,40,368723B1,00000000
11,27000.0,41,367E4853,00000000
11,27000.0,42,3670189D,00000000
11,27000.0,43,366403C0,00000000
11,27000.0,44,365A7E61,00000000
11,27000.0,45,36546909,00000000
11,27000.0,46,36AAF5E7,00000000
11,27000.0,47,373F58CF,00000000
11,27000.0,48,373F58D1,00000000
11,27000.0,49,373F58D1,00000000
12,27000.0,1,00000000,00000000
12,27000.0,2,00000000,00000000
12,27000.0,3,00000000,00000000
12,27000.0,4,00000000,00000000
12,27000.0,5,00000000,00000000
12,27000.0,6,00000000,00000000
12,27000.0,7,00000000,00000000
12,27000.0,8,00000000,00000000
12,27000.0,9,00000000,00000000
12,27000.0,10,00000000,00000000
12,27000.0,11,00000000,00000000
12,27000.0,12,00000000,00000000
12,27000.0,13,00000000,00000000
12,27000.0,14,00000000,00000000
12,27000.0,15,00000000,00000000
12,27000.0,16,00000000,00000000
12,27000.0,17,00000000,00000000
12,27000.0,18,00000000,00000000
12,27000.0,19,00000000,00000000
12,27000.0,20,00000000,00000000
12,27000.0,21,00000000,00000000
12,27000.0,22,00000000,00000000
12,27000.0,23,00000000,00000000
12,27000.0,24,00000000,00000000
12,27000.0,25,00000000,00000000
12,27000.0,26,00000000,00000000
12,27000.0,27,00000000,00000000
12,27000.0,28,00000000,00000000
12,27000.0,29,00000000,00000000
12,27000.0,30,00000000,00000000
12,27000.0,31,00000000,00000000
12,27000.0,32,00000000,00000000
12,27000.0,33,00000000,00000000
12,27000.0,34,00000000,00000000
12,27000.0,35,00000000,00000000
12,27000.0,36,00000000,00000000
12,27000.0,37,00000000,00000000
12,27000.0,38,00000000,00000000
12,27000.0,39,00000000,00000000
12,27000.0,40,00000000,00000000
12,27000.0,41,00000000,00000000
12,27000.0,42,00000000,00000000
12,27000.0,43,00000000,00000000
12,27000.0,44,00000000,00000000
12,27000.0,45,00000000,00000000
12,27000.0,46,00000000,00000000
12,27000.0,47,00000000,00000000
12,27000.0,48,00000000,00000000
12,27000.0,49,00000000,00000000
13,27000.0,1,00000000,00000000
13,27000.0,2,00000000,00000000
13,27000.0,3,00000000,00000000
13,27000.0,4,00000000,00000000
13,27000.0,5,00000000,00000000
13,27000.0,6,00000000,00000000
13,27000.0,7,00000000,00000000
13,27000.0,8,00000000,00000000
13,27000.0,9,00000000,00000000
13,27000.0,10,00000000,00000000
13,27000.0,11,00000000,00000000
13,27000.0,12,00000000,00000000
13,27000.0,13,00000000,00000000
13,27000.0,14,00000000,00000000
13,27000.0,15,00000000,00000000
13,27000.0,16,00000000,00000000
13,27000.0,17,00000000,00000000
13,27000.0,18,00000000,00000000
13,27000.0,19,00000000,00000000
13,27000.0,20,00000000,00000000
13,27000.0,21,00000000,00000000
13,27000.0,22,00000000,00000000
13,27000.0,23,00000000,00000000
13,27000.0,24,00000000,00000000
13,27000.0,25,00000000,00000000
13,27000.0,26,00000000,00000000
13,27000.0,27,00000000,00000000
13,27000.0,28,00000000,00000000
13,27000.0,29,00000000,00000000
13,27000.0,30,00000000,00000000
13,27000.0,31,00000000,00000000
13,27000.0,32,00000000,00000000
13,27000.0,33,00000000,00000000
13,27000.0,34,00000000,00000000
13,27000.0,35,00000000,00000000
13,27000.0,36,00000000,00000000
13,27000.0,37,00000000,00000000
13,27000.0,38,00000000,00000000
13,27000.0,39,00000000,00000000
13,27000.0,40,00000000,00000000
13,27000.0,41,00000000,00000000
13,27000.0,42,00000000,00000000
13,27000.0,43,00000000,00000000
13,27000.0,44,00000000,00000000
13,27000.0,45,00000000,00000000
13,27000.0,46,00000000,00000000
13,27000.0,47,00000000,00000000
13,27000.0,48,00000000,00000000
13,27000.0,49,00000000,00000000
14,27000.0,1,00000000,00000000
14,27000.0,2,00000000,00000000
14,27000.0,3,00000000,00000000
14,27000.0,4,00000000,00000000
14,27000.0,5,00000000,00000000
14,27000.0,6,00000000,00000000
14,27000.0,7,00000000,00000000
14,27000.0,8,00000000,00000000
14,27000.0,9,00000000,00000000
14,27000.0,10,00000000,00000000
14,27000.0,11,00000000,00000000
14,27000.0,12,00000000,00000000
14,27000.0,13,00000000,00000000
14,27000.0,14,00000000,00000000
14,27000.0,15,00000000,00000000
14,27000.0,16,00000000,00000000
14,27000.0,17,00000000,00000000
14,27000.0,18,00000000,00000000
14,27000.0,19,00000000,00000000
14,27000.0,20,00000000,00000000
14,27000.0,21,00000000,00000000
14,27000.0,22,00000000,00000000
14,27000.0,23,00000000,00000000
14,27000.0,24,00000000,00000000
14,27000.0,25,00000000,00000000
14,27000.0,26,00000000,00000000
14,27000.0,27,00000000,00000000
14,27000.0,28,00000000,00000000
14,27000.0,29,00000000,00000000
14,27000.0,30,00000000,00000000
14,27000.0,31,00000000,00000000
14,27000.0,32,00000000,00000000
14,27000.0,33,00000000,00000000
14,27000.0,34,00000000,00000000
14,27000.0,35,00000000,00000000
14,27000.0,36,00000000,00000000
14,27000.0,37,00000000,00000000
14,27000.0,38,00000000,00000000
14,27000.0,39,00000000,00000000
14,27000.0,40,00000000,00000000
14,27000.0,41,00000000,00000000
14,27000.0,42,00000000,00000000
14,27000.0,43,00000000,00000000
14,27000.0,44,00000000,00000000
14,27000.0,45,00000000,00000000
14,27000.0,46,00000000,00000000
14,27000.0,47,00000000,00000000
14,27000.0,48,00000000,00000000
14,27000.0,49,00000000,00000000
15,27000.0,1,00000000,00000000
15,27000.0,2,00000000,00000000
15,27000.0,3,00000000,00000000
15,27000.0,4,00000000,00000000
15,27000.0,5,00000000,00000000
15,27000.0,6,00000000,00000000
15,27000.0,7,00000000,00000000
15,27000.0,8,00000000,00000000
15,27000.0,9,00000000,00000000
15,27000.0,10,00000000,00000000
15,27000.0,11,00000000,00000000
15,27000.0,12,00000000,00000000
15,27000.0,13,00000000,00000000
15,27000.0,14,00000000,00000000
15,27000.0,15,00000000,00000000
15,27000.0,16,00000000,00000000
15,27000.0,17,00000000,00000000
15,27000.0,18,00000000,00000000
15,27000.0,19,00000000,00000000
15,27000.0,20,00000000,00000000
15,27000.0,21,00000000,00000000
15,27000.0,22,00000000,00000000
15,27000.0,23,00000000,00000000
15,27000.0,24,00000000,00000000
15,27000.0,25,00000000,00000000
15,27000.0,26,00000000,00000000
15,27000.0,27,00000000,00000000
15,27000.0,28,00000000,00000000
15,27000.0,29,00000000,00000000
15,27000.0,30,00000000,00000000
15,27000.0,31,00000000,00000000
15,27000.0,32,00000000,00000000
15,27000.0,33,00000000,00000000
15,27000.0,34,00000000,00000000
15,27000.0,35,00000000,00000000
15,27000.0,36,00000000,00000000
15,27000.0,37,00000000,00000000
15,27000.0,38,00000000,00000000
15,27000.0,39,00000000,00000000
15,27000.0,40,00000000,00000000
15,27000.0,41,00000000,00000000
15,27000.0,42,00000000,00000000
15,27000.0,43,00000000,00000000
15,27000.0,44,00000000,00000000
15,27000.0,45,00000000,00000000
15,27000.0,46,00000000,00000000
15,27000.0,47,00000000,00000000
15,27000.0,48,00000000,00000000
15,27000.0,49,00000000,00000000
16,27000.0,1,00000000,00000000
16,27000.0,2,00000000,00000000
16,27000.0,3,00000000,00000000
16,27000.0,4,00000000,00000000
16,27000.0,5,00000000,00000000
16,27000.0,6,00000000,00000000
16,27000.0,7,00000000,00000000
16,27000.0,8,00000000,00000000
16,27000.0,9,00000000,00000000
16,27000.0,10,00000000,00000000
16,27000.0,11,00000000,00000000
16,27000.0,12,00000000,00000000
16,27000.0,13,00000000,00000000
16,27000.0,14,00000000,00000000
16,27000.0,15,00000000,00000000
16,27000.0,16,00000000,00000000
16,27000.0,17,00000000,00000000
16,27000.0,18,00000000,00000000
16,27000.0,19,00000000,00000000
16,27000.0,20,00000000,00000000
16,27000.0,21,00000000,00000000
16,27000.0,22,00000000,00000000
16,27000.0,23,00000000,00000000
16,27000.0,24,00000000,00000000
16,27000.0,25,00000000,00000000
16,27000.0,26,00000000,00000000
16,27000.0,27,00000000,00000000
16,27000.0,28,00000000,00000000
16,27000.0,29,00000000,00000000
16,27000.0,30,00000000,00000000
16,27000.0,31,00000000,00000000
16,27000.0,32,00000000,00000000
16,27000.0,33,00000000,00000000
16,27000.0,34,00000000,00000000
16,27000.0,35,00000000,00000000
16,27000.0,36,00000000,00000000
16,27000.0,37,00000000,00000000
16,27000.0,38,00000000,00000000
16,27000.0,39,00000000,00000000
16,27000.0,40,00000000,00000000
16,27000.0,41,00000000,00000000
16,27000.0,42,00000000,00000000
16,27000.0,43,00000000,00000000
16,27000.0,44,00000000,00000000
16,27000.0,45,00000000,00000000
16,27000.0,46,00000000,00000000
16,27000.0,47,00000000,00000000
16,27000.0,48,00000000,00000000
16,27000.0,49,00000000,00000000
17,27000.0,1,00000000,00000000
17,27000.0,2,00000000,00000000
17,27000.0,3,00000000,00000000
17,27000.0,4,00000000,00000000
17,27000.0,5,00000000,00000000
17,27000.0,6,00000000,00000000
17,27000.0,7,00000000,00000000
17,27000.0,8,00000000,00000000
17,27000.0,9,00000000,00000000
17,27000.0,10,00000000,00000000
17,27000.0,11,00000000,00000000
17,27000.0,12,00000000,00000000
17,27000.0,13,00000000,00000000
17,27000.0,14,00000000,00000000
17,27000.0,15,00000000,00000000
17,27000.0,16,00000000,00000000
17,27000.0,17,00000000,00000000
17,27000.0,18,00000000,00000000
17,27000.0,19,00000000,00000000
17,27000.0,20,00000000,00000000
17,27000.0,21,00000000,00000000
17,27000.0,22,00000000,00000000
17,27000.0,23,00000000,00000000
17,27000.0,24,00000000,00000000
17,27000.0,25,00000000,00000000
17,27000.0,26,00000000,00000000
17,27000.0,27,00000000,00000000
17,27000.0,28,00000000,00000000
17,27000.0,29,00000000,00000000
17,27000.0,30,00000000,00000000
17,27000.0,31,00000000,00000000
17,27000.0,32,00000000,00000000
17,27000.0,33,00000000,00000000
17,27000.0,34,00000000,00000000
17,27000.0,35,00000000,00000000
17,27000.0,36,00000000,00000000
17,27000.0,37,00000000,00000000
17,27000.0,38,00000000,00000000
17,27000.0,39,00000000,00000000
17,27000.0,40,00000000,00000000
17,27000.0,41,00000000,00000000
17,27000.0,42,00000000,00000000
17,27000.0,43,00000000,00000000
17,27000.0,44,00000000,00000000
17,27000.0,45,00000000,00000000
17,27000.0,46,00000000,00000000
17,27000.0,47,00000000,00000000
17,27000.0,48,00000000,00000000
17,27000.0,49,00000000,00000000
18,27000.0,1,00000000,00000000
18,27000.0,2,00000000,00000000
18,27000.0,3,00000000,00000000
18,27000.0,4,00000000,00000000
18,27000.0,5,00000000,00000000
18,27000.0,6,00000000,00000000
18,27000.0,7,00000000,00000000
18,27000.0,8,00000000,00000000
18,27000.0,9,00000000,00000000
18,27000.0,10,00000000,00000000
18,27000.0,11,00000000,00000000
18,27000.0,12,00000000,00000000
18,27000.0,13,00000000,00000000
18,27000.0,14,00000000,00000000
18,27000.0,15,00000000,00000000
18,27000.0,16,00000000,00000000
18,27000.0,17,00000000,00000000
18,27000.0,18,00000000,00000000
18,27000.0,19,00000000,00000000
18,27000.0,20,00000000,00000000
18,27000.0,21,00000000,00000000
18,27000.0,22,00000000,00000000
18,27000.0,23,00000000,00000000
18,27000.0,24,00000000,00000000
18,27000.0,25,00000000,00000000
18,27000.0,26,00000000,00000000
18,27000.0,27,00000000,00000000
18,27000.0,28,00000000,00000000
18,27000.0,29,00000000,00000000
18,27000.0,30,00000000,00000000
18,27000.0,31,00000000,00000000
18,27000.0,32,00000000,00000000
18,27000.0,33,00000000,00000000
18,27000.0,34,00000000,00000000
18,27000.0,35,00000000,00000000
18,27000.0,36,00000000,00000000
18,27000.0,37,00000000,00000000
18,27000.0,38,00000000,00000000
18,27000.0,39,00000000,00000000
18,27000.0,40,00000000,00000000
18,27000.0,41,00000000,00000000
18,27000.0,42,00000000,00000000
18,27000.0,43,00000000,00000000
18,27000.0,44,00000000,00000000
18,27000.0,45,00000000,00000000
18,27000.0,46,00000000,00000000
18,27000.0,47,00000000,00000000
18,27000.0,48,00000000,00000000
18,27000.0,49,00000000,00000000
