case,dx,k,paph,puen,pven,pmfu,pmfd,puu,pud,pvu,pvd,ptenu_in,ptenv_in
2,13500.0,48,47C2C476,419024A8,00000000,3E7A3AD9,BDC0667C,41905DBD,4190EF3A,00000000,00000000,00000000,00000000
2,13500.0,49,47C4491D,41900000,00000000,3DC453AD,BDC0667C,419024A8,4190EF3A,00000000,00000000,00000000,00000000
3,13500.0,1,459C4000,42263741,00000000,00000000,00000000,42263741,42263741,00000000,00000000,00000000,00000000
3,13500.0,2,45EE9B40,421886F0,00000000,00000000,00000000,42263741,42263741,00000000,00000000,00000000,00000000
3,13500.0,3,46202EB0,420DC514,00000000,3ED80CE6,00000000,41E222AF,421886F0,00000000,00000000,00000000,00000000
3,13500.0,4,4648C210,4204BF23,00000000,3EF02419,00000000,41D395BA,420DC514,00000000,00000000,00000000,00000000
3,13500.0,5,467106C0,41F9E55F,00000000,3F039734,00000000,41C7492A,4204BF23,00000000,00000000,00000000,00000000
3,13500.0,6,468C7DC8,41EC2179,00000000,3F0EBF0F,00000000,41BC99B8,41F9E55F,00000000,00000000,00000000,00000000
3,13500.0,7,46A04FA4,41DFCB2A,00000000,3F19A13B,00000000,41B322A8,41EC2179,00000000,00000000,00000000,00000000
3,13500.0,8,46B3F860,41D49AD5,00000000,3F244C82,00000000,41AAA114,41DFCB2A,00000000,00000000,00000000,00000000
3,13500.0,9,46C77754,41CA5CB1,00000000,3F2ECA9F,00000000,41A2E620,41D49AD5,00000000,00000000,00000000,00000000
3,13500.0,10,46DACBE0,41C0E9FA,00000000,3F392223,00000000,419BCF8F,41CA5CB1,00000000,00000000,00000000,00000000
3,13500.0,11,46EDF550,41B824EA,00000000,3F42D0E7,00000000,419545C8,41C0E9FA,00000000,00000000,00000000,00000000
3,13500.0,12,47007974,41AFF614,00000000,3F4BC700,00000000,418F3471,41B824EA,00000000,00000000,00000000,00000000
3,13500.0,13,4709E1F6,41A84AB7,00000000,3F541BCB,00000000,41898AE0,41AFF614,00000000,00000000,00000000,00000000
3,13500.0,14,471333CA,41A1138C,00000000,3F5BE159,00000000,41843BB1,41A84AB7,00000000,00000000,00000000,00000000
3,13500.0,15,471C6E89,419A43FF,00000000,3F6329F2,00000000,417E77B3,41A1138C,00000000,00000000,00000000,00000000
3,13500.0,16,472591C4,4193D184,00000000,3F6A0399,00000000,4175042D,419A43FF,00000000,00000000,00000000,00000000
3,13500.0,17,472E9D0C,418DB342,00000000,3F7073E3,00000000,416C0D21,4193D184,00000000,00000000,00000000,00000000
3,13500.0,18,47378FE4,4187E1A5,00000000,3F76793F,00000000,41638519,418DB342,00000000,00000000,00000000,00000000
3,13500.0,19,474069D0,41825636,00000000,3F7C0C93,00000000,415B607C,4187E1A5,00000000,00000000,00000000,00000000
3,13500.0,20,47492A4A,417A16B0,00000000,3F809174,00000000,41539564,41825636,00000000,00000000,00000000,00000000
3,13500.0,21,4751D0C6,416FF85D,00000000,3F82D7C5,00000000,414C1B81,417A16B0,00000000,00000000,00000000,00000000
3,13500.0,22,475A5CB1,416648F3,00000000,3F84D352,00000000,4144EC26,416FF85D,00000000,00000000,00000000,00000000
3,13500.0,23,4762CD6E,415D0101,00000000,3F867FC1,00000000,413E0232,416648F3,00000000,00000000,00000000,00000000
3,13500.0,24,476B2254,415419F5,00000000,3F87D8BA,00000000,41375937,415D0101,00000000,00000000,00000000,00000000
3,13500.0,25,47735AB4,414B8E1E,00000000,3F88DBA3,00000000,4130ED24,415419F5,00000000,00000000,00000000,00000000
3,13500.0,26,477B75D0,41435873,00000000,3F89860C,00000000,412AB8E3,414B8E1E,00000000,00000000,00000000,00000000
3,13500.0,27,4781B970,413B746D,00000000,3F89D164,00000000,4124B7AF,41435873,00000000,00000000,00000000,00000000
3,13500.0,28,4785A886,4133DE0C,00000000,3F89B6D5,00000000,411EE6AA,413B746D,00000000,00000000,00000000,00000000
3,13500.0,29,478987B5,412C91C0,00000000,3F893053,00000000,4119437B,4133DE0C,00000000,00000000,00000000,00000000
3,13500.0,30,478D5682,41258C6F,00000000,3F8838FE,00000000,4113CC48,412C91C0,00000000,00000000,00000000,00000000
3,13500.0,31,47911463,411ECB54,00000000,3F86CD80,00000000,410E7FA9,41258C6F,00000000,00000000,00000000,00000000
3,13500.0,32,4794C0C7,41184C10,00000000,3F84EC61,00000000,41095C9E,411ECB54,00000000,00000000,00000000,00000000
3,13500.0,33,47985B0D,41120C90,00000000,3F829657,00000000,41046287,41184C10,00000000,00000000,00000000,00000000
3,13500.0,34,479BE286,410C0B1A,00000000,3F7F9CF4,00000000,40FF2241,41120C90,00000000,00000000,00000000,00000000
3,13500.0,35,479F5670,41064642,00000000,3F7934CF,00000000,40F5D0F5,410C0B1A,00000000,00000000,00000000,00000000
3,13500.0,36,47A2B5F3,4100BCE4,00000000,3F72048D,00000000,40ECD1E4,41064642,00000000,00000000,00000000,00000000
3,13500.0,37,47A60021,40F6DC71,00000000,3F6A2168,00000000,40E4265D,4100BCE4,00000000,00000000,00000000,00000000
3,13500.0,38,47A933EB,40ECB394,00000000,3F61A51A,00000000,40DBD049,40F6DC71,00000000,00000000,00000000,00000000
3,13500.0,39,47AC501F,40E2FF0C,00000000,3F58AD57,00000000,40D3D224,40ECB394,00000000,00000000,00000000,00000000
3,13500.0,40,47AF535C,40D9BF9C,00000000,3F4F5B03,00000000,40CC2F09,40E2FF0C,00000000,00000000,00000000,00000000
3,13500.0,41,47B23C0A,40D0F702,00000000,3F45BCC5,00000000,40C4E8B5,40D9BF9C,00000000,00000000,00000000,00000000
3,13500.0,42,47B50844,40C8A838,00000000,3F3BEFB4,00000000,40BE02EE,40D0F702,00000000,00000000,00000000,00000000
3,13500.0,43,47B7B5C4,40C0D7D2,00000000,3F321D49,00000000,40B78361,40C8A838,00000000,00000000,00000000,00000000
3,13500.0,44,47BA41BE,40B98CB7,00000000,3F287076,00000000,40B170F1,40C0D7D2,00000000,00000000,00000000,00000000
3,13500.0,45,47BCA8A3,40B2D12F,00000000,3F1F1573,BDC0ECCA,40ABD442,40B2B07C,00000000,00000000,00000000,00000000
3,13500.0,46,47BEE5BD,40ACB51E,00000000,3F1FE6BB,BDC0ECCA,40A752C9,40B2B07C,00000000,00000000,00000000,00000000
3,13500.0,47,47C0F26C,40A752C9,00000000,3ED8E096,BDC0ECCA,40ACB51E,40B2B07C,00000000,00000000,00000000,00000000
3,13500.0,48,47C2C476,40A2DD1E,00000000,3E7AE984,BDC0ECCA,40A752C9,40B2B07C,00000000,00000000,00000000,00000000
3,13500.0,49,47C4491D,40A00000,00000000,3DC4DCB9,BDC0ECCA,40A2DD1E,40B2B07C,00000000,00000000,00000000,00000000
4,13500.0,1,459C4000,42266007,00000000,00000000,00000000,42266007,42266007,00000000,00000000,00000000,00000000
4,13500.0,2,45EE9B40,4218AA6A,00000000,00000000,00000000,42266007,42266007,00000000,00000000,00000000,00000000
4,13500.0,3,46202EB0,420DE5E8,00000000,3EE9F8FA,00000000,41E2879D,4218AA6A,00000000,00000000,00000000,00000000
4,13500.0,4,4648C210,4204DDBE,00000000,3F020F78,00000000,41D3F6A9,420DE5E8,00000000,00000000,00000000,00000000
4,13500.0,5,467106C0,41FA1EBC,00000000,3F0E9119,00000000,41C7A6C6,4204DDBE,00000000,00000000,00000000,00000000
4,13500.0,6,468C7DC8,41EC5772,00000000,3F1AADDD,00000000,41BCF479,41FA1EBC,00000000,00000000,00000000,00000000
4,13500.0,7,46A04FA4,41DFFE17,00000000,3F267F4C,00000000,41B37AE6,41EC5772,00000000,00000000,00000000,00000000
4,13500.0,8,46B3F860,41D4CB00,00000000,3F32156A,00000000,41AAF716,41DFFE17,00000000,00000000,00000000,00000000
4,13500.0,9,46C77754,41CA8A54,00000000,3F3D7AB7,00000000,41A33A1B,41D4CB00,00000000,00000000,00000000,00000000
4,13500.0,10,46DACBE0,41C11548,00000000,3F48B657,00000000,419C21B3,41CA8A54,00000000,00000000,00000000,00000000
4,13500.0,11,46EDF550,41B84E0C,00000000,3F533C4A,00000000,41959638,41C11548,00000000,00000000,00000000,00000000
4,13500.0,12,47007974,41B01D2C,00000000,3F5CF73A,00000000,418F835B,41B84E0C,00000000,00000000,00000000,00000000
4,13500.0,13,4709E1F6,41A86FE6,00000000,3F6600F9,00000000,4189D86B,41B01D2C,00000000,00000000,00000000,00000000
4,13500.0,14,471333CA,41A136EC,00000000,3F6E6DAA,00000000,41848804,41A86FE6,00000000,00000000,00000000,00000000
4,13500.0,15,471C6E89,419A65A6,00000000,3F765246,00000000,417F0E28,41A136EC,00000000,00000000,00000000,00000000
4,13500.0,16,472591C4,4193F188,00000000,3F7DBE3C,00000000,417598C1,419A65A6,00000000,00000000,00000000,00000000
4,13500.0,17,472E9D0C,418DD1B4,00000000,3F825C03,00000000,416CA032,4193F188,00000000,00000000,00000000,00000000
4,13500.0,18,47378FE4,4187FE96,00000000,3F859F4B,00000000,4164171F,418DD1B4,00000000,00000000,00000000,00000000
4,13500.0,19,474069D0,418271B3,00000000,3F88A58F,00000000,415BF20A,4187FE96,00000000,00000000,00000000,00000000
4,13500.0,20,47492A4A,417A4ADF,00000000,3F8B6971,00000000,4154272B,418271B3,00000000,00000000,00000000,00000000
4,13500.0,21,4751D0C6,417029D8,00000000,3F8DE4C0,00000000,414CAE53,417A4ADF,00000000,00000000,00000000,00000000
4,13500.0,22,475A5CB1,416677D0,00000000,3F9011CE,00000000,414580F1,417029D8,00000000,00000000,00000000,00000000
4,13500.0,23,4762CD6E,415D2D53,00000000,3F91EC64,00000000,413E99E7,416677D0,00000000,00000000,00000000,00000000
4,13500.0,24,476B2254,415443CE,00000000,3F937044,00000000,4137F4B8,415D2D53,00000000,00000000,00000000,00000000
4,13500.0,25,47735AB4,414BB58E,00000000,3F949B5E,00000000,41318D52,415443CE,00000000,00000000,00000000,00000000
4,13500.0,26,477B75D0,41437D8A,00000000,3F956C15,00000000,412B5EC6,414BB58E,00000000,00000000,00000000,00000000
4,13500.0,27,4781B970,413B973E,00000000,3F95DC58,00000000,4125645F,41437D8A,00000000,00000000,00000000,00000000
4,13500.0,28,4785A886,4133FEA4,00000000,3F95E54B,00000000,411F9B51,413B973E,00000000,00000000,00000000,00000000
4,13500.0,29,478987B5,412CB030,00000000,3F9580C7,00000000,411A0153,4133FEA4,00000000,00000000,00000000,00000000
4,13500.0,30,478D5682,4125A8C4,00000000,3F94A9BB,00000000,4114949A,412CB030,00000000,00000000,00000000,00000000
4,13500.0,31,47911463,411EE59D,00000000,3F935C83,00000000,410F53CB,4125A8C4,00000000,00000000,00000000,00000000
4,13500.0,32,4794C0C7,41186459,00000000,3F919742,00000000,410A3DF8,411EE59D,00000000,00000000,00000000,00000000
4,13500.0,33,47985B0D,411222E8,00000000,3F8F5A2D,00000000,41055292,41186459,00000000,00000000,00000000,00000000
4,13500.0,34,479BE286,410C1F8D,00000000,3F8CA7C2,00000000,41009166,411222E8,00000000,00000000,00000000,00000000
4,13500.0,35,479F5670,410658DC,00000000,3F8984F4,00000000,40F7F52A,410C1F8D,00000000,00000000,00000000,00000000
4,13500.0,36,47A2B5F3,4100CDB4,00000000,3F85F936,00000000,40EF1D1C,410658DC,00000000,00000000,00000000,00000000
4,13500.0,37,47A60021,40F6FA98,00000000,3F820E70,00000000,40E69C1D,4100CDB4,00000000,00000000,00000000,00000000
4,13500.0,38,47A933EB,40ECCE5E,00000000,3F7BA1B0,00000000,40DE7435,40F6FA98,00000000,00000000,00000000,00000000
4,13500.0,39,47AC501F,40E31695,00000000,3F729D74,00000000,40D6A7FD,40ECCE5E,00000000,00000000,00000000,00000000
4,13500.0,40,47AF535C,40D9D402,00000000,3F693050,00000000,40CF3AA4,40E31695,00000000,00000000,00000000,00000000
4,13500.0,41,47B23C0A,40D10866,00000000,3F5F67A9,00000000,40C82E65,40D9D402,00000000,00000000,00000000,00000000
4,13500.0,42,47B50844,40C8B6BA,00000000,3F555F9E,00000000,40C1873C,40D10866,00000000,00000000,00000000,00000000
4,13500.0,43,47B7B5C4,40C0E399,00000000,3F4B4241,00000000,40BB4ABD,40C8B6BA,00000000,00000000,00000000,00000000
4,13500.0,44,47BA41BE,40B995EB,00000000,3F413BFE,00000000,40B57F7B,40C0E399,00000000,00000000,00000000,00000000
4,13500.0,45,47BCA8A3,40B2D7FE,00000000,3F377B78,00000000,40B02D76,40B995EB,00000000,00000000,00000000,00000000
4,13500.0,46,47BEE5BD,40ACB9BB,00000000,3F2E3216,BE1BAB57,40AB5EF5,40AF1B7A,00000000,00000000,00000000,00000000
4,13500.0,47,47C0F26C,40A75573,00000000,3F2EFF08,BE1BAB57,40A75573,40AF1B7A,00000000,00000000,00000000,00000000
4,13500.0,48,47C2C476,40A2DE29,00000000,3ECA7569,BE1BAB57,40A75573,40AF1B7A,00000000,00000000,00000000,00000000
4,13500.0,49,47C4491D,40A00000,00000000,3E1ED8A2,BE1BAB57,40A2DE29,40AF1B7A,00000000,00000000,00000000,00000000
5,13500.0,1,459C4000,42267973,00000000,00000000,00000000,42267973,42267973,00000000,00000000,00000000,00000000
5,13500.0,2,45EE9B40,4218C04E,00000000,00000000,00000000,42267973,42267973,00000000,00000000,00000000,00000000
5,13500.0,3,46202EB0,420DF9F4,00000000,3ED4C3CA,00000000,41E29AF8,4218C04E,00000000,00000000,00000000,00000000
5,13500.0,4,4648C210,4204F03E,00000000,3EEC94A0,00000000,41D4073C,420DF9F4,00000000,00000000,00000000,00000000
5,13500.0,5,467106C0,41FA410F,00000000,3F01AEB4,00000000,41C7B507,4204F03E,00000000,00000000,00000000,00000000
5,13500.0,6,468C7DC8,41EC7768,00000000,3F0CB77C,00000000,41BD00BC,41FA410F,00000000,00000000,00000000,00000000
5,13500.0,7,46A04FA4,41E01BEE,00000000,3F177BDB,00000000,41B38569,41EC7768,00000000,00000000,00000000,00000000
5,13500.0,8,46B3F860,41D4E6EA,00000000,3F220A58,00000000,41AB0008,41E01BEE,00000000,00000000,00000000,00000000
5,13500.0,9,46C77754,41CAA47B,00000000,3F2C6C81,00000000,41A341A4,41D4E6EA,00000000,00000000,00000000,00000000
5,13500.0,10,46DACBE0,41C12DCF,00000000,3F36A8C8,00000000,419C27EF,41CAA47B,00000000,00000000,00000000,00000000
5,13500.0,11,46EDF550,41B86510,00000000,3F404630,00000000,41959B22,41C12DCF,00000000,00000000,00000000,00000000
5,13500.0,12,47007974,41B032C9,00000000,3F493012,00000000,418F86F4,41B86510,00000000,00000000,00000000,00000000
5,13500.0,13,4709E1F6,41A88431,00000000,3F517CE5,00000000,4189DAB2,41B032C9,00000000,00000000,00000000,00000000
5,13500.0,14,471333CA,41A149FA,00000000,3F593E20,00000000,418488F3,41A88431,00000000,00000000,00000000,00000000
5,13500.0,15,471C6E89,419A778A,00000000,3F608612,00000000,417F0D3B,41A149FA,00000000,00000000,00000000,00000000
5,13500.0,16,472591C4,41940254,00000000,3F676161,00000000,417594D5,419A778A,00000000,00000000,00000000,00000000
5,13500.0,17,472E9D0C,418DE175,00000000,3F6DD471,00000000,416C98F2,41940254,00000000,00000000,00000000,00000000
5,13500.0,18,47378FE4,41880D5C,00000000,3F73DCBB,00000000,41640C14,418DE175,00000000,00000000,00000000,00000000
5,13500.0,19,474069D0,41827F8B,00000000,3F797259,00000000,415BE29B,41880D5C,00000000,00000000,00000000,00000000
5,13500.0,20,47492A4A,417A64CA,00000000,3F7E89D0,00000000,4154129E,41827F8B,00000000,00000000,00000000,00000000
5,13500.0,21,4751D0C6,41704216,00000000,3F818B1E,00000000,414C93DF,417A64CA,00000000,00000000,00000000,00000000
5,13500.0,22,475A5CB1,41668E77,00000000,3F8385F7,00000000,41455FC2,41704216,00000000,00000000,00000000,00000000
5,13500.0,23,4762CD6E,415D4278,00000000,3F8530F6,00000000,413E712B,41668E77,00000000,00000000,00000000,00000000
5,13500.0,24,476B2254,41545783,00000000,3F86877F,00000000,4137C380,415D4278,00000000,00000000,00000000,00000000
5,13500.0,25,47735AB4,414BC7E6,00000000,3F8786E3,00000000,4131529B,41545783,00000000,00000000,00000000,00000000
5,13500.0,26,477B75D0,41438E96,00000000,3F882C5C,00000000,412B197E,414BC7E6,00000000,00000000,00000000,00000000
5,13500.0,27,4781B970,413BA70A,00000000,3F887133,00000000,4125135A,41438E96,00000000,00000000,00000000,00000000
5,13500.0,28,4785A886,41340D41,00000000,3F884E78,00000000,411F3D50,413BA70A,00000000,00000000,00000000,00000000
5,13500.0,29,478987B5,412CBDA9,00000000,3F87BE11,00000000,4119950A,41340D41,00000000,00000000,00000000,00000000
5,13500.0,30,478D5682,4125B528,00000000,3F86BB1D,00000000,411418B1,412CBDA9,00000000,00000000,00000000,00000000
5,13500.0,31,47911463,411EF0F8,00000000,3F854257,00000000,410EC6E0,4125B528,00000000,00000000,00000000,00000000
5,13500.0,32,4794C0C7,41186EB8,00000000,3F83526B,00000000,41099E99,411EF0F8,00000000,00000000,00000000,00000000
5,13500.0,33,47985B0D,41122C55,00000000,3F80EC43,00000000,41049F41,41186EB8,00000000,00000000,00000000,00000000
5,13500.0,34,479BE286,410C2814,00000000,3F7C2683,00000000,40FF912F,41122C55,00000000,00000000,00000000,00000000
5,13500.0,35,479F5670,41066088,00000000,3F759AB8,00000000,40F63564,410C2814,00000000,00000000,00000000,00000000
5,13500.0,36,47A2B5F3,4100D490,00000000,3F6E4647,00000000,40ED2BE2,41066088,00000000,00000000,00000000,00000000
5,13500.0,37,47A60021,40F706C2,00000000,3F663F41,00000000,40E47602,4100D490,00000000,00000000,00000000,00000000
5,13500.0,38,47A933EB,40ECD90D,00000000,3F5DA054,00000000,40DC15B5,40F706C2,00000000,00000000,00000000,00000000
5,13500.0,39,47AC501F,40E31FDF,00000000,3F54880D,00000000,40D40D85,40ECD90D,00000000,00000000,00000000,00000000
5,13500.0,40,47AF535C,40D9DBFA,00000000,3F4B182F,00000000,40CC6096,40E31FDF,00000000,00000000,00000000,00000000
5,13500.0,41,47B23C0A,40D10F1E,00000000,3F4160E0,00000000,40C510BE,40D9DBFA,00000000,00000000,00000000,00000000
5,13500.0,42,47B50844,40C8BC48,00000000,3F377F9F,00000000,40BE21C9,40D10F1E,00000000,00000000,00000000,00000000
5,13500.0,43,47B7B5C4,40C0E811,00000000,3F2D9E4D,00000000,40B79970,40C8BC48,00000000,00000000,00000000,00000000
5,13500.0,44,47BA41BE,40B99961,00000000,3F23E808,BE3A6920,40B17EAA,40B9335E,00000000,00000000,00000000,00000000
5,13500.0,45,47BCA8A3,40B2DA88,00000000,3F1A88D8,BE11BD35,40ABDA2D,40B9335F,00000000,80000000,00000000,00000000
5,13500.0,46,47BEE5BD,40ACBB70,00000000,3F1B579A,BDD7A9F0,40A7566F,40B93360,00000000,80000000,00000000,00000000
5,13500.0,47,47C0F26C,40A7566F,00000000,3ED2B196,BD92412A,40ACBB70,40B9335F,00000000,80000000,00000000,00000000
5,13500.0,48,47C2C476,40A2DE8B,00000000,3E73C218,BD2934DB,40A7566F,40B9335F,00000000,80000000,00000000,00000000
5,13500.0,49,47C4491D,40A00000,00000000,3DBF3FD0,BC84C1CA,40A2DE8B,40B9335E,00000000,80000000,00000000,00000000
6,13500.0,1,459C4000,42294F08,00000000,00000000,00000000,42294F08,42294F08,00000000,00000000,00000000,00000000
6,13500.0,2,45EE9B40,421A0CD8,00000000,00000000,00000000,42294F08,42294F08,00000000,00000000,00000000,00000000
6,13500.0,3,46202EB0,420E5B90,00000000,3DC4E378,00000000,41F08769,421A0CD8,00000000,00000000,00000000,00000000
6,13500.0,4,4648C210,4204E41D,00000000,3E8D81C4,00000000,41D54B28,420E5B90,00000000,00000000,00000000,00000000
6,13500.0,5,467106C0,41F9E55F,00000000,3EB8D84C,00000000,41C7676A,4204E41D,00000000,00000000,00000000,00000000
6,13500.0,6,468C7DC8,41EC2179,00000000,3EC92BF7,00000000,41BC99B6,41F9E55F,00000000,00000000,00000000,00000000
6,13500.0,7,46A04FA4,41DFCB2A,00000000,3ED88280,00000000,41B322A7,41EC2179,00000000,00000000,00000000,00000000
6,13500.0,8,46B3F860,41D49AD5,00000000,3EE78BAD,00000000,41AAA113,41DFCB2A,00000000,00000000,00000000,00000000
6,13500.0,9,46C77754,41CA5CB1,00000000,3EF65534,00000000,41A2E61F,41D49AD5,00000000,00000000,00000000,00000000
6,13500.0,10,46DACBE0,41C0E9FA,00000000,3F02742B,00000000,419BCF8E,41CA5CB1,00000000,00000000,00000000,00000000
6,13500.0,11,46EDF550,41B824EA,00000000,3F0946D3,00000000,419545C7,41C0E9FA,00000000,00000000,00000000,00000000
6,13500.0,12,47007974,41AFF614,00000000,3F0F975B,00000000,418F3470,41B824EA,00000000,00000000,00000000,00000000
6,13500.0,13,4709E1F6,41A84AB7,00000000,3F157639,00000000,41898ADE,41AFF614,00000000,00000000,00000000,00000000
6,13500.0,14,471333CA,41A1138C,00000000,3F1AF028,00000000,41843BB0,41A84AB7,00000000,00000000,00000000,00000000
6,13500.0,15,471C6E89,419A43FF,00000000,3F20120B,00000000,417E77B1,41A1138C,00000000,00000000,00000000,00000000
6,13500.0,16,472591C4,4193D184,00000000,3F24E5C0,00000000,4175042B,419A43FF,00000000,00000000,00000000,00000000
6,13500.0,17,472E9D0C,418DB342,00000000,3F296F36,00000000,416C0D1E,4193D184,00000000,00000000,00000000,00000000
6,13500.0,18,47378FE4,4187E1A5,00000000,3F2DAD54,00000000,41638516,418DB342,00000000,00000000,00000000,00000000
6,13500.0,19,474069D0,41825636,00000000,3F319B17,00000000,415B607B,4187E1A5,00000000,00000000,00000000,00000000
6,13500.0,20,47492A4A,417A16B0,00000000,3F3530C6,00000000,41539563,41825636,00000000,00000000,00000000,00000000
6,13500.0,21,4751D0C6,416FF85D,00000000,3F38656E,00000000,414C1B80,417A16B0,00000000,00000000,00000000,00000000
6,13500.0,22,475A5CB1,416648F3,00000000,3F3B30B8,00000000,4144EC27,416FF85D,00000000,00000000,00000000,00000000
6,13500.0,23,4762CD6E,415D0101,00000000,3F3D8C83,00000000,413E0233,416648F3,00000000,00000000,00000000,00000000
6,13500.0,24,476B2254,415419F5,00000000,3F3F72AD,00000000,41375938,415D0101,00000000,00000000,00000000,00000000
6,13500.0,25,47735AB4,414B8E1E,00000000,3F40DF8F,00000000,4130ED25,415419F5,00000000,00000000,00000000,00000000
6,13500.0,26,477B75D0,41435873,00000000,3F41CFB7,00000000,412AB8E5,414B8E1E,00000000,00000000,00000000,00000000
6,13500.0,27,4781B970,413B746D,00000000,3F4239E6,00000000,4124B7B1,41435873,00000000,00000000,00000000,00000000
6,13500.0,28,4785A886,4133DE0C,00000000,3F421478,00000000,411EE6AB,413B746D,00000000,00000000,00000000,00000000
6,13500.0,29,478987B5,412C91C0,00000000,3F4156E8,00000000,4119437C,4133DE0C,00000000,00000000,00000000,00000000
6,13500.0,30,478D5682,41258C6F,00000000,3F3FFA58,00000000,4113CC49,412C91C0,00000000,00000000,00000000,00000000
6,13500.0,31,47911463,411ECB54,00000000,3F3DFA13,00000000,410E7FAA,41258C6F,00000000,00000000,00000000,00000000
6,13500.0,32,4794C0C7,41184C10,00000000,3F3B5409,00000000,41095C9E,411ECB54,00000000,00000000,00000000,00000000
6,13500.0,33,47985B0D,41120C90,00000000,3F380939,00000000,41046287,41184C10,00000000,00000000,00000000,00000000
