case,dxi,nz,dt,tke_diag,dx,dy,psfc,znt,ust,hfx,qfx,wspd_in,br,psim,psih,xland,corf,u10_in,v10_in,hpbl,kpbl,wstar,delta,u10_out,v10_out,wspd_out,hpbl_tw,kpbl_tw,wstar_tw,delta_tw,u10_tw,v10_tw
7,3,40, 4.5000000000000000E+001,1, 5.0000000000000000E+002, 5.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000, 1.4012984643248171E-045, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
7,4,40, 4.5000000000000000E+001,1, 1.0000000000000000E+003, 1.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000, 1.4012984643248171E-045, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
7,5,40, 4.5000000000000000E+001,1, 3.0000000000000000E+003, 3.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000, 1.4012984643248171E-045, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
7,6,40, 4.5000000000000000E+001,1, 9.0000000000000000E+003, 9.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000, 1.4012984643248171E-045, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
8,1,40, 4.5000000000000000E+001,1, 1.0000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000,-1.4012984643248171E-045, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0083422851562500E+002,10, 2.3618748784065247E-001, 1.8491977691650391E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0083422851562500E+002,10, 2.3618748784065247E-001, 1.8491977691650391E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
8,2,40, 4.5000000000000000E+001,1, 2.5000000000000000E+002, 2.5000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000,-1.4012984643248171E-045, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0083422851562500E+002,10, 2.3618748784065247E-001, 1.8491977691650391E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0083422851562500E+002,10, 2.3618748784065247E-001, 1.8491977691650391E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
8,3,40, 4.5000000000000000E+001,1, 5.0000000000000000E+002, 5.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000,-1.4012984643248171E-045, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0083422851562500E+002,10, 2.3618748784065247E-001, 1.8491977691650391E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0083422851562500E+002,10, 2.3618748784065247E-001, 1.8491977691650391E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
8,4,40, 4.5000000000000000E+001,1, 1.0000000000000000E+003, 1.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000,-1.4012984643248171E-045, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0083422851562500E+002,10, 2.3618748784065247E-001, 1.8491977691650391E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0083422851562500E+002,10, 2.3618748784065247E-001, 1.8491977691650391E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
8,5,40, 4.5000000000000000E+001,1, 3.0000000000000000E+003, 3.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000,-1.4012984643248171E-045, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0083422851562500E+002,10, 2.3618748784065247E-001, 1.8491977691650391E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0083422851562500E+002,10, 2.3618748784065247E-001, 1.8491977691650391E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
8,6,40, 4.5000000000000000E+001,1, 9.0000000000000000E+003, 9.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000,-1.4012984643248171E-045, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0083422851562500E+002,10, 2.3618748784065247E-001, 1.8491977691650391E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0083422851562500E+002,10, 2.3618748784065247E-001, 1.8491977691650391E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
9,1,40, 4.5000000000000000E+001,1, 1.0000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000, 1.1754943508222875E-038, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
9,2,40, 4.5000000000000000E+001,1, 2.5000000000000000E+002, 2.5000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000, 1.1754943508222875E-038, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
9,3,40, 4.5000000000000000E+001,1, 5.0000000000000000E+002, 5.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000, 1.1754943508222875E-038, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
9,4,40, 4.5000000000000000E+001,1, 1.0000000000000000E+003, 1.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000, 1.1754943508222875E-038, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
9,5,40, 4.5000000000000000E+001,1, 3.0000000000000000E+003, 3.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000, 1.1754943508222875E-038, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
9,6,40, 4.5000000000000000E+001,1, 9.0000000000000000E+003, 9.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.0000001192092896E-001, 5.0000000000000000E-001, 1.0000000116860974E-007, 6.2004399299621582E+000, 1.1754943508222875E-038, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.0074108886718750E+002,10, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
10,1,40, 4.5000000000000000E+001,1, 1.0000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+005, 9.9999997473787516E-005, 5.0000000745058060E-002,-8.0000000000000000E+000, 3.0000001061125658E-006, 3.6086773872375488E+000, 6.0000002384185791E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 2.0000000000000000E+000, 9.9999997473787516E-005, 3.0000000000000000E+000,-2.0000000000000000E+000, 6.2268768310546875E+001,3, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0000000000000000E+000,-2.0000000000000000E+000, 3.6086773872375488E+000, 6.2268768310546875E+001,3, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0018749237060547E+000,-1.9988750219345093E+000
10,2,40, 4.5000000000000000E+001,1, 2.5000000000000000E+002, 2.5000000000000000E+002, 1.0000000000000000E+005, 9.9999997473787516E-005, 5.0000000745058060E-002,-8.0000000000000000E+000, 3.0000001061125658E-006, 3.6086773872375488E+000, 6.0000002384185791E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 2.0000000000000000E+000, 9.9999997473787516E-005, 3.0000000000000000E+000,-2.0000000000000000E+000, 6.2268768310546875E+001,3, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0000000000000000E+000,-2.0000000000000000E+000, 3.6086773872375488E+000, 6.2268768310546875E+001,3, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0018749237060547E+000,-1.9988750219345093E+000
10,3,40, 4.5000000000000000E+001,1, 5.0000000000000000E+002, 5.0000000000000000E+002, 1.0000000000000000E+005, 9.9999997473787516E-005, 5.0000000745058060E-002,-8.0000000000000000E+000, 3.0000001061125658E-006, 3.6086773872375488E+000, 6.0000002384185791E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 2.0000000000000000E+000, 9.9999997473787516E-005, 3.0000000000000000E+000,-2.0000000000000000E+000, 6.2268768310546875E+001,3, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0000000000000000E+000,-2.0000000000000000E+000, 3.6086773872375488E+000, 6.2268768310546875E+001,3, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0018749237060547E+000,-1.9988750219345093E+000
10,4,40, 4.5000000000000000E+001,1, 1.0000000000000000E+003, 1.0000000000000000E+003, 1.0000000000000000E+005, 9.9999997473787516E-005, 5.0000000745058060E-002,-8.0000000000000000E+000, 3.0000001061125658E-006, 3.6086773872375488E+000, 6.0000002384185791E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 2.0000000000000000E+000, 9.9999997473787516E-005, 3.0000000000000000E+000,-2.0000000000000000E+000, 6.2268768310546875E+001,3, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0000000000000000E+000,-2.0000000000000000E+000, 3.6086773872375488E+000, 6.2268768310546875E+001,3, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0018749237060547E+000,-1.9988750219345093E+000
10,5,40, 4.5000000000000000E+001,1, 3.0000000000000000E+003, 3.0000000000000000E+003, 1.0000000000000000E+005, 9.9999997473787516E-005, 5.0000000745058060E-002,-8.0000000000000000E+000, 3.0000001061125658E-006, 3.6086773872375488E+000, 6.0000002384185791E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 2.0000000000000000E+000, 9.9999997473787516E-005, 3.0000000000000000E+000,-2.0000000000000000E+000, 6.2268768310546875E+001,3, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0000000000000000E+000,-2.0000000000000000E+000, 3.6086773872375488E+000, 6.2268768310546875E+001,3, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0018749237060547E+000,-1.9988750219345093E+000
10,6,40, 4.5000000000000000E+001,1, 9.0000000000000000E+003, 9.0000000000000000E+003, 1.0000000000000000E+005, 9.9999997473787516E-005, 5.0000000745058060E-002,-8.0000000000000000E+000, 3.0000001061125658E-006, 3.6086773872375488E+000, 6.0000002384185791E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 2.0000000000000000E+000, 9.9999997473787516E-005, 3.0000000000000000E+000,-2.0000000000000000E+000, 6.2268768310546875E+001,3, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0000000000000000E+000,-2.0000000000000000E+000, 3.6086773872375488E+000, 6.2268768310546875E+001,3, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0018749237060547E+000,-1.9988750219345093E+000
11,1,40, 4.5000000000000000E+001,1, 1.0000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+005, 9.9999997473787516E-005, 5.0000000745058060E-002,-8.0000000000000000E+000, 3.0000001061125658E-006, 3.6086773872375488E+000, 6.0000002384185791E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 2.0000000000000000E+000, 9.9999997473787516E-005, 1.4012984643248171E-045,-0.0000000000000000E+000, 1.1769331359863281E+002,4, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4012984643248171E-045,-0.0000000000000000E+000, 3.6086773872375488E+000, 1.1769331359863281E+002,4, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.0187501907348633E-001,-5.9887504577636719E-001
11,2,40, 4.5000000000000000E+001,1, 2.5000000000000000E+002, 2.5000000000000000E+002, 1.0000000000000000E+005, 9.9999997473787516E-005, 5.0000000745058060E-002,-8.0000000000000000E+000, 3.0000001061125658E-006, 3.6086773872375488E+000, 6.0000002384185791E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 2.0000000000000000E+000, 9.9999997473787516E-005, 1.4012984643248171E-045,-0.0000000000000000E+000, 1.1769331359863281E+002,4, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4012984643248171E-045,-0.0000000000000000E+000, 3.6086773872375488E+000, 1.1769331359863281E+002,4, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.0187501907348633E-001,-5.9887504577636719E-001
11,3,40, 4.5000000000000000E+001,1, 5.0000000000000000E+002, 5.0000000000000000E+002, 1.0000000000000000E+005, 9.9999997473787516E-005, 5.0000000745058060E-002,-8.0000000000000000E+000, 3.0000001061125658E-006, 3.6086773872375488E+000, 6.0000002384185791E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 2.0000000000000000E+000, 9.9999997473787516E-005, 1.4012984643248171E-045,-0.0000000000000000E+000, 1.1769331359863281E+002,4, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4012984643248171E-045,-0.0000000000000000E+000, 3.6086773872375488E+000, 1.1769331359863281E+002,4, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.0187501907348633E-001,-5.9887504577636719E-001
11,4,40, 4.5000000000000000E+001,1, 1.0000000000000000E+003, 1.0000000000000000E+003, 1.0000000000000000E+005, 9.9999997473787516E-005, 5.0000000745058060E-002,-8.0000000000000000E+000, 3.0000001061125658E-006, 3.6086773872375488E+000, 6.0000002384185791E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 2.0000000000000000E+000, 9.9999997473787516E-005, 1.4012984643248171E-045,-0.0000000000000000E+000, 1.1769331359863281E+002,4, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4012984643248171E-045,-0.0000000000000000E+000, 3.6086773872375488E+000, 1.1769331359863281E+002,4, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.0187501907348633E-001,-5.9887504577636719E-001
11,5,40, 4.5000000000000000E+001,1, 3.0000000000000000E+003, 3.0000000000000000E+003, 1.0000000000000000E+005, 9.9999997473787516E-005, 5.0000000745058060E-002,-8.0000000000000000E+000, 3.0000001061125658E-006, 3.6086773872375488E+000, 6.0000002384185791E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 2.0000000000000000E+000, 9.9999997473787516E-005, 1.4012984643248171E-045,-0.0000000000000000E+000, 1.1769331359863281E+002,4, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4012984643248171E-045,-0.0000000000000000E+000, 3.6086773872375488E+000, 1.1769331359863281E+002,4, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.0187501907348633E-001,-5.9887504577636719E-001
11,6,40, 4.5000000000000000E+001,1, 9.0000000000000000E+003, 9.0000000000000000E+003, 1.0000000000000000E+005, 9.9999997473787516E-005, 5.0000000745058060E-002,-8.0000000000000000E+000, 3.0000001061125658E-006, 3.6086773872375488E+000, 6.0000002384185791E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 2.0000000000000000E+000, 9.9999997473787516E-005, 1.4012984643248171E-045,-0.0000000000000000E+000, 1.1769331359863281E+002,4, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4012984643248171E-045,-0.0000000000000000E+000, 3.6086773872375488E+000, 1.1769331359863281E+002,4, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.0187501907348633E-001,-5.9887504577636719E-001
12,1,40, 4.5000000000000000E+001,1, 1.0000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.2004399299621582E+000, 1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 7.0335919189453125E+002,9, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 7.0335919189453125E+002,9, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
12,2,40, 4.5000000000000000E+001,1, 2.5000000000000000E+002, 2.5000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.2004399299621582E+000, 1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 7.0335919189453125E+002,9, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 7.0335919189453125E+002,9, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
12,3,40, 4.5000000000000000E+001,1, 5.0000000000000000E+002, 5.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.2004399299621582E+000, 1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 7.0335919189453125E+002,9, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 7.0335919189453125E+002,9, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
12,4,40, 4.5000000000000000E+001,1, 1.0000000000000000E+003, 1.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.2004399299621582E+000, 1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 7.0335919189453125E+002,9, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 7.0335919189453125E+002,9, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
12,5,40, 4.5000000000000000E+001,1, 3.0000000000000000E+003, 3.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.2004399299621582E+000, 1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 7.0335919189453125E+002,9, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 7.0335919189453125E+002,9, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
12,6,40, 4.5000000000000000E+001,1, 9.0000000000000000E+003, 9.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.2004399299621582E+000, 1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 7.0335919189453125E+002,9, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 7.0335919189453125E+002,9, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
13,1,40, 4.5000000000000000E+001,1, 1.0000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 1.4012984643248171E-045, 0.0000000000000000E+000,-0.0000000000000000E+000, 1.0000000133514320E-010,-1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 4.7161216735839844E+001,2, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 1.0000000133514320E-010, 4.7161216735839844E+001,2, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
13,2,40, 4.5000000000000000E+001,1, 2.5000000000000000E+002, 2.5000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 1.4012984643248171E-045, 0.0000000000000000E+000,-0.0000000000000000E+000, 1.0000000133514320E-010,-1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 4.7161216735839844E+001,2, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 1.0000000133514320E-010, 4.7161216735839844E+001,2, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
13,3,40, 4.5000000000000000E+001,1, 5.0000000000000000E+002, 5.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 1.4012984643248171E-045, 0.0000000000000000E+000,-0.0000000000000000E+000, 1.0000000133514320E-010,-1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 4.7161216735839844E+001,2, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 1.0000000133514320E-010, 4.7161216735839844E+001,2, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
13,4,40, 4.5000000000000000E+001,1, 1.0000000000000000E+003, 1.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 1.4012984643248171E-045, 0.0000000000000000E+000,-0.0000000000000000E+000, 1.0000000133514320E-010,-1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 4.7161216735839844E+001,2, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 1.0000000133514320E-010, 4.7161216735839844E+001,2, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
