case,dxi,k,u,v,t,qv,qc,qi,p2d,pi2d,p2di_k,p2di_kp1,dz8w,tke_in,rublten,rvblten,rthblten,rqvblten,rqcblten,rqiblten,exch_h,tke_out,el_out,rublten_tw,rvblten_tw,exch_h_tw
1,1,25, 1.5558750152587891E+001, 3.5980000495910645E+000, 2.6828979492187500E+002, 9.3791744438931346E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.7271398437500000E+004, 8.0728727579116821E-001, 4.8675222656250000E+004, 4.5867574218750000E+004, 5.0500000000000000E+002, 4.9999998882412910E-003, 0.0000000000000000E+000,-5.2981907749938273E-009, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0043196380138397E-002, 4.9999998882412910E-003, 3.5829823017120361E+000, 0.0000000000000000E+000,-5.2981907749938273E-009, 1.0043196380138397E-002
1,1,26, 1.6331249237060547E+001, 4.0099997520446777E+000, 2.6613986206054688E+002, 7.6330814044922590E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4493933593750000E+004, 7.9344075918197632E-001, 4.5867574218750000E+004, 4.3120292968750000E+004, 5.2500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-5.2981907749938273E-009, 0.0000000000000000E+000, 1.9402554649744497E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0047451592981815E-002, 4.9999998882412910E-003, 3.5942156314849854E+000,-2.1192763099975309E-008,-5.2981907749938273E-009, 1.0047451592981815E-002
1,1,27, 1.7133750915527344E+001, 4.4379997253417969E+000, 2.6390093994140625E+002, 6.1625562375411391E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1781289062500000E+004, 7.7930790185928345E-001, 4.3120292968750000E+004, 4.0442289062500000E+004, 5.4500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.5894572769070692E-008, 0.0000000000000000E+000, 1.9402554649744497E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0052031837403774E-002, 4.9999998882412910E-003, 3.6064701080322266E+000,-2.1192763099975309E-008,-1.5894572769070692E-008, 1.0052031837403774E-002
1,1,28, 1.7966251373291016E+001, 4.8819999694824219E+000, 2.6157336425781250E+002, 4.9356865929439664E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9141875000000000E+004, 7.6491272449493408E-001, 4.0442289062500000E+004, 3.7841464843750000E+004, 5.6500000000000000E+002, 4.9999998882412910E-003, 0.0000000000000000E+000,-5.2981907749938273E-009, 0.0000000000000000E+000, 6.4675180358811368E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0056958533823490E-002, 4.9999998882412910E-003, 3.6196868419647217E+000, 0.0000000000000000E+000,-5.2981907749938273E-009, 1.0056958533823490E-002
1,1,29, 1.8828750610351562E+001, 5.3420000076293945E+000, 2.5915768432617188E+002, 3.9215688593685627E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6583070312500000E+004, 7.5027918815612793E-001, 3.7841464843750000E+004, 3.5324679687500000E+004, 5.8500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.5894572769070692E-008, 0.0000000000000000E+000, 9.7012773248722484E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0062247514724731E-002, 4.9999998882412910E-003, 3.6337034702301025E+000,-2.1192763099975309E-008,-1.5894572769070692E-008, 1.0062247514724731E-002
1,1,30, 1.9721250534057617E+001, 5.8179998397827148E+000, 2.5665447998046875E+002, 3.0909912311471999E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4111234375000000E+004, 7.3543131351470947E-001, 3.5324679687500000E+004, 3.2897792968750000E+004, 6.0500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-5.2981907749938273E-009, 0.0000000000000000E+000, 6.4675180358811368E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0067929513752460E-002, 5.0000003539025784E-003, 3.6486117839813232E+000,-2.1192763099975309E-008,-5.2981907749938273E-009, 1.0067929513752460E-002
1,1,31, 2.0643749237060547E+001, 6.3099999427795410E+000, 2.5406463623046875E+002, 2.4169146490748972E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1731708984375000E+004, 7.2039312124252319E-001, 3.2897792968750000E+004, 3.0565625000000000E+004, 6.2500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 4.8506386624361242E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0074020363390446E-002, 4.9999998882412910E-003, 3.6642408370971680E+000,-2.1192763099975309E-008,-1.0596381549987655E-008, 1.0074020363390446E-002
1,1,32, 2.1596250534057617E+001, 6.8179998397827148E+000, 2.5138909912109375E+002, 1.8747810099739581E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9448837890625000E+004, 7.0518845319747925E-001, 3.0565625000000000E+004, 2.8332050781250000E+004, 6.4500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 6.4675180358811368E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0080550797283649E-002, 4.9999998882412910E-003, 3.6805951595306396E+000,-2.1192763099975309E-008,-1.0596381549987655E-008, 1.0080550797283649E-002
1,1,33, 2.2578750610351562E+001, 7.3420000076293945E+000, 2.4862904357910156E+002, 1.4426645066123456E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.7266013671875000E+004, 6.8984103202819824E-001, 2.8332050781250000E+004, 2.6199976562500000E+004, 6.6500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 4.8506386624361242E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0087547823786736E-002, 4.9999998882412910E-003, 3.6976141929626465E+000,-2.1192763099975309E-008,-1.0596381549987655E-008, 1.0087547823786736E-002
1,1,34, 2.3591249465942383E+001, 7.8819999694824219E+000, 2.4578585815429688E+002, 1.1013005132554099E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5185689453125000E+004, 6.7437440156936646E-001, 2.6199976562500000E+004, 2.4171402343750000E+004, 6.8500000000000000E+002, 4.9999998882412910E-003,-4.2385526199950618E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 3.2337590179405684E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0095028206706047E-002, 4.9999998882412910E-003, 3.7152395248413086E+000,-4.2385526199950618E-008,-1.0596381549987655E-008, 1.0095028206706047E-002
1,1,35, 2.4633750915527344E+001, 8.4379997253417969E+000, 2.4286106872558594E+002, 8.3401151641737670E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3209445312500000E+004, 6.5881174802780151E-001, 2.4171402343750000E+004, 2.2247488281250000E+004, 7.0500000000000000E+002, 4.9999998882412910E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6168795089702842E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0103031992912292E-002, 4.9999998882412910E-003, 3.7334556579589844E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0103031992912292E-002
1,1,36, 2.5706249237060547E+001, 9.0099992752075195E+000, 2.3985641479492188E+002, 6.2656152294948697E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1338035156250000E+004, 6.4317601919174194E-001, 2.2247488281250000E+004, 2.0428580078125000E+004, 7.2500000000000000E+002, 4.9999998882412910E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6168795089702842E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0111584328114986E-002, 4.9999998882412910E-003, 3.7522251605987549E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0111584328114986E-002
1,1,37, 2.6808750152587891E+001, 9.5979995727539062E+000, 2.3677377319335938E+002, 4.6696168283233419E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9571439453125000E+004, 6.2748956680297852E-001, 2.0428580078125000E+004, 1.8714298828125000E+004, 7.4500000000000000E+002, 4.9999998882412910E-003,-4.2385526199950618E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 8.0843975448514210E-014, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0120714083313942E-002, 4.9999998882412910E-003, 3.7714796066284180E+000,-4.2385526199950618E-008,-1.0596381549987655E-008, 1.0120714083313942E-002
1,1,38, 2.7941249847412109E+001, 1.0201999664306641E+001, 2.3361526489257812E+002, 3.4524255170254037E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7908939453125000E+004, 6.1177450418472290E-001, 1.8714298828125000E+004, 1.7103580078125000E+004, 7.6500000000000000E+002, 4.9999998882412910E-003, 2.1192763099975309E-008, 1.0596381549987655E-008, 0.0000000000000000E+000, 8.0843975448514210E-014, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0130452923476696E-002, 4.9999998882412910E-003, 3.7912247180938721E+000, 2.1192763099975309E-008, 1.0596381549987655E-008, 1.0130452923476696E-002
1,1,39, 2.9103750228881836E+001, 1.0821999549865723E+001, 2.3038320922851562E+002, 2.5321709472336806E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6349169921875000E+004, 5.9605246782302856E-001, 1.7103580078125000E+004, 1.5594759765625000E+004, 7.8500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 6.0632983280451552E-014, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0140839964151382E-002, 4.9999998882412910E-003, 3.8114233016967773E+000,-2.1192763099975309E-008,-1.0596381549987655E-008, 1.0140839964151382E-002
1,1,40, 3.0296249389648438E+001, 1.1457999229431152E+001, 2.2708004760742188E+002, 1.8424141671857797E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4890191406250000E+004, 5.8034437894821167E-001, 1.5594759765625000E+004, 1.4185624023437500E+004, 8.0500000000000000E+002, 4.9999998882412910E-003,-1.9073486612342094E-007,-1.0596381372351971E-007, 0.0000000000000000E+000, 1.0105496761657687E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0151902213692665E-002, 4.9999998882412910E-003, 3.8320398330688477E+000,-1.9073486612342094E-007,-1.0596381372351971E-007, 1.0151902213692665E-002
1,2,1, 6.0187501907348633E+000,-1.4900000095367432E+000, 2.9988031005859375E+002, 1.1940149590373039E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9853156250000000E+004, 9.9958020448684692E-001, 1.0000000000000000E+005, 9.9706312500000000E+004, 2.5000000000000000E+001, 6.1078226566314697E-001,-5.8827507309615612E-003, 1.7803761875256896E-003, 3.5749648232012987E-003,-1.7480924441315437E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0000000000000000E+000, 0.0000000000000000E+000,-4.9999766051769257E-003, 1.5665267128497362E-003, 0.0000000000000000E+000
1,2,2, 6.0712499618530273E+000,-1.4620000123977661E+000, 2.9954541015625000E+002, 1.1774152517318726E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9443078125000000E+004, 9.9840563535690308E-001, 9.9706312500000000E+004, 9.9179851562500000E+004, 4.5000000000000000E+001, 6.4318966865539551E-001,-7.6329975854605436E-004, 5.5063964100554585E-004, 1.3366698985919356E-003,-1.6590373661529156E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1711383819580078E+001, 4.1032299399375916E-001, 3.7285896301269531E+001,-5.8094662381336093E-004, 5.0646334420889616E-004, 2.1711383819580078E+001
1,2,3, 6.1537499427795410E+000,-1.4179999828338623E+000, 2.9901983642578125E+002, 1.1517950333654881E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.8802078125000000E+004, 9.9656260013580322E-001, 9.9179851562500000E+004, 9.8424312500000000E+004, 6.5000000000000000E+001, 6.9029611349105835E-001, 6.8087050749454647E-005, 2.5844309129752219E-004, 6.6596141550689936E-004,-1.2441952321751160E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.6341224670410156E+001, 4.6352452039718628E-001, 7.6956039428710938E+001, 1.2100538151571527E-004, 2.4562148610129952E-004, 8.6341224670410156E+001
1,2,4, 6.2662501335144043E+000,-1.3580000400543213E+000, 2.9830468750000000E+002, 1.1177542619407177E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.7934640625000000E+004, 9.9405491352081299E-001, 9.8424312500000000E+004, 9.7444976562500000E+004, 8.5000000000000000E+001, 7.4700903892517090E-001, 1.8764601554721594E-004, 1.1294815340079367E-004, 3.6214193096384406E-004,-4.3125410797983932E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9445800781250000E+002, 5.8062171936035156E-001, 1.1019653320312500E+002, 2.0335515728220344E-004, 1.0914140875684097E-004, 1.9445800781250000E+002
1,2,5, 6.4087500572204590E+000,-1.2820000648498535E+000, 2.9740130615234375E+002, 1.0760765522718430E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.6846812500000000E+004, 9.9088758230209351E-001, 9.7444976562500000E+004, 9.6248648437500000E+004, 1.0500000000000000E+002, 8.0638402700424194E-001, 1.5514691767748445E-004, 3.8886071706656367E-005, 1.7598470731172711E-004, 1.3067490556295525E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3589532470703125E+002, 6.7616379261016846E-001, 1.4025332641601562E+002, 1.5932718815747648E-004, 3.7872792745474726E-005, 3.3589532470703125E+002
1,2,6, 6.5812501907348633E+000,-1.1900000572204590E+000, 2.9631130981445312E+002, 1.0276981629431248E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.5546109375000000E+004, 9.8706686496734619E-001, 9.6248648437500000E+004, 9.4843578125000000E+004, 1.2500000000000000E+002, 8.5962480306625366E-001, 1.6912355204112828E-004, 4.4944550609216094E-005, 9.3587244919035584E-005, 7.6885857680508707E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.7594238281250000E+002, 7.2672843933105469E-001, 1.5938151550292969E+002, 1.7003483662847430E-004, 4.4724678446073085E-005, 4.7594238281250000E+002
1,2,7, 6.7837500572204590E+000,-1.0820000171661377E+000, 2.9503686523437500E+002, 9.7367428243160248E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.4041484375000000E+004, 9.8260051012039185E-001, 9.4843578125000000E+004, 9.3239382812500000E+004, 1.4500000000000000E+002, 8.9608311653137207E-001, 1.1348724365234375E-004, 3.4070017136400566E-005, 2.8822158128605224E-005, 7.3605527006748162E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.6581445312500000E+002, 7.3093169927597046E-001, 1.7319845581054688E+002, 1.1367268598405644E-004, 3.4026306821033359E-005, 5.6581445312500000E+002
1,2,8, 7.0162501335144043E+000,-9.5800000429153442E-001, 2.9358035278320312E+002, 9.1513982042670250E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.2343140625000000E+004, 9.7749739885330200E-001, 9.3239382812500000E+004, 9.1446890625000000E+004, 1.6500000000000000E+002, 9.0325903892517090E-001, 5.8333080232841894E-006, 1.5722381476734881E-006,-2.9839409762644209E-005, 2.7460563956083206E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.7203601074218750E+002, 7.0011949539184570E-001, 1.8321925354003906E+002, 5.8756936596182641E-006, 1.5636285297659924E-006, 5.7203601074218750E+002
1,2,9, 7.2787499427795410E+000,-8.1800001859664917E-001, 2.9194448852539062E+002, 8.5327066481113434E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.0462484375000000E+004, 9.7176760435104370E-001, 9.1446890625000000E+004, 8.9478078125000000E+004, 1.8500000000000000E+002, 8.6680072546005249E-001,-1.0770691733341664E-004,-3.3871332561830059E-005,-6.5443251514807343E-005, 4.0226927922049072E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.9800048828125000E+002, 6.3544476032257080E-001, 1.9060270690917969E+002,-1.0770162043627352E-004,-3.3873318898258731E-005, 4.9800048828125000E+002
1,2,10, 7.5712499618530273E+000,-6.6200000047683716E-001, 2.9013241577148438E+002, 7.8924503177404404E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.8411984375000000E+004, 9.6542263031005859E-001, 8.9478078125000000E+004, 8.7345898437500000E+004, 2.0500000000000000E+002, 7.7050441503524780E-001,-1.9942389917559922E-004,-6.2657069065608084E-005,-7.3242190410383046E-005, 4.1316573629046616E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.7426092529296875E+002, 5.4435884952545166E-001, 1.9596836853027344E+002,-1.9942389917559922E-004,-6.2657069065608084E-005, 3.7426092529296875E+002
1,2,11, 7.8937501907348633E+000,-4.9000000953674316E-001, 2.8814749145507812E+002, 7.2420667856931686E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.6205015625000000E+004, 9.5847487449645996E-001, 8.7345898437500000E+004, 8.5064132812500000E+004, 2.2500000000000000E+002, 5.9631460905075073E-001,-2.3989148030523211E-004,-7.5338946771807969E-005,-6.0356989706633613E-005, 3.3207342653440719E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3453723144531250E+002, 4.2666098475456238E-001, 2.0009338378906250E+002,-2.3989148030523211E-004,-7.5338946771807969E-005, 2.3453723144531250E+002
1,2,12, 8.2462501525878906E+000,-3.0200004577636719E-001, 2.8599337768554688E+002, 6.5923291258513927E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3855703125000000E+004, 9.5093792676925659E-001, 8.5064132812500000E+004, 8.2647281250000000E+004, 2.4500000000000000E+002, 3.2432383298873901E-001,-1.9197464280296117E-004,-6.0191752709215507E-005,-3.0856663215672597E-005, 1.9281999641407310E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0594715118408203E+002, 2.5893115997314453E-001, 2.0332171630859375E+002,-1.9197464280296117E-004,-6.0191752709215507E-005, 1.0594715118408203E+002
1,2,13, 8.6287498474121094E+000,-9.8000049591064453E-002, 2.8367413330078125E+002, 5.9530679136514664E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1378828125000000E+004, 9.4282662868499756E-001, 8.2647281250000000E+004, 8.0110382812500000E+004, 2.6500000000000000E+002, 4.9999998882412910E-003,-3.7161509681027383E-005,-1.1543681466719136E-005,-1.6954210195763153E-006, 3.0169676534796963E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6796649932861328E+001, 1.3212618418037891E-002, 2.0588945007324219E+002,-3.7161509681027383E-005,-1.1543681466719136E-005, 1.6796649932861328E+001
1,2,14, 9.0412502288818359E+000, 1.2199997901916504E-001, 2.8609948730468750E+002, 5.3329612128436565E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.8789625000000000E+004, 9.3415671586990356E-001, 8.0110382812500000E+004, 7.7468859375000000E+004, 2.8500000000000000E+002, 4.9999998882412910E-003,-2.9246014037198620E-006,-1.5060106761666248E-006,-1.0172526572205243E-006, 2.9957543112857365E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9999997764825821E-003, 5.0133261829614639E-003, 1.4955810308456421E+000,-2.9246014037198620E-006,-1.5060106761666248E-006, 9.9999997764825821E-003
1,2,15, 9.4837503433227539E+000, 3.5799992084503174E-001, 2.8491537475585938E+002, 4.7393813729286194E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.6103617187500000E+004, 9.2494475841522217E-001, 7.7468859375000000E+004, 7.4738375000000000E+004, 3.0500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-9.9341077586245774E-009, 0.0000000000000000E+000, 1.5522043719795597E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0014712810516357E-002, 4.9999998882412910E-003, 3.5317680835723877E+000,-2.1192763099975309E-008,-9.9341077586245774E-009, 1.0014712810516357E-002
1,2,16, 9.9562501907348633E+000, 6.0999989509582520E-001, 2.8364602661132812E+002, 4.1783093474805355E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.3336531250000000E+004, 9.1520863771438599E-001, 7.4738375000000000E+004, 7.1934679687500000E+004, 3.2500000000000000E+002, 4.9999998882412910E-003,-1.0596381549987655E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 1.0348028857409819E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0016265325248241E-002, 4.9999998882412910E-003, 3.5320565700531006E+000,-1.0596381549987655E-008,-9.2718339672615002E-009, 1.0016265325248241E-002
1,2,17, 1.0458749771118164E+001, 8.7800002098083496E-001, 2.8229080200195312E+002, 3.6543076857924461E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0504054687500000E+004, 9.0496671199798584E-001, 7.1934679687500000E+004, 6.9073429687500000E+004, 3.4500000000000000E+002, 4.9999998882412910E-003,-1.0596381549987655E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 7.7610218598977987E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0018444620072842E-002, 4.9999998882412910E-003, 3.5331940650939941E+000,-1.0596381549987655E-008,-9.2718339672615002E-009, 1.0018444620072842E-002
1,2,18, 1.0991250038146973E+001, 1.1619999408721924E+000, 2.8084896850585938E+002, 3.1705552246421576E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.7621773437500000E+004, 8.9423835277557373E-001, 6.9073429687500000E+004, 6.6170117187500000E+004, 3.6500000000000000E+002, 4.9999998882412910E-003,-1.0596381549987655E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 7.7610218598977987E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0020794346928596E-002, 4.9999998882412910E-003, 3.5353865623474121E+000,-1.0596381549987655E-008,-9.2718339672615002E-009, 1.0020794346928596E-002
1,2,19, 1.1553750038146973E+001, 1.4619998931884766E+000, 2.7931997680664062E+002, 2.7289222925901413E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.4704992187500000E+004, 8.8304376602172852E-001, 6.6170117187500000E+004, 6.3239867187500000E+004, 3.8500000000000000E+002, 4.9999998882412910E-003,-1.0596381549987655E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0023324750363827E-002, 4.9999998882412910E-003, 3.5387127399444580E+000,-1.0596381549987655E-008,-7.9472863845353459E-009, 1.0023324750363827E-002
1,2,20, 1.2146249771118164E+001, 1.7779998779296875E+000, 2.7770324707031250E+002, 2.3300894536077976E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1768597656250000E+004, 8.7140357494354248E-001, 6.3239867187500000E+004, 6.0297328125000000E+004, 4.0500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 5.1740144287049095E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0026050731539726E-002, 4.9999998882412910E-003, 3.5431337356567383E+000,-2.1192763099975309E-008,-7.9472863845353459E-009, 1.0026050731539726E-002
1,2,21, 1.2768750190734863E+001, 2.1099998950958252E+000, 2.7599829101562500E+002, 1.9736937247216702E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8826960937500000E+004, 8.5933929681777954E-001, 6.0297328125000000E+004, 5.7356597656250000E+004, 4.2500000000000000E+002, 4.9999998882412910E-003,-1.0596381549987655E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0028989985585213E-002, 4.9999998882412910E-003, 3.5488026142120361E+000,-1.0596381549987655E-008,-7.9472863845353459E-009, 1.0028989985585213E-002
1,2,22, 1.3421249389648438E+001, 2.4579999446868896E+000, 2.7420474243164062E+002, 1.6584885306656361E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5893828125000000E+004, 8.4687292575836182E-001, 5.7356597656250000E+004, 5.4431058593750000E+004, 4.4500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 5.1740144287049095E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0032153688371181E-002, 4.9999998882412910E-003, 3.5556142330169678E+000,-2.1192763099975309E-008,-7.9472863845353459E-009, 1.0032153688371181E-002
1,2,23, 1.4103750228881836E+001, 2.8220000267028809E+000, 2.7232223510742188E+002, 1.3825183268636465E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.2982199218750000E+004, 8.3402675390243530E-001, 5.4431058593750000E+004, 5.1533339843750000E+004, 4.6500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0035566985607147E-002, 4.9999998882412910E-003, 3.5636301040649414E+000,-2.1192763099975309E-008,-1.0596381549987655E-008, 1.0035566985607147E-002
1,2,24, 1.4816249847412109E+001, 3.2019996643066406E+000, 2.7035061645507812E+002, 1.1432860046625137E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.0104281250000000E+004, 8.2082378864288330E-001, 5.1533339843750000E+004, 4.8675222656250000E+004, 4.8500000000000000E+002, 4.9999998882412910E-003,-1.0596381549987655E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 1.2935036071762274E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0039237327873707E-002, 4.9999998882412910E-003, 3.5727436542510986E+000,-1.0596381549987655E-008,-7.9472863845353459E-009, 1.0039237327873707E-002
1,2,25, 1.5558750152587891E+001, 3.5980000495910645E+000, 2.6828979492187500E+002, 9.3791744438931346E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.7271398437500000E+004, 8.0728727579116821E-001, 4.8675222656250000E+004, 4.5867574218750000E+004, 5.0500000000000000E+002, 4.9999998882412910E-003, 0.0000000000000000E+000,-5.2981907749938273E-009, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0043196380138397E-002, 4.9999998882412910E-003, 3.5829823017120361E+000, 0.0000000000000000E+000,-5.2981907749938273E-009, 1.0043196380138397E-002
1,2,26, 1.6331249237060547E+001, 4.0099997520446777E+000, 2.6613986206054688E+002, 7.6330814044922590E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4493933593750000E+004, 7.9344075918197632E-001, 4.5867574218750000E+004, 4.3120292968750000E+004, 5.2500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-5.2981907749938273E-009, 0.0000000000000000E+000, 1.9402554649744497E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0047451592981815E-002, 4.9999998882412910E-003, 3.5942156314849854E+000,-2.1192763099975309E-008,-5.2981907749938273E-009, 1.0047451592981815E-002
1,2,27, 1.7133750915527344E+001, 4.4379997253417969E+000, 2.6390093994140625E+002, 6.1625562375411391E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1781289062500000E+004, 7.7930790185928345E-001, 4.3120292968750000E+004, 4.0442289062500000E+004, 5.4500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.5894572769070692E-008, 0.0000000000000000E+000, 1.9402554649744497E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0052031837403774E-002, 4.9999998882412910E-003, 3.6064701080322266E+000,-2.1192763099975309E-008,-1.5894572769070692E-008, 1.0052031837403774E-002
