case,k,ux,vx,tx,qvx,qcx,qix,p2d,pi2d,p2di_k,p2di_kp1,dz8w,rthraten,qmix,utnp,vtnp,ttnp,rthblten,qvtnp,qctnp,qitnp,exch_hx,exch_mx,qmixtnp,utnp_ctopo,vtnp_ctopo
14,35, 2.4633750915527344E+001, 8.4379997253417969E+000, 2.4726193237304688E+002, 8.3401151641737670E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3209445312500000E+004, 6.5881174802780151E-001, 2.4171402343750000E+004, 2.2247488281250000E+004, 7.0500000000000000E+002, 0.0000000000000000E+000, 4.1700575820868835E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6168795089702842E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0106812231242657E-002, 1.0042725503444672E-001, 8.0843975448514210E-014, 0.0000000000000000E+000, 0.0000000000000000E+000
14,36, 2.5706249237060547E+001, 9.0099992752075195E+000, 2.4415281677246094E+002, 6.2656152294948697E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1338035156250000E+004, 6.4317601919174194E-001, 2.2247488281250000E+004, 2.0428580078125000E+004, 7.2500000000000000E+002, 0.0000000000000000E+000, 3.1328076147474349E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6168795089702842E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0115630924701691E-002, 1.0046252608299255E-001, 8.0843975448514210E-014, 0.0000000000000000E+000, 0.0000000000000000E+000
14,37, 2.6808750152587891E+001, 9.5979995727539062E+000, 2.4096539306640625E+002, 4.6696168283233419E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9571439453125000E+004, 6.2748956680297852E-001, 2.0428580078125000E+004, 1.8714298828125000E+004, 7.4500000000000000E+002, 0.0000000000000000E+000, 2.3348084141616710E-005, 0.0000000000000000E+000,-1.0596381549987655E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.0843975448514210E-014, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0125040076673031E-002, 1.0050016641616821E-001, 4.0421987724257105E-014, 0.0000000000000000E+000,-1.0596381549987655E-008
14,38, 2.7941249847412109E+001, 1.0201999664306641E+001, 2.3770191955566406E+002, 3.4524255170254037E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7908939453125000E+004, 6.1177450418472290E-001, 1.8714298828125000E+004, 1.7103580078125000E+004, 7.6500000000000000E+002, 0.0000000000000000E+000, 1.7262127585127018E-005, 2.1192763099975309E-008, 1.0596381549987655E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.0843975448514210E-014, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0135070420801640E-002, 1.0054028034210205E-001, 4.0421987724257105E-014, 2.1192763099975309E-008, 1.0596381549987655E-008
14,39, 2.9103750228881836E+001, 1.0821999549865723E+001, 2.3436485290527344E+002, 2.5321709472336806E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6349169921875000E+004, 5.9605246782302856E-001, 1.7103580078125000E+004, 1.5594759765625000E+004, 7.8500000000000000E+002, 0.0000000000000000E+000, 1.2660854736168403E-005,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0632983280451552E-014, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0145761072635651E-002, 1.0058304667472839E-001, 3.0316491640225776E-014,-2.1192763099975309E-008,-1.0596381549987655E-008
14,40, 3.0296249389648438E+001, 1.1457999229431152E+001, 2.3095674133300781E+002, 1.8424141671857797E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4890191406250000E+004, 5.8034437894821167E-001, 1.5594759765625000E+004, 1.4185624023437500E+004, 8.0500000000000000E+002, 0.0000000000000000E+000, 9.2120708359288983E-006,-1.9073486612342094E-007,-1.0596381372351971E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0105496761657687E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0157149285078049E-002, 1.0062859952449799E-001, 5.0527483808288434E-014,-1.9073486612342094E-007,-1.0596381372351971E-007
15,1, 6.0187501907348633E+000,-1.4900000095367432E+000, 2.9987655639648438E+002, 1.1940149590373039E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9853156250000000E+004, 9.9958020448684692E-001, 1.0000000000000000E+005, 9.9706312500000000E+004, 2.5000000000000000E+001, 0.0000000000000000E+000, 5.9700747951865196E-003,-2.4376551155000925E-003, 8.9528824901208282E-004, 1.2317147338762879E-003, 1.2322319671511650E-003,-9.0265854169047088E-007, 0.0000000000000000E+000, 1.8611059360296167E-008, 0.0000000000000000E+000, 0.0000000000000000E+000,-9.5135118272082764E-007,-2.4376551155000925E-003, 8.9528824901208282E-004
15,2, 6.0712499618530273E+000,-1.4620000123977661E+000, 2.9953115844726562E+002, 1.1774152517318726E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9443078125000000E+004, 9.9840563535690308E-001, 9.9706312500000000E+004, 9.9179851562500000E+004, 4.5000000000000000E+001, 0.0000000000000000E+000, 5.8870762586593628E-003, 3.0837589292787015E-004, 3.3202834310941398E-004, 1.3101636432111263E-004, 1.3122559175826609E-004,-2.1218529582256451E-006, 0.0000000000000000E+000, 4.0772235365693632E-008, 1.1411278724670410E+001, 5.3133025169372559E+000,-1.1619802080531372E-006, 3.0837589292787015E-004, 3.3202834310941398E-004
15,3, 6.1537499427795410E+000,-1.4179999828338623E+000, 2.9898922729492188E+002, 1.1517950333654881E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.8802078125000000E+004, 9.9656260013580322E-001, 9.9179851562500000E+004, 9.8424312500000000E+004, 6.5000000000000000E+001, 0.0000000000000000E+000, 5.7589751668274403E-003, 7.0830981712788343E-004, 2.5360850850120187E-004,-6.8597488279920071E-005,-6.8834095145575702E-005,-2.1557116269832477E-006, 0.0000000000000000E+000, 8.2197573192388518E-008, 4.7529823303222656E+001, 2.1828723907470703E+001,-1.1093966350017581E-006, 7.0830981712788343E-004, 2.5360850850120187E-004
15,4, 6.2662501335144043E+000,-1.3580000400543213E+000, 2.9825177001953125E+002, 1.1177542619407177E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.7934640625000000E+004, 9.9405491352081299E-001, 9.8424312500000000E+004, 9.7444976562500000E+004, 8.5000000000000000E+001, 0.0000000000000000E+000, 5.5887713097035885E-003, 6.8569713039323688E-004, 2.0369689445942640E-004,-8.6289488535840064E-005,-8.6805557657498866E-005,-1.6559640698687872E-006, 0.0000000000000000E+000, 1.6566914950999490E-007, 1.0654696655273438E+002, 4.9356636047363281E+001,-8.3953040075357421E-007, 6.8569713039323688E-004, 2.0369689445942640E-004
15,5, 6.4087500572204590E+000,-1.2820000648498535E+000, 2.9732028198242188E+002, 1.0760765522718430E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.6846812500000000E+004, 9.9088758230209351E-001, 9.7444976562500000E+004, 9.6248648437500000E+004, 1.0500000000000000E+002, 0.0000000000000000E+000, 5.3803827613592148E-003, 4.6398906852118671E-004, 1.3124942779541016E-004,-3.4943412174470723E-005,-3.5264758480479941E-005,-8.0800515434020781E-007, 0.0000000000000000E+000, 3.5122346275784366E-007, 1.6720829772949219E+002, 8.2805374145507812E+001,-4.0825560176926956E-007, 4.6398906852118671E-004, 1.3124942779541016E-004
15,6, 6.5812501907348633E+000,-1.1900000572204590E+000, 2.9619656372070312E+002, 1.0276981629431248E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.5546109375000000E+004, 9.8706686496734619E-001, 9.6248648437500000E+004, 9.4843578125000000E+004, 1.2500000000000000E+002, 0.0000000000000000E+000, 5.1384908147156239E-003, 1.0733075032476336E-004, 3.1113624572753906E-005, 4.2172046960331500E-005, 4.2724608647404239E-005, 1.7186006573410850E-007, 0.0000000000000000E+000, 8.3595699607030838E-007, 1.9606098937988281E+002, 1.1143077850341797E+002, 8.4848664982928312E-008, 1.0733075032476336E-004, 3.1113624572753906E-005
15,7, 6.7837500572204590E+000,-1.0820000171661377E+000, 2.9488281250000000E+002, 9.7367428243160248E-003, 0.0000000000000000E+000, 3.0000001424923539E-004, 9.4041484375000000E+004, 9.8260051012039185E-001, 9.4843578125000000E+004, 9.3239382812500000E+004, 1.4500000000000000E+002,-9.0000001364387572E-005, 4.8683714121580124E-003,-3.2266511698253453E-004,-8.5993611719459295E-005, 1.1661451571853831E-004, 1.1867947614518926E-004, 1.0272281087964075E-006, 0.0000000000000000E+000,-8.7177602381416364E-007, 1.7669390869140625E+002, 1.2030812835693359E+002, 5.1419357305348967E-007,-3.2266511698253453E-004,-8.5993611719459295E-005
15,8, 7.0162501335144043E+000,-9.5800000429153442E-001, 2.9338168334960938E+002, 9.1513982042670250E-003, 0.0000000000000000E+000, 3.0000001424923539E-004, 9.2343140625000000E+004, 9.7749739885330200E-001, 9.3239382812500000E+004, 9.1446890625000000E+004, 1.6500000000000000E+002,-9.0000001364387572E-005, 4.5756991021335125E-003,-6.9767638342455029E-004,-1.8730694137047976E-004, 1.6506404790561646E-004, 1.6886393132153898E-004, 1.4867530353512848E-006, 0.0000000000000000E+000,-2.2668326948860340E-007, 1.1768647766113281E+002, 9.5113655090332031E+001, 7.4507875069684815E-007,-6.9767638342455029E-004,-1.8730694137047976E-004
15,9, 7.2787499427795410E+000,-8.1800001859664917E-001, 2.9169598388671875E+002, 8.5327066481113434E-003, 0.0000000000000000E+000, 3.0000001424923539E-004, 9.0462484375000000E+004, 9.7176760435104370E-001, 9.1446890625000000E+004, 8.9478078125000000E+004, 1.8500000000000000E+002,-9.0000001364387572E-005, 4.2663533240556717E-003,-4.4444933882914484E-004,-1.1927486048080027E-004, 1.0412549454485998E-004, 1.0715061216615140E-004, 7.6877574883837951E-007, 0.0000000000000000E+000,-2.0931151922809477E-008, 3.7403282165527344E+001, 3.4197135925292969E+001, 3.8608496311098861E-007,-4.4444933882914484E-004,-1.1927486048080027E-004
15,10, 7.5712499618530273E+000,-6.6200000047683716E-001, 2.9644750976562500E+002, 7.8924503177404404E-003, 0.0000000000000000E+000, 3.0000001424923539E-004, 8.8411984375000000E+004, 9.6542263031005859E-001, 8.9478078125000000E+004, 8.7345898437500000E+004, 2.0500000000000000E+002,-9.0000001364387572E-005, 3.9462251588702202E-003,-5.0809649110306054E-006,-2.3908085040602600E-006,-1.0606450086925179E-004,-1.0986328561557457E-004, 1.0089328483786630E-008, 0.0000000000000000E+000,-9.7012773248722484E-013, 9.9999997764825821E-003, 1.0000000149011612E-001, 1.0348028857409819E-011,-5.0809649110306054E-006,-2.3908085040602600E-006
15,11, 7.8937501907348633E+000,-4.9000000953674316E-001, 2.9555050659179688E+002, 7.2420667856931686E-003, 0.0000000000000000E+000, 3.0000001424923539E-004, 8.6205015625000000E+004, 9.5847487449645996E-001, 8.7345898437500000E+004, 8.5064132812500000E+004, 2.2500000000000000E+002,-9.0000001364387572E-005, 3.6210333928465843E-003,-2.6490953430879927E-008,-1.3907750506803040E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0696057714819638E-011, 0.0000000000000000E+000,-5.5944030658006128E-011, 1.0277250781655312E-002, 1.0110900551080704E-001, 1.0348028857409819E-011,-2.6490953430879927E-008,-1.3907750506803040E-008
15,12, 8.2462501525878906E+000,-3.0200004577636719E-001, 2.9456726074218750E+002, 6.5923291258513927E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3855703125000000E+004, 9.5093792676925659E-001, 8.5064132812500000E+004, 8.2647281250000000E+004, 2.4500000000000000E+002, 0.0000000000000000E+000, 3.2961645629256964E-003,-2.1192763099975309E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0696057714819638E-011, 0.0000000000000000E+000, 5.2882365153550381E-011, 1.0015090927481651E-002, 1.0006036609411240E-001, 1.0348028857409819E-011,-2.1192763099975309E-008,-9.2718339672615002E-009
15,13, 8.6287498474121094E+000,-9.8000049591064453E-002, 2.9349719238281250E+002, 5.9530679136514664E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1378828125000000E+004, 9.4282662868499756E-001, 8.2647281250000000E+004, 8.0110382812500000E+004, 2.6500000000000000E+002, 0.0000000000000000E+000, 2.9765339568257332E-003,-2.1192763099975309E-008,-9.3546184132264898E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0348028857409819E-011, 0.0000000000000000E+000, 7.1568757153007544E-016, 1.0015221312642097E-002, 1.0006088763475418E-001, 5.1740144287049095E-012,-2.1192763099975309E-008,-9.3546184132264898E-009
15,14, 9.0412502288818359E+000, 1.2199997901916504E-001, 2.9233969116210938E+002, 5.3329612128436565E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.8789625000000000E+004, 9.3415671586990356E-001, 8.0110382812500000E+004, 7.7468859375000000E+004, 2.8500000000000000E+002, 0.0000000000000000E+000, 2.6664806064218283E-003,-2.1192763099975309E-008,-9.4374019710130597E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0348028857409819E-011, 0.0000000000000000E+000, 8.3611771746029494E-021, 1.0015319101512432E-002, 1.0006127506494522E-001, 5.1740144287049095E-012,-2.1192763099975309E-008,-9.4374019710130597E-009
15,15, 9.4837503433227539E+000, 3.5799992084503174E-001, 2.9109399414062500E+002, 4.7393813729286194E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.6103617187500000E+004, 9.2494475841522217E-001, 7.7468859375000000E+004, 7.4738375000000000E+004, 3.0500000000000000E+002, 0.0000000000000000E+000, 2.3696906864643097E-003,-2.1192763099975309E-008,-9.6029708629430388E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5522043719795597E-011, 0.0000000000000000E+000, 8.5190956536491143E-026, 1.0015402920544147E-002, 1.0006161034107208E-001, 7.7610218598977987E-012,-2.1192763099975309E-008,-9.6029708629430388E-009
15,16, 9.9562501907348633E+000, 6.0999989509582520E-001, 2.8975961303710938E+002, 4.1783093474805355E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.3336531250000000E+004, 9.1520863771438599E-001, 7.4738375000000000E+004, 7.1934679687500000E+004, 3.2500000000000000E+002, 0.0000000000000000E+000, 2.0891546737402678E-003,-1.0596381549987655E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0348028857409819E-011, 0.0000000000000000E+000, 7.6390215088751654E-031, 1.0017016902565956E-002, 1.0006806999444962E-001, 5.1740144287049095E-012,-1.0596381549987655E-008,-9.2718339672615002E-009
15,17, 1.0458749771118164E+001, 8.7800002098083496E-001, 2.8833596801757812E+002, 3.6543076857924461E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0504054687500000E+004, 9.0496671199798584E-001, 7.1934679687500000E+004, 6.9073429687500000E+004, 3.4500000000000000E+002, 0.0000000000000000E+000, 1.8271538428962231E-003,-1.0596381549987655E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.7610218598977987E-012, 0.0000000000000000E+000, 6.0761908534306833E-036, 1.0019286535680294E-002, 1.0007714480161667E-001, 3.8805109299488993E-012,-1.0596381549987655E-008,-9.2718339672615002E-009
15,18, 1.0991250038146973E+001, 1.1619999408721924E+000, 2.8682247924804688E+002, 3.1705552246421576E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.7621773437500000E+004, 8.9423835277557373E-001, 6.9073429687500000E+004, 6.6170117187500000E+004, 3.6500000000000000E+002, 0.0000000000000000E+000, 1.5852776123210788E-003,-1.0596381549987655E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.7610218598977987E-012, 0.0000000000000000E+000, 4.3171203088918964E-041, 1.0021729394793510E-002, 1.0008691996335983E-001, 3.8805109299488993E-012,-1.0596381549987655E-008,-9.2718339672615002E-009
15,19, 1.1553750038146973E+001, 1.4619998931884766E+000, 2.8521871948242188E+002, 2.7289222925901413E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.4704992187500000E+004, 8.8304376602172852E-001, 6.6170117187500000E+004, 6.3239867187500000E+004, 3.8500000000000000E+002, 0.0000000000000000E+000, 1.3644611462950706E-003,-1.0596381549987655E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0024359449744225E-002, 1.0009744018316269E-001, 1.2935036071762274E-012,-1.0596381549987655E-008,-7.9472863845353459E-009
15,20, 1.2146249771118164E+001, 1.7779998779296875E+000, 2.8352420043945312E+002, 2.3300894536077976E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1768597656250000E+004, 8.7140357494354248E-001, 6.3239867187500000E+004, 6.0297328125000000E+004, 4.0500000000000000E+002, 0.0000000000000000E+000, 1.1650447268038988E-003,-2.1192763099975309E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.1740144287049095E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0027195326983929E-002, 1.0010878741741180E-001, 2.5870072143524547E-012,-2.1192763099975309E-008,-7.9472863845353459E-009
15,21, 1.2768750190734863E+001, 2.1099998950958252E+000, 2.8173867797851562E+002, 1.9736937247216702E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8826960937500000E+004, 8.5933929681777954E-001, 6.0297328125000000E+004, 5.7356597656250000E+004, 4.2500000000000000E+002, 0.0000000000000000E+000, 9.8684686236083508E-004,-1.0596381549987655E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0030244477093220E-002, 1.0012097656726837E-001, 1.2935036071762274E-012,-1.0596381549987655E-008,-7.9472863845353459E-009
15,22, 1.3421249389648438E+001, 2.4579999446868896E+000, 2.7986184692382812E+002, 1.6584885306656361E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5893828125000000E+004, 8.4687292575836182E-001, 5.7356597656250000E+004, 5.4431058593750000E+004, 4.4500000000000000E+002, 0.0000000000000000E+000, 8.2924426533281803E-004,-2.1192763099975309E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.1740144287049095E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0033528320491314E-002, 1.0013411939144135E-001, 2.5870072143524547E-012,-2.1192763099975309E-008,-7.9472863845353459E-009
15,23, 1.4103750228881836E+001, 2.8220000267028809E+000, 2.7789355468750000E+002, 1.3825183268636465E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.2982199218750000E+004, 8.3402675390243530E-001, 5.4431058593750000E+004, 5.1533339843750000E+004, 4.6500000000000000E+002, 0.0000000000000000E+000, 6.9125916343182325E-004,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0037068277597427E-002, 1.0014827549457550E-001, 1.2935036071762274E-012,-2.1192763099975309E-008,-1.0596381549987655E-008
15,24, 1.4816249847412109E+001, 3.2019996643066406E+000, 2.7583370971679688E+002, 1.1432860046625137E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.0104281250000000E+004, 8.2082378864288330E-001, 5.1533339843750000E+004, 4.8675222656250000E+004, 4.8500000000000000E+002, 0.0000000000000000E+000, 5.7164300233125687E-004,-1.0596381549987655E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2935036071762274E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0040876455605030E-002, 1.0016350448131561E-001, 6.4675180358811368E-013,-1.0596381549987655E-008,-7.9472863845353459E-009
