band,i,x_bits,y_bits,x,y
fine,5854,BFA3E4B1,3E8E4BBA,-1.280416608E+00,2.779214978E-01
fine,5855,BFA3DDDE,3E8E5350,-1.280208349E+00,2.779793739E-01
fine,5856,BFA3D70A,3E8E5AE8,-1.279999971E+00,2.780373096E-01
fine,5857,BFA3D037,3E8E627F,-1.279791713E+00,2.780952156E-01
fine,5858,BFA3C963,3E8E6A18,-1.279583335E+00,2.781531811E-01
fine,5859,BFA3C28F,3E8E71B1,-1.279374957E+00,2.782111466E-01
fine,5860,BFA3BBBC,3E8E7949,-1.279166698E+00,2.782690823E-01
fine,5861,BFA3B4E8,3E8E80E3,-1.278958321E+00,2.783270776E-01
fine,5862,BFA3AE14,3E8E887D,-1.278749943E+00,2.783850729E-01
fine,5863,BFA3A741,3E8E9017,-1.278541684E+00,2.784430683E-01
fine,5864,BFA3A06D,3E8E97B2,-1.278333306E+00,2.785010934E-01
fine,5865,BFA3999A,3E8E9F4C,-1.278125048E+00,2.785590887E-01
fine,5866,BFA392C6,3E8EA6E8,-1.277916670E+00,2.786171436E-01
fine,5867,BFA38BF2,3E8EAE84,-1.277708292E+00,2.786751986E-01
fine,5868,BFA3851F,3E8EB620,-1.277500033E+00,2.787332535E-01
fine,5869,BFA37E4B,3E8EBDBD,-1.277291656E+00,2.787913382E-01
fine,5870,BFA37777,3E8EC55B,-1.277083278E+00,2.788494527E-01
fine,5871,BFA370A4,3E8ECCF7,-1.276875019E+00,2.789075077E-01
fine,5872,BFA369D0,3E8ED496,-1.276666641E+00,2.789656520E-01
fine,5873,BFA362FD,3E8EDC33,-1.276458383E+00,2.790237367E-01
fine,5874,BFA35C29,3E8EE3D3,-1.276250005E+00,2.790819108E-01
fine,5875,BFA35555,3E8EEB72,-1.276041627E+00,2.791400552E-01
fine,5876,BFA34E82,3E8EF311,-1.275833368E+00,2.791981995E-01
fine,5877,BFA347AE,3E8EFAB1,-1.275624990E+00,2.792563736E-01
fine,5878,BFA340DA,3E8F0252,-1.275416613E+00,2.793145776E-01
fine,5879,BFA33A07,3E8F09F2,-1.275208354E+00,2.793727517E-01
fine,5880,BFA33333,3E8F1194,-1.274999976E+00,2.794309855E-01
fine,5881,BFA32C60,3E8F1935,-1.274791718E+00,2.794891894E-01
fine,5882,BFA3258C,3E8F20D7,-1.274583340E+00,2.795474231E-01
fine,5883,BFA31EB8,3E8F287A,-1.274374962E+00,2.796056867E-01
fine,5884,BFA317E5,3E8F301C,-1.274166703E+00,2.796639204E-01
fine,5885,BFA31111,3E8F37BF,-1.273958325E+00,2.797221839E-01
fine,5886,BFA30A3D,3E8F3F63,-1.273749948E+00,2.797804773E-01
fine,5887,BFA3036A,3E8F4707,-1.273541689E+00,2.798387706E-01
fine,5888,BFA2FC96,3E8F4EAC,-1.273333311E+00,2.798970938E-01
fine,5889,BFA2F5C3,3E8F5650,-1.273125052E+00,2.799553871E-01
fine,5890,BFA2EEEF,3E8F5DF5,-1.272916675E+00,2.800137103E-01
fine,5891,BFA2E81B,3E8F659B,-1.272708297E+00,2.800720632E-01
fine,5892,BFA2E148,3E8F6D41,-1.272500038E+00,2.801304162E-01
fine,5893,BFA2DA74,3E8F74E8,-1.272291660E+00,2.801887989E-01
fine,5894,BFA2D3A0,3E8F7C8F,-1.272083282E+00,2.802471817E-01
fine,5895,BFA2CCCD,3E8F8435,-1.271875024E+00,2.803055346E-01
fine,5896,BFA2C5F9,3E8F8BDE,-1.271666646E+00,2.803639770E-01
fine,5897,BFA2BF26,3E8F9385,-1.271458387E+00,2.804223597E-01
fine,5898,BFA2B852,3E8F9B2E,-1.271250010E+00,2.804808021E-01
fine,5899,BFA2B17E,3E8FA2D7,-1.271041632E+00,2.805392444E-01
fine,5900,BFA2AAAB,3E8FAA80,-1.270833373E+00,2.805976868E-01
fine,5901,BFA2A3D7,3E8FB22A,-1.270624995E+00,2.806561589E-01
fine,5902,BFA29D03,3E8FB9D5,-1.270416617E+00,2.807146609E-01
fine,5903,BFA29630,3E8FC17E,-1.270208359E+00,2.807731032E-01
fine,5904,BFA28F5C,3E8FC92A,-1.269999981E+00,2.808316350E-01
fine,5905,BFA28889,3E8FD0D4,-1.269791722E+00,2.808901072E-01
fine,5906,BFA281B5,3E8FD881,-1.269583344E+00,2.809486687E-01
fine,5907,BFA27AE1,3E8FE02D,-1.269374967E+00,2.810072005E-01
fine,5908,BFA2740E,3E8FE7D9,-1.269166708E+00,2.810657322E-01
fine,5909,BFA26D3A,3E8FEF86,-1.268958330E+00,2.811242938E-01
fine,5910,BFA26666,3E8FF734,-1.268749952E+00,2.811828852E-01
fine,5911,BFA25F93,3E8FFEE1,-1.268541694E+00,2.812414467E-01
fine,5912,BFA258BF,3E900690,-1.268333316E+00,2.813000679E-01
fine,5913,BFA251EC,3E900E3E,-1.268125057E+00,2.813586593E-01
fine,5914,BFA24B18,3E9015ED,-1.267916679E+00,2.814172804E-01
fine,5915,BFA24444,3E901D9D,-1.267708302E+00,2.814759314E-01
fine,5916,BFA23D71,3E90254C,-1.267500043E+00,2.815345526E-01
fine,5917,BFA2369D,3E902CFD,-1.267291665E+00,2.815932333E-01
fine,5918,BFA22FC9,3E9034AE,-1.267083287E+00,2.816519141E-01
fine,5919,BFA228F6,3E903C5F,-1.266875029E+00,2.817105949E-01
fine,5920,BFA22222,3E904411,-1.266666651E+00,2.817693055E-01
fine,5921,BFA21B4F,3E904BC2,-1.266458392E+00,2.818279862E-01
fine,5922,BFA2147B,3E905375,-1.266250014E+00,2.818867266E-01
fine,5923,BFA20DA7,3E905B28,-1.266041636E+00,2.819454670E-01
fine,5924,BFA206D4,3E9062DA,-1.265833378E+00,2.820041776E-01
fine,5925,BFA20000,3E906A8E,-1.265625000E+00,2.820629478E-01
fine,5926,BFA1F92C,3E907243,-1.265416622E+00,2.821217477E-01
fine,5927,BFA1F259,3E9079F6,-1.265208364E+00,2.821804881E-01
fine,5928,BFA1EB85,3E9081AB,-1.264999986E+00,2.822392881E-01
fine,5929,BFA1E4B1,3E908961,-1.264791608E+00,2.822981179E-01
fine,5930,BFA1DDDE,3E909116,-1.264583349E+00,2.823569179E-01
fine,5931,BFA1D70A,3E9098CC,-1.264374971E+00,2.824157476E-01
fine,5932,BFA1D037,3E90A082,-1.264166713E+00,2.824745774E-01
fine,5933,BFA1C963,3E90A839,-1.263958335E+00,2.825334370E-01
fine,5934,BFA1C28F,3E90AFF1,-1.263749957E+00,2.825923264E-01
fine,5935,BFA1BBBC,3E90B7A8,-1.263541698E+00,2.826511860E-01
fine,5936,BFA1B4E8,3E90BF61,-1.263333321E+00,2.827101052E-01
fine,5937,BFA1AE14,3E90C719,-1.263124943E+00,2.827689946E-01
fine,5938,BFA1A741,3E90CED2,-1.262916684E+00,2.828279138E-01
fine,5939,BFA1A06D,3E90D68B,-1.262708306E+00,2.828868330E-01
fine,5940,BFA1999A,3E90DE44,-1.262500048E+00,2.829457521E-01
fine,5941,BFA192C6,3E90E5FF,-1.262291670E+00,2.830047309E-01
fine,5942,BFA18BF2,3E90EDBA,-1.262083292E+00,2.830637097E-01
fine,5943,BFA1851F,3E90F574,-1.261875033E+00,2.831226587E-01
fine,5944,BFA17E4B,3E90FD30,-1.261666656E+00,2.831816673E-01
fine,5945,BFA17777,3E9104EC,-1.261458278E+00,2.832406759E-01
fine,5946,BFA170A4,3E910CA8,-1.261250019E+00,2.832996845E-01
fine,5947,BFA169D0,3E911465,-1.261041641E+00,2.833587229E-01
fine,5948,BFA162FD,3E911C21,-1.260833383E+00,2.834177315E-01
fine,5949,BFA15C29,3E9123DF,-1.260625005E+00,2.834767997E-01
fine,5950,BFA15555,3E912B9D,-1.260416627E+00,2.835358679E-01
fine,5951,BFA14E82,3E91335B,-1.260208368E+00,2.835949361E-01
fine,5952,BFA147AE,3E913B1A,-1.259999990E+00,2.836540341E-01
fine,5953,BFA140DA,3E9142D9,-1.259791613E+00,2.837131321E-01
fine,5954,BFA13A07,3E914A98,-1.259583354E+00,2.837722301E-01
fine,5955,BFA13333,3E915258,-1.259374976E+00,2.838313580E-01
fine,5956,BFA12C60,3E915A18,-1.259166718E+00,2.838904858E-01
fine,5957,BFA1258C,3E9161D9,-1.258958340E+00,2.839496434E-01
fine,5958,BFA11EB8,3E91699B,-1.258749962E+00,2.840088308E-01
fine,5959,BFA117E5,3E91715C,-1.258541703E+00,2.840679884E-01
fine,5960,BFA11111,3E91791E,-1.258333325E+00,2.841271758E-01
fine,5961,BFA10A3D,3E9180E1,-1.258124948E+00,2.841863930E-01
fine,5962,BFA1036A,3E9188A3,-1.257916689E+00,2.842455804E-01
fine,5963,BFA0FC96,3E919067,-1.257708311E+00,2.843048275E-01
fine,5964,BFA0F5C3,3E91982A,-1.257500052E+00,2.843640447E-01
fine,5965,BFA0EEEF,3E919FEE,-1.257291675E+00,2.844232917E-01
fine,5966,BFA0E81B,3E91A7B3,-1.257083297E+00,2.844825685E-01
fine,5967,BFA0E148,3E91AF77,-1.256875038E+00,2.845418155E-01
fine,5968,BFA0DA74,3E91B73D,-1.256666660E+00,2.846011221E-01
fine,5969,BFA0D3A0,3E91BF03,-1.256458282E+00,2.846604288E-01
fine,5970,BFA0CCCD,3E91C6C8,-1.256250024E+00,2.847197056E-01
fine,5971,BFA0C5F9,3E91CE8F,-1.256041646E+00,2.847790420E-01
fine,5972,BFA0BF26,3E91D656,-1.255833387E+00,2.848383784E-01
fine,5973,BFA0B852,3E91DE1D,-1.255625010E+00,2.848977149E-01
fine,5974,BFA0B17E,3E91E5E6,-1.255416632E+00,2.849571109E-01
fine,5975,BFA0AAAB,3E91EDAD,-1.255208373E+00,2.850164473E-01
fine,5976,BFA0A3D7,3E91F576,-1.254999995E+00,2.850758433E-01
fine,5977,BFA09D03,3E91FD40,-1.254791617E+00,2.851352692E-01
fine,5978,BFA09630,3E920508,-1.254583359E+00,2.851946354E-01
fine,5979,BFA08F5C,3E920CD3,-1.254374981E+00,2.852540910E-01
fine,5980,BFA08889,3E92149C,-1.254166722E+00,2.853134871E-01
fine,5981,BFA081B5,3E921C67,-1.253958344E+00,2.853729427E-01
fine,5982,BFA07AE1,3E922433,-1.253749967E+00,2.854324281E-01
fine,5983,BFA0740E,3E922BFE,-1.253541708E+00,2.854918838E-01
fine,5984,BFA06D3A,3E9233CA,-1.253333330E+00,2.855513692E-01
fine,5985,BFA06666,3E923B97,-1.253124952E+00,2.856108844E-01
fine,5986,BFA05F93,3E924363,-1.252916694E+00,2.856703699E-01
fine,5987,BFA058BF,3E924B31,-1.252708316E+00,2.857299149E-01
fine,5988,BFA051EC,3E9252FD,-1.252500057E+00,2.857894003E-01
fine,5989,BFA04B18,3E925ACC,-1.252291679E+00,2.858489752E-01
fine,5990,BFA04444,3E92629B,-1.252083302E+00,2.859085500E-01
fine,5991,BFA03D71,3E926A69,-1.251875043E+00,2.859680951E-01
fine,5992,BFA0369D,3E927239,-1.251666665E+00,2.860276997E-01
fine,5993,BFA02FC9,3E927A09,-1.251458287E+00,2.860873044E-01
fine,5994,BFA028F6,3E9281D8,-1.251250029E+00,2.861468792E-01
fine,5995,BFA02222,3E9289A9,-1.251041651E+00,2.862065136E-01
fine,5996,BFA01B4F,3E929179,-1.250833392E+00,2.862661183E-01
fine,5997,BFA0147B,3E92994B,-1.250625014E+00,2.863257825E-01
fine,5998,BFA00DA7,3E92A11D,-1.250416636E+00,2.863854468E-01
fine,5999,BFA006D4,3E92A8EF,-1.250208378E+00,2.864451110E-01
fine,6000,BFA00000,3E92B0C2,-1.250000000E+00,2.865048051E-01
fine,6001,BF9FF92C,3E92B895,-1.249791622E+00,2.865644991E-01
fine,6002,BF9FF259,3E92C068,-1.249583364E+00,2.866241932E-01
fine,6003,BF9FEB85,3E92C83C,-1.249374986E+00,2.866839170E-01
fine,6004,BF9FE4B1,3E92D011,-1.249166608E+00,2.867436707E-01
fine,6005,BF9FDDDE,3E92D7E5,-1.248958349E+00,2.868033946E-01
fine,6006,BF9FD70A,3E92DFBA,-1.248749971E+00,2.868631482E-01
fine,6007,BF9FD037,3E92E78F,-1.248541713E+00,2.869229019E-01
fine,6008,BF9FC963,3E92EF66,-1.248333335E+00,2.869827151E-01
fine,6009,BF9FC28F,3E92F73C,-1.248124957E+00,2.870424986E-01
fine,6010,BF9FBBBC,3E92FF12,-1.247916698E+00,2.871022820E-01
fine,6011,BF9FB4E8,3E9306EA,-1.247708321E+00,2.871621251E-01
fine,6012,BF9FAE14,3E930EC2,-1.247499943E+00,2.872219682E-01
fine,6013,BF9FA741,3E931699,-1.247291684E+00,2.872817814E-01
fine,6014,BF9FA06D,3E931E72,-1.247083306E+00,2.873416543E-01
fine,6015,BF9F999A,3E93264A,-1.246875048E+00,2.874014974E-01
fine,6016,BF9F92C6,3E932E24,-1.246666670E+00,2.874614000E-01
fine,6017,BF9F8BF2,3E9335FE,-1.246458292E+00,2.875213027E-01
fine,6018,BF9F851F,3E933DD8,-1.246250033E+00,2.875812054E-01
fine,6019,BF9F7E4B,3E9345B3,-1.246041656E+00,2.876411378E-01
fine,6020,BF9F7777,3E934D8E,-1.245833278E+00,2.877010703E-01
fine,6021,BF9F70A4,3E935569,-1.245625019E+00,2.877610028E-01
fine,6022,BF9F69D0,3E935D45,-1.245416641E+00,2.878209651E-01
fine,6023,BF9F62FD,3E936521,-1.245208383E+00,2.878809273E-01
fine,6024,BF9F5C29,3E936CFE,-1.245000005E+00,2.879409194E-01
fine,6025,BF9F5555,3E9374DB,-1.244791627E+00,2.880009115E-01
fine,6026,BF9F4E82,3E937CB8,-1.244583368E+00,2.880609035E-01
fine,6027,BF9F47AE,3E938496,-1.244374990E+00,2.881209254E-01
fine,6028,BF9F40DA,3E938C75,-1.244166613E+00,2.881809771E-01
fine,6029,BF9F3A07,3E939453,-1.243958354E+00,2.882409990E-01
fine,6030,BF9F3333,3E939C33,-1.243749976E+00,2.883010805E-01
fine,6031,BF9F2C60,3E93A411,-1.243541718E+00,2.883611023E-01
fine,6032,BF9F258C,3E93ABF2,-1.243333340E+00,2.884212136E-01
fine,6033,BF9F1EB8,3E93B3D3,-1.243124962E+00,2.884813249E-01
fine,6034,BF9F17E5,3E93BBB3,-1.242916703E+00,2.885414064E-01
fine,6035,BF9F1111,3E93C394,-1.242708325E+00,2.886015177E-01
fine,6036,BF9F0A3D,3E93CB77,-1.242499948E+00,2.886616886E-01
fine,6037,BF9F036A,3E93D358,-1.242291689E+00,2.887217999E-01
fine,6038,BF9EFC96,3E93DB3B,-1.242083311E+00,2.887819707E-01
fine,6039,BF9EF5C3,3E93E31D,-1.241875052E+00,2.888421118E-01
fine,6040,BF9EEEEF,3E93EB01,-1.241666675E+00,2.889023125E-01
fine,6041,BF9EE81B,3E93F2E5,-1.241458297E+00,2.889625132E-01
fine,6042,BF9EE148,3E93FAC9,-1.241250038E+00,2.890227139E-01
fine,6043,BF9EDA74,3E9402AE,-1.241041660E+00,2.890829444E-01
fine,6044,BF9ED3A0,3E940A93,-1.240833282E+00,2.891431749E-01
fine,6045,BF9ECCCD,3E941278,-1.240625024E+00,2.892034054E-01
fine,6046,BF9EC5F9,3E941A5E,-1.240416646E+00,2.892636657E-01
fine,6047,BF9EBF26,3E942244,-1.240208387E+00,2.893239260E-01
fine,6048,BF9EB852,3E942A2B,-1.240000010E+00,2.893842161E-01
fine,6049,BF9EB17E,3E943213,-1.239791632E+00,2.894445360E-01
fine,6050,BF9EAAAB,3E9439F9,-1.239583373E+00,2.895047963E-01
fine,6051,BF9EA3D7,3E9441E2,-1.239374995E+00,2.895651460E-01
fine,6052,BF9E9D03,3E9449CB,-1.239166617E+00,2.896254957E-01
fine,6053,BF9E9630,3E9451B3,-1.238958359E+00,2.896858156E-01
fine,6054,BF9E8F5C,3E94599C,-1.238749981E+00,2.897461653E-01
fine,6055,BF9E8889,3E946185,-1.238541722E+00,2.898065150E-01
fine,6056,BF9E81B5,3E946970,-1.238333344E+00,2.898669243E-01
fine,6057,BF9E7AE1,3E94715B,-1.238124967E+00,2.899273336E-01
fine,6058,BF9E740E,3E947945,-1.237916708E+00,2.899877131E-01
fine,6059,BF9E6D3A,3E948131,-1.237708330E+00,2.900481522E-01
fine,6060,BF9E6666,3E94891D,-1.237499952E+00,2.901085913E-01
fine,6061,BF9E5F93,3E949109,-1.237291694E+00,2.901690304E-01
fine,6062,BF9E58BF,3E9498F6,-1.237083316E+00,2.902294993E-01
fine,6063,BF9E51EC,3E94A0E2,-1.236875057E+00,2.902899384E-01
fine,6064,BF9E4B18,3E94A8D0,-1.236666679E+00,2.903504372E-01
fine,6065,BF9E4444,3E94B0BE,-1.236458302E+00,2.904109359E-01
fine,6066,BF9E3D71,3E94B8AC,-1.236250043E+00,2.904714346E-01
fine,6067,BF9E369D,3E94C09B,-1.236041665E+00,2.905319631E-01
fine,6068,BF9E2FC9,3E94C88B,-1.235833287E+00,2.905925214E-01
fine,6069,BF9E28F6,3E94D07A,-1.235625029E+00,2.906530499E-01
fine,6070,BF9E2222,3E94D86A,-1.235416651E+00,2.907136083E-01
fine,6071,BF9E1B4F,3E94E05A,-1.235208392E+00,2.907741666E-01
fine,6072,BF9E147B,3E94E84B,-1.235000014E+00,2.908347547E-01
fine,6073,BF9E0DA7,3E94F03D,-1.234791636E+00,2.908953726E-01
fine,6074,BF9E06D4,3E94F82E,-1.234583378E+00,2.909559608E-01
fine,6075,BF9E0000,3E950020,-1.234375000E+00,2.910165787E-01
fine,6076,BF9DF92C,3E950813,-1.234166622E+00,2.910772264E-01
fine,6077,BF9DF259,3E951006,-1.233958364E+00,2.911378741E-01
fine,6078,BF9DEB85,3E9517FA,-1.233749986E+00,2.911985517E-01
fine,6079,BF9DE4B1,3E951FEE,-1.233541608E+00,2.912592292E-01
fine,6080,BF9DDDDE,3E9527E1,-1.233333349E+00,2.913198769E-01
fine,6081,BF9DD70A,3E952FD6,-1.233124971E+00,2.913805842E-01
fine,6082,BF9DD037,3E9537CB,-1.232916713E+00,2.914412916E-01
fine,6083,BF9DC963,3E953FC1,-1.232708335E+00,2.915020287E-01
fine,6084,BF9DC28F,3E9547B7,-1.232499957E+00,2.915627658E-01
fine,6085,BF9DBBBC,3E954FAD,-1.232291698E+00,2.916235030E-01
fine,6086,BF9DB4E8,3E9557A4,-1.232083321E+00,2.916842699E-01
fine,6087,BF9DAE14,3E955F9C,-1.231874943E+00,2.917450666E-01
fine,6088,BF9DA741,3E956793,-1.231666684E+00,2.918058336E-01
fine,6089,BF9DA06D,3E956F8B,-1.231458306E+00,2.918666303E-01
fine,6090,BF9D999A,3E957783,-1.231250048E+00,2.919274271E-01
fine,6091,BF9D92C6,3E957F7C,-1.231041670E+00,2.919882536E-01
fine,6092,BF9D8BF2,3E958776,-1.230833292E+00,2.920491099E-01
fine,6093,BF9D851F,3E958F6F,-1.230625033E+00,2.921099365E-01
fine,6094,BF9D7E4B,3E95976A,-1.230416656E+00,2.921708226E-01
fine,6095,BF9D7777,3E959F65,-1.230208278E+00,2.922317088E-01
fine,6096,BF9D70A4,3E95A75F,-1.230000019E+00,2.922925651E-01
fine,6097,BF9D69D0,3E95AF5B,-1.229791641E+00,2.923534811E-01
fine,6098,BF9D62FD,3E95B756,-1.229583383E+00,2.924143672E-01
fine,6099,BF9D5C29,3E95BF53,-1.229375005E+00,2.924753129E-01
fine,6100,BF9D5555,3E95C750,-1.229166627E+00,2.925362587E-01
fine,6101,BF9D4E82,3E95CF4D,-1.228958368E+00,2.925972044E-01
fine,6102,BF9D47AE,3E95D74B,-1.228749990E+00,2.926581800E-01
fine,6103,BF9D40DA,3E95DF49,-1.228541613E+00,2.927191556E-01
fine,6104,BF9D3A07,3E95E747,-1.228333354E+00,2.927801311E-01
fine,6105,BF9D3333,3E95EF46,-1.228124976E+00,2.928411365E-01
fine,6106,BF9D2C60,3E95F745,-1.227916718E+00,2.929021418E-01
fine,6107,BF9D258C,3E95FF45,-1.227708340E+00,2.929631770E-01
fine,6108,BF9D1EB8,3E960746,-1.227499962E+00,2.930242419E-01
fine,6109,BF9D17E5,3E960F46,-1.227291703E+00,2.930852771E-01
fine,6110,BF9D1111,3E961747,-1.227083325E+00,2.931463420E-01
fine,6111,BF9D0A3D,3E961F49,-1.226874948E+00,2.932074368E-01
fine,6112,BF9D036A,3E96274A,-1.226666689E+00,2.932685018E-01
fine,6113,BF9CFC96,3E962F4D,-1.226458311E+00,2.933296263E-01
fine,6114,BF9CF5C3,3E96374F,-1.226250052E+00,2.933907211E-01
fine,6115,BF9CEEEF,3E963F52,-1.226041675E+00,2.934518456E-01
fine,6116,BF9CE81B,3E964757,-1.225833297E+00,2.935130298E-01
fine,6117,BF9CE148,3E964F5A,-1.225625038E+00,2.935741544E-01
fine,6118,BF9CDA74,3E96575F,-1.225416660E+00,2.936353385E-01
fine,6119,BF9CD3A0,3E965F64,-1.225208282E+00,2.936965227E-01
fine,6120,BF9CCCCD,3E966769,-1.225000024E+00,2.937577069E-01
fine,6121,BF9CC5F9,3E966F6F,-1.224791646E+00,2.938189209E-01
fine,6122,BF9CBF26,3E967774,-1.224583387E+00,2.938801050E-01
fine,6123,BF9CB852,3E967F7B,-1.224375010E+00,2.939413488E-01
fine,6124,BF9CB17E,3E968783,-1.224166632E+00,2.940026224E-01
fine,6125,BF9CAAAB,3E968F89,-1.223958373E+00,2.940638363E-01
fine,6126,BF9CA3D7,3E969792,-1.223749995E+00,2.941251397E-01
fine,6127,BF9C9D03,3E969F9A,-1.223541617E+00,2.941864133E-01
fine,6128,BF9C9630,3E96A7A2,-1.223333359E+00,2.942476869E-01
fine,6129,BF9C8F5C,3E96AFAC,-1.223124981E+00,2.943090200E-01
fine,6130,BF9C8889,3E96B7B5,-1.222916722E+00,2.943703234E-01
fine,6131,BF9C81B5,3E96BFBF,-1.222708344E+00,2.944316566E-01
fine,6132,BF9C7AE1,3E96C7CA,-1.222499967E+00,2.944930196E-01
fine,6133,BF9C740E,3E96CFD4,-1.222291708E+00,2.945543528E-01
fine,6134,BF9C6D3A,3E96D7E0,-1.222083330E+00,2.946157455E-01
fine,6135,BF9C6666,3E96DFEC,-1.221874952E+00,2.946771383E-01
fine,6136,BF9C5F93,3E96E7F8,-1.221666694E+00,2.947385311E-01
fine,6137,BF9C58BF,3E96F005,-1.221458316E+00,2.947999537E-01
fine,6138,BF9C51EC,3E96F811,-1.221250057E+00,2.948613465E-01
fine,6139,BF9C4B18,3E97001F,-1.221041679E+00,2.949227989E-01
fine,6140,BF9C4444,3E97082D,-1.220833302E+00,2.949842513E-01
fine,6141,BF9C3D71,3E97103B,-1.220625043E+00,2.950457036E-01
fine,6142,BF9C369D,3E97184A,-1.220416665E+00,2.951071858E-01
fine,6143,BF9C2FC9,3E972059,-1.220208287E+00,2.951686680E-01
fine,6144,BF9C28F6,3E972868,-1.220000029E+00,2.952301502E-01
fine,6145,BF9C2222,3E973079,-1.219791651E+00,2.952916920E-01
fine,6146,BF9C1B4F,3E973888,-1.219583392E+00,2.953531742E-01
fine,6147,BF9C147B,3E97409A,-1.219375014E+00,2.954147458E-01
fine,6148,BF9C0DA7,3E9748AC,-1.219166636E+00,2.954763174E-01
fine,6149,BF9C06D4,3E9750BD,-1.218958378E+00,2.955378592E-01
fine,6150,BF9C0000,3E9758CF,-1.218750000E+00,2.955994308E-01
fine,6151,BF9BF92C,3E9760E2,-1.218541622E+00,2.956610322E-01
fine,6152,BF9BF259,3E9768F4,-1.218333364E+00,2.957226038E-01
fine,6153,BF9BEB85,3E977108,-1.218124986E+00,2.957842350E-01
fine,6154,BF9BE4B1,3E97791D,-1.217916608E+00,2.958458960E-01
fine,6155,BF9BDDDE,3E978130,-1.217708349E+00,2.959074974E-01
fine,6156,BF9BD70A,3E978946,-1.217499971E+00,2.959691882E-01
fine,6157,BF9BD037,3E97915A,-1.217291713E+00,2.960308194E-01
fine,6158,BF9BC963,3E979970,-1.217083335E+00,2.960925102E-01
fine,6159,BF9BC28F,3E97A187,-1.216874957E+00,2.961542308E-01
fine,6160,BF9BBBBC,3E97A99C,-1.216666698E+00,2.962158918E-01
fine,6161,BF9BB4E8,3E97B1B4,-1.216458321E+00,2.962776423E-01
fine,6162,BF9BAE14,3E97B9CB,-1.216249943E+00,2.963393629E-01
fine,6163,BF9BA741,3E97C1E2,-1.216041684E+00,2.964010835E-01
fine,6164,BF9BA06D,3E97C9FB,-1.215833306E+00,2.964628637E-01
fine,6165,BF9B999A,3E97D213,-1.215625048E+00,2.965246141E-01
fine,6166,BF9B92C6,3E97DA2D,-1.215416670E+00,2.965864241E-01
fine,6167,BF9B8BF2,3E97E246,-1.215208292E+00,2.966482043E-01
fine,6168,BF9B851F,3E97EA60,-1.215000033E+00,2.967100143E-01
fine,6169,BF9B7E4B,3E97F27A,-1.214791656E+00,2.967718244E-01
fine,6170,BF9B7777,3E97FA96,-1.214583278E+00,2.968336940E-01
fine,6171,BF9B70A4,3E9802B0,-1.214375019E+00,2.968955040E-01
fine,6172,BF9B69D0,3E980ACC,-1.214166641E+00,2.969573736E-01
fine,6173,BF9B62FD,3E9812E8,-1.213958383E+00,2.970192432E-01
fine,6174,BF9B5C29,3E981B05,-1.213750005E+00,2.970811427E-01
fine,6175,BF9B5555,3E982322,-1.213541627E+00,2.971430421E-01
fine,6176,BF9B4E82,3E982B3F,-1.213333368E+00,2.972049415E-01
fine,6177,BF9B47AE,3E98335D,-1.213124990E+00,2.972668707E-01
fine,6178,BF9B40DA,3E983B7C,-1.212916613E+00,2.973288298E-01
fine,6179,BF9B3A07,3E98439A,-1.212708354E+00,2.973907590E-01
fine,6180,BF9B3333,3E984BB9,-1.212499976E+00,2.974527180E-01
fine,6181,BF9B2C60,3E9853D8,-1.212291718E+00,2.975146770E-01
fine,6182,BF9B258C,3E985BF8,-1.212083340E+00,2.975766659E-01
fine,6183,BF9B1EB8,3E986419,-1.211874962E+00,2.976386845E-01
fine,6184,BF9B17E5,3E986C39,-1.211666703E+00,2.977006733E-01
fine,6185,BF9B1111,3E98745B,-1.211458325E+00,2.977627218E-01
fine,6186,BF9B0A3D,3E987C7D,-1.211249948E+00,2.978247702E-01
fine,6187,BF9B036A,3E98849F,-1.211041689E+00,2.978868186E-01
fine,6188,BF9AFC96,3E988CC2,-1.210833311E+00,2.979488969E-01
fine,6189,BF9AF5C3,3E9894E4,-1.210625052E+00,2.980109453E-01
fine,6190,BF9AEEEF,3E989D08,-1.210416675E+00,2.980730534E-01
fine,6191,BF9AE81B,3E98A52C,-1.210208297E+00,2.981351614E-01
fine,6192,BF9AE148,3E98AD50,-1.210000038E+00,2.981972694E-01
fine,6193,BF9ADA74,3E98B575,-1.209791660E+00,2.982594073E-01
fine,6194,BF9AD3A0,3E98BD9B,-1.209583282E+00,2.983215749E-01
fine,6195,BF9ACCCD,3E98C5C0,-1.209375024E+00,2.983837128E-01
fine,6196,BF9AC5F9,3E98CDE6,-1.209166646E+00,2.984458804E-01
fine,6197,BF9ABF26,3E98D60C,-1.208958387E+00,2.985080481E-01
fine,6198,BF9AB852,3E98DE33,-1.208750010E+00,2.985702455E-01
fine,6199,BF9AB17E,3E98E65B,-1.208541632E+00,2.986324728E-01
fine,6200,BF9AAAAB,3E98EE82,-1.208333373E+00,2.986946702E-01
fine,6201,BF9AA3D7,3E98F6AB,-1.208124995E+00,2.987569273E-01
fine,6202,BF9A9D03,3E98FED4,-1.207916617E+00,2.988191843E-01
fine,6203,BF9A9630,3E9906FC,-1.207708359E+00,2.988814116E-01
fine,6204,BF9A8F5C,3E990F26,-1.207499981E+00,2.989436984E-01
fine,6205,BF9A8889,3E991750,-1.207291722E+00,2.990059853E-01
fine,6206,BF9A81B5,3E991F7B,-1.207083344E+00,2.990683019E-01
