leaf,case,slot,name,index,baseline_bits,already_zero,noutputs_changed,max_abs_delta
hstep,three_snow_layers,17,ci,0,B79DB4B1,0,9,0.341687351E-3
hstep,three_snow_layers,18,ci,1,B83D9521,0,8,0.418819487E-3
hstep,three_snow_layers,19,ci,2,B7DF2311,0,9,0.167753547E-3
hstep,three_snow_layers,20,ci,3,B756BF95,0,6,0.417046249E-4
hstep,three_snow_layers,21,ci,4,B6C5F89D,0,0,0.00000000
hstep,three_snow_layers,22,rhsts,-2,B8C0F020,0,8,0.274872053E-1
hstep,three_snow_layers,23,rhsts,-1,389F6230,0,12,0.226745605E-1
hstep,three_snow_layers,24,rhsts,0,B8F55DE6,0,13,0.347290039E-1
hstep,three_snow_layers,25,rhsts,1,B95B2703,0,14,0.614013672E-1
hstep,three_snow_layers,26,rhsts,2,38E6AFCD,0,12,0.324096680E-1
hstep,three_snow_layers,27,rhsts,3,B8991794,0,11,0.216725469E-1
hstep,three_snow_layers,28,rhsts,4,381B3073,0,7,0.110473633E-1
hstep,three_snow_layers,29,stc,-2,437D999A,0,1,253.600006
hstep,three_snow_layers,30,stc,-1,43817333,0,1,258.899994
hstep,three_snow_layers,31,stc,0,4383B333,0,1,263.399994
hstep,three_snow_layers,32,stc,1,43860CCD,0,1,268.100006
hstep,three_snow_layers,33,stc,2,4387599A,0,1,270.700012
hstep,three_snow_layers,34,stc,3,4388999A,0,1,273.200012
hstep,three_snow_layers,35,stc,4,4389B333,0,1,275.399994
hstep,three_snow_layers,36,dt,0,43960000,0,35,0.616533384E-1
hstep,three_snow_layers_alt,1,ai,-2,B72B20AB,0,1,0.122400001E-2
hstep,three_snow_layers_alt,2,ai,-1,B776A005,0,7,0.176400004E-2
hstep,three_snow_layers_alt,3,ai,0,B7C1C6DF,0,9,0.277199992E-2
hstep,three_snow_layers_alt,4,ai,1,B81627F5,0,10,0.429600012E-2
hstep,three_snow_layers_alt,5,ai,2,B84663FD,0,10,0.567599991E-2
hstep,three_snow_layers_alt,6,ai,3,B7F776C5,0,7,0.354000018E-2
hstep,three_snow_layers_alt,7,ai,4,B77D5602,0,6,0.181200006E-2
hstep,three_snow_layers_alt,8,bi,-2,37B45AE6,0,6,0.258004665E-2
hstep,three_snow_layers_alt,9,bi,-1,38012F40,0,7,0.369596481E-2
hstep,three_snow_layers_alt,10,bi,0,3849539C,0,9,0.575995445E-2
hstep,three_snow_layers_alt,11,bi,1,38C9F4AB,0,10,0.115560293E-1
hstep,three_snow_layers_alt,12,bi,2,38AE1049,0,10,0.996005535E-2
hstep,three_snow_layers_alt,13,bi,3,3843DFBE,0,7,0.560402870E-2
hstep,three_snow_layers_alt,14,bi,4,37C29D9F,0,5,0.278401375E-2
hstep,three_snow_layers_alt,15,ci,-2,B73D9521,0,4,0.189878047E-4
hstep,three_snow_layers_alt,16,ci,-1,B7870E7D,0,5,0.457763672E-4
hstep,three_snow_layers_alt,17,ci,0,B7D0E058,0,7,0.122070312E-3
hstep,three_snow_layers_alt,18,ci,1,B87DC161,0,7,0.137120485E-3
hstep,three_snow_layers_alt,19,ci,2,B815BC95,0,8,0.610351562E-4
hstep,three_snow_layers_alt,20,ci,3,B79048B8,0,4,0.137081370E-4
hstep,three_snow_layers_alt,21,ci,4,B707E53C,0,0,0.00000000
hstep,three_snow_layers_alt,22,rhsts,-2,3913D966,0,8,0.168764982E-1
hstep,three_snow_layers_alt,23,rhsts,-1,B8F776C5,0,12,0.141143799E-1
hstep,three_snow_layers_alt,24,rhsts,0,39345AE6,0,13,0.205383301E-1
hstep,three_snow_layers_alt,25,rhsts,1,39A4A05E,0,13,0.372619629E-1
hstep,three_snow_layers_alt,26,rhsts,2,B92AEAFB,0,11,0.193786621E-1
hstep,three_snow_layers_alt,27,rhsts,3,38DC3372,0,10,0.125427246E-1
hstep,three_snow_layers_alt,28,rhsts,4,B86AE18B,0,5,0.671386719E-2
hstep,three_snow_layers_alt,29,stc,-2,4379CCCD,0,1,249.800003
hstep,three_snow_layers_alt,30,stc,-1,437F4CCD,0,1,255.300003
hstep,three_snow_layers_alt,31,stc,0,4382F333,0,1,261.899994
hstep,three_snow_layers_alt,32,stc,1,4385599A,0,1,266.700012
hstep,three_snow_layers_alt,33,stc,2,4386F333,0,1,269.899994
hstep,three_snow_layers_alt,34,stc,3,43884CCD,0,1,272.600006
hstep,three_snow_layers_alt,35,stc,4,43896666,0,1,274.799988
hstep,three_snow_layers_alt,36,dt,0,42F00000,0,35,0.373370051E-1
hstep,short_step_isnow0,1,ai,-2,B711F637,0,1,0.869999985E-5
hstep,short_step_isnow0,2,ai,-1,B756BF95,0,1,0.128000001E-4
hstep,short_step_isnow0,3,ai,0,B7A46AAE,0,1,0.196000001E-4
hstep,short_step_isnow0,4,ai,1,B7FD5602,0,1,0.181200006E-2
hstep,short_step_isnow0,5,ai,2,B82A49EB,0,7,0.243599992E-2
hstep,short_step_isnow0,6,ai,3,B7D36497,0,6,0.151200010E-2
hstep,short_step_isnow0,7,ai,4,B7500998,0,4,0.743999961E-3
hstep,short_step_isnow0,8,bi,-2,379982F3,0,1,0.182999993E-4
hstep,short_step_isnow0,9,bi,-1,37E5024E,0,1,0.273000005E-4
hstep,short_step_isnow0,10,bi,0,382B8C0A,0,1,0.408999986E-4
hstep,short_step_isnow0,11,bi,1,38AB20AB,0,6,0.489604473E-2
hstep,short_step_isnow0,12,bi,2,38947A76,0,7,0.424802303E-2
hstep,short_step_isnow0,13,bi,3,3826EEED,0,6,0.238800049E-2
hstep,short_step_isnow0,14,bi,4,37A10FB0,0,4,0.115203857E-2
hstep,short_step_isnow0,15,ci,-2,B7210FB0,0,1,0.960000034E-5
hstep,short_step_isnow0,16,ci,-1,B7734507,0,1,0.145000004E-4
hstep,short_step_isnow0,17,ci,0,B7B2AD67,0,1,0.213000003E-4
hstep,short_step_isnow0,18,ci,1,B8579654,0,4,0.305175781E-4
hstep,short_step_isnow0,19,ci,2,B7FD5602,0,4,0.958610326E-5
hstep,short_step_isnow0,20,ci,3,B774F286,0,4,0.240560621E-5
hstep,short_step_isnow0,21,ci,4,B6E42B8E,0,0,0.00000000
hstep,short_step_isnow0,22,rhsts,-2,B8F55DE6,0,1,0.117000003E-3
hstep,short_step_isnow0,23,rhsts,-1,38C73ABD,0,1,0.950000031E-4
hstep,short_step_isnow0,24,rhsts,0,B916FEB5,0,1,0.144000005E-3
hstep,short_step_isnow0,25,rhsts,1,B9895D0B,0,8,0.156555176E-1
hstep,short_step_isnow0,26,rhsts,2,390FA7A8,0,9,0.820922852E-2
hstep,short_step_isnow0,27,rhsts,3,B8BAA583,0,7,0.532729691E-2
hstep,short_step_isnow0,28,rhsts,4,3840F020,0,5,0.275682565E-2
hstep,short_step_isnow0,29,stc,-2,43892666,0,1,274.299988
hstep,short_step_isnow0,30,stc,-1,43898CCD,0,1,275.100006
hstep,short_step_isnow0,31,stc,0,438A3333,0,1,276.399994
hstep,short_step_isnow0,32,stc,1,4391D99A,0,1,291.700012
hstep,short_step_isnow0,33,stc,2,4391199A,0,1,290.200012
hstep,short_step_isnow0,34,stc,3,43904CCD,0,1,288.600006
hstep,short_step_isnow0,35,stc,4,438F8CCD,0,1,287.100006
hstep,short_step_isnow0,36,dt,0,42700000,0,20,0.156434085E-1
tsnosoi,soil_only_isnow0,1,zsnso,-2,C61C3C00,0,0,0.00000000
tsnosoi,soil_only_isnow0,2,zsnso,-1,C61C3C00,0,0,0.00000000
tsnosoi,soil_only_isnow0,3,zsnso,0,C61C3C00,0,0,0.00000000
tsnosoi,soil_only_isnow0,4,zsnso,1,BDCCCCCD,0,4,0.00000000
tsnosoi,soil_only_isnow0,5,zsnso,2,BECCCCCD,0,4,0.00000000
tsnosoi,soil_only_isnow0,6,zsnso,3,BF800000,0,5,0.163116455
tsnosoi,soil_only_isnow0,7,zsnso,4,C0000000,0,4,0.237848759E-1
tsnosoi,soil_only_isnow0,8,stc,-2,43870CCD,0,1,270.100006
tsnosoi,soil_only_isnow0,9,stc,-1,4387B333,0,1,271.399994
tsnosoi,soil_only_isnow0,10,stc,0,43882666,0,1,272.299988
tsnosoi,soil_only_isnow0,11,stc,1,438CB333,0,4,266.885803
tsnosoi,soil_only_isnow0,12,stc,2,438D8CCD,0,4,276.083771
tsnosoi,soil_only_isnow0,13,stc,3,438E7333,0,4,282.951385
tsnosoi,soil_only_isnow0,14,stc,4,438F199A,0,5,285.696442
tsnosoi,soil_only_isnow0,15,df,-2,C61C3C00,0,0,0.00000000
tsnosoi,soil_only_isnow0,16,df,-1,C61C3C00,0,0,0.00000000
tsnosoi,soil_only_isnow0,17,df,0,C61C3C00,0,0,0.00000000
tsnosoi,soil_only_isnow0,18,df,1,3FB5C28F,0,3,0.103546143
tsnosoi,soil_only_isnow0,19,df,2,3FD0A3D7,0,4,0.158691406E-1
tsnosoi,soil_only_isnow0,20,df,3,3FECCCCD,0,3,0.350952148E-2
tsnosoi,soil_only_isnow0,21,df,4,3FF851EC,0,2,0.178707585
tsnosoi,soil_only_isnow0,22,hcpct,-2,C61C3C00,0,0,0.00000000
tsnosoi,soil_only_isnow0,23,hcpct,-1,C61C3C00,0,0,0.00000000
tsnosoi,soil_only_isnow0,24,hcpct,0,C61C3C00,0,0,0.00000000
tsnosoi,soil_only_isnow0,25,hcpct,1,4A0CFDC0,0,4,0.00000000
tsnosoi,soil_only_isnow0,26,hcpct,2,4A14ED00,0,4,0.00000000
tsnosoi,soil_only_isnow0,27,hcpct,3,4A1CDC40,0,4,0.00000000
tsnosoi,soil_only_isnow0,28,hcpct,4,4A225A80,0,4,0.00000000
tsnosoi,soil_only_isnow0,29,dzsnso,-2,3CFDF3B6,0,0,0.00000000
tsnosoi,soil_only_isnow0,30,dzsnso,-1,3D2C0831,0,0,0.00000000
tsnosoi,soil_only_isnow0,31,dzsnso,0,3D6D9168,0,0,0.00000000
tsnosoi,soil_only_isnow0,32,dzsnso,1,3DCCCCCD,0,0,0.00000000
tsnosoi,soil_only_isnow0,33,dzsnso,2,3E99999A,0,0,0.00000000
tsnosoi,soil_only_isnow0,34,dzsnso,3,3F19999A,0,0,0.00000000
tsnosoi,soil_only_isnow0,35,dzsnso,4,3F800000,0,0,0.00000000
tsnosoi,soil_only_isnow0,36,tbot,0,438ECCCD,0,3,85.0639420
tsnosoi,soil_only_isnow0,37,ssoil,0,C215999A,0,3,0.276397705
tsnosoi,soil_only_isnow0,38,sag,0,43CE599A,0,0,0.00000000
tsnosoi,soil_only_isnow0,39,dt,0,44E10000,0,4,0.187896729
tsnosoi,soil_only_isnow0,40,snowh,0,3C5D2F1B,0,1,0.371173024E-3
tsnosoi,soil_only_isnow0,41,tg,0,43903333,0,0,0.00000000
tsnosoi,soil_only_isnow0,42,zbot,0,C1000000,0,2,0.961762965
tsnosoi,one_snow_layer,1,zsnso,-2,C61C3C00,0,0,0.00000000
tsnosoi,one_snow_layer,2,zsnso,-1,C61C3C00,0,0,0.00000000
tsnosoi,one_snow_layer,3,zsnso,0,BDB851EC,0,5,0.00000000
tsnosoi,one_snow_layer,4,zsnso,1,BE428F5C,0,5,0.00000000
tsnosoi,one_snow_layer,5,zsnso,2,BEFAE148,0,5,0.292205811
tsnosoi,one_snow_layer,6,zsnso,3,BF8B851F,0,6,0.145498633
tsnosoi,one_snow_layer,7,zsnso,4,C005C28F,0,4,0.260048985
tsnosoi,one_snow_layer,8,stc,-2,4384999A,0,1,265.200012
tsnosoi,one_snow_layer,9,stc,-1,4385E666,0,1,267.799988
tsnosoi,one_snow_layer,10,stc,0,43862666,0,4,252.412125
tsnosoi,one_snow_layer,11,stc,1,43874000,0,4,260.317657
tsnosoi,one_snow_layer,12,stc,2,43883333,0,5,268.969727
tsnosoi,one_snow_layer,13,stc,3,43896666,0,5,273.865356
tsnosoi,one_snow_layer,14,stc,4,438A8CCD,0,5,276.857422
tsnosoi,one_snow_layer,15,df,-2,C61C3C00,0,0,0.00000000
tsnosoi,one_snow_layer,16,df,-1,C61C3C00,0,0,0.00000000
tsnosoi,one_snow_layer,17,df,0,3E9EB852,0,3,0.106872559
tsnosoi,one_snow_layer,18,df,1,3FB0A3D7,0,4,0.502014160E-1
tsnosoi,one_snow_layer,19,df,2,3FCB851F,0,3,0.104675293E-1
tsnosoi,one_snow_layer,20,df,3,3FE7AE14,0,2,0.305175781E-2
tsnosoi,one_snow_layer,21,df,4,3FF33333,0,2,1.83328259
tsnosoi,one_snow_layer,22,hcpct,-2,C61C3C00,0,0,0.00000000
tsnosoi,one_snow_layer,23,hcpct,-1,C61C3C00,0,0,0.00000000
tsnosoi,one_snow_layer,24,hcpct,0,48FA0000,0,5,0.00000000
tsnosoi,one_snow_layer,25,hcpct,1,4A0B2900,0,5,0.00000000
tsnosoi,one_snow_layer,26,hcpct,2,4A131840,0,5,0.00000000
tsnosoi,one_snow_layer,27,hcpct,3,4A1B0780,0,5,0.00000000
tsnosoi,one_snow_layer,28,hcpct,4,4A2085C0,0,5,0.00000000
tsnosoi,one_snow_layer,29,dzsnso,-2,3D0B4396,0,0,0.00000000
tsnosoi,one_snow_layer,30,dzsnso,-1,3D3C6A7F,0,0,0.00000000
tsnosoi,one_snow_layer,31,dzsnso,0,3DB851EC,0,0,0.00000000
tsnosoi,one_snow_layer,32,dzsnso,1,3DCCCCCD,0,0,0.00000000
tsnosoi,one_snow_layer,33,dzsnso,2,3E99999A,0,0,0.00000000
tsnosoi,one_snow_layer,34,dzsnso,3,3F19999A,0,0,0.00000000
tsnosoi,one_snow_layer,35,dzsnso,4,3F800000,0,0,0.00000000
tsnosoi,one_snow_layer,36,tbot,0,438D999A,0,3,85.1123123
tsnosoi,one_snow_layer,37,ssoil,0,41B66666,0,3,0.418945312
tsnosoi,one_snow_layer,38,sag,0,43284CCD,0,0,0.00000000
tsnosoi,one_snow_layer,39,dt,0,44610000,0,5,0.552185059
tsnosoi,one_snow_layer,40,snowh,0,3D7DF3B6,0,1,0.181568861E-1
tsnosoi,one_snow_layer,41,tg,0,4387999A,0,0,0.00000000
tsnosoi,one_snow_layer,42,zbot,0,C0FB3333,0,2,9.41836929
tsnosoi,two_snow_layers,1,zsnso,-2,C61C3C00,0,0,0.00000000
tsnosoi,two_snow_layers,2,zsnso,-1,BD75C28F,0,6,0.00000000
tsnosoi,two_snow_layers,3,zsnso,0,BE19999A,0,6,0.00000000
tsnosoi,two_snow_layers,4,zsnso,1,BE851EB8,0,5,0.662353516
tsnosoi,two_snow_layers,5,zsnso,2,BF0F5C29,0,6,0.150665283
tsnosoi,two_snow_layers,6,zsnso,3,BF947AE1,0,6,0.129802465
tsnosoi,two_snow_layers,7,zsnso,4,C00A3D71,0,4,0.226241350
tsnosoi,two_snow_layers,8,stc,-2,4381B333,0,1,259.399994
tsnosoi,two_snow_layers,9,stc,-1,4382999A,0,4,242.176895
tsnosoi,two_snow_layers,10,stc,0,4384D99A,0,5,248.114960
tsnosoi,two_snow_layers,11,stc,1,4386B333,0,5,263.017151
