temp_k,w_m_s,nccn_per_m3,activated_per_m3
 2.7314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+007, 9.9821810000000000E+006
 2.7314999389648438E+002, 3.1600000858306885E+000, 1.1100000000000000E+007, 1.1079731000000000E+007
 2.7314999389648438E+002, 3.1600000858306885E+000, 3.1600000000000000E+007, 3.1380696000000000E+007
 2.7314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+008, 9.6866200000000000E+007
 2.7314999389648438E+002, 3.1600000858306885E+000, 3.1600000000000000E+008, 2.8995052800000000E+008
 2.7314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+009, 8.3708800000000000E+008
 2.7314999389648438E+002, 3.1600000858306885E+000, 3.1600000000000000E+009, 2.1938931200000000E+009
 2.7314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+010, 4.3237073920000000E+009
 2.7314999389648438E+002, 3.1600000858306885E+000, 2.0000000000000000E+010, 8.6474147840000000E+009
 2.7314999389648438E+002, 1.0000000000000000E+001, 5.0000000000000000E+006, 4.9965100000000000E+006
 2.7314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+007, 9.9930200000000000E+006
 2.7314999389648438E+002, 1.0000000000000000E+001, 1.1100000000000000E+007, 1.1092252000000000E+007
 2.7314999389648438E+002, 1.0000000000000000E+001, 3.1600000000000000E+007, 3.1577942000000000E+007
 2.7314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+008, 9.9726096000000000E+007
 2.7314999389648438E+002, 1.0000000000000000E+001, 3.1600000000000000E+008, 3.1156649600000000E+008
 2.7314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+009, 9.5789100800000000E+008
 2.7314999389648438E+002, 1.0000000000000000E+001, 3.1600000000000000E+009, 2.8281681920000000E+009
 2.7314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+010, 7.1764244480000000E+009
 2.7314999389648438E+002, 1.0000000000000000E+001, 2.0000000000000000E+010, 1.4352848896000000E+010
 2.7314999389648438E+002, 1.0000000000000000E+002, 5.0000000000000000E+006, 4.9965100000000000E+006
 2.7314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+007, 9.9930200000000000E+006
 2.7314999389648438E+002, 1.0000000000000000E+002, 1.1100000000000000E+007, 1.1092253000000000E+007
 2.7314999389648438E+002, 1.0000000000000000E+002, 3.1600000000000000E+007, 3.1577942000000000E+007
 2.7314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+008, 9.9930200000000000E+007
 2.7314999389648438E+002, 1.0000000000000000E+002, 3.1600000000000000E+008, 3.1577830400000000E+008
 2.7314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+009, 9.9925760000000000E+008
 2.7314999389648438E+002, 1.0000000000000000E+002, 3.1600000000000000E+009, 3.1522496000000000E+009
 2.7314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+010, 9.8756382720000000E+009
 2.7314999389648438E+002, 1.0000000000000000E+002, 2.0000000000000000E+010, 1.9751276544000000E+010
 2.7314999389648438E+002, 2.0000000000000000E+002, 5.0000000000000000E+006, 4.9965100000000000E+006
 2.7314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+007, 9.9930200000000000E+006
 2.7314999389648438E+002, 2.0000000000000000E+002, 1.1100000000000000E+007, 1.1092253000000000E+007
 2.7314999389648438E+002, 2.0000000000000000E+002, 3.1600000000000000E+007, 3.1577942000000000E+007
 2.7314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+008, 9.9930200000000000E+007
 2.7314999389648438E+002, 2.0000000000000000E+002, 3.1600000000000000E+008, 3.1577830400000000E+008
 2.7314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+009, 9.9925760000000000E+008
 2.7314999389648438E+002, 2.0000000000000000E+002, 3.1600000000000000E+009, 3.1522496000000000E+009
 2.7314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+010, 9.8756382720000000E+009
 2.7314999389648438E+002, 2.0000000000000000E+002, 2.0000000000000000E+010, 1.9751276544000000E+010
 2.8314999389648438E+002, 4.9999998882412910E-003, 5.0000000000000000E+006, 1.2365332500000000E+006
 2.8314999389648438E+002, 4.9999998882412910E-003, 1.0000000000000000E+007, 2.4730665000000000E+006
 2.8314999389648438E+002, 4.9999998882412910E-003, 1.1100000000000000E+007, 2.7381380000000000E+006
 2.8314999389648438E+002, 4.9999998882412910E-003, 3.1600000000000000E+007, 5.5025280000000000E+006
 2.8314999389648438E+002, 4.9999998882412910E-003, 1.0000000000000000E+008, 1.1375165000000000E+007
 2.8314999389648438E+002, 4.9999998882412910E-003, 3.1600000000000000E+008, 1.6957746000000000E+007
 2.8314999389648438E+002, 4.9999998882412910E-003, 1.0000000000000000E+009, 2.5074820000000000E+007
 2.8314999389648438E+002, 4.9999998882412910E-003, 3.1600000000000000E+009, 7.1686400000000000E+007
 2.8314999389648438E+002, 4.9999998882412910E-003, 1.0000000000000000E+010, 2.2685571200000000E+008
 2.8314999389648438E+002, 4.9999998882412910E-003, 2.0000000000000000E+010, 4.5371142400000000E+008
 2.8314999389648438E+002, 9.9999997764825821E-003, 5.0000000000000000E+006, 1.2365332500000000E+006
 2.8314999389648438E+002, 9.9999997764825821E-003, 1.0000000000000000E+007, 2.4730665000000000E+006
 2.8314999389648438E+002, 9.9999997764825821E-003, 1.1100000000000000E+007, 2.7381380000000000E+006
 2.8314999389648438E+002, 9.9999997764825821E-003, 3.1600000000000000E+007, 5.5025280000000000E+006
 2.8314999389648438E+002, 9.9999997764825821E-003, 1.0000000000000000E+008, 1.1375165000000000E+007
 2.8314999389648438E+002, 9.9999997764825821E-003, 3.1600000000000000E+008, 1.6957746000000000E+007
 2.8314999389648438E+002, 9.9999997764825821E-003, 1.0000000000000000E+009, 2.5074820000000000E+007
 2.8314999389648438E+002, 9.9999997764825821E-003, 3.1600000000000000E+009, 7.1686400000000000E+007
 2.8314999389648438E+002, 9.9999997764825821E-003, 1.0000000000000000E+010, 2.2685571200000000E+008
 2.8314999389648438E+002, 9.9999997764825821E-003, 2.0000000000000000E+010, 4.5371142400000000E+008
 2.8314999389648438E+002, 1.9999999552965164E-002, 5.0000000000000000E+006, 1.7308357500000000E+006
 2.8314999389648438E+002, 1.9999999552965164E-002, 1.0000000000000000E+007, 3.4616715000000000E+006
 2.8314999389648438E+002, 1.9999999552965164E-002, 1.1100000000000000E+007, 3.8331427500000000E+006
 2.8314999389648438E+002, 1.9999999552965164E-002, 3.1600000000000000E+007, 7.8475075000000000E+006
 2.8314999389648438E+002, 1.9999999552965164E-002, 1.0000000000000000E+008, 1.7242276000000000E+007
 2.8314999389648438E+002, 1.9999999552965164E-002, 3.1600000000000000E+008, 2.8339198000000000E+007
 2.8314999389648438E+002, 1.9999999552965164E-002, 1.0000000000000000E+009, 4.2092336000000000E+007
 2.8314999389648438E+002, 1.9999999552965164E-002, 3.1600000000000000E+009, 7.8103904000000000E+007
 2.8314999389648438E+002, 1.9999999552965164E-002, 1.0000000000000000E+010, 2.4716424000000000E+008
 2.8314999389648438E+002, 1.9999999552965164E-002, 2.0000000000000000E+010, 4.9432848000000000E+008
 2.8314999389648438E+002, 5.0000000745058060E-002, 5.0000000000000000E+006, 2.5321400000000000E+006
 2.8314999389648438E+002, 5.0000000745058060E-002, 1.0000000000000000E+007, 5.0642800000000000E+006
 2.8314999389648438E+002, 5.0000000745058060E-002, 1.1100000000000000E+007, 5.6100775000000000E+006
 2.8314999389648438E+002, 5.0000000745058060E-002, 3.1600000000000000E+007, 1.2261130000000000E+007
 2.8314999389648438E+002, 5.0000000745058060E-002, 1.0000000000000000E+008, 2.8201736000000000E+007
 2.8314999389648438E+002, 5.0000000745058060E-002, 3.1600000000000000E+008, 5.4928464000000000E+007
 2.8314999389648438E+002, 5.0000000745058060E-002, 1.0000000000000000E+009, 9.1384096000000000E+007
 2.8314999389648438E+002, 5.0000000745058060E-002, 3.1600000000000000E+009, 1.1931788000000000E+008
 2.8314999389648438E+002, 5.0000000745058060E-002, 1.0000000000000000E+010, 2.8046118400000000E+008
 2.8314999389648438E+002, 5.0000000745058060E-002, 2.0000000000000000E+010, 5.6092236800000000E+008
 2.8314999389648438E+002, 1.0000000149011612E-001, 5.0000000000000000E+006, 3.1712552500000000E+006
 2.8314999389648438E+002, 1.0000000149011612E-001, 1.0000000000000000E+007, 6.3425105000000000E+006
 2.8314999389648438E+002, 1.0000000149011612E-001, 1.1100000000000000E+007, 7.0286660000000000E+006
 2.8314999389648438E+002, 1.0000000149011612E-001, 3.1600000000000000E+007, 1.6217909000000000E+007
 2.8314999389648438E+002, 1.0000000149011612E-001, 1.0000000000000000E+008, 3.7975600000000000E+007
 2.8314999389648438E+002, 1.0000000149011612E-001, 3.1600000000000000E+008, 8.1938800000000000E+007
 2.8314999389648438E+002, 1.0000000149011612E-001, 1.0000000000000000E+009, 1.4617400000000000E+008
 2.8314999389648438E+002, 1.0000000149011612E-001, 3.1600000000000000E+009, 1.7415707200000000E+008
 2.8314999389648438E+002, 1.0000000149011612E-001, 1.0000000000000000E+010, 3.0728614400000000E+008
 2.8314999389648438E+002, 1.0000000149011612E-001, 2.0000000000000000E+010, 6.1457228800000000E+008
 2.8314999389648438E+002, 3.1600001454353333E-001, 5.0000000000000000E+006, 4.2880795000000000E+006
 2.8314999389648438E+002, 3.1600001454353333E-001, 1.0000000000000000E+007, 8.5761590000000000E+006
 2.8314999389648438E+002, 3.1600001454353333E-001, 1.1100000000000000E+007, 9.5083490000000000E+006
 2.8314999389648438E+002, 3.1600001454353333E-001, 3.1600000000000000E+007, 2.3386778000000000E+007
 2.8314999389648438E+002, 3.1600001454353333E-001, 1.0000000000000000E+008, 6.1963200000000000E+007
 2.8314999389648438E+002, 3.1600001454353333E-001, 3.1600000000000000E+008, 1.5362750400000000E+008
 2.8314999389648438E+002, 3.1600001454353333E-001, 1.0000000000000000E+009, 3.2929500800000000E+008
 2.8314999389648438E+002, 3.1600001454353333E-001, 3.1600000000000000E+009, 5.1286796800000000E+008
 2.8314999389648438E+002, 3.1600001454353333E-001, 1.0000000000000000E+010, 7.2020044800000000E+008
 2.8314999389648438E+002, 3.1600001454353333E-001, 2.0000000000000000E+010, 1.4404008960000000E+009
 2.8314999389648438E+002, 5.0000000000000000E-001, 5.0000000000000000E+006, 4.5089465000000000E+006
 2.8314999389648438E+002, 5.0000000000000000E-001, 1.0000000000000000E+007, 9.0178930000000000E+006
 2.8314999389648438E+002, 5.0000000000000000E-001, 1.1100000000000000E+007, 1.0001198000000000E+007
 2.8314999389648438E+002, 5.0000000000000000E-001, 3.1600000000000000E+007, 2.5620646000000000E+007
 2.8314999389648438E+002, 5.0000000000000000E-001, 1.0000000000000000E+008, 6.9938176000000000E+007
 2.8314999389648438E+002, 5.0000000000000000E-001, 3.1600000000000000E+008, 1.8276142400000000E+008
 2.8314999389648438E+002, 5.0000000000000000E-001, 1.0000000000000000E+009, 4.2399276800000000E+008
 2.8314999389648438E+002, 5.0000000000000000E-001, 3.1600000000000000E+009, 7.5441632000000000E+008
 2.8314999389648438E+002, 5.0000000000000000E-001, 1.0000000000000000E+010, 1.1485308160000000E+009
 2.8314999389648438E+002, 5.0000000000000000E-001, 2.0000000000000000E+010, 2.2970616320000000E+009
 2.8314999389648438E+002, 1.0000000000000000E+000, 5.0000000000000000E+006, 4.8425805000000000E+006
 2.8314999389648438E+002, 1.0000000000000000E+000, 1.0000000000000000E+007, 9.6851610000000000E+006
 2.8314999389648438E+002, 1.0000000000000000E+000, 1.1100000000000000E+007, 1.0745679000000000E+007
 2.8314999389648438E+002, 1.0000000000000000E+000, 3.1600000000000000E+007, 2.8995054000000000E+007
 2.8314999389648438E+002, 1.0000000000000000E+000, 1.0000000000000000E+008, 8.1984904000000000E+007
 2.8314999389648438E+002, 1.0000000000000000E+000, 3.1600000000000000E+008, 2.2677012800000000E+008
 2.8314999389648438E+002, 1.0000000000000000E+000, 1.0000000000000000E+009, 5.6703993600000000E+008
 2.8314999389648438E+002, 1.0000000000000000E+000, 3.1600000000000000E+009, 1.1192910080000000E+009
 2.8314999389648438E+002, 1.0000000000000000E+000, 1.0000000000000000E+010, 1.7955517440000000E+009
 2.8314999389648438E+002, 1.0000000000000000E+000, 2.0000000000000000E+010, 3.5911034880000000E+009
 2.8314999389648438E+002, 3.1600000858306885E+000, 5.0000000000000000E+006, 4.9846850000000000E+006
 2.8314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+007, 9.9693700000000000E+006
 2.8314999389648438E+002, 3.1600000858306885E+000, 1.1100000000000000E+007, 1.1065166000000000E+007
 2.8314999389648438E+002, 3.1600000858306885E+000, 3.1600000000000000E+007, 3.1226456000000000E+007
 2.8314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+008, 9.5789096000000000E+007
 2.8314999389648438E+002, 3.1600000858306885E+000, 3.1600000000000000E+008, 2.8281683200000000E+008
 2.8314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+009, 7.8207398400000000E+008
 2.8314999389648438E+002, 3.1600000858306885E+000, 3.1600000000000000E+009, 2.0387751680000000E+009
 2.8314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+010, 3.7977907200000000E+009
 2.8314999389648438E+002, 3.1600000858306885E+000, 2.0000000000000000E+010, 7.5955814400000000E+009
 2.8314999389648438E+002, 1.0000000000000000E+001, 5.0000000000000000E+006, 4.9964090000000000E+006
 2.8314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+007, 9.9928180000000000E+006
 2.8314999389648438E+002, 1.0000000000000000E+001, 1.1100000000000000E+007, 1.1092007000000000E+007
 2.8314999389648438E+002, 1.0000000000000000E+001, 3.1600000000000000E+007, 3.1570264000000000E+007
 2.8314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+008, 9.9519600000000000E+007
 2.8314999389648438E+002, 1.0000000000000000E+001, 3.1600000000000000E+008, 3.0874022400000000E+008
 2.8314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+009, 9.3626297600000000E+008
 2.8314999389648438E+002, 1.0000000000000000E+001, 3.1600000000000000E+009, 2.7436098560000000E+009
 2.8314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+010, 6.9428515840000000E+009
 2.8314999389648438E+002, 1.0000000000000000E+001, 2.0000000000000000E+010, 1.3885703168000000E+010
 2.8314999389648438E+002, 1.0000000000000000E+002, 5.0000000000000000E+006, 4.9965100000000000E+006
 2.8314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+007, 9.9930200000000000E+006
 2.8314999389648438E+002, 1.0000000000000000E+002, 1.1100000000000000E+007, 1.1092253000000000E+007
 2.8314999389648438E+002, 1.0000000000000000E+002, 3.1600000000000000E+007, 3.1577942000000000E+007
 2.8314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+008, 9.9930200000000000E+007
 2.8314999389648438E+002, 1.0000000000000000E+002, 3.1600000000000000E+008, 3.1577616000000000E+008
 2.8314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+009, 9.9911443200000000E+008
 2.8314999389648438E+002, 1.0000000000000000E+002, 3.1600000000000000E+009, 3.1466470400000000E+009
 2.8314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+010, 9.8273669120000000E+009
 2.8314999389648438E+002, 1.0000000000000000E+002, 2.0000000000000000E+010, 1.9654733824000000E+010
 2.8314999389648438E+002, 2.0000000000000000E+002, 5.0000000000000000E+006, 4.9965100000000000E+006
 2.8314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+007, 9.9930200000000000E+006
 2.8314999389648438E+002, 2.0000000000000000E+002, 1.1100000000000000E+007, 1.1092253000000000E+007
 2.8314999389648438E+002, 2.0000000000000000E+002, 3.1600000000000000E+007, 3.1577942000000000E+007
 2.8314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+008, 9.9930200000000000E+007
 2.8314999389648438E+002, 2.0000000000000000E+002, 3.1600000000000000E+008, 3.1577616000000000E+008
 2.8314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+009, 9.9911443200000000E+008
 2.8314999389648438E+002, 2.0000000000000000E+002, 3.1600000000000000E+009, 3.1466470400000000E+009
 2.8314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+010, 9.8273669120000000E+009
 2.8314999389648438E+002, 2.0000000000000000E+002, 2.0000000000000000E+010, 1.9654733824000000E+010
 2.9314999389648438E+002, 4.9999998882412910E-003, 5.0000000000000000E+006, 1.1234645000000000E+006
 2.9314999389648438E+002, 4.9999998882412910E-003, 1.0000000000000000E+007, 2.2469290000000000E+006
 2.9314999389648438E+002, 4.9999998882412910E-003, 1.1100000000000000E+007, 2.4876862500000000E+006
 2.9314999389648438E+002, 4.9999998882412910E-003, 3.1600000000000000E+007, 4.9740185000000000E+006
 2.9314999389648438E+002, 4.9999998882412910E-003, 1.0000000000000000E+008, 1.0132539000000000E+007
 2.9314999389648438E+002, 4.9999998882412910E-003, 3.1600000000000000E+008, 1.4759613000000000E+007
 2.9314999389648438E+002, 4.9999998882412910E-003, 1.0000000000000000E+009, 2.4479112000000000E+007
 2.9314999389648438E+002, 4.9999998882412910E-003, 3.1600000000000000E+009, 7.1686400000000000E+007
 2.9314999389648438E+002, 4.9999998882412910E-003, 1.0000000000000000E+010, 2.2361830400000000E+008
 2.9314999389648438E+002, 4.9999998882412910E-003, 2.0000000000000000E+010, 4.4723660800000000E+008
 2.9314999389648438E+002, 9.9999997764825821E-003, 5.0000000000000000E+006, 1.1234645000000000E+006
 2.9314999389648438E+002, 9.9999997764825821E-003, 1.0000000000000000E+007, 2.2469290000000000E+006
 2.9314999389648438E+002, 9.9999997764825821E-003, 1.1100000000000000E+007, 2.4876862500000000E+006
 2.9314999389648438E+002, 9.9999997764825821E-003, 3.1600000000000000E+007, 4.9740185000000000E+006
 2.9314999389648438E+002, 9.9999997764825821E-003, 1.0000000000000000E+008, 1.0132539000000000E+007
 2.9314999389648438E+002, 9.9999997764825821E-003, 3.1600000000000000E+008, 1.4759613000000000E+007
 2.9314999389648438E+002, 9.9999997764825821E-003, 1.0000000000000000E+009, 2.4479112000000000E+007
 2.9314999389648438E+002, 9.9999997764825821E-003, 3.1600000000000000E+009, 7.1686400000000000E+007
 2.9314999389648438E+002, 9.9999997764825821E-003, 1.0000000000000000E+010, 2.2361830400000000E+008
 2.9314999389648438E+002, 9.9999997764825821E-003, 2.0000000000000000E+010, 4.4723660800000000E+008
 2.9314999389648438E+002, 1.9999999552965164E-002, 5.0000000000000000E+006, 1.5397092500000000E+006
 2.9314999389648438E+002, 1.9999999552965164E-002, 1.0000000000000000E+007, 3.0794185000000000E+006
 2.9314999389648438E+002, 1.9999999552965164E-002, 1.1100000000000000E+007, 3.4105307500000000E+006
 2.9314999389648438E+002, 1.9999999552965164E-002, 3.1600000000000000E+007, 7.2002690000000000E+006
 2.9314999389648438E+002, 1.9999999552965164E-002, 1.0000000000000000E+008, 1.5602869000000000E+007
 2.9314999389648438E+002, 1.9999999552965164E-002, 3.1600000000000000E+008, 2.5087534000000000E+007
 2.9314999389648438E+002, 1.9999999552965164E-002, 1.0000000000000000E+009, 3.7760032000000000E+007
 2.9314999389648438E+002, 1.9999999552965164E-002, 3.1600000000000000E+009, 7.8103904000000000E+007
 2.9314999389648438E+002, 1.9999999552965164E-002, 1.0000000000000000E+010, 2.2362004800000000E+008
 2.9314999389648438E+002, 1.9999999552965164E-002, 2.0000000000000000E+010, 4.4724009600000000E+008
 2.9314999389648438E+002, 5.0000000745058060E-002, 5.0000000000000000E+006, 2.3256180000000000E+006
 2.9314999389648438E+002, 5.0000000745058060E-002, 1.0000000000000000E+007, 4.6512360000000000E+006
 2.9314999389648438E+002, 5.0000000745058060E-002, 1.1100000000000000E+007, 5.1521440000000000E+006
 2.9314999389648438E+002, 5.0000000745058060E-002, 3.1600000000000000E+007, 1.1136572000000000E+007
 2.9314999389648438E+002, 5.0000000745058060E-002, 1.0000000000000000E+008, 2.6014966000000000E+007
 2.9314999389648438E+002, 5.0000000745058060E-002, 3.1600000000000000E+008, 4.9780816000000000E+007
 2.9314999389648438E+002, 5.0000000745058060E-002, 1.0000000000000000E+009, 7.5531928000000000E+007
 2.9314999389648438E+002, 5.0000000745058060E-002, 3.1600000000000000E+009, 1.1026632800000000E+008
 2.9314999389648438E+002, 5.0000000745058060E-002, 1.0000000000000000E+010, 2.5694398400000000E+008
 2.9314999389648438E+002, 5.0000000745058060E-002, 2.0000000000000000E+010, 5.1388796800000000E+008
 2.9314999389648438E+002, 1.0000000149011612E-001, 5.0000000000000000E+006, 3.0316960000000000E+006
 2.9314999389648438E+002, 1.0000000149011612E-001, 1.0000000000000000E+007, 6.0633920000000000E+006
 2.9314999389648438E+002, 1.0000000149011612E-001, 1.1100000000000000E+007, 6.7163550000000000E+006
 2.9314999389648438E+002, 1.0000000149011612E-001, 3.1600000000000000E+007, 1.4509551000000000E+007
 2.9314999389648438E+002, 1.0000000149011612E-001, 1.0000000000000000E+008, 3.5420600000000000E+007
 2.9314999389648438E+002, 1.0000000149011612E-001, 3.1600000000000000E+008, 7.5144800000000000E+007
 2.9314999389648438E+002, 1.0000000149011612E-001, 1.0000000000000000E+009, 1.1723900000000000E+008
 2.9314999389648438E+002, 1.0000000149011612E-001, 3.1600000000000000E+009, 1.5143256000000000E+008
 2.9314999389648438E+002, 1.0000000149011612E-001, 1.0000000000000000E+010, 3.0727990400000000E+008
 2.9314999389648438E+002, 1.0000000149011612E-001, 2.0000000000000000E+010, 6.1455980800000000E+008
 2.9314999389648438E+002, 3.1600001454353333E-001, 5.0000000000000000E+006, 4.1262867500000000E+006
 2.9314999389648438E+002, 3.1600001454353333E-001, 1.0000000000000000E+007, 8.2525735000000000E+006
 2.9314999389648438E+002, 3.1600001454353333E-001, 1.1100000000000000E+007, 9.1478880000000000E+006
 2.9314999389648438E+002, 3.1600001454353333E-001, 3.1600000000000000E+007, 2.1938932000000000E+007
 2.9314999389648438E+002, 3.1600001454353333E-001, 1.0000000000000000E+008, 5.6703996000000000E+007
 2.9314999389648438E+002, 3.1600001454353333E-001, 3.1600000000000000E+008, 1.3662196800000000E+008
 2.9314999389648438E+002, 3.1600001454353333E-001, 1.0000000000000000E+009, 2.8176099200000000E+008
 2.9314999389648438E+002, 3.1600001454353333E-001, 3.1600000000000000E+009, 4.1445926400000000E+008
 2.9314999389648438E+002, 3.1600001454353333E-001, 1.0000000000000000E+010, 6.3131411200000000E+008
 2.9314999389648438E+002, 3.1600001454353333E-001, 2.0000000000000000E+010, 1.2626282240000000E+009
 2.9314999389648438E+002, 5.0000000000000000E-001, 5.0000000000000000E+006, 4.3904960000000000E+006
 2.9314999389648438E+002, 5.0000000000000000E-001, 1.0000000000000000E+007, 8.7809920000000000E+006
 2.9314999389648438E+002, 5.0000000000000000E-001, 1.1100000000000000E+007, 9.7370120000000000E+006
 2.9314999389648438E+002, 5.0000000000000000E-001, 3.1600000000000000E+007, 2.4465356000000000E+007
 2.9314999389648438E+002, 5.0000000000000000E-001, 1.0000000000000000E+008, 6.5269160000000000E+007
 2.9314999389648438E+002, 5.0000000000000000E-001, 3.1600000000000000E+008, 1.6654646400000000E+008
 2.9314999389648438E+002, 5.0000000000000000E-001, 1.0000000000000000E+009, 3.7395692800000000E+008
 2.9314999389648438E+002, 5.0000000000000000E-001, 3.1600000000000000E+009, 6.6385043200000000E+008
 2.9314999389648438E+002, 5.0000000000000000E-001, 1.0000000000000000E+010, 9.6214995200000000E+008
 2.9314999389648438E+002, 5.0000000000000000E-001, 2.0000000000000000E+010, 1.9242999040000000E+009
 2.9314999389648438E+002, 1.0000000000000000E+000, 5.0000000000000000E+006, 4.7896010000000000E+006
 2.9314999389648438E+002, 1.0000000000000000E+000, 1.0000000000000000E+007, 9.5792020000000000E+006
 2.9314999389648438E+002, 1.0000000000000000E+000, 1.1100000000000000E+007, 1.0626923000000000E+007
 2.9314999389648438E+002, 1.0000000000000000E+000, 3.1600000000000000E+007, 2.8281682000000000E+007
 2.9314999389648438E+002, 1.0000000000000000E+000, 1.0000000000000000E+008, 7.8207400000000000E+007
 2.9314999389648438E+002, 1.0000000000000000E+000, 3.1600000000000000E+008, 2.1174939200000000E+008
 2.9314999389648438E+002, 1.0000000000000000E+000, 1.0000000000000000E+009, 5.1322496000000000E+008
 2.9314999389648438E+002, 1.0000000000000000E+000, 3.1600000000000000E+009, 1.0405722240000000E+009
 2.9314999389648438E+002, 1.0000000000000000E+000, 1.0000000000000000E+010, 1.4618991360000000E+009
 2.9314999389648438E+002, 1.0000000000000000E+000, 2.0000000000000000E+010, 2.9237982720000000E+009
 2.9314999389648438E+002, 3.1600000858306885E+000, 5.0000000000000000E+006, 4.9736145000000000E+006
 2.9314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+007, 9.9472290000000000E+006
 2.9314999389648438E+002, 3.1600000858306885E+000, 1.1100000000000000E+007, 1.1040065000000000E+007
 2.9314999389648438E+002, 3.1600000858306885E+000, 3.1600000000000000E+007, 3.0981870000000000E+007
 2.9314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+008, 9.3626296000000000E+007
 2.9314999389648438E+002, 3.1600000858306885E+000, 3.1600000000000000E+008, 2.7436099200000000E+008
 2.9314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+009, 7.6158796800000000E+008
 2.9314999389648438E+002, 3.1600000858306885E+000, 3.1600000000000000E+009, 1.8756116480000000E+009
 2.9314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+010, 3.5422679040000000E+009
 2.9314999389648438E+002, 3.1600000858306885E+000, 2.0000000000000000E+010, 7.0845358080000000E+009
 2.9314999389648438E+002, 1.0000000000000000E+001, 5.0000000000000000E+006, 4.9961475000000000E+006
 2.9314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+007, 9.9922950000000000E+006
 2.9314999389648438E+002, 1.0000000000000000E+001, 1.1100000000000000E+007, 1.1091371000000000E+007
 2.9314999389648438E+002, 1.0000000000000000E+001, 3.1600000000000000E+007, 3.1550292000000000E+007
 2.9314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+008, 9.9168792000000000E+007
 2.9314999389648438E+002, 1.0000000000000000E+001, 3.1600000000000000E+008, 3.0609718400000000E+008
 2.9314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+009, 9.1756499200000000E+008
 2.9314999389648438E+002, 1.0000000000000000E+001, 3.1600000000000000E+009, 2.6451980800000000E+009
 2.9314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+010, 6.4519864320000000E+009
 2.9314999389648438E+002, 1.0000000000000000E+001, 2.0000000000000000E+010, 1.2903972864000000E+010
 2.9314999389648438E+002, 1.0000000000000000E+002, 5.0000000000000000E+006, 4.9965100000000000E+006
 2.9314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+007, 9.9930200000000000E+006
 2.9314999389648438E+002, 1.0000000000000000E+002, 1.1100000000000000E+007, 1.1092253000000000E+007
 2.9314999389648438E+002, 1.0000000000000000E+002, 3.1600000000000000E+007, 3.1577942000000000E+007
 2.9314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+008, 9.9930200000000000E+007
 2.9314999389648438E+002, 1.0000000000000000E+002, 3.1600000000000000E+008, 3.1577222400000000E+008
 2.9314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+009, 9.9857305600000000E+008
 2.9314999389648438E+002, 1.0000000000000000E+002, 3.1600000000000000E+009, 3.1407336960000000E+009
 2.9314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+010, 9.7619988480000000E+009
