max_cfl,target_cfl,mif,precision,last_S,last_Sn,last_Sd,out_S,out_Sn,out_Sd,out_real
 0.899999976E+00, 0.839999974E+00, 0.150999999E+01,100,12,0,1,10,4,5, 0.108000002E+02
 0.899999976E+00, 0.839999974E+00, 0.200000000E+01,100,12,0,1,10,4,5, 0.108000002E+02
 0.899999976E+00, 0.200000000E+01, 0.104999995E+01,100,12,0,1,26,16,25, 0.266399994E+02
 0.899999976E+00, 0.200000000E+01, 0.150999999E+01,100,12,0,1,26,16,25, 0.266399994E+02
 0.899999976E+00, 0.200000000E+01, 0.200000000E+01,100,12,0,1,26,16,25, 0.266399994E+02
 0.899999976E+00, 0.500000000E+00, 0.104999995E+01,100,12,0,1,3,24,25, 0.396000004E+01
 0.899999976E+00, 0.500000000E+00, 0.150999999E+01,100,12,0,1,3,24,25, 0.396000004E+01
 0.899999976E+00, 0.500000000E+00, 0.200000000E+01,100,12,0,1,3,24,25, 0.396000004E+01
 0.100000000E+01, 0.120000005E+01, 0.104999995E+01,100,12,0,1,14,2,5, 0.143999996E+02
 0.100000000E+01, 0.120000005E+01, 0.150999999E+01,100,12,0,1,14,2,5, 0.143999996E+02
 0.100000000E+01, 0.120000005E+01, 0.200000000E+01,100,12,0,1,14,2,5, 0.143999996E+02
 0.100000000E+01, 0.839999974E+00, 0.104999995E+01,100,12,0,1,9,3,25, 0.911999989E+01
 0.100000000E+01, 0.839999974E+00, 0.150999999E+01,100,12,0,1,9,3,25, 0.911999989E+01
 0.100000000E+01, 0.839999974E+00, 0.200000000E+01,100,12,0,1,9,3,25, 0.911999989E+01
 0.100000000E+01, 0.200000000E+01, 0.104999995E+01,100,12,0,1,24,0,1, 0.240000000E+02
 0.100000000E+01, 0.200000000E+01, 0.150999999E+01,100,12,0,1,24,0,1, 0.240000000E+02
 0.100000000E+01, 0.200000000E+01, 0.200000000E+01,100,12,0,1,24,0,1, 0.240000000E+02
 0.100000000E+01, 0.500000000E+00, 0.104999995E+01,100,12,0,1,3,0,1, 0.300000000E+01
 0.100000000E+01, 0.500000000E+00, 0.150999999E+01,100,12,0,1,3,0,1, 0.300000000E+01
 0.100000000E+01, 0.500000000E+00, 0.200000000E+01,100,12,0,1,3,0,1, 0.300000000E+01
 0.110000002E+01, 0.120000005E+01, 0.104999995E+01,100,12,0,1,13,2,25, 0.130799999E+02
 0.110000002E+01, 0.120000005E+01, 0.150999999E+01,100,12,0,1,13,2,25, 0.130799999E+02
 0.110000002E+01, 0.120000005E+01, 0.200000000E+01,100,12,0,1,13,2,25, 0.130799999E+02
 0.110000002E+01, 0.839999974E+00, 0.104999995E+01,100,12,0,1,7,4,5, 0.780000019E+01
 0.110000002E+01, 0.839999974E+00, 0.150999999E+01,100,12,0,1,7,4,5, 0.780000019E+01
 0.110000002E+01, 0.839999974E+00, 0.200000000E+01,100,12,0,1,7,4,5, 0.780000019E+01
 0.110000002E+01, 0.200000000E+01, 0.104999995E+01,100,12,0,1,21,21,25, 0.218400002E+02
 0.110000002E+01, 0.200000000E+01, 0.150999999E+01,100,12,0,1,21,21,25, 0.218400002E+02
 0.110000002E+01, 0.200000000E+01, 0.200000000E+01,100,12,0,1,21,21,25, 0.218400002E+02
 0.110000002E+01, 0.500000000E+00, 0.104999995E+01,100,12,0,1,2,4,25, 0.216000009E+01
 0.110000002E+01, 0.500000000E+00, 0.150999999E+01,100,12,0,1,2,4,25, 0.216000009E+01
 0.110000002E+01, 0.500000000E+00, 0.200000000E+01,100,12,0,1,2,4,25, 0.216000009E+01
 0.120000005E+01, 0.120000005E+01, 0.104999995E+01,100,12,0,1,12,0,1, 0.120000000E+02
 0.120000005E+01, 0.120000005E+01, 0.150999999E+01,100,12,0,1,12,0,1, 0.120000000E+02
 0.120000005E+01, 0.120000005E+01, 0.200000000E+01,100,12,0,1,12,0,1, 0.120000000E+02
 0.120000005E+01, 0.839999974E+00, 0.104999995E+01,100,12,0,1,6,3,5, 0.659999990E+01
 0.120000005E+01, 0.839999974E+00, 0.150999999E+01,100,12,0,1,6,3,5, 0.659999990E+01
 0.120000005E+01, 0.839999974E+00, 0.200000000E+01,100,12,0,1,6,3,5, 0.659999990E+01
 0.120000005E+01, 0.200000000E+01, 0.104999995E+01,100,12,0,1,20,1,25, 0.200400009E+02
 0.120000005E+01, 0.200000000E+01, 0.150999999E+01,100,12,0,1,20,1,25, 0.200400009E+02
 0.120000005E+01, 0.200000000E+01, 0.200000000E+01,100,12,0,1,20,1,25, 0.200400009E+02
 0.120000005E+01, 0.500000000E+00, 0.104999995E+01,100,12,0,1,1,11,25, 0.144000006E+01
 0.120000005E+01, 0.500000000E+00, 0.150999999E+01,100,12,0,1,1,11,25, 0.144000006E+01
 0.120000005E+01, 0.500000000E+00, 0.200000000E+01,100,12,0,1,1,11,25, 0.144000006E+01
 0.129999995E+01, 0.120000005E+01, 0.104999995E+01,100,12,0,1,10,14,25, 0.105600004E+02
 0.129999995E+01, 0.120000005E+01, 0.150999999E+01,100,12,0,1,10,14,25, 0.105600004E+02
 0.129999995E+01, 0.120000005E+01, 0.200000000E+01,100,12,0,1,10,14,25, 0.105600004E+02
 0.129999995E+01, 0.839999974E+00, 0.104999995E+01,100,12,0,1,5,16,25, 0.563999987E+01
 0.129999995E+01, 0.839999974E+00, 0.150999999E+01,100,12,0,1,5,16,25, 0.563999987E+01
 0.129999995E+01, 0.839999974E+00, 0.200000000E+01,100,12,0,1,5,16,25, 0.563999987E+01
 0.129999995E+01, 0.200000000E+01, 0.104999995E+01,100,12,0,1,18,12,25, 0.184799995E+02
 0.129999995E+01, 0.200000000E+01, 0.150999999E+01,100,12,0,1,18,12,25, 0.184799995E+02
 0.129999995E+01, 0.200000000E+01, 0.200000000E+01,100,12,0,1,18,12,25, 0.184799995E+02
 0.129999995E+01, 0.500000000E+00, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.129999995E+01, 0.500000000E+00, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.129999995E+01, 0.500000000E+00, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.150000000E+01, 0.120000005E+01, 0.104999995E+01,100,12,0,1,8,2,5, 0.839999962E+01
 0.150000000E+01, 0.120000005E+01, 0.150999999E+01,100,12,0,1,8,2,5, 0.839999962E+01
 0.150000000E+01, 0.120000005E+01, 0.200000000E+01,100,12,0,1,8,2,5, 0.839999962E+01
 0.150000000E+01, 0.839999974E+00, 0.104999995E+01,100,12,0,1,4,2,25, 0.407999992E+01
 0.150000000E+01, 0.839999974E+00, 0.150999999E+01,100,12,0,1,4,2,25, 0.407999992E+01
 0.150000000E+01, 0.839999974E+00, 0.200000000E+01,100,12,0,1,4,2,25, 0.407999992E+01
 0.150000000E+01, 0.200000000E+01, 0.104999995E+01,100,12,0,1,15,24,25, 0.159600000E+02
 0.150000000E+01, 0.200000000E+01, 0.150999999E+01,100,12,0,1,15,24,25, 0.159600000E+02
 0.150000000E+01, 0.200000000E+01, 0.200000000E+01,100,12,0,1,15,24,25, 0.159600000E+02
 0.150000000E+01, 0.500000000E+00, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.150000000E+01, 0.500000000E+00, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.150000000E+01, 0.500000000E+00, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.179999995E+01, 0.120000005E+01, 0.104999995E+01,100,12,0,1,6,0,1, 0.600000000E+01
 0.179999995E+01, 0.120000005E+01, 0.150999999E+01,100,12,0,1,6,0,1, 0.600000000E+01
 0.179999995E+01, 0.120000005E+01, 0.200000000E+01,100,12,0,1,6,0,1, 0.600000000E+01
 0.179999995E+01, 0.839999974E+00, 0.104999995E+01,100,12,0,1,2,2,5, 0.240000010E+01
 0.179999995E+01, 0.839999974E+00, 0.150999999E+01,100,12,0,1,2,2,5, 0.240000010E+01
 0.179999995E+01, 0.839999974E+00, 0.200000000E+01,100,12,0,1,2,2,5, 0.240000010E+01
 0.179999995E+01, 0.200000000E+01, 0.104999995E+01,100,12,0,1,13,8,25, 0.133199997E+02
 0.179999995E+01, 0.200000000E+01, 0.150999999E+01,100,12,0,1,13,8,25, 0.133199997E+02
 0.179999995E+01, 0.200000000E+01, 0.200000000E+01,100,12,0,1,13,8,25, 0.133199997E+02
 0.179999995E+01, 0.500000000E+00, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.179999995E+01, 0.500000000E+00, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.179999995E+01, 0.500000000E+00, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.200000000E+01, 0.120000005E+01, 0.104999995E+01,100,12,0,1,4,4,5, 0.480000019E+01
 0.200000000E+01, 0.120000005E+01, 0.150999999E+01,100,12,0,1,4,4,5, 0.480000019E+01
 0.200000000E+01, 0.120000005E+01, 0.200000000E+01,100,12,0,1,4,4,5, 0.480000019E+01
 0.200000000E+01, 0.839999974E+00, 0.104999995E+01,100,12,0,1,1,14,25, 0.155999994E+01
 0.200000000E+01, 0.839999974E+00, 0.150999999E+01,100,12,0,1,1,14,25, 0.155999994E+01
 0.200000000E+01, 0.839999974E+00, 0.200000000E+01,100,12,0,1,1,14,25, 0.155999994E+01
 0.200000000E+01, 0.200000000E+01, 0.104999995E+01,100,12,0,1,12,0,1, 0.120000000E+02
 0.200000000E+01, 0.200000000E+01, 0.150999999E+01,100,12,0,1,12,0,1, 0.120000000E+02
 0.200000000E+01, 0.200000000E+01, 0.200000000E+01,100,12,0,1,12,0,1, 0.120000000E+02
 0.200000000E+01, 0.500000000E+00, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.200000000E+01, 0.500000000E+00, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.200000000E+01, 0.500000000E+00, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.300000000E+01, 0.120000005E+01, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.300000000E+01, 0.120000005E+01, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.300000000E+01, 0.120000005E+01, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.300000000E+01, 0.839999974E+00, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.300000000E+01, 0.839999974E+00, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.300000000E+01, 0.839999974E+00, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.300000000E+01, 0.200000000E+01, 0.104999995E+01,100,12,0,1,6,0,1, 0.600000000E+01
 0.300000000E+01, 0.200000000E+01, 0.150999999E+01,100,12,0,1,6,0,1, 0.600000000E+01
 0.300000000E+01, 0.200000000E+01, 0.200000000E+01,100,12,0,1,6,0,1, 0.600000000E+01
 0.300000000E+01, 0.500000000E+00, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.300000000E+01, 0.500000000E+00, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.300000000E+01, 0.500000000E+00, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.600000000E+01, 0.120000005E+01, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.600000000E+01, 0.120000005E+01, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.600000000E+01, 0.120000005E+01, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.600000000E+01, 0.839999974E+00, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.600000000E+01, 0.839999974E+00, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.600000000E+01, 0.839999974E+00, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.600000000E+01, 0.200000000E+01, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.600000000E+01, 0.200000000E+01, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.600000000E+01, 0.200000000E+01, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.600000000E+01, 0.500000000E+00, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.600000000E+01, 0.500000000E+00, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.600000000E+01, 0.500000000E+00, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.500000000E+02, 0.120000005E+01, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.500000000E+02, 0.120000005E+01, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.500000000E+02, 0.120000005E+01, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.500000000E+02, 0.839999974E+00, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.500000000E+02, 0.839999974E+00, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.500000000E+02, 0.839999974E+00, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.500000000E+02, 0.200000000E+01, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.500000000E+02, 0.200000000E+01, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.500000000E+02, 0.200000000E+01, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.500000000E+02, 0.500000000E+00, 0.104999995E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.500000000E+02, 0.500000000E+00, 0.150999999E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.500000000E+02, 0.500000000E+00, 0.200000000E+01,100,12,0,1,1,1,5, 0.120000005E+01
 0.000000000E+00, 0.120000005E+01, 0.104999995E+01,100,1,50,100,1,23,40, 0.157500005E+01
 0.000000000E+00, 0.120000005E+01, 0.150999999E+01,100,1,50,100,2,53,200, 0.226499987E+01
 0.000000000E+00, 0.120000005E+01, 0.200000000E+01,100,1,50,100,3,0,1, 0.300000000E+01
 0.000000000E+00, 0.839999974E+00, 0.104999995E+01,100,1,50,100,1,23,40, 0.157500005E+01
 0.000000000E+00, 0.839999974E+00, 0.150999999E+01,100,1,50,100,2,53,200, 0.226499987E+01
 0.000000000E+00, 0.839999974E+00, 0.200000000E+01,100,1,50,100,3,0,1, 0.300000000E+01
 0.000000000E+00, 0.200000000E+01, 0.104999995E+01,100,1,50,100,1,23,40, 0.157500005E+01
 0.000000000E+00, 0.200000000E+01, 0.150999999E+01,100,1,50,100,2,53,200, 0.226499987E+01
 0.000000000E+00, 0.200000000E+01, 0.200000000E+01,100,1,50,100,3,0,1, 0.300000000E+01
 0.000000000E+00, 0.500000000E+00, 0.104999995E+01,100,1,50,100,1,23,40, 0.157500005E+01
 0.000000000E+00, 0.500000000E+00, 0.150999999E+01,100,1,50,100,2,53,200, 0.226499987E+01
 0.000000000E+00, 0.500000000E+00, 0.200000000E+01,100,1,50,100,3,0,1, 0.300000000E+01
 0.500000024E-03, 0.120000005E+01, 0.104999995E+01,100,1,50,100,1,23,40, 0.157500005E+01
 0.500000024E-03, 0.120000005E+01, 0.150999999E+01,100,1,50,100,2,53,200, 0.226499987E+01
 0.500000024E-03, 0.120000005E+01, 0.200000000E+01,100,1,50,100,3,0,1, 0.300000000E+01
 0.500000024E-03, 0.839999974E+00, 0.104999995E+01,100,1,50,100,1,23,40, 0.157500005E+01
 0.500000024E-03, 0.839999974E+00, 0.150999999E+01,100,1,50,100,2,53,200, 0.226499987E+01
 0.500000024E-03, 0.839999974E+00, 0.200000000E+01,100,1,50,100,3,0,1, 0.300000000E+01
 0.500000024E-03, 0.200000000E+01, 0.104999995E+01,100,1,50,100,1,23,40, 0.157500005E+01
 0.500000024E-03, 0.200000000E+01, 0.150999999E+01,100,1,50,100,2,53,200, 0.226499987E+01
 0.500000024E-03, 0.200000000E+01, 0.200000000E+01,100,1,50,100,3,0,1, 0.300000000E+01
 0.500000024E-03, 0.500000000E+00, 0.104999995E+01,100,1,50,100,1,23,40, 0.157500005E+01
 0.500000024E-03, 0.500000000E+00, 0.150999999E+01,100,1,50,100,2,53,200, 0.226499987E+01
 0.500000024E-03, 0.500000000E+00, 0.200000000E+01,100,1,50,100,3,0,1, 0.300000000E+01
 0.100000005E-02, 0.120000005E+01, 0.104999995E+01,100,1,50,100,1800,0,1, 0.180000000E+04
 0.100000005E-02, 0.120000005E+01, 0.150999999E+01,100,1,50,100,1800,0,1, 0.180000000E+04
 0.100000005E-02, 0.120000005E+01, 0.200000000E+01,100,1,50,100,1800,0,1, 0.180000000E+04
 0.100000005E-02, 0.839999974E+00, 0.104999995E+01,100,1,50,100,1260,0,1, 0.126000000E+04
 0.100000005E-02, 0.839999974E+00, 0.150999999E+01,100,1,50,100,1260,0,1, 0.126000000E+04
 0.100000005E-02, 0.839999974E+00, 0.200000000E+01,100,1,50,100,1260,0,1, 0.126000000E+04
 0.100000005E-02, 0.200000000E+01, 0.104999995E+01,100,1,50,100,3000,0,1, 0.300000000E+04
 0.100000005E-02, 0.200000000E+01, 0.150999999E+01,100,1,50,100,3000,0,1, 0.300000000E+04
 0.100000005E-02, 0.200000000E+01, 0.200000000E+01,100,1,50,100,3000,0,1, 0.300000000E+04
 0.100000005E-02, 0.500000000E+00, 0.104999995E+01,100,1,50,100,750,0,1, 0.750000000E+03
 0.100000005E-02, 0.500000000E+00, 0.150999999E+01,100,1,50,100,750,0,1, 0.750000000E+03
 0.100000005E-02, 0.500000000E+00, 0.200000000E+01,100,1,50,100,750,0,1, 0.750000000E+03
 0.999999978E-02, 0.120000005E+01, 0.104999995E+01,100,1,50,100,180,0,1, 0.180000000E+03
 0.999999978E-02, 0.120000005E+01, 0.150999999E+01,100,1,50,100,180,0,1, 0.180000000E+03
 0.999999978E-02, 0.120000005E+01, 0.200000000E+01,100,1,50,100,180,0,1, 0.180000000E+03
 0.999999978E-02, 0.839999974E+00, 0.104999995E+01,100,1,50,100,126,0,1, 0.126000000E+03
 0.999999978E-02, 0.839999974E+00, 0.150999999E+01,100,1,50,100,126,0,1, 0.126000000E+03
 0.999999978E-02, 0.839999974E+00, 0.200000000E+01,100,1,50,100,126,0,1, 0.126000000E+03
 0.999999978E-02, 0.200000000E+01, 0.104999995E+01,100,1,50,100,300,0,1, 0.300000000E+03
 0.999999978E-02, 0.200000000E+01, 0.150999999E+01,100,1,50,100,300,0,1, 0.300000000E+03
 0.999999978E-02, 0.200000000E+01, 0.200000000E+01,100,1,50,100,300,0,1, 0.300000000E+03
 0.999999978E-02, 0.500000000E+00, 0.104999995E+01,100,1,50,100,75,0,1, 0.750000000E+02
 0.999999978E-02, 0.500000000E+00, 0.150999999E+01,100,1,50,100,75,0,1, 0.750000000E+02
 0.999999978E-02, 0.500000000E+00, 0.200000000E+01,100,1,50,100,75,0,1, 0.750000000E+02
 0.100000001E+00, 0.120000005E+01, 0.104999995E+01,100,1,50,100,18,0,1, 0.180000000E+02
 0.100000001E+00, 0.120000005E+01, 0.150999999E+01,100,1,50,100,18,0,1, 0.180000000E+02
 0.100000001E+00, 0.120000005E+01, 0.200000000E+01,100,1,50,100,18,0,1, 0.180000000E+02
 0.100000001E+00, 0.839999974E+00, 0.104999995E+01,100,1,50,100,12,3,5, 0.126000004E+02
 0.100000001E+00, 0.839999974E+00, 0.150999999E+01,100,1,50,100,12,3,5, 0.126000004E+02
 0.100000001E+00, 0.839999974E+00, 0.200000000E+01,100,1,50,100,12,3,5, 0.126000004E+02
 0.100000001E+00, 0.200000000E+01, 0.104999995E+01,100,1,50,100,30,0,1, 0.300000000E+02
 0.100000001E+00, 0.200000000E+01, 0.150999999E+01,100,1,50,100,30,0,1, 0.300000000E+02
 0.100000001E+00, 0.200000000E+01, 0.200000000E+01,100,1,50,100,30,0,1, 0.300000000E+02
 0.100000001E+00, 0.500000000E+00, 0.104999995E+01,100,1,50,100,7,1,2, 0.750000000E+01
 0.100000001E+00, 0.500000000E+00, 0.150999999E+01,100,1,50,100,7,1,2, 0.750000000E+01
 0.100000001E+00, 0.500000000E+00, 0.200000000E+01,100,1,50,100,7,1,2, 0.750000000E+01
 0.200000003E+00, 0.120000005E+01, 0.104999995E+01,100,1,50,100,9,0,1, 0.900000000E+01
 0.200000003E+00, 0.120000005E+01, 0.150999999E+01,100,1,50,100,9,0,1, 0.900000000E+01
 0.200000003E+00, 0.120000005E+01, 0.200000000E+01,100,1,50,100,9,0,1, 0.900000000E+01
 0.200000003E+00, 0.839999974E+00, 0.104999995E+01,100,1,50,100,6,3,10, 0.630000019E+01
 0.200000003E+00, 0.839999974E+00, 0.150999999E+01,100,1,50,100,6,3,10, 0.630000019E+01
 0.200000003E+00, 0.839999974E+00, 0.200000000E+01,100,1,50,100,6,3,10, 0.630000019E+01
 0.200000003E+00, 0.200000000E+01, 0.104999995E+01,100,1,50,100,15,0,1, 0.150000000E+02
 0.200000003E+00, 0.200000000E+01, 0.150999999E+01,100,1,50,100,15,0,1, 0.150000000E+02
 0.200000003E+00, 0.200000000E+01, 0.200000000E+01,100,1,50,100,15,0,1, 0.150000000E+02
 0.200000003E+00, 0.500000000E+00, 0.104999995E+01,100,1,50,100,3,3,4, 0.375000000E+01
 0.200000003E+00, 0.500000000E+00, 0.150999999E+01,100,1,50,100,3,3,4, 0.375000000E+01
 0.200000003E+00, 0.500000000E+00, 0.200000000E+01,100,1,50,100,3,3,4, 0.375000000E+01
 0.300000012E+00, 0.120000005E+01, 0.104999995E+01,100,1,50,100,6,0,1, 0.600000000E+01
 0.300000012E+00, 0.120000005E+01, 0.150999999E+01,100,1,50,100,6,0,1, 0.600000000E+01
 0.300000012E+00, 0.120000005E+01, 0.200000000E+01,100,1,50,100,6,0,1, 0.600000000E+01
 0.300000012E+00, 0.839999974E+00, 0.104999995E+01,100,1,50,100,4,1,5, 0.419999981E+01
 0.300000012E+00, 0.839999974E+00, 0.150999999E+01,100,1,50,100,4,1,5, 0.419999981E+01
 0.300000012E+00, 0.839999974E+00, 0.200000000E+01,100,1,50,100,4,1,5, 0.419999981E+01
 0.300000012E+00, 0.200000000E+01, 0.104999995E+01,100,1,50,100,10,1,200, 0.100050001E+02
 0.300000012E+00, 0.200000000E+01, 0.150999999E+01,100,1,50,100,10,1,200, 0.100050001E+02
 0.300000012E+00, 0.200000000E+01, 0.200000000E+01,100,1,50,100,10,1,200, 0.100050001E+02
 0.300000012E+00, 0.500000000E+00, 0.104999995E+01,100,1,50,100,2,101,200, 0.250500011E+01
 0.300000012E+00, 0.500000000E+00, 0.150999999E+01,100,1,50,100,2,101,200, 0.250500011E+01
 0.300000012E+00, 0.500000000E+00, 0.200000000E+01,100,1,50,100,2,101,200, 0.250500011E+01
 0.400000006E+00, 0.120000005E+01, 0.104999995E+01,100,1,50,100,4,1,2, 0.450000000E+01
 0.400000006E+00, 0.120000005E+01, 0.150999999E+01,100,1,50,100,4,1,2, 0.450000000E+01
 0.400000006E+00, 0.120000005E+01, 0.200000000E+01,100,1,50,100,4,1,2, 0.450000000E+01
 0.400000006E+00, 0.839999974E+00, 0.104999995E+01,100,1,50,100,3,3,20, 0.315000010E+01
 0.400000006E+00, 0.839999974E+00, 0.150999999E+01,100,1,50,100,3,3,20, 0.315000010E+01
 0.400000006E+00, 0.839999974E+00, 0.200000000E+01,100,1,50,100,3,3,20, 0.315000010E+01
 0.400000006E+00, 0.200000000E+01, 0.104999995E+01,100,1,50,100,7,1,2, 0.750000000E+01
 0.400000006E+00, 0.200000000E+01, 0.150999999E+01,100,1,50,100,7,1,2, 0.750000000E+01
 0.400000006E+00, 0.200000000E+01, 0.200000000E+01,100,1,50,100,7,1,2, 0.750000000E+01
 0.400000006E+00, 0.500000000E+00, 0.104999995E+01,100,1,50,100,1,7,8, 0.187500000E+01
 0.400000006E+00, 0.500000000E+00, 0.150999999E+01,100,1,50,100,1,7,8, 0.187500000E+01
 0.400000006E+00, 0.500000000E+00, 0.200000000E+01,100,1,50,100,1,7,8, 0.187500000E+01
 0.500000000E+00, 0.120000005E+01, 0.104999995E+01,100,1,50,100,3,3,5, 0.359999990E+01
 0.500000000E+00, 0.120000005E+01, 0.150999999E+01,100,1,50,100,3,3,5, 0.359999990E+01
 0.500000000E+00, 0.120000005E+01, 0.200000000E+01,100,1,50,100,3,3,5, 0.359999990E+01
 0.500000000E+00, 0.839999974E+00, 0.104999995E+01,100,1,50,100,2,13,25, 0.251999998E+01
 0.500000000E+00, 0.839999974E+00, 0.150999999E+01,100,1,50,100,2,13,25, 0.251999998E+01
 0.500000000E+00, 0.839999974E+00, 0.200000000E+01,100,1,50,100,2,13,25, 0.251999998E+01
 0.500000000E+00, 0.200000000E+01, 0.104999995E+01,100,1,50,100,6,0,1, 0.600000000E+01
 0.500000000E+00, 0.200000000E+01, 0.150999999E+01,100,1,50,100,6,0,1, 0.600000000E+01
 0.500000000E+00, 0.200000000E+01, 0.200000000E+01,100,1,50,100,6,0,1, 0.600000000E+01
 0.500000000E+00, 0.500000000E+00, 0.104999995E+01,100,1,50,100,1,1,2, 0.150000000E+01
 0.500000000E+00, 0.500000000E+00, 0.150999999E+01,100,1,50,100,1,1,2, 0.150000000E+01
 0.500000000E+00, 0.500000000E+00, 0.200000000E+01,100,1,50,100,1,1,2, 0.150000000E+01
 0.600000024E+00, 0.120000005E+01, 0.104999995E+01,100,1,50,100,3,0,1, 0.300000000E+01
 0.600000024E+00, 0.120000005E+01, 0.150999999E+01,100,1,50,100,3,0,1, 0.300000000E+01
 0.600000024E+00, 0.120000005E+01, 0.200000000E+01,100,1,50,100,3,0,1, 0.300000000E+01
 0.600000024E+00, 0.839999974E+00, 0.104999995E+01,100,1,50,100,2,1,10, 0.209999990E+01
 0.600000024E+00, 0.839999974E+00, 0.150999999E+01,100,1,50,100,2,1,10, 0.209999990E+01
 0.600000024E+00, 0.839999974E+00, 0.200000000E+01,100,1,50,100,2,1,10, 0.209999990E+01
 0.600000024E+00, 0.200000000E+01, 0.104999995E+01,100,1,50,100,4,199,200, 0.499499989E+01
 0.600000024E+00, 0.200000000E+01, 0.150999999E+01,100,1,50,100,4,199,200, 0.499499989E+01
 0.600000024E+00, 0.200000000E+01, 0.200000000E+01,100,1,50,100,4,199,200, 0.499499989E+01
 0.600000024E+00, 0.500000000E+00, 0.104999995E+01,100,1,50,100,1,1,8, 0.112500000E+01
 0.600000024E+00, 0.500000000E+00, 0.150999999E+01,100,1,50,100,1,1,8, 0.112500000E+01
 0.600000024E+00, 0.500000000E+00, 0.200000000E+01,100,1,50,100,1,1,8, 0.112500000E+01
 0.699999988E+00, 0.120000005E+01, 0.104999995E+01,100,1,50,100,2,113,200, 0.256500006E+01
 0.699999988E+00, 0.120000005E+01, 0.150999999E+01,100,1,50,100,2,113,200, 0.256500006E+01
 0.699999988E+00, 0.120000005E+01, 0.200000000E+01,100,1,50,100,2,113,200, 0.256500006E+01
 0.699999988E+00, 0.839999974E+00, 0.104999995E+01,100,1,50,100,1,4,5, 0.179999995E+01
 0.699999988E+00, 0.839999974E+00, 0.150999999E+01,100,1,50,100,1,4,5, 0.179999995E+01
 0.699999988E+00, 0.839999974E+00, 0.200000000E+01,100,1,50,100,1,4,5, 0.179999995E+01
 0.699999988E+00, 0.200000000E+01, 0.104999995E+01,100,1,50,100,4,29,100, 0.428999996E+01
 0.699999988E+00, 0.200000000E+01, 0.150999999E+01,100,1,50,100,4,29,100, 0.428999996E+01
 0.699999988E+00, 0.200000000E+01, 0.200000000E+01,100,1,50,100,4,29,100, 0.428999996E+01
 0.699999988E+00, 0.500000000E+00, 0.104999995E+01,100,1,50,100,0,171,200, 0.855000019E+00
