case,idx,arm,k,qes,he,hes,qeso,heo,heso,qes_cup,q_cup,he_cup,hes_cup,gamma_cup1,t_cup,qeso_cup,qo_cup,heo_cup,heso_cup,zo_cup,po_cup,gammao_cup,tn_cup,u_cup,v_cup,entr2d_a,zu_pdf,cd,entr2d_b,upme,upmd,upmeu,upmdu,hc,uc,vc,hco,dby,dbyo,dbyt,cdd,ddme,ddmd,ddmeu,ddmdu,mentrd2d,hcdo,ucd,vcd,dbydo,c1d,qcdo,qrcdo,pwdo,qco,qrco,pwo,clw_all,dellu,dellv,dellah,dellaq,dellaqc,dellat,xhe,xq,xt,xqes,xhes,xqes_cup,xq_cup,xhe_cup,xhes_cup,gamma_cupx,xt_cup,xhc,xdby,outt_o,outq_o,outqc_o,outt_ke,outu_f,outv_f,dtempdz
14,5,1,6, 1.8610466271638870E-002, 3.4376765625000000E+005, 3.5000818750000000E+005, 1.8619680777192116E-002, 3.4378750000000000E+005, 3.5003918750000000E+005, 1.9053298979997635E-002, 1.6649916768074036E-002, 3.4484243750000000E+005, 3.5085090625000000E+005, 2.9325339794158936E+000, 2.9620080566406250E+002, 1.9062742590904236E-002, 1.6654681414365768E-002, 3.4486231250000000E+005, 3.5088250000000000E+005, 5.9450000000000000E+002, 0.0000000000000000E+000, 2.9338304996490479E+000, 2.9620874023437500E+002, 5.8767499923706055E+000, 7.6619994640350342E-001, 2.9842602089047432E-005, 4.5683205127716064E-002, 9.9999997171806854E-010, 4.7052380978129804E-004, 3.6541561130434275E-003, 7.7661441721943447E-009, 3.6541717126965523E-003, 2.3298433404761454E-008, 3.5218778125000000E+005, 5.1675381660461426E+000, 9.5532304048538208E-001, 3.5220793750000000E+005, 1.3368750000000000E+003, 1.3254375000000000E+003,-2.7391350000000000E+005, 5.7367263361811638E-003, 3.6079634446650743E-004, 2.9568426311016083E-002, 5.9497650712728500E-002, 8.8705278933048248E-002, 7.0000001869630069E-005, 3.4282828125000000E+005, 5.9378542900085449E+000, 7.4990558624267578E-001,-8.0542187500000000E+003, 1.0000000474974513E-003, 1.6660025343298912E-002, 1.6660025343298912E-002,-4.6271816245280206E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4381700000000000E+005, 1.6133952885866165E-002, 2.9567767333984375E+002, 1.8610572442412376E-002, 3.5000856250000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,7, 1.7664901912212372E-002, 3.4154275000000000E+005, 3.4823237500000000E+005, 1.7665181308984756E-002, 3.4154437500000000E+005, 3.4823331250000000E+005, 1.8137684091925621E-002, 1.5551650896668434E-002, 3.4265518750000000E+005, 3.4912028125000000E+005, 2.8125526905059814E+000, 2.9509594726562500E+002, 1.8142431974411011E-002, 1.5554307028651237E-002, 3.4266593750000000E+005, 3.4913625000000000E+005, 7.6450000000000000E+002, 0.0000000000000000E+000, 2.8132114410400391E+000, 2.9510003662109375E+002, 6.1317501068115234E+000, 6.9819998741149902E-001, 3.0985909688752145E-005, 4.9337353557348251E-002, 9.9999997171806854E-010, 6.1880081193521619E-004, 5.7396385818719864E-003, 9.2754222080770887E-009, 5.7396572083234787E-003, 2.7826267512409686E-008, 3.5156415625000000E+005, 5.2290091514587402E+000, 9.3893074989318848E-001, 3.5158431250000000E+005, 2.4438750000000000E+003, 2.4480625000000000E+003, 1.8632225000000000E+005, 4.9033756367862225E-003, 4.3689790181815624E-003, 3.0603921413421631E-001, 6.1644738912582397E-001, 9.1811764240264893E-001, 7.0000001869630069E-005, 3.4271184375000000E+005, 6.1907320022583008E+000, 6.8247133493423462E-001,-6.4244062500000000E+003, 1.0000000474974513E-003, 1.6246579587459564E-002, 1.6246579587459564E-002,-1.4090326658333652E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4195787500000000E+005, 1.5155139379203320E-002, 2.9451422119140625E+002, 1.7664812505245209E-002, 3.4823206250000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,8, 1.6670851036906242E-002, 3.3928671875000000E+005, 3.4639515625000000E+005, 1.6671085730195045E-002, 3.3928828125000000E+005, 3.4639596875000000E+005, 1.7167877405881882E-002, 1.4408260583877563E-002, 3.4041475000000000E+005, 3.4731375000000000E+005, 2.6843435764312744E+000, 2.9387454223632812E+002, 1.7168134450912476E-002, 1.4408804476261139E-002, 3.4041631250000000E+005, 3.4731462500000000E+005, 9.5250000000000000E+002, 0.0000000000000000E+000, 2.6843793392181396E+000, 2.9387475585937500E+002, 6.4137496948242188E+000, 6.2300002574920654E-001, 3.2250671210931614E-005, 5.5076982825994492E-002, 9.9999997171806854E-010, 7.4202037649229169E-004, 8.4188580513000488E-003, 1.1345858474953729E-008, 8.4188804030418396E-003, 3.4037576313039608E-008, 3.5051981250000000E+005, 5.3370761871337891E+000, 9.1011303663253784E-001, 3.5053806250000000E+005, 3.2060625000000000E+003, 3.2234375000000000E+003, 8.5035037500000000E+005, 3.3127705100923777E-003, 1.4420000836253166E-002, 6.8243074417114258E-001, 1.3792815208435059E+000, 2.0472922325134277E+000, 7.0000001869630069E-005, 3.4262418750000000E+005, 6.5558748245239258E+000, 5.8510011434555054E-001,-4.6904375000000000E+003, 1.0000000474974513E-003, 1.5801183879375458E-002, 1.5801183879375458E-002,-1.6763212624937296E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4005850000000000E+005, 1.4136625453829765E-002, 2.9323370361328125E+002, 1.6669720411300659E-002, 3.4639125000000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,9, 1.5642276033759117E-002, 3.3705081250000000E+005, 3.4453440625000000E+005, 1.5642432495951653E-002, 3.3705231250000000E+005, 3.4453500000000000E+005, 1.6156563535332680E-002, 1.3238154351711273E-002, 3.3816875000000000E+005, 3.4546478125000000E+005, 2.5493459701538086E+000, 2.9253833007812500E+002, 1.6156759113073349E-002, 1.3238685205578804E-002, 3.3817031250000000E+005, 3.4546550000000000E+005, 1.1585000000000000E+003, 0.0000000000000000E+000, 2.5493738651275635E+000, 2.9253851318359375E+002, 6.7227497100830078E+000, 5.4060006141662598E-001, 3.3642707421677187E-005, 6.3495829701423645E-002, 9.9999997171806854E-010, 8.2386645954102278E-004, 1.1717907153069973E-002, 1.4223065392116041E-008, 1.1717936024069786E-002, 4.2669196176348123E-008, 3.4903046875000000E+005, 5.4994220733642578E+000, 8.6682087182998657E-001, 3.4904646875000000E+005, 3.5656875000000000E+003, 3.5809687500000000E+003, 1.6524873750000000E+006, 9.9999997171806854E-010, 1.0000000000000000E+000, 0.0000000000000000E+000, 1.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4258225000000000E+005, 6.8839998245239258E+000, 4.9760001897811890E-001,-2.8832500000000000E+003, 1.0000000474974513E-003, 1.5328389592468739E-002, 1.5328389592468739E-002,-2.0897043868899345E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3815303125000000E+005, 1.3092009350657463E-002, 2.9183618164062500E+002, 1.5636553987860680E-002, 3.4451437500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,10, 1.4605779200792313E-002, 3.3492293750000000E+005, 3.4273346875000000E+005, 1.4605952426791191E-002, 3.3492440625000000E+005, 3.4273409375000000E+005, 1.5124027617275715E-002, 1.2065200135111809E-002, 3.3598687500000000E+005, 3.4363393750000000E+005, 2.4101099967956543E+000, 2.9109716796875000E+002, 1.5124192461371422E-002, 1.2065717950463295E-002, 3.3598837500000000E+005, 3.4363456250000000E+005, 1.3825000000000000E+003, 0.0000000000000000E+000, 2.4101333618164062E+000, 2.9109735107421875E+002, 7.0587501525878906E+000, 4.5100000500679016E-001, 3.5155677323928103E-005, 7.5213722884654999E-002, 9.9999997171806854E-010, 8.5897912504151464E-004, 1.5634898096323013E-002, 1.8201721019295292E-008, 1.5634935349225998E-002, 5.4605163057885875E-008, 3.4716409375000000E+005, 5.7151322364807129E+000, 8.0929803848266602E-001, 3.4717784375000000E+005, 3.5301562500000000E+003, 3.5432812500000000E+003, 2.5099615000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4363456250000000E+005, 7.0587501525878906E+000, 4.5100000500679016E-001, 0.0000000000000000E+000, 1.0000000474974513E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3627484375000000E+005, 1.2034680694341660E-002, 2.9032168579101562E+002, 1.4576707035303116E-002, 3.4262993750000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,11, 1.3661639764904976E-002, 3.3321321875000000E+005, 3.4134740625000000E+005, 1.3661781325936317E-002, 3.3321462500000000E+005, 3.4134793750000000E+005, 1.4133709482848644E-002, 1.0944765061140060E-002, 3.3406806250000000E+005, 3.4204043750000000E+005, 2.2754657268524170E+000, 2.8961138916015625E+002, 1.4133866876363754E-002, 1.0945267975330353E-002, 3.3406950000000000E+005, 3.4204100000000000E+005, 1.6245000000000000E+003, 0.0000000000000000E+000, 2.2754881381988525E+000, 2.8961157226562500E+002, 7.4217500686645508E+000, 3.5420000553131104E-001, 3.6791989259654656E-005, 9.0848602354526520E-002, 9.9999997171806854E-010, 8.5197971202433109E-004, 2.0124303176999092E-002, 2.3620634337362389E-008, 2.0124349743127823E-002, 7.0861901235730329E-008, 3.4505740625000000E+005, 5.9764418601989746E+000, 7.3961561918258667E-001, 3.4506903125000000E+005, 3.0169687500000000E+003, 3.0280312500000000E+003, 3.2972495000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4204100000000000E+005, 7.4217500686645508E+000, 3.5420000553131104E-001, 0.0000000000000000E+000, 1.0000000474974513E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3445665625000000E+005, 1.0977695696055889E-002, 2.8869015502929688E+002, 1.3501566834747791E-002, 3.4076631250000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,12, 1.3285608030855656E-002, 3.3335775000000000E+005, 3.4213146875000000E+005, 1.3285746797919273E-002, 3.3335915625000000E+005, 3.4213200000000000E+005, 1.3473624363541603E-002, 1.0092046111822128E-002, 3.3328550000000000E+005, 3.4173943750000000E+005, 2.1872315406799316E+000, 2.8841479492187500E+002, 1.3473764061927795E-002, 1.0092534124851227E-002, 3.3328687500000000E+005, 3.4173996875000000E+005, 1.8845000000000000E+003, 0.0000000000000000E+000, 2.1872520446777344E+000, 2.8841491699218750E+002, 7.8117504119873047E+000, 2.5020003318786621E-001, 3.8566438888665289E-005, 1.1097288131713867E-001, 9.9999997171806854E-010, 8.1244995817542076E-004, 2.5064455345273018E-002, 3.0850458188069751E-008, 2.5064516812562943E-002, 9.2551374564209254E-008, 3.4290956250000000E+005, 6.2726793289184570E+000, 6.6061908006668091E-001, 3.4291931250000000E+005, 1.1701250000000000E+003, 1.1793437500000000E+003, 3.6251070000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4173996875000000E+005, 7.8117504119873047E+000, 2.5020003318786621E-001, 0.0000000000000000E+000, 1.0000000474974513E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3272956250000000E+005, 9.9334958940744400E-003, 2.8694168090820312E+002, 1.2422429397702217E-002, 3.3895187500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,13, 1.4151916839182377E-002, 3.3722875000000000E+005, 3.4755631250000000E+005, 1.4152042567729950E-002, 3.3723003125000000E+005, 3.4755675000000000E+005, 1.3718762435019016E-002, 9.8985061049461365E-003, 3.3529325000000000E+005, 3.4484387500000000E+005, 2.2306540012359619E+000, 2.8818014526367188E+002, 1.3718894682824612E-002, 9.8989773541688919E-003, 3.3529459375000000E+005, 3.4484437500000000E+005, 2.1625000000000000E+003, 0.0000000000000000E+000, 2.2306728363037109E+000, 2.8818029785156250E+002, 8.2287502288818359E+000, 1.3900002837181091E-001, 4.0490944229532033E-005, 1.3603730499744415E-001, 9.9999997171806854E-010, 7.5305375503376126E-004, 3.0323248356580734E-002, 4.0267043033281880E-008, 3.0323328450322151E-002, 1.2080113265255932E-007, 3.4114968750000000E+005, 6.5934214591979980E+000, 5.7508796453475952E-001, 3.4115790625000000E+005,-3.6941875000000000E+003,-3.6864687500000000E+003, 2.5339122500000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4484437500000000E+005, 8.2287502288818359E+000, 1.3900002837181091E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3112250000000000E+005, 8.9136799797415733E-003, 2.8507614135742188E+002, 1.1350092478096485E-002, 3.3721353125000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,14, 1.4126831665635109E-002, 3.3855565625000000E+005, 3.4990606250000000E+005, 1.4126904308795929E-002, 3.3855687500000000E+005, 3.4990631250000000E+005, 1.4139374718070030E-002, 9.8037794232368469E-003, 3.3789218750000000E+005, 3.4873118750000000E+005, 2.3001255989074707E+000, 2.8811242675781250E+002, 1.4139473438262939E-002, 9.8042320460081100E-003, 3.3789343750000000E+005, 3.4873153125000000E+005, 2.4585000000000000E+003, 0.0000000000000000E+000, 2.3001403808593750E+000, 2.8811251831054688E+002, 8.6727504730224609E+000, 2.0599991083145142E-002, 4.2462386772967875E-005, 1.6636051237583160E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5870514810085297E-002, 1.5671160724650690E-007, 3.4873118750000000E+005, 8.6727504730224609E+000, 2.0599991083145142E-002, 3.4873153125000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000,-6.9020250000000000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4873153125000000E+005, 8.6727504730224609E+000, 2.0599991083145142E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2966200000000000E+005, 7.9288296401500702E-003, 2.8309365844726562E+002, 1.0295075364410877E-002, 3.3557762500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,15, 1.2976243160665035E-002, 3.3689487500000000E+005, 3.4833275000000000E+005, 1.2976291589438915E-002, 3.3689600000000000E+005, 3.4833293750000000E+005, 1.3551536947488785E-002, 8.9938789606094360E-003, 3.3772525000000000E+005, 3.4911940625000000E+005, 2.2232518196105957E+000, 2.8689477539062500E+002, 1.3551598414778709E-002, 8.9943129569292068E-003, 3.3772643750000000E+005, 3.4911962500000000E+005, 2.7725000000000000E+003, 0.0000000000000000E+000, 2.2232611179351807E+000, 2.8689483642578125E+002, 9.1437492370605469E+000,-1.0500001907348633E-001, 4.4540392991621047E-005, 2.0223087072372437E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1658036410808563E-002, 2.0142194046002260E-007, 3.4911940625000000E+005, 9.1437492370605469E+000,-1.0500001907348633E-001, 3.4911962500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.0610250000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4911962500000000E+005, 9.1437492370605469E+000,-1.0500001907348633E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2837128125000000E+005, 6.9882548414170742E-003, 2.8099414062500000E+002, 9.2670507729053497E-003, 3.3406828125000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,16, 1.1662095785140991E-002, 3.3495396875000000E+005, 3.4619312500000000E+005, 1.1662147007882595E-002, 3.3495506250000000E+005, 3.4619331250000000E+005, 1.2319169938564301E-002, 7.7837631106376648E-003, 3.3592443750000000E+005, 3.4726293750000000E+005, 2.0498976707458496E+000, 2.8487039184570312E+002, 1.2319219298660755E-002, 7.7841775491833687E-003, 3.3592553125000000E+005, 3.4726312500000000E+005, 3.1045000000000000E+003, 0.0000000000000000E+000, 2.0499050617218018E+000, 2.8487045288085938E+002, 9.6417503356933594E+000,-2.3780000209808350E-001, 4.6768913307460025E-005, 2.4388870596885681E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.7502744942903519E-002, 2.5608312625990948E-007, 3.4726293750000000E+005, 9.6417503356933594E+000,-2.3780000209808350E-001, 3.4726312500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000,-5.7574580000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4726312500000000E+005, 9.6417503356933594E+000,-2.3780000209808350E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2727050000000000E+005, 6.0999845154583454E-003, 2.7877767944335938E+002, 8.2750134170055389E-003, 3.3270806250000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
