case,idx,arm,k,u,v,w,t,qv,p,pi,rho,dz8w,p8w,rthften,rqvften,rthraten,rthblten,rqvblten,rthcuten,rqvcuten,rqccuten,rqicuten,dudt_phy,dvdt_phy,gdc,gdc2
12,2,1,17, 1.0435999870300293E+001,-4.4959998130798340E-001, 1.6253883019089699E-002, 2.6744400024414062E+002, 2.6133249048143625E-003, 6.4044492187500000E+004, 8.8045889139175415E-001, 8.3305794000625610E-001, 3.6800000000000000E+002, 6.5520800781250000E+004, 1.5469999198103324E-005, 6.3760001722812376E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,18, 1.1001500129699707E+001,-6.0039997100830078E-001, 1.7323125153779984E-002, 2.6499349975585938E+002, 2.2039141040295362E-003, 6.1077773437500000E+004, 8.6860787868499756E-001, 8.0201518535614014E-001, 3.8600000000000000E+002, 6.2568183593750000E+004, 1.4998749975347891E-005, 5.9989999634524338E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,19, 1.1593999862670898E+001,-7.5839996337890625E-001, 1.8262380734086037E-002, 2.6242599487304688E+002, 1.8351447070017457E-003, 5.8089296875000000E+004, 8.5624665021896362E-001, 7.7040922641754150E-001, 4.0400000000000000E+002, 5.9587363281250000E+004, 1.4504999853670597E-005, 5.6039999307699873E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,20, 1.2213500022888184E+001,-9.2359995841979980E-001, 1.9035639241337776E-002, 2.5974148559570312E+002, 1.5074620023369789E-003, 5.5091859375000000E+004, 8.4338325262069702E-001, 7.3835462331771851E-001, 4.2200000000000000E+002, 5.6591230468750000E+004, 1.3988749742566142E-005, 5.1910000742338980E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,21, 1.2860000610351562E+001,-1.0959999561309814E+000, 1.9605422392487526E-002, 2.5694000244140625E+002, 1.2204088270664215E-003, 5.2098046875000000E+004, 8.3002626895904541E-001, 7.0596736669540405E-001, 4.4000000000000000E+002, 5.3592492187500000E+004, 1.3449999642034527E-005, 4.7599999497549561E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,22, 1.3533499717712402E+001,-1.2755999565124512E+000, 1.9933743402361870E-002, 2.5402149963378906E+002, 9.7269186517223716E-004, 4.9120132812500000E+004, 8.1618469953536987E-001, 6.7336344718933105E-001, 4.5800000000000000E+002, 5.0603601562500000E+004, 1.2888749552075751E-005, 4.3110000014223715E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,23, 1.4234000205993652E+001,-1.4623999595642090E+000, 1.9983321428298950E-002, 2.5098599243164062E+002, 7.7326921746134758E-004, 4.6170003906250000E+004, 8.0186790227890015E-001, 6.4065432548522949E-001, 4.7600000000000000E+002, 4.7636660156250000E+004, 1.2304999472689815E-005, 3.8440002292361442E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,24, 1.4961500167846680E+001,-1.6563999652862549E+000, 1.9719045609235764E-002, 2.4783349609375000E+002, 6.2292988877743483E-004, 4.3259105468750000E+004, 7.8708595037460327E-001, 6.0795390605926514E-001, 4.9400000000000000E+002, 4.4703347656250000E+004, 1.1698750313371420E-005, 3.3589999670624593E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,25, 1.5716000556945801E+001,-1.8575999736785889E+000, 1.9109690561890602E-002, 2.4456399536132812E+002, 4.9396773101761937E-004, 4.0398351562500000E+004, 7.7184921503067017E-001, 5.7538473606109619E-001, 5.1200000000000000E+002, 4.1814863281250000E+004, 1.1069999345636461E-005, 2.8560001030797366E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,26, 1.6497501373291016E+001,-2.0659999847412109E+000, 1.8129840493202209E-002, 2.4117749023437500E+002, 3.8508648867718875E-004, 3.7598062500000000E+004, 7.5616872310638428E-001, 5.4305619001388550E-001, 5.3000000000000000E+002, 3.8981839843750000E+004, 1.0418750207463745E-005, 2.3349999711541614E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,27, 1.7305999755859375E+001,-2.2815999984741211E+000, 1.6761995851993561E-002, 2.3767399597167969E+002, 2.9471647576428950E-004, 3.4867914062500000E+004, 7.4005597829818726E-001, 5.1107460260391235E-001, 5.4800000000000000E+002, 3.6214289062500000E+004, 9.7449992608744651E-006, 1.7960000153749434E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,28, 1.8141500473022461E+001,-2.5044000148773193E+000, 1.4998755417764187E-002, 2.3405349731445312E+002, 2.2107915719971061E-004, 3.2216859375000000E+004, 7.2352296113967896E-001, 4.7954308986663818E-001, 5.6600000000000000E+002, 3.3521539062500000E+004, 9.0487501438474283E-006, 1.2389999026751752E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,29, 1.9003999710083008E+001,-2.7343997955322266E+000, 1.2845053337514400E-002, 2.3031599426269531E+002, 1.6226162551902235E-004, 2.9653097656250000E+004, 7.0658248662948608E-001, 4.4856059551239014E-001, 5.8400000000000000E+002, 3.0912179687500000E+004, 8.3299992184038274E-006, 6.6399991061061314E-010,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,30, 1.9893501281738281E+001,-2.9715998172760010E+000, 1.0320200584828854E-002, 2.2646150207519531E+002, 1.1628936772467569E-004, 2.7184011718750000E+004, 6.8924766778945923E-001, 4.1822162270545959E-001, 6.0200000000000000E+002, 2.8394013671875000E+004, 7.5887501225224696E-006, 7.0999858770015578E-011,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,31, 2.0810001373291016E+001,-3.2160000801086426E+000, 7.4597555212676525E-003, 2.2248999023437500E+002, 2.2144537069834769E-005, 2.4816148437500000E+004, 6.7153239250183105E-001, 3.8862985372543335E-001, 6.2000000000000000E+002, 2.5974011718750000E+004, 6.8249996729718987E-006,-5.4000021121325403E-010,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,32, 2.1753499984741211E+001,-3.4675998687744141E+000, 4.3168617412447929E-003, 2.1840148925781250E+002, 1.5025523680378683E-005, 2.2555167968750000E+004, 6.5345120429992676E-001, 3.5983598232269287E-001, 6.3800000000000000E+002, 2.3658285156250000E+004, 6.0387501434888691E-006,-1.1689996748387443E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,33, 2.2724000930786133E+001,-3.7263998985290527E+000, 9.6304650651291013E-004, 2.1419599914550781E+002, 9.8786204034695402E-006, 2.0405832031250000E+004, 6.3501930236816406E-001, 3.3193910121917725E-001, 6.5600000000000000E+002, 2.1452052734375000E+004, 5.2299997150839772E-006,-1.8159996839628434E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,34, 2.3721500396728516E+001,-3.9923996925354004E+000,-1.7484554915014883E-009, 2.0987350463867188E+002, 6.2723133851250168E-006, 1.8371978515625000E+004, 6.1625266075134277E-001, 3.0501046776771545E-001, 6.7400000000000000E+002, 1.9359613281250000E+004, 4.3987497519992758E-006,-2.4810005161413073E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,35, 2.4746000289916992E+001,-4.2655997276306152E+000,-1.7484554915014883E-009, 2.0543399047851562E+002, 3.8315743040584493E-006, 1.6456515625000000E+004, 5.9716802835464478E-001, 2.7911466360092163E-001, 6.9200000000000000E+002, 1.7384343750000000E+004, 3.5450004816084402E-006,-3.1640003950172968E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,36, 2.5797500610351562E+001,-4.5460000038146973E+000,-1.7484554915014883E-009, 2.0087750244140625E+002, 2.2420995264837984E-006, 1.4661419921875000E+004, 5.7778275012969971E-001, 2.5430932641029358E-001, 7.1000000000000000E+002, 1.5528686523437500E+004, 2.6687503122957423E-006,-3.8649998757023241E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,37, 2.6875999450683594E+001,-4.8336000442504883E+000,-1.7484554915014883E-009, 1.9620399475097656E+002, 1.2504660844570026E-006, 1.2987744140625000E+004, 5.5811530351638794E-001, 2.3064480721950531E-001, 7.2800000000000000E+002, 1.3794152343750000E+004, 1.7700003809295595E-006,-4.5840002904640187E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,38, 2.7981500625610352E+001,-5.1283998489379883E+000,-1.7484554915014883E-009, 1.9350000000000000E+002, 9.2663327677655616E-007, 1.1443164062500000E+004, 5.3828608989715576E-001, 2.0605492591857910E-001, 7.4600000000000000E+002, 1.2181334960937500E+004, 8.4874983485860866E-007,-5.3209996409009364E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,39, 2.9114000320434570E+001,-5.4303998947143555E+000,-1.7484554915014883E-009, 1.9350000000000000E+002, 1.0559656402620021E-006, 1.0041644531250000E+004, 5.1856279373168945E-001, 1.8081803619861603E-001, 7.6400000000000000E+002, 1.0704992187500000E+004,-9.5000267208433797E-008,-6.0759997033699165E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
12,2,1,40, 3.0273500442504883E+001,-5.7395997047424316E+000,-1.7484554915014883E-009, 1.9350000000000000E+002, 1.2071035371263861E-006, 8.7843730468750000E+003, 4.9911782145500183E-001, 1.5817855298519135E-001, 7.8200000000000000E+002, 9.3782968750000000E+003,-1.0612511687213555E-006,-6.8490004778709590E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,2,1,1, 5.0599999427795410E+000, 9.8400002717971802E-001,-1.5707676357124001E-004, 2.9874035644531250E+002, 2.0002942532300949E-002, 1.0072893750000000E+005, 1.0020773410797119E+000, 1.1606769561767578E+000, 8.0000000000000000E+001, 1.0118089843750000E+005, 1.9949999114032835E-005, 9.9599999359156755E-009,-1.4999999621068127E-005, 1.5000000712461770E-004, 9.0000000341206032E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,2,1,2, 5.1935000419616699E+000, 9.4840002059936523E-001,-5.0648552132770419E-004, 2.9816244506835938E+002, 1.9304629415273666E-002, 9.9727750000000000E+004, 9.9922138452529907E-001, 1.1518524885177612E+000, 9.8000000000000000E+001, 1.0027696875000000E+005, 1.9838749722111970E-005, 9.8710000173696244E-009,-1.4999999621068127E-005, 1.5000000712461770E-004, 9.0000000341206032E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,2,1,3, 5.3540000915527344E+000, 9.0560001134872437E-001,-9.2618027701973915E-004, 2.9746911621093750E+002, 1.8493555486202240E-002, 9.8534734375000000E+004, 9.9579143524169922E-001, 1.1412839889526367E+000, 1.1600000000000000E+002, 9.9178539062500000E+004, 1.9704999431269243E-005, 9.7640002749699306E-009,-1.4999999621068127E-005, 1.5000000712461770E-004, 9.0000000341206032E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,2,1,4, 5.5415000915527344E+000, 8.5559999942779541E-001,-1.4155342942103744E-003, 2.9666601562500000E+002, 1.7589394003152847E-002, 9.7155640625000000E+004, 9.9178934097290039E-001, 1.1289725303649902E+000, 1.3400000000000000E+002, 9.7890921875000000E+004, 1.9548750060494058E-005, 9.6389998205381744E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,2,1,5, 5.7560000419616699E+000, 7.9839998483657837E-001,-1.9734653178602457E-003, 2.9578463745117188E+002, 1.6638824716210365E-002, 9.5597250000000000E+004, 9.8721778392791748E-001, 1.1148133277893066E+000, 1.5200000000000000E+002, 9.6420359375000000E+004, 1.9369999790797010E-005, 9.4959995422527754E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,2,1,6, 5.9974999427795410E+000, 7.3399996757507324E-001,-2.5982768274843693E-003, 2.9501962280273438E+002, 1.5843959525227547E-002, 9.3867859375000000E+004, 9.8208189010620117E-001, 1.0980116128921509E+000, 1.7000000000000000E+002, 9.4774132812500000E+004, 1.9168750441167504E-005, 9.3349994401137337E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,2,1,7, 6.2659997940063477E+000, 6.6240000724792480E-001,-3.2874764874577522E-003, 2.9526037597656250E+002, 1.6060616821050644E-002, 9.1980328125000000E+004, 9.7639852762222290E-001, 1.0749142169952393E+000, 1.8800000000000000E+002, 9.2961593750000000E+004, 1.8945000192616135E-005, 9.1560004022994690E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,2,1,8, 6.5615000724792480E+000, 5.8360004425048828E-001,-4.0375795215368271E-003, 2.9637002563476562E+002, 1.7176810652017593E-002, 8.9951500000000000E+004, 9.7019612789154053E-001, 1.0465630292892456E+000, 2.0600000000000000E+002, 9.0999054687500000E+004, 1.8698749045142904E-005, 8.9589997642747221E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
